data_time,price
2025-11-21 10:29:10.443,5402.67
2025-11-21 10:29:10.473,5402.67
2025-11-21 10:29:12.169,5402.67
2025-11-21 10:29:12.385,5402.11
2025-11-21 10:29:12.474,5402.11
2025-11-21 10:29:14.318,5402.11
2025-11-21 10:29:14.386,5402.56
2025-11-21 10:29:14.475,5402.56
2025-11-21 10:29:16.359,5401.66
2025-11-21 10:29:16.425,5401.66
2025-11-21 10:29:16.471,5401.66
2025-11-21 10:29:18.380,5401.84
2025-11-21 10:29:18.453,5401.84
2025-11-21 10:29:18.629,5401.84
2025-11-21 10:29:20.481,5402.52
2025-11-21 10:29:20.482,5402.52
2025-11-21 10:29:20.788,5402.52
2025-11-21 10:29:22.383,5403.02
2025-11-21 10:29:22.460,5403.02
2025-11-21 10:29:22.938,5403.02
2025-11-21 10:29:24.469,5402.79
2025-11-21 10:29:24.484,5402.79
2025-11-21 10:29:25.099,5402.79
2025-11-21 10:29:26.389,5403.05
2025-11-21 10:29:26.452,5403.05
2025-11-21 10:29:27.339,5403.05
2025-11-21 10:29:28.467,5403.30
2025-11-21 10:29:28.489,5403.30
2025-11-21 10:29:29.391,5403.30
2025-11-21 10:29:30.411,5403.17
2025-11-21 10:29:30.414,5403.17
2025-11-21 10:29:31.640,5403.17
2025-11-21 10:29:32.460,5402.77
2025-11-21 10:29:32.472,5402.77
2025-11-21 10:29:33.790,5402.77
2025-11-21 10:29:34.401,5402.77
2025-11-21 10:29:34.460,5402.77
2025-11-21 10:29:35.850,5402.77
2025-11-21 10:29:36.404,5403.58
2025-11-21 10:29:36.461,5403.58
2025-11-21 10:29:38.003,5403.58
2025-11-21 10:29:38.496,5403.03
2025-11-21 10:29:38.498,5403.03
2025-11-21 10:29:40.241,5403.03
2025-11-21 10:29:40.393,5402.70
2025-11-21 10:29:40.503,5402.70
2025-11-21 10:29:42.393,5402.70
2025-11-21 10:29:42.394,5403.62
2025-11-21 10:29:42.437,5403.62
2025-11-21 10:29:44.370,5403.58
2025-11-21 10:29:44.422,5403.58
2025-11-21 10:29:44.458,5403.58
2025-11-21 10:29:46.393,5404.04
2025-11-21 10:29:46.488,5404.04
2025-11-21 10:29:46.599,5404.04
2025-11-21 10:29:48.379,5403.41
2025-11-21 10:29:48.468,5403.41
2025-11-21 10:29:48.759,5403.41
2025-11-21 10:29:50.402,5402.49
2025-11-21 10:29:50.470,5402.49
2025-11-21 10:29:50.909,5402.49
2025-11-21 10:29:52.575,5402.70
2025-11-21 10:29:52.592,5402.70
2025-11-21 10:29:53.142,5402.70
2025-11-21 10:30:40.360,5399.14
2025-11-21 10:30:40.403,5399.14
2025-11-21 10:30:40.517,5399.14
2025-11-21 10:30:42.364,5399.37
2025-11-21 10:30:42.398,5399.37
2025-11-21 10:30:42.663,5399.37
2025-11-21 10:30:44.395,5398.73
2025-11-21 10:30:44.455,5398.73
2025-11-21 10:30:44.827,5398.73
2025-11-21 10:30:46.371,5398.27
2025-11-21 10:30:46.434,5398.27
2025-11-21 10:30:46.977,5398.27
2025-11-21 10:30:48.348,5398.93
2025-11-21 10:30:48.415,5398.93
2025-11-21 10:30:49.131,5398.93
2025-11-21 10:30:50.371,5399.65
2025-11-21 10:30:50.596,5399.65
2025-11-21 10:30:51.286,5399.65
2025-11-21 10:30:52.378,5398.74
2025-11-21 10:30:52.464,5398.74
2025-11-21 10:30:53.442,5398.74
2025-11-21 10:30:54.384,5398.21
2025-11-21 10:30:54.472,5398.21
2025-11-21 10:30:55.599,5398.21
2025-11-21 10:30:56.372,5398.53
2025-11-21 10:30:56.453,5398.53
2025-11-21 10:30:57.752,5398.53
2025-11-21 10:30:58.356,5397.78
2025-11-21 10:30:58.421,5397.78
2025-11-21 10:30:58.479,5397.78
2025-11-21 10:30:59.913,5397.78
2025-11-21 10:31:00.157,5397.78
2025-11-21 10:31:00.378,5397.90
2025-11-21 10:31:00.456,5397.90
2025-11-21 10:31:02.063,5397.90
2025-11-21 10:31:02.346,5397.38
2025-11-21 10:31:02.419,5397.38
2025-11-21 10:31:02.420,5397.38
2025-11-21 10:31:04.219,5397.38
2025-11-21 10:31:04.402,5397.52
2025-11-21 10:31:04.493,5397.52
2025-11-21 10:31:06.378,5397.61
2025-11-21 10:31:06.379,5397.61
2025-11-21 10:31:06.405,5397.61
