symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
sz159920,13:47:24,1763963248110,N/A,0,1.583,1.5882,-0.3274,0.0,0,0,1.583,0.0,1.583,4800,1.582,15385500,1.581,11406900,1.580,10279800,1.579,3672800,1.584,13674600,1.585,10944000,1.586,11090100,1.587,2015200,1.588,1461100
sz159920,13:47:27,1763963249052,N/A,0,1.583,1.5882,-0.3274,0.0,100,158,1.58,0.942,1.583,400,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6672800,1.584,13674600,1.585,10877100,1.586,11120300,1.587,2015200,1.588,1461100
sz159920,13:47:27,1763963250182,N/A,0,1.583,1.5882,-0.3274,0.0,0,0,1.583,1.131,1.583,400,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6672800,1.584,13674600,1.585,10877100,1.586,11120300,1.587,2015200,1.588,1461100
sz159920,13:47:27,1763963251048,N/A,0,1.583,1.5882,-0.3274,0.0,0,0,1.583,0.865,1.583,400,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6672800,1.584,13674600,1.585,10877100,1.586,11120300,1.587,2015200,1.588,1461100
sz159920,13:47:30,1763963252202,N/A,0,1.583,1.5881,-0.3211,0.0,400,634,1.585,1.155,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6742800,1.578,2908900,1.583,2169600,1.584,13674600,1.585,10877100,1.586,10739800,1.587,1564700
sz159920,13:47:30,1763963253399,13:48:33,1763963253266,1.583,1.5881,-0.3211,25721.22,0,0,1.583,1.196,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6742800,1.578,2908900,1.583,2169600,1.584,13674600,1.585,10877100,1.586,10739800,1.587,1564700
sz159920,13:47:30,1763963254203,13:48:33,1763963253266,1.583,1.5881,-0.3211,25721.22,0,0,1.583,0.805,1.582,11387200,1.581,11358600,1.580,10216400,1.579,6742800,1.578,2908900,1.583,2169600,1.584,13674600,1.585,10877100,1.586,10739800,1.587,1564700
sz159920,13:47:33,1763963255063,13:48:34,1763963254480,1.583,1.5881,-0.3211,25722.36,3000,4749,1.583,0.86,1.582,9087200,1.581,13595200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,4490300,1.584,11376600,1.585,10940300,1.586,10676600,1.587,1564700
sz159920,13:47:33,1763963256078,13:48:35,1763963255251,1.583,1.5881,-0.3211,25722.36,0,0,1.583,1.015,1.582,9087200,1.581,13595200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,4490300,1.584,11376600,1.585,10940300,1.586,10676600,1.587,1564700
sz159920,13:47:33,1763963257195,13:48:36,1763963256752,1.583,1.5881,-0.3211,25719.88,0,0,1.583,1.117,1.582,9087200,1.581,13595200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,4490300,1.584,11376600,1.585,10940300,1.586,10676600,1.587,1564700
sz159920,13:47:36,1763963258068,13:48:37,1763963257266,1.583,1.5881,-0.3211,25719.88,0,0,1.583,0.873,1.582,11387200,1.581,11295200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,1876000,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:36,1763963259059,13:48:38,1763963258787,1.583,1.5881,-0.3211,25721.2,0,0,1.583,0.991,1.582,11387200,1.581,11295200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,1876000,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:36,1763963260068,13:48:39,1763963259351,1.583,1.5881,-0.3211,25721.2,0,0,1.583,1.009,1.582,11387200,1.581,11295200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,1876000,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:36,1763963261064,13:48:40,1763963261025,1.583,1.5881,-0.3211,25719.41,0,0,1.583,0.996,1.582,11387200,1.581,11295200,1.580,10279800,1.579,6742800,1.578,2908900,1.583,1876000,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:39,1763963262079,13:48:41,1763963261260,1.583,1.5881,-0.3211,25719.41,0,0,1.583,1.015,1.582,11387200,1.581,11295200,1.580,10273800,1.579,6742800,1.578,2908900,1.583,1876600,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:39,1763963263087,13:48:42,1763963262460,1.583,1.5881,-0.3211,25716.74,0,0,1.583,1.008,1.582,11387200,1.581,11295200,1.580,10273800,1.579,6742800,1.578,2908900,1.583,1876600,1.584,13676600,1.585,10940300,1.586,11057100,1.587,1564700
sz159920,13:47:42,1763963264096,13:48:43,1763963263353,1.583,1.5881,-0.3211,25716.74,1400,2216,1.5829,1.01,1.582,11388700,1.581,11295200,1.580,10858300,1.579,6742800,1.578,2908900,1.583,2256700,1.584,13676600,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:47:42,1763963265068,13:48:44,1763963264284,1.583,1.5881,-0.3211,25719.61,0,0,1.583,0.972,1.582,11388700,1.581,11295200,1.580,10858300,1.579,6742800,1.578,2908900,1.583,2256700,1.584,13676600,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:47:42,1763963266073,13:48:45,1763963265251,1.583,1.5881,-0.3211,25719.61,0,0,1.583,1.005,1.582,11388700,1.581,11295200,1.580,10858300,1.579,6742800,1.578,2908900,1.583,2256700,1.584,13676600,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:47:45,1763963267081,13:48:46,1763963266454,1.583,1.5876,-0.2897,25718.94,12700,20092,1.582,1.008,1.582,3731000,1.581,13531800,1.580,10921700,1.579,10742800,1.578,2908900,1.583,11145700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:45,1763963268083,13:48:47,1763963267576,1.583,1.5876,-0.2897,25718.94,0,0,1.583,1.002,1.582,3731000,1.581,13531800,1.580,10921700,1.579,10742800,1.578,2908900,1.583,11145700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:45,1763963269080,13:48:48,1763963268303,1.583,1.5876,-0.2897,25716.31,0,0,1.583,0.996,1.582,3731000,1.581,13531800,1.580,10921700,1.579,10742800,1.578,2908900,1.583,11145700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:45,1763963270086,13:48:49,1763963269575,1.583,1.5876,-0.2897,25716.31,0,0,1.583,1.006,1.582,3731000,1.581,13531800,1.580,10921700,1.579,10742800,1.578,2908900,1.583,11145700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:48,1763963271084,13:48:50,1763963270302,1.583,1.5876,-0.2897,25721.5,400,633,1.5825,0.998,1.582,3150500,1.581,13531800,1.580,11021700,1.579,10742800,1.578,2908900,1.583,11145300,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:48,1763963272081,13:48:51,1763963271736,1.583,1.5876,-0.2897,25721.5,0,0,1.583,0.997,1.582,3150500,1.581,13531800,1.580,11021700,1.579,10742800,1.578,2908900,1.583,11145300,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:51,1763963273089,13:48:52,1763963272294,1.583,1.5876,-0.2897,25718.76,0,0,1.583,1.008,1.582,3154300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:51,1763963274093,13:48:53,1763963273910,1.583,1.5876,-0.2897,25718.76,0,0,1.583,1.004,1.582,3154300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:51,1763963275089,13:48:54,1763963274292,1.583,1.5876,-0.2897,25719.36,0,0,1.583,0.996,1.582,3154300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11446200,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:54,1763963276105,13:48:54,1763963276088,1.583,1.5876,-0.2897,25719.36,0,0,1.583,1.016,1.582,3042300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11439600,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:54,1763963277099,13:48:56,1763963276311,1.583,1.5876,-0.2897,25719.93,0,0,1.583,0.994,1.582,3042300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11439600,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:54,1763963278103,13:48:57,1763963277274,1.583,1.5876,-0.2897,25719.93,0,0,1.583,1.005,1.582,3042300,1.581,13531800,1.580,11126700,1.579,10742800,1.578,2908900,1.583,11197700,1.584,11439600,1.585,10877100,1.586,4092100,1.587,1564700
sz159920,13:47:57,1763963279109,13:48:58,1763963278324,1.583,1.5876,-0.2897,25723.83,0,0,1.583,1.006,1.582,11068300,1.581,11295200,1.580,11063300,1.579,6742800,1.578,2908900,1.583,1932700,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1564700
sz159920,13:47:57,1763963280103,13:48:59,1763963279245,1.583,1.5876,-0.2897,25723.83,0,0,1.583,0.994,1.582,11068300,1.581,11295200,1.580,11063300,1.579,6742800,1.578,2908900,1.583,1932700,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1564700
sz159920,13:47:57,1763963281113,13:49:00,1763963280600,1.583,1.5876,-0.2897,25725.71,0,0,1.583,1.01,1.582,11068300,1.581,11295200,1.580,11063300,1.579,6742800,1.578,2908900,1.583,1932700,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1564700
sz159920,13:48:00,1763963282108,13:49:01,1763963281287,1.582,1.5876,-0.3527,25725.71,33400,52839,1.582,0.996,1.582,15134900,1.581,11295200,1.580,10963300,1.579,3742800,1.578,2908900,1.583,148900,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:00,1763963283120,13:49:02,1763963282568,1.582,1.5876,-0.3527,25724.42,0,0,1.582,1.011,1.582,15134900,1.581,11295200,1.580,10963300,1.579,3742800,1.578,2908900,1.583,148900,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:00,1763963284121,13:49:03,1763963283253,1.582,1.5876,-0.3527,25724.42,0,0,1.582,1.001,1.582,15134900,1.581,11295200,1.580,10963300,1.579,3742800,1.578,2908900,1.583,148900,1.584,13676400,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:03,1763963285110,13:49:04,1763963284740,1.583,1.5876,-0.2897,25724.07,53600,84848,1.583,0.989,1.582,11135400,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2227800,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:03,1763963286103,13:49:05,1763963285254,1.583,1.5876,-0.2897,25724.07,0,0,1.583,0.992,1.582,11135400,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2227800,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:03,1763963287110,13:49:06,1763963286932,1.583,1.5876,-0.2897,25722.85,0,0,1.583,1.007,1.582,11135400,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2227800,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:06,1763963288108,13:49:07,1763963287254,1.583,1.5876,-0.2897,25722.85,0,0,1.583,0.999,1.582,7489900,1.581,13531800,1.580,11026700,1.579,6742800,1.578,2908900,1.583,7491500,1.584,11439600,1.585,10877100,1.586,7092100,1.587,1564700
sz159920,13:48:06,1763963289109,13:49:08,1763963289043,1.583,1.5876,-0.2897,25722.88,0,0,1.583,1.001,1.582,7489900,1.581,13531800,1.580,11026700,1.579,6742800,1.578,2908900,1.583,7491500,1.584,11439600,1.585,10877100,1.586,7092100,1.587,1564700
sz159920,13:48:06,1763963290109,13:49:09,1763963289283,1.583,1.5876,-0.2897,25722.88,0,0,1.583,0.999,1.582,7489900,1.581,13531800,1.580,11026700,1.579,6742800,1.578,2908900,1.583,7491500,1.584,11439600,1.585,10877100,1.586,7092100,1.587,1564700
sz159920,13:48:09,1763963291117,13:49:10,1763963290312,1.583,1.5876,-0.2897,25725.54,2600,4116,1.5831,1.008,1.582,11134700,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2137200,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:09,1763963292121,13:49:11,1763963291248,1.583,1.5876,-0.2897,25725.54,0,0,1.583,1.004,1.582,11134700,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2137200,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:09,1763963293108,13:49:12,1763963292284,1.583,1.5876,-0.2897,25722.54,0,0,1.583,0.987,1.582,11134700,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2137200,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:09,1763963294121,13:49:13,1763963293351,1.583,1.5876,-0.2897,25722.54,0,0,1.583,1.013,1.582,11134700,1.581,11295200,1.580,10963300,1.579,6742800,1.578,2908900,1.583,2137200,1.584,13676400,1.585,10940300,1.586,10092100,1.587,1564700
sz159920,13:48:12,1763963295123,13:49:14,1763963294280,1.583,1.5876,-0.2897,25722.48,5900,9339,1.5829,1.002,1.582,11134700,1.581,11535500,1.580,10963300,1.579,6742800,1.578,2908900,1.583,72900,1.584,13675400,1.585,10940300,1.586,10472600,1.587,1564700
sz159920,13:48:12,1763963296121,13:49:15,1763963295511,1.583,1.5876,-0.2897,25722.48,0,0,1.583,0.998,1.582,11134700,1.581,11535500,1.580,10963300,1.579,6742800,1.578,2908900,1.583,72900,1.584,13675400,1.585,10940300,1.586,10472600,1.587,1564700
sz159920,13:48:15,1763963297138,13:49:16,1763963296314,1.582,1.5879,-0.3716,25726.34,1000,1582,1.582,1.017,1.582,14133700,1.581,11535500,1.580,10963300,1.579,3742800,1.578,2757700,1.583,74000,1.584,13688000,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:15,1763963298138,13:49:17,1763963297680,1.582,1.5879,-0.3716,25726.34,0,0,1.582,0.999,1.582,14133700,1.581,11535500,1.580,10963300,1.579,3742800,1.578,2757700,1.583,74000,1.584,13688000,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:15,1763963299128,13:49:18,1763963298308,1.582,1.5879,-0.3716,25722.26,0,0,1.582,0.991,1.582,14133700,1.581,11535500,1.580,10963300,1.579,3742800,1.578,2757700,1.583,74000,1.584,13688000,1.585,10940300,1.586,10472600,1.587,1945200
sz159920,13:48:18,1763963300128,13:49:19,1763963299816,1.582,1.5879,-0.3716,25722.26,1813900,2869590,1.582,1.0,1.582,9828200,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1427600,1.584,13690500,1.585,10863700,1.586,10470100,1.587,1945200
sz159920,13:48:18,1763963301127,13:49:20,1763963300299,1.582,1.5879,-0.3716,25724.37,0,0,1.582,0.999,1.582,9828200,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1427600,1.584,13690500,1.585,10863700,1.586,10470100,1.587,1945200
sz159920,13:48:18,1763963302130,13:49:21,1763963301976,1.582,1.5879,-0.3716,25724.37,0,0,1.582,1.003,1.582,9828200,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1427600,1.584,13690500,1.585,10863700,1.586,10470100,1.587,1945200
sz159920,13:48:18,1763963303142,13:49:22,1763963302302,1.582,1.5879,-0.3716,25726.9,0,0,1.582,1.012,1.582,9828200,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1427600,1.584,13690500,1.585,10863700,1.586,10470100,1.587,1945200
sz159920,13:48:21,1763963304128,13:49:23,1763963303255,1.582,1.5879,-0.3716,25726.9,0,0,1.582,0.986,1.582,9979000,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,2194600,1.584,13690500,1.585,10863700,1.586,10089600,1.587,1564700
sz159920,13:48:21,1763963305161,13:49:24,1763963304297,1.582,1.5879,-0.3716,25725.39,0,0,1.582,1.032,1.582,9979000,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,2194600,1.584,13690500,1.585,10863700,1.586,10089600,1.587,1564700
sz159920,13:48:21,1763963306128,13:49:25,1763963305251,1.582,1.5879,-0.3716,25725.39,0,0,1.582,0.968,1.582,9979000,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,2194600,1.584,13690500,1.585,10863700,1.586,10089600,1.587,1564700
sz159920,13:48:24,1763963307161,13:49:26,1763963306391,1.582,1.5879,-0.3716,25727.1,0,0,1.582,1.033,1.582,9979000,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1850400,1.584,13767100,1.585,10863700,1.586,10470100,1.587,1564700
sz159920,13:48:24,1763963308148,13:49:27,1763963307263,1.582,1.5879,-0.3716,25727.1,0,0,1.582,0.988,1.582,9979000,1.581,11324000,1.580,10965800,1.579,6742800,1.578,2757700,1.583,1850400,1.584,13767100,1.585,10863700,1.586,10470100,1.587,1564700
sz159920,13:48:27,1763963309148,13:49:28,1763963308446,1.582,1.5879,-0.3716,25726.77,42100,66602,1.582,0.999,1.582,9936900,1.581,11324000,1.580,10966500,1.579,6742800,1.578,2757700,1.583,169800,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:27,1763963310148,13:49:29,1763963309254,1.582,1.5879,-0.3716,25726.77,0,0,1.582,1.001,1.582,9936900,1.581,11324000,1.580,10966500,1.579,6742800,1.578,2757700,1.583,169800,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:27,1763963311149,13:49:30,1763963310612,1.582,1.5879,-0.3716,25725.29,0,0,1.582,1.001,1.582,9936900,1.581,11324000,1.580,10966500,1.579,6742800,1.578,2757700,1.583,169800,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:30,1763963312147,13:49:31,1763963311255,1.582,1.5879,-0.3716,25725.29,100,158,1.58,0.998,1.582,10936800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,172400,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:30,1763963313142,13:49:32,1763963312773,1.582,1.5879,-0.3716,25724.86,0,0,1.582,0.995,1.582,10936800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,172400,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:30,1763963314148,13:49:33,1763963313269,1.582,1.5879,-0.3716,25724.86,0,0,1.582,1.006,1.582,10936800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,172400,1.584,13777800,1.585,10863700,1.586,10469200,1.587,1945200
sz159920,13:48:33,1763963315162,13:49:34,1763963314923,1.582,1.5879,-0.3716,25725.82,0,0,1.582,1.014,1.582,10938800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,176400,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:33,1763963316151,13:49:35,1763963315259,1.582,1.5879,-0.3716,25725.82,0,0,1.582,0.989,1.582,10938800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,176400,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:33,1763963317161,13:49:36,1763963317132,1.582,1.5879,-0.3716,25725.73,0,0,1.582,1.009,1.582,10938800,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,176400,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:36,1763963318153,13:49:37,1763963317267,1.582,1.5879,-0.3716,25725.73,1800,2848,1.5822,0.992,1.582,13937000,1.581,11324000,1.580,10966500,1.579,3752300,1.578,2757700,1.583,136600,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:36,1763963319167,13:49:38,1763963318306,1.582,1.5879,-0.3716,25726.48,0,0,1.582,1.014,1.582,13937000,1.581,11324000,1.580,10966500,1.579,3752300,1.578,2757700,1.583,136600,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:36,1763963320176,13:49:39,1763963319251,1.582,1.5879,-0.3716,25726.48,0,0,1.582,1.009,1.582,13937000,1.581,11324000,1.580,10966500,1.579,3752300,1.578,2757700,1.583,136600,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:36,1763963321165,13:49:40,1763963320298,1.582,1.5879,-0.3716,25725.87,0,0,1.582,0.989,1.582,13937000,1.581,11324000,1.580,10966500,1.579,3752300,1.578,2757700,1.583,136600,1.584,13777800,1.585,10863800,1.586,10469200,1.587,1943500
sz159920,13:48:39,1763963322178,13:49:41,1763963321403,1.582,1.5879,-0.3716,25725.87,6400,10130,1.5828,1.013,1.582,10935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,202100,1.584,13777800,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:39,1763963323173,13:49:42,1763963322289,1.582,1.5879,-0.3716,25727.42,0,0,1.582,0.995,1.582,10935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,202100,1.584,13777800,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:42,1763963324163,13:49:43,1763963323551,1.583,1.5879,-0.3086,25727.42,1700,2691,1.5829,0.989,1.582,9935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,205400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:42,1763963325168,13:49:44,1763963324305,1.583,1.5879,-0.3086,25726.58,0,0,1.583,1.005,1.582,9935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,205400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:42,1763963326172,13:49:45,1763963325712,1.583,1.5879,-0.3086,25726.58,0,0,1.583,1.004,1.582,9935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,205400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:42,1763963327175,13:49:46,1763963326303,1.583,1.5879,-0.3086,25726.77,0,0,1.583,1.003,1.582,9935500,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,205400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:45,1763963328174,13:49:47,1763963327864,1.582,1.588,-0.3778,25726.77,7100,11232,1.582,0.998,1.582,10928400,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,220400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:45,1763963329168,13:49:48,1763963328286,1.582,1.588,-0.3778,25729.12,0,0,1.582,0.994,1.582,10928400,1.581,11324000,1.580,10966500,1.579,6752300,1.578,2757700,1.583,220400,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:48,1763963330169,13:49:49,1763963330022,1.583,1.588,-0.3149,25729.12,201000,318183,1.583,1.002,1.582,10960400,1.581,11324000,1.580,10966900,1.579,6752300,1.578,2757700,1.583,79600,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:48,1763963331192,13:49:50,1763963330296,1.583,1.588,-0.3149,25726.86,0,0,1.583,1.022,1.582,10960400,1.581,11324000,1.580,10966900,1.579,6752300,1.578,2757700,1.583,79600,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:48,1763963332173,13:49:51,1763963331261,1.583,1.588,-0.3149,25726.86,0,0,1.583,0.982,1.582,10960400,1.581,11324000,1.580,10966900,1.579,6752300,1.578,2757700,1.583,79600,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:48,1763963333183,13:49:52,1763963332288,1.583,1.588,-0.3149,25727.14,0,0,1.583,1.01,1.582,10960400,1.581,11324000,1.580,10966900,1.579,6752300,1.578,2757700,1.583,79600,1.584,13782900,1.585,10867800,1.586,10469200,1.587,1943500
sz159920,13:48:51,1763963334183,13:49:53,1763963333259,1.583,1.588,-0.3149,25727.14,83600,132335,1.583,1.001,1.583,70400,1.582,13956400,1.581,11324000,1.580,10966900,1.579,3682300,1.584,13782900,1.585,10867800,1.586,10469200,1.587,2013500,1.588,1461100
sz159920,13:48:51,1763963335189,13:49:54,1763963334346,1.583,1.588,-0.3149,25725.26,0,0,1.583,1.005,1.583,70400,1.582,13956400,1.581,11324000,1.580,10966900,1.579,3682300,1.584,13782900,1.585,10867800,1.586,10469200,1.587,2013500,1.588,1461100
sz159920,13:48:54,1763963336200,13:49:54,1763963334346,1.583,1.588,-0.3149,25725.26,0,0,1.583,1.012,1.583,70400,1.582,10956400,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13782900,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:48:54,1763963337193,13:49:56,1763963336498,1.583,1.588,-0.3149,25727.23,0,0,1.583,0.993,1.583,70400,1.582,10956400,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13782900,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:48:54,1763963338188,13:49:57,1763963337266,1.583,1.588,-0.3149,25727.23,0,0,1.583,0.996,1.583,70400,1.582,10956400,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13782900,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:48:57,1763963339190,13:49:58,1763963338658,1.583,1.588,-0.3149,25729.57,31700,50206,1.5838,1.001,1.583,63300,1.582,9956700,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:48:57,1763963340184,13:49:59,1763963339252,1.583,1.588,-0.3149,25729.57,0,0,1.583,0.994,1.583,63300,1.582,9956700,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:48:57,1763963341201,13:50:00,1763963340823,1.583,1.588,-0.3149,25726.48,0,0,1.583,1.017,1.583,63300,1.582,9956700,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:49:00,1763963342204,13:50:01,1763963341251,1.583,1.5879,-0.3086,25726.48,25500,40366,1.583,1.003,1.583,38300,1.582,13956700,1.581,11387400,1.580,10903500,1.579,3682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:49:00,1763963343193,13:50:02,1763963343028,1.583,1.5879,-0.3086,25725.56,0,0,1.583,0.988,1.583,38300,1.582,13956700,1.581,11387400,1.580,10903500,1.579,3682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:49:00,1763963344195,13:50:03,1763963343601,1.583,1.5879,-0.3086,25725.56,0,0,1.583,1.003,1.583,38300,1.582,13956700,1.581,11387400,1.580,10903500,1.579,3682300,1.584,13801400,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1461100
sz159920,13:49:03,1763963345201,13:50:04,1763963345180,1.584,1.5879,-0.2456,25725.27,10000,15840,1.584,1.006,1.583,38300,1.582,10956700,1.581,11387400,1.580,10903500,1.579,6682300,1.584,13795900,1.585,10804600,1.586,10532400,1.587,2013500,1.588,1494100
