symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:32:44,1766021565143,5381.98,0.9048,7.7398,0.706,0.7056,0.0567,0,0,0.706,0.705,115898800,0.704,80261700,0.703,56235000,0.702,34242300,0.701,35238600,0.706,17546400,0.707,62492400,0.708,68141300,0.709,46074600,0.71,29152700,706,100,1
sh513130,09:32:47,1766021569125,5380.98,0.9048,5.8504,0.706,0.7057,0.0425,3141400,2217581,0.7059,0.705,109472700,0.704,80789200,0.703,56555000,0.702,41605900,0.701,35246400,0.706,43006300,0.707,62506300,0.708,49099400,0.709,46075600,0.71,29152700,685,100,0
sh513130,09:32:50,1766021571118,5379.09,0.9048,7.1007,0.706,0.7057,0.0425,1719000,1212849,0.7056,0.705,100353200,0.704,90260500,0.703,56816200,0.702,41772600,0.701,35269400,0.706,60361500,0.707,62637700,0.708,49352800,0.709,27395100,0.71,29152700,696,100,0
sh513130,09:32:53,1766021576111,5378.19,0.9048,4.8678,0.706,0.7056,0.0567,670900,473199,0.7053,0.705,100025900,0.704,90262500,0.703,56870800,0.702,41962800,0.701,35295500,0.706,62859600,0.707,64434700,0.708,49352800,0.709,25838400,0.71,29382500,1573,100,0
sh513130,09:32:56,1766021577104,5378.73,0.9048,4.2563,0.706,0.7056,0.0567,1321400,932790,0.7059,0.705,109057000,0.704,77111100,0.703,56946100,0.702,42078800,0.701,35372400,0.706,42029200,0.707,62588800,0.708,49436200,0.709,45221900,0.71,29472500,567,100,0
sh513130,09:32:59,1766021581083,5379.09,0.9048,4.1521,0.706,0.7056,0.0567,119400,84296,0.706,0.705,101480100,0.704,86716800,0.703,73305100,0.702,42094000,0.701,35416900,0.706,44717900,0.707,62624300,0.708,49214600,0.709,45231900,0.71,29472500,400,100,0
sh513130,09:33:02,1766021584086,5379.53,0.9048,3.197,0.705,0.7056,-0.085,1007100,710741,0.7057,0.705,109878800,0.704,82898100,0.703,75309100,0.702,42147000,0.701,35327100,0.706,59549600,0.707,65046600,0.708,50947600,0.709,30324500,0.71,29499700,1237,100,0
sh513130,09:33:05,1766021587099,5378.11,0.9048,3.9545,0.706,0.7056,0.0567,1137100,802199,0.7055,0.705,101481800,0.704,92268500,0.703,75587200,0.702,42149200,0.701,35347500,0.706,64266500,0.707,65046600,0.708,50876300,0.709,25690800,0.71,29470700,635,100,0
sh513130,09:33:08,1766021590094,5376.88,0.9048,4.4805,0.705,0.7056,-0.085,5001700,3526829,0.7051,0.705,91717300,0.704,93184000,0.703,76053600,0.702,49434200,0.701,35406800,0.706,67790200,0.707,65185000,0.708,49868000,0.709,25690800,0.71,29470700,744,100,0
sh513130,09:33:11,1766021593100,5375.14,0.9048,6.3771,0.706,0.7056,0.0567,30312100,21370309,0.705,0.705,57954800,0.704,96842100,0.703,76517600,0.702,49471700,0.701,35421800,0.706,64176200,0.707,64065000,0.708,43996400,0.709,25690800,0.71,29369600,632,100,0
sh513130,09:33:14,1766021596098,5376.49,0.9048,6.0282,0.706,0.7056,0.0567,1013700,714671,0.705,0.705,76130600,0.704,89455600,0.703,76537600,0.702,42564800,0.701,35501100,0.706,71679200,0.707,65411600,0.708,44969800,0.709,25671600,0.71,29304000,160,100,0
