symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,10:52:00,1764125521897,25971.24,0.9106,2.5961,1.596,1.5991,-0.1939,600,957,1.595,1.595,4110700,1.594,11356000,1.593,10069900,1.592,8668200,1.591,2343500,1.596,3860900,1.597,7339100,1.598,8701300,1.599,6851800,1.6,2246000,517,100,0,26014.47,25995.0,-0.43,2,0.4
sz159920,10:52:03,1764125525902,25966.61,0.9106,3.1477,1.596,1.599,-0.1876,10000,15960,1.596,1.595,8833000,1.594,10493300,1.593,10069900,1.592,5668200,1.591,2343500,1.596,1515100,1.597,8529100,1.598,8701300,1.599,6851800,1.6,2246000,510,100,0,26014.57,25999.0,-0.5,0,0.4
sz159920,10:52:06,1764125527910,25966.22,0.9106,2.7986,1.595,1.599,-0.2502,700,1117,1.5957,1.595,8839700,1.594,10495300,1.593,10072900,1.592,5668200,1.591,2343500,1.596,1515100,1.597,8529100,1.598,8701300,1.599,6851800,1.6,2246000,497,100,0,26016.3,25999.0,0.4,0,0.41
sz159920,10:52:12,1764125533926,25966.86,0.9106,3.4115,1.596,1.599,-0.1876,300,478,1.5933,1.595,11847700,1.594,10495300,1.593,10072900,1.592,2668200,1.591,2343500,1.596,768900,1.597,8529100,1.598,8701300,1.599,6851800,1.6,2246000,565,100,0,26015.6,26002.0,0.14,0,0.4
sz159920,10:52:18,1764125539931,25967.91,0.9106,2.158,1.596,1.5991,-0.1939,64100,102304,1.596,1.595,8848200,1.594,10495300,1.593,10072900,1.592,5668200,1.591,2343500,1.596,2429100,1.597,8601600,1.598,8701300,1.599,6851800,1.6,2246000,272,100,0,26015.4,25998.0,0.43,0,0.4
sz159920,10:52:33,1764125555948,25968.02,0.9106,2.8998,1.596,1.5992,-0.2001,712300,1136831,1.596,1.596,843300,1.595,12414000,1.594,10505900,1.593,8827100,1.592,2595000,1.597,8281700,1.598,8724500,1.599,7121800,1.6,2316000,1.601,2340600,588,100,0,26022.6,26006.5,0.0,0,0.43
sz159920,10:52:42,1764125564966,25969.28,0.9106,3.3762,1.596,1.5992,-0.2001,10000,15960,1.596,1.596,1374300,1.595,12454600,1.594,10568700,1.593,8673500,1.592,2595000,1.597,8302000,1.598,8661900,1.599,7184400,1.6,2316000,1.601,2340600,597,100,0,26021.85,26006.0,0.6,0,0.43
sz159920,10:53:03,1764125586007,25970.99,0.9106,2.8274,1.597,1.5996,-0.1625,11700,18685,1.597,1.596,3662400,1.595,11590400,1.594,10496900,1.593,4813900,1.592,2594000,1.597,5396600,1.598,9871800,1.599,8044000,1.6,2320000,1.601,2340600,647,100,0,26026.4,26012.0,0.2,0,0.45
sz159920,10:53:09,1764125592006,25972.52,0.9106,2.5851,1.597,1.5996,-0.1625,10000,15970,1.597,1.596,2799700,1.595,12453100,1.594,10498900,1.593,7813900,1.592,2594000,1.597,7452900,1.598,8681800,1.599,8044000,1.6,2320000,1.601,2340600,254,100,0,26027.82,26010.0,-0.5,2,0.45
sz159920,10:53:18,1764125600022,25974.29,0.9106,2.977,1.597,1.5996,-0.1625,35000,55895,1.597,1.596,1700700,1.595,12453100,1.594,10508900,1.593,7813900,1.592,2594000,1.597,7417900,1.598,8681800,1.599,8044000,1.6,2471400,1.601,2340600,671,100,0,26021.85,26006.0,0.67,1,0.43
sz159920,10:53:24,1764125606030,25973.2,0.9106,2.005,1.596,1.5996,-0.2251,3600,5745,1.5958,1.596,1657000,1.595,12453100,1.594,10508900,1.593,7813900,1.592,2594000,1.597,7452900,1.598,8681800,1.599,8044000,1.6,2471400,1.601,2340600,670,100,0,26026.04,26008.5,0.05,7,0.44
sz159920,10:53:27,1764125609027,25974.74,0.9106,2.0524,1.597,1.5996,-0.1625,53000,84591,1.5961,1.596,1780000,1.595,12821900,1.594,10506900,1.593,7813900,1.592,2594000,1.597,8449900,1.598,8681800,1.599,8044000,1.6,2471400,1.601,2340600,655,100,0,26022.6,26005.0,0.71,0,0.43
sz159920,10:53:30,1764125612051,25972.68,0.9106,1.3782,1.596,1.5996,-0.2251,597300,953291,1.596,1.595,8821900,1.594,10506900,1.593,7813900,1.592,5664000,1.591,2343500,1.596,89000,1.597,8449900,1.598,8681800,1.599,8044000,1.6,2401400,760,100,0,26019.9,26003.0,0.0,0,0.42
sz159920,10:53:33,1764125615048,25971.2,0.9106,1.256,1.597,1.5995,-0.1563,11700,18685,1.597,1.596,77400,1.595,12820400,1.594,10444100,1.593,7966500,1.592,2584000,1.597,8438200,1.598,8744400,1.599,7981400,1.6,2471400,1.601,2340600,555,100,0,26020.03,26005.0,-0.25,0,0.42
sz159920,10:53:42,1764125624057,25973.54,0.9106,2.2249,1.597,1.5995,-0.1563,100,160,1.6,1.596,119400,1.595,8923600,1.594,10506900,1.593,7803700,1.592,2084000,1.597,8710500,1.598,8173100,1.599,7299800,1.6,2475200,1.601,2340600,687,100,0,26017.3,26002.0,-0.27,0,0.41
