symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:09,1764811872136,09:32:11,1764811871716,1.583,1.586,-0.1892,25782.84,0.907,2.1245,584700,925580,1.583,0.996,1.582,3468300,1.581,3912800,1.580,4592900,1.579,2510100,1.578,963000,1.583,2309500,1.584,5091000,1.585,2038000,1.586,947500,1.587,585400,09:31:12.117,09:31:12,25820.3,25811.5,0.38,12,0.31
sz159920,09:31:09,1764811873140,09:32:12,1764811872672,1.583,1.586,-0.1892,25778.22,0.907,1.7428,0,0,1.583,1.004,1.582,3468300,1.581,3912800,1.580,4592900,1.579,2510100,1.578,963000,1.583,2309500,1.584,5091000,1.585,2038000,1.586,947500,1.587,585400,09:31:13.118,09:31:12,25818.5,25812.0,-0.2,0,0.3
sz159920,09:31:12,1764811874153,09:32:13,1764811873724,1.583,1.586,-0.1892,25778.22,0.907,1.9656,32400,51290,1.583,1.013,1.582,1105100,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4655900,1.584,2809500,1.585,1975900,1.586,947500,1.587,3589400,09:31:14.114,09:31:14,25817.75,25811.0,-0.6,11,0.3
sz159920,09:31:12,1764811875162,09:32:14,1764811874819,1.583,1.586,-0.1892,25779.85,0.907,1.8393,0,0,1.583,1.009,1.582,1105100,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4655900,1.584,2809500,1.585,1975900,1.586,947500,1.587,3589400,09:31:15.132,09:31:14,25818.66,25812.0,0.67,4,0.3
sz159920,09:31:12,1764811876192,09:32:15,1764811875841,1.583,1.586,-0.1892,25779.85,0.907,1.72,0,0,1.583,1.03,1.582,1105100,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4655900,1.584,2809500,1.585,1975900,1.586,947500,1.587,3589400,09:31:16.183,09:31:16,25820.3,25814.0,0.14,6,0.31
sz159920,09:31:15,1764811877184,09:32:16,1764811876966,1.583,1.586,-0.1892,25778.64,0.907,1.624,0,0,1.583,0.992,1.582,2184000,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4669000,1.584,2814800,1.585,1995900,1.586,947500,1.587,3589400,09:31:17.183,09:31:17,25824.59,25817.0,0.75,16,0.32
sz159920,09:31:15,1764811878142,09:32:17,1764811877717,1.583,1.586,-0.1892,25778.64,0.907,1.658,0,0,1.583,0.958,1.582,2184000,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4669000,1.584,2814800,1.585,1995900,1.586,947500,1.587,3589400,09:31:18.136,09:31:17,25827.26,25819.5,-0.17,2,0.34
sz159920,09:31:15,1764811879139,09:32:18,1764811879121,1.583,1.586,-0.1892,25779.08,0.907,3.685,0,0,1.583,0.998,1.582,2184000,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4669000,1.584,2814800,1.585,1995900,1.586,947500,1.587,3589400,09:31:19.135,09:31:18,25824.8,25818.0,0.71,2,0.33
sz159920,09:31:15,1764811880141,09:32:19,1764811879718,1.583,1.586,-0.1892,25779.08,0.907,3.5167,0,0,1.583,1.001,1.582,2184000,1.581,5099200,1.580,4592900,1.579,2510100,1.578,963000,1.583,4669000,1.584,2814800,1.585,1995900,1.586,947500,1.587,3589400,09:31:20.133,09:31:19,25822.52,25817.5,0.0,2,0.32
sz159920,09:31:18,1764811881147,09:32:20,1764811880384,1.583,1.5878,-0.3023,25777.34,0.907,2.9395,0,0,1.583,1.006,1.582,4285700,1.581,3912800,1.580,4592900,1.579,2510100,1.578,963000,1.583,2410600,1.584,5118300,1.585,2001500,1.586,947500,1.587,589400,09:31:21.137,09:31:20,25827.76,25823.0,-0.33,3,0.34
sz159920,09:31:18,1764811882144,09:32:21,1764811881714,1.583,1.5878,-0.3023,25777.34,0.907,2.087,0,0,1.583,0.998,1.582,4285700,1.581,3912800,1.580,4592900,1.579,2510100,1.578,963000,1.583,2410600,1.584,5118300,1.585,2001500,1.586,947500,1.587,589400,09:31:22.143,09:31:21,25830.49,25825.0,-0.25,2,0.35
sz159920,09:31:21,1764811883145,09:32:22,1764811882714,1.583,1.5878,-0.3023,25778.07,0.907,1.6846,0,0,1.583,1.001,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,400700,1.584,5099400,1.585,2001500,1.586,947500,1.587,589400,09:31:23.138,09:31:23,25830.2,25824.0,0.14,8,0.35
sz159920,09:31:21,1764811884151,09:32:22,1764811883431,1.583,1.5878,-0.3023,25778.07,0.907,0.906,0,0,1.583,1.006,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,400700,1.584,5099400,1.585,2001500,1.586,947500,1.587,589400,09:31:24.148,09:31:23,25830.2,25824.0,0.5,0,0.35
sz159920,09:31:21,1764811885155,09:32:24,1764811884382,1.583,1.5878,-0.3023,25777.09,0.907,1.8829,0,0,1.583,1.004,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,400700,1.584,5099400,1.585,2001500,1.586,947500,1.587,589400,09:31:25.151,09:31:25,25827.5,25820.5,-0.07,5,0.34
sz159920,09:31:21,1764811886151,09:32:25,1764811885712,1.583,1.5878,-0.3023,25777.09,0.907,1.5091,0,0,1.583,0.996,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,400700,1.584,5099400,1.585,2001500,1.586,947500,1.587,589400,09:31:26.147,09:31:25,25828.4,25822.5,0.09,0,0.34
sz159920,09:31:24,1764811887156,09:32:26,1764811886463,1.583,1.5878,-0.3023,25773.81,0.907,1.0854,7000,11081,1.583,1.004,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,449900,1.584,5091700,1.585,2023400,1.586,967500,1.587,589400,09:31:27.152,09:31:27,25828.15,25822.0,-0.33,8,0.34
sz159920,09:31:24,1764811888157,09:32:27,1764811887744,1.583,1.5878,-0.3023,25773.81,0.907,1.1949,0,0,1.583,1.001,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,449900,1.584,5091700,1.585,2023400,1.586,967500,1.587,589400,09:31:27.645,09:31:27,25826.37,25818.0,0.0,2,0.33
sz159920,09:31:24,1764811889154,09:32:28,1764811888373,1.583,1.5878,-0.3023,25773.82,0.907,2.4434,0,0,1.583,0.997,1.582,6285700,1.581,3908900,1.580,4561200,1.579,510100,1.578,3963000,1.583,449900,1.584,5091700,1.585,2023400,1.586,967500,1.587,589400,09:31:29.152,09:31:29,25823.0,25814.5,0.11,10,0.32
sz159920,09:31:27,1764811890154,09:32:29,1764811889886,1.583,1.5878,-0.3023,25773.82,0.907,2.3258,0,0,1.583,1.0,1.582,4377400,1.581,3908400,1.580,4561200,1.579,2510100,1.578,963000,1.583,2258100,1.584,5088800,1.585,2023400,1.586,967500,1.587,589400,09:31:30.153,09:31:30,25823.0,25817.0,-0.43,5,0.32
sz159920,09:31:27,1764811891159,09:32:30,1764811890713,1.583,1.5878,-0.3023,25774.34,0.907,2.3203,0,0,1.583,1.004,1.582,4377400,1.581,3908400,1.580,4561200,1.579,2510100,1.578,963000,1.583,2258100,1.584,5088800,1.585,2023400,1.586,967500,1.587,589400,09:31:31.157,09:31:31,25828.67,25823.0,0.14,3,0.34
sz159920,09:31:30,1764811892162,09:32:30,1764811892040,1.582,1.5878,-0.3653,25774.34,0.907,3.6966,15100,23888,1.582,1.003,1.582,6362400,1.581,3908400,1.580,4561200,1.579,510100,1.578,3963000,1.583,515100,1.584,5056100,1.585,2021400,1.586,919200,1.587,589400,09:31:31.656,09:31:31,25829.58,25823.0,-0.25,3,0.34
sz159920,09:31:30,1764811893160,09:32:32,1764811892388,1.582,1.5878,-0.3653,25778.83,0.907,3.5279,0,0,1.582,0.998,1.582,6362400,1.581,3908400,1.580,4561200,1.579,510100,1.578,3963000,1.583,515100,1.584,5056100,1.585,2021400,1.586,919200,1.587,589400,09:31:32.663,09:31:32,25829.88,25825.0,0.25,8,0.35
sz159920,09:31:30,1764811894164,09:32:33,1764811893714,1.582,1.5878,-0.3653,25778.83,0.907,3.7311,0,0,1.582,1.004,1.582,6362400,1.581,3908400,1.580,4561200,1.579,510100,1.578,3963000,1.583,515100,1.584,5056100,1.585,2021400,1.586,919200,1.587,589400,09:31:33.661,09:31:33,25833.56,25830.0,-0.25,13,0.36
sz159920,09:31:30,1764811895161,09:32:34,1764811894393,1.582,1.5878,-0.3653,25784.15,0.907,5.4537,0,0,1.582,0.997,1.582,6362400,1.581,3908400,1.580,4561200,1.579,510100,1.578,3963000,1.583,515100,1.584,5056100,1.585,2021400,1.586,919200,1.587,589400,09:31:34.674,09:31:34,25838.83,25832.0,0.33,1,0.38
sz159920,09:31:33,1764811896162,09:32:35,1764811895704,1.583,1.5865,-0.2206,25784.15,0.907,5.0834,271000,428993,1.583,1.002,1.583,1888100,1.582,5087000,1.581,3908400,1.580,3382700,1.579,510100,1.584,5030300,1.585,2021400,1.586,919200,1.587,589400,1.588,3932100,09:31:35.687,09:31:35,25836.16,25830.0,-0.67,11,0.37
sz159920,09:31:33,1764811897165,09:32:36,1764811896385,1.583,1.5865,-0.2206,25787.25,0.907,3.95,0,0,1.583,1.003,1.583,1888100,1.582,5087000,1.581,3908400,1.580,3382700,1.579,510100,1.584,5030300,1.585,2021400,1.586,919200,1.587,589400,1.588,3932100,09:31:36.673,09:31:36,25833.56,25829.0,-0.33,1,0.36
sz159920,09:31:36,1764811898170,09:32:37,1764811897717,1.583,1.5865,-0.2206,25787.25,0.907,3.1227,0,0,1.583,1.006,1.583,858700,1.582,6273400,1.581,3908400,1.580,3382700,1.579,510100,1.584,5051700,1.585,2021400,1.586,883700,1.587,589400,1.588,3932100,09:31:37.679,09:31:37,25829.88,25823.0,-0.75,3,0.35
sz159920,09:31:36,1764811899171,09:32:38,1764811898498,1.583,1.5865,-0.2206,25786.99,0.907,2.1822,0,0,1.583,1.0,1.583,858700,1.582,6273400,1.581,3908400,1.580,3382700,1.579,510100,1.584,5051700,1.585,2021400,1.586,883700,1.587,589400,1.588,3932100,09:31:38.673,09:31:37,25828.96,25823.0,0.0,0,0.34
sz159920,09:31:36,1764811900177,09:32:39,1764811899711,1.583,1.5865,-0.2206,25786.99,0.907,2.433,0,0,1.583,1.006,1.583,858700,1.582,6273400,1.581,3908400,1.580,3382700,1.579,510100,1.584,5051700,1.585,2021400,1.586,883700,1.587,589400,1.588,3932100,09:31:39.679,09:31:39,25829.3,25823.0,-0.33,3,0.34
sz159920,09:31:39,1764811901170,09:32:40,1764811900712,1.583,1.5865,-0.2206,25789.56,0.907,2.9794,149400,236500,1.583,0.993,1.583,1500,1.582,6283900,1.581,3908400,1.580,3382700,1.579,510100,1.584,5151800,1.585,2021400,1.586,1131700,1.587,589400,1.588,3932100,09:31:40.682,09:31:40,25828.96,25824.0,-0.67,1,0.34
sz159920,09:31:39,1764811902178,09:32:40,1764811900712,1.583,1.5865,-0.2206,25789.56,0.907,3.6569,0,0,1.583,1.008,1.583,1500,1.582,6283900,1.581,3908400,1.580,3382700,1.579,510100,1.584,5151800,1.585,2021400,1.586,1131700,1.587,589400,1.588,3932100,09:31:41.703,09:31:41,25825.48,25818.0,-0.71,2,0.33
sz159920,09:31:39,1764811903164,09:32:42,1764811902802,1.583,1.5865,-0.2206,25783.34,0.907,3.3801,0,0,1.583,0.986,1.583,1500,1.582,6283900,1.581,3908400,1.580,3382700,1.579,510100,1.584,5151800,1.585,2021400,1.586,1131700,1.587,589400,1.588,3932100,09:31:42.693,09:31:42,25828.15,25821.0,0.14,4,0.34
sz159920,09:31:42,1764811904171,09:32:43,1764811903715,1.583,1.5865,-0.2206,25783.34,0.907,3.7976,7900,12506,1.583,1.007,1.582,3857600,1.581,3908400,1.580,3357700,1.579,2510200,1.578,963000,1.583,1513800,1.584,5163100,1.585,1978400,1.586,1131700,1.587,589400,09:31:43.715,09:31:43,25827.5,25821.0,-0.67,2,0.34
sz159920,09:31:42,1764811905174,09:32:44,1764811904947,1.583,1.5865,-0.2206,25781.91,0.907,3.6253,0,0,1.583,1.003,1.582,3857600,1.581,3908400,1.580,3357700,1.579,2510200,1.578,963000,1.583,1513800,1.584,5163100,1.585,1978400,1.586,1131700,1.587,589400,09:31:44.696,09:31:44,25826.2,25820.0,0.71,3,0.33
sz159920,09:31:42,1764811906180,09:32:45,1764811905715,1.583,1.5865,-0.2206,25781.91,0.907,3.4353,0,0,1.583,1.006,1.582,3857600,1.581,3908400,1.580,3357700,1.579,2510200,1.578,963000,1.583,1513800,1.584,5163100,1.585,1978400,1.586,1131700,1.587,589400,09:31:45.703,09:31:45,25828.15,25821.0,-0.67,2,0.34
sz159920,09:31:45,1764811907182,09:32:46,1764811907100,1.583,1.5865,-0.2206,25780.44,0.907,3.6111,0,0,1.583,1.002,1.582,3857600,1.581,3905400,1.580,3387700,1.579,2510200,1.578,963100,1.583,1266300,1.584,5149900,1.585,1978400,1.586,1131700,1.587,589400,09:31:46.701,09:31:46,25826.85,25821.5,0.09,3,0.33
sz159920,09:31:45,1764811908174,09:32:47,1764811907994,1.583,1.5865,-0.2206,25780.44,0.907,3.4456,0,0,1.583,0.992,1.582,3857600,1.581,3905400,1.580,3387700,1.579,2510200,1.578,963100,1.583,1266300,1.584,5149900,1.585,1978400,1.586,1131700,1.587,589400,09:31:47.706,09:31:47,25825.7,25819.0,0.71,0,0.33
sz159920,09:31:45,1764811909186,09:32:48,1764811908500,1.583,1.5865,-0.2206,25779.45,0.907,3.5868,0,0,1.583,1.011,1.582,3857600,1.581,3905400,1.580,3387700,1.579,2510200,1.578,963100,1.583,1266300,1.584,5149900,1.585,1978400,1.586,1131700,1.587,589400,09:31:48.712,09:31:48,25822.3,25815.0,-0.11,9,0.32
sz159920,09:31:48,1764811910180,09:32:49,1764811909708,1.583,1.5873,-0.2709,25779.45,0.907,3.3304,0,0,1.583,0.995,1.582,1863700,1.581,5091800,1.580,3387700,1.579,2510200,1.578,963100,1.583,4474500,1.584,2834200,1.585,1978400,1.586,1023600,1.587,3481300,09:31:49.711,09:31:49,25822.3,25816.0,-0.43,4,0.32
sz159920,09:31:48,1764811911200,09:32:50,1764811910402,1.583,1.5873,-0.2709,25776.37,0.907,3.5729,0,0,1.583,1.02,1.582,1863700,1.581,5091800,1.580,3387700,1.579,2510200,1.578,963100,1.583,4474500,1.584,2834200,1.585,1978400,1.586,1023600,1.587,3481300,09:31:50.713,09:31:50,25821.6,25816.0,0.43,5,0.31
sz159920,09:31:48,1764811912191,09:32:51,1764811911702,1.583,1.5873,-0.2709,25776.37,0.907,3.4088,0,0,1.583,0.99,1.582,1863700,1.581,5091800,1.580,3387700,1.579,2510200,1.578,963100,1.583,4474500,1.584,2834200,1.585,1978400,1.586,1023600,1.587,3481300,09:31:51.716,09:31:51,25820.68,25816.0,-0.2,6,0.31
sz159920,09:31:51,1764811913193,09:32:52,1764811912382,1.582,1.5873,-0.3339,25775.27,0.907,3.9319,23500,37192,1.5826,1.003,1.582,3041600,1.581,3905400,1.580,3384700,1.579,2510200,1.578,963100,1.583,2188400,1.584,5088100,1.585,1979600,1.586,1023600,1.587,3481300,09:31:52.717,09:31:52,25822.3,25816.0,0.14,9,0.32
sz159920,09:31:51,1764811914186,09:32:53,1764811913703,1.582,1.5873,-0.3339,25775.27,0.907,4.2419,0,0,1.582,0.992,1.582,3041600,1.581,3905400,1.580,3384700,1.579,2510200,1.578,963100,1.583,2188400,1.584,5088100,1.585,1979600,1.586,1023600,1.587,3481300,09:31:53.726,09:31:53,25821.92,25813.0,-0.14,3,0.31
sz159920,09:31:51,1764811915196,09:32:54,1764811914709,1.582,1.5873,-0.3339,25772.46,0.907,4.0545,0,0,1.582,1.011,1.582,3041600,1.581,3905400,1.580,3384700,1.579,2510200,1.578,963100,1.583,2188400,1.584,5088100,1.585,1979600,1.586,1023600,1.587,3481300,09:31:54.728,09:31:54,25818.84,25813.0,0.43,1,0.3
sz159920,09:31:54,1764811916195,09:32:54,1764811915712,1.582,1.5873,-0.3339,25772.46,0.907,3.9556,8300,13137,1.5828,0.999,1.582,1048400,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4482100,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:31:55.735,09:31:55,25820.48,25814.0,0.33,37,0.31
sz159920,09:31:54,1764811917195,09:32:56,1764811916389,1.582,1.5873,-0.3339,25772.7,0.907,4.0183,0,0,1.582,1.0,1.582,1048400,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4482100,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:31:56.737,09:31:56,25816.84,25811.5,0.0,2,0.29
sz159920,09:31:54,1764811918200,09:32:57,1764811917866,1.582,1.5873,-0.3339,25772.7,0.907,4.2352,0,0,1.582,1.004,1.582,1048400,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4482100,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:31:57.737,09:31:57,25820.3,25813.0,-0.5,4,0.31
sz159920,09:31:57,1764811919200,09:32:58,1764811918711,1.582,1.5873,-0.3339,25773.93,0.907,3.9713,83200,131622,1.582,1.001,1.582,938000,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4525000,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:31:58.732,09:31:58,25822.1,25816.0,0.25,8,0.32
sz159920,09:31:57,1764811920202,09:32:58,1764811920021,1.582,1.5873,-0.3339,25773.93,0.907,6.3641,0,0,1.582,1.001,1.582,938000,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4525000,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:31:59.743,09:31:59,25829.04,25821.0,0.67,10,0.34
sz159920,09:31:57,1764811921206,09:33:00,1764811920796,1.582,1.5873,-0.3339,25774.24,0.907,6.135,0,0,1.582,1.004,1.582,938000,1.581,5091800,1.580,4964600,1.579,2510100,1.578,976300,1.583,4525000,1.584,2788100,1.585,1999600,1.586,1023600,1.587,3481300,09:32:00.733,09:32:00,25827.76,25821.0,-0.71,0,0.34
sz159920,09:32:00,1764811922200,09:33:01,1764811922182,1.582,1.5873,-0.3339,25774.24,0.907,4.9264,0,0,1.582,0.995,1.582,6189000,1.581,3905400,1.580,4964700,1.579,510100,1.578,1000300,1.583,460600,1.584,5054400,1.585,1999600,1.586,1024200,1.587,481300,09:32:01.742,09:32:01,25823.44,25818.0,0.67,6,0.32
sz159920,09:32:00,1764811923206,09:33:02,1764811922409,1.582,1.5873,-0.3339,25774.64,0.907,4.3391,0,0,1.582,1.005,1.582,6189000,1.581,3905400,1.580,4964700,1.579,510100,1.578,1000300,1.583,460600,1.584,5054400,1.585,1999600,1.586,1024200,1.587,481300,09:32:02.772,09:32:02,25827.76,25822.5,0.09,9,0.34
sz159920,09:32:00,1764811924208,09:33:03,1764811923702,1.582,1.5873,-0.3339,25774.64,0.907,4.591,0,0,1.582,1.003,1.582,6189000,1.581,3905400,1.580,4964700,1.579,510100,1.578,1000300,1.583,460600,1.584,5054400,1.585,1999600,1.586,1024200,1.587,481300,09:32:03.740,09:32:03,25829.93,25822.0,0.43,4,0.35
sz159920,09:32:03,1764811925215,09:33:04,1764811924362,1.583,1.5863,-0.208,25775.77,0.907,4.1275,34600,54772,1.583,1.007,1.582,4178700,1.581,3905400,1.580,4964700,1.579,2510100,1.578,1000300,1.583,1397300,1.584,5054400,1.585,1974600,1.586,1024200,1.587,481300,09:32:04.762,09:32:04,25823.44,25817.5,-0.2,5,0.32
sz159920,09:32:03,1764811926211,09:33:05,1764811926052,1.583,1.5863,-0.208,25775.77,0.907,4.501,0,0,1.583,0.996,1.582,4178700,1.581,3905400,1.580,4964700,1.579,2510100,1.578,1000300,1.583,1397300,1.584,5054400,1.585,1974600,1.586,1024200,1.587,481300,09:32:05.753,09:32:05,25825.28,25819.0,-0.14,0,0.33
sz159920,09:32:03,1764811927210,09:33:06,1764811926497,1.583,1.5863,-0.208,25777.3,0.907,4.3468,0,0,1.583,1.0,1.582,4178700,1.581,3905400,1.580,4964700,1.579,2510100,1.578,1000300,1.583,1397300,1.584,5054400,1.585,1974600,1.586,1024200,1.587,481300,09:32:06.750,09:32:06,25823.7,25817.0,-0.67,2,0.32
sz159920,09:32:03,1764811928215,09:33:07,1764811927714,1.583,1.5863,-0.208,25777.3,0.907,3.9546,0,0,1.583,1.005,1.582,4178700,1.581,3905400,1.580,4964700,1.579,2510100,1.578,1000300,1.583,1397300,1.584,5054400,1.585,1974600,1.586,1024200,1.587,481300,09:32:07.752,09:32:07,25820.14,25811.0,-0.6,11,0.31
sz159920,09:32:06,1764811929210,09:33:08,1764811928660,1.583,1.5863,-0.208,25777.56,0.907,3.3338,0,0,1.583,0.995,1.582,2111200,1.581,5091800,1.580,4964700,1.579,2510100,1.578,1000300,1.583,4594500,1.584,2754400,1.585,1969600,1.586,1024200,1.587,3469200,09:32:08.757,09:32:08,25814.24,25808.5,0.0,3,0.28
sz159920,09:32:06,1764811930205,09:33:09,1764811929707,1.583,1.5863,-0.208,25777.56,0.907,2.9679,0,0,1.583,0.995,1.582,2111200,1.581,5091800,1.580,4964700,1.579,2510100,1.578,1000300,1.583,4594500,1.584,2754400,1.585,1969600,1.586,1024200,1.587,3469200,09:32:09.777,09:32:09,25817.75,25810.0,0.0,1,0.3
sz159920,09:32:06,1764811931221,09:33:10,1764811930791,1.583,1.5863,-0.208,25773.8,0.907,2.7456,0,0,1.583,1.017,1.582,2111200,1.581,5091800,1.580,4964700,1.579,2510100,1.578,1000300,1.583,4594500,1.584,2754400,1.585,1969600,1.586,1024200,1.587,3469200,09:32:10.756,09:32:10,25821.92,25814.0,-0.43,10,0.31
sz159920,09:32:09,1764811932221,09:33:11,1764811931720,1.583,1.5863,-0.208,25773.8,0.907,2.945,0,0,1.583,0.999,1.582,1003300,1.581,5091800,1.580,4964700,1.579,2510100,1.578,1000300,1.583,4627000,1.584,2754400,1.585,1969600,1.586,1024200,1.587,3469200,09:32:11.767,09:32:11,25818.5,25812.0,0.5,2,0.3
sz159920,09:32:09,1764811933219,09:33:12,1764811932943,1.583,1.5863,-0.208,25768.41,0.907,2.1312,0,0,1.583,0.998,1.582,1003300,1.581,5091800,1.580,4964700,1.579,2510100,1.578,1000300,1.583,4627000,1.584,2754400,1.585,1969600,1.586,1024200,1.587,3469200,09:32:12.767,09:32:12,25813.32,25807.0,0.5,53,0.28
