symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:32:51,1766021575109,09:33:55,1766021575012,1.546,1.5511,-0.3288,25267.77,0.9048,5.8847,0,0,1.546,1.001,1.546,1729100,1.545,6540100,1.544,4310900,1.543,3959500,1.542,128700,1.547,3714800,1.548,3220000,1.549,3527900,1.550,286800,1.551,3608500,96,12,0,09:32:55.096,09:32:54,25283.3,25286.5,-0.17,0,-0.65
sz159920,09:32:54,1766021576109,09:33:55,1766021575012,1.546,1.5511,-0.3288,25267.77,0.9048,5.8643,231300,357602,1.5461,1.0,1.546,1733700,1.545,6540100,1.544,4324600,1.543,3959800,1.542,128700,1.547,1208800,1.548,5533700,1.549,3696100,1.550,283100,1.551,3608500,1096,15,0,09:32:56.093,09:32:56,25283.82,25288.0,-0.14,5,-0.65
sz159920,09:32:54,1766021577102,09:33:57,1766021577035,1.546,1.5511,-0.3288,25269.26,0.9048,5.2027,0,0,1.546,0.993,1.546,1733700,1.545,6540100,1.544,4324600,1.543,3959800,1.542,128700,1.547,1208800,1.548,5533700,1.549,3696100,1.550,283100,1.551,3608500,67,3,0,09:32:57.099,09:32:57,25283.67,25286.0,0.11,3,-0.65
sz159920,09:32:54,1766021578092,09:33:57,1766021577035,1.546,1.5511,-0.3288,25269.26,0.9048,5.3807,0,0,1.546,0.989,1.546,1733700,1.545,6540100,1.544,4324600,1.543,3959800,1.542,128700,1.547,1208800,1.548,5533700,1.549,3696100,1.550,283100,1.551,3608500,1056,5,0,09:32:58.086,09:32:58,25278.8,25283.0,0.0,5,-0.67
sz159920,09:32:57,1766021579087,09:33:59,1766021579005,1.546,1.5511,-0.3288,25270.34,0.9048,4.4728,500,773,1.546,0.995,1.546,1753500,1.545,6540100,1.544,4325600,1.543,3959800,1.542,128700,1.547,3744800,1.548,3233700,1.549,3705900,1.550,283100,1.551,3608500,82,0,0,09:32:59.087,09:32:58,25278.8,25282.0,0.0,1,-0.67
sz159920,09:32:57,1766021580087,09:33:59,1766021579005,1.546,1.5511,-0.3288,25270.34,0.9048,3.7519,0,0,1.546,1.0,1.546,1753500,1.545,6540100,1.544,4325600,1.543,3959800,1.542,128700,1.547,3744800,1.548,3233700,1.549,3705900,1.550,283100,1.551,3608500,1082,4,0,09:33:00.083,09:32:59,25280.36,25282.5,0.0,6,-0.66
sz159920,09:32:57,1766021581082,09:34:01,1766021581005,1.546,1.5511,-0.3288,25271.37,0.9048,2.9631,0,0,1.546,0.995,1.546,1753500,1.545,6540100,1.544,4325600,1.543,3959800,1.542,128700,1.547,3744800,1.548,3233700,1.549,3705900,1.550,283100,1.551,3608500,76,4,0,09:33:01.077,09:33:01,25279.7,25282.5,0.22,3,-0.67
sz159920,09:32:57,1766021582081,09:34:01,1766021581005,1.546,1.5511,-0.3288,25271.37,0.9048,2.755,0,0,1.546,0.999,1.546,1753500,1.545,6540100,1.544,4325600,1.543,3959800,1.542,128700,1.547,3744800,1.548,3233700,1.549,3705900,1.550,283100,1.551,3608500,1076,4,0,09:33:02.077,09:33:02,25281.28,25284.0,-0.67,5,-0.66
sz159920,09:33:00,1766021583082,09:34:03,1766021583007,1.546,1.5503,-0.2774,25271.48,0.9048,3.7157,1100,1701,1.5464,1.001,1.546,1766200,1.545,6540100,1.544,4325600,1.543,3969800,1.542,128700,1.547,3749000,1.548,3233700,1.549,3721200,1.550,283100,1.551,3608500,75,4,0,09:33:03.077,09:33:02,25280.36,25283.0,-0.67,0,-0.66
sz159920,09:33:00,1766021584085,09:34:03,1766021583007,1.546,1.5503,-0.2774,25271.48,0.9048,3.7168,0,0,1.546,1.003,1.546,1766200,1.545,6540100,1.544,4325600,1.543,3969800,1.542,128700,1.547,3749000,1.548,3233700,1.549,3721200,1.550,283100,1.551,3608500,1078,5,0,09:33:04.080,09:33:03,25275.48,25277.5,0.0,3,-0.68
sz159920,09:33:03,1766021585089,09:34:05,1766021585060,1.546,1.5503,-0.2774,25272.33,0.9048,3.4776,8000,12372,1.5465,1.004,1.546,473200,1.545,10095400,1.544,7925900,1.543,6969800,1.542,128700,1.547,6752100,1.548,6231000,1.549,6729700,1.550,283100,1.551,608500,29,4,0,09:33:05.084,09:33:05,25274.84,25277.0,0.6,3,-0.68
sz159920,09:33:03,1766021586095,09:34:05,1766021585060,1.546,1.5503,-0.2774,25272.33,0.9048,3.6883,0,0,1.546,1.006,1.546,473200,1.545,10095400,1.544,7925900,1.543,6969800,1.542,128700,1.547,6752100,1.548,6231000,1.549,6729700,1.550,283100,1.551,608500,1034,5,0,09:33:06.090,09:33:06,25272.08,25274.0,-0.71,10,-0.7
sz159920,09:33:03,1766021587097,09:34:07,1766021587036,1.546,1.5503,-0.2774,25267.88,0.9048,4.6589,0,0,1.546,1.002,1.546,473200,1.545,10095400,1.544,7925900,1.543,6969800,1.542,128700,1.547,6752100,1.548,6231000,1.549,6729700,1.550,283100,1.551,608500,60,3,0,09:33:07.094,09:33:06,25270.24,25272.0,-0.33,1,-0.7
sz159920,09:33:03,1766021588098,09:34:07,1766021587227,1.546,1.5503,-0.2774,25267.88,0.9048,4.2366,0,0,1.546,1.001,1.546,473200,1.545,10095400,1.544,7925900,1.543,6969800,1.542,128700,1.547,6752100,1.548,6231000,1.549,6729700,1.550,283100,1.551,608500,870,4,0,09:33:08.094,09:33:08,25269.32,25270.5,-0.2,2,-0.71
sz159920,09:33:06,1766021589096,09:34:09,1766021589005,1.546,1.5503,-0.2774,25267.1,0.9048,4.3819,525100,811805,1.546,0.998,1.545,3929000,1.544,7925900,1.543,7346500,1.542,6128700,1.541,223200,1.546,644900,1.547,6773500,1.548,6501300,1.549,6545200,1.550,142400,91,4,0,09:33:09.092,09:33:09,25265.3,25268.0,-0.14,3,-0.72
sz159920,09:33:06,1766021590093,09:34:09,1766021589391,1.546,1.5503,-0.2774,25267.1,0.9048,4.3057,0,0,1.546,0.997,1.545,3929000,1.544,7925900,1.543,7346500,1.542,6128700,1.541,223200,1.546,644900,1.547,6773500,1.548,6501300,1.549,6545200,1.550,142400,702,12,0,09:33:10.080,09:33:09,25264.4,25268.0,-0.67,6,-0.73
sz159920,09:33:06,1766021591089,09:34:11,1766021591005,1.546,1.5503,-0.2774,25264.2,0.9048,4.932,0,0,1.546,0.996,1.545,3929000,1.544,7925900,1.543,7346500,1.542,6128700,1.541,223200,1.546,644900,1.547,6773500,1.548,6501300,1.549,6545200,1.550,142400,82,499,0,09:33:10.590,09:33:10,25264.24,25266.0,0.25,2,-0.73
sz159920,09:33:09,1766021592097,09:34:11,1766021591594,1.546,1.5503,-0.2774,25264.2,0.9048,5.356,5600,8657,1.5459,1.008,1.545,2574400,1.544,9280500,1.543,7346500,1.542,6128700,1.541,223200,1.546,4622400,1.547,5801200,1.548,4988500,1.549,5120700,1.550,142400,503,5,0,09:33:12.092,09:33:11,25268.2,25270.0,0.14,9,-0.71
sz159920,09:33:09,1766021593099,09:34:13,1766021593006,1.546,1.5503,-0.2774,25261.38,0.9048,4.4495,0,0,1.546,1.001,1.545,2574400,1.544,9280500,1.543,7346500,1.542,6128700,1.541,223200,1.546,4622400,1.547,5801200,1.548,4988500,1.549,5120700,1.550,142400,92,4,0,09:33:13.094,09:33:12,25270.7,25272.0,0.0,7,-0.7
sz159920,09:33:12,1766021594104,09:34:13,1766021593776,1.545,1.5503,-0.3419,25261.38,0.9048,4.9209,3203800,4949872,1.545,1.006,1.545,1616000,1.544,7328200,1.543,7358200,1.542,6180700,1.541,223200,1.546,2367400,1.547,8610300,1.548,5000500,1.549,2120000,1.550,145200,328,508,0,09:33:13.595,09:33:13,25270.7,25272.5,0.6,1,-0.7
sz159920,09:33:12,1766021595094,09:34:15,1766021595010,1.545,1.5503,-0.3419,25266.89,0.9048,4.2946,0,0,1.545,0.99,1.545,1616000,1.544,7328200,1.543,7358200,1.542,6180700,1.541,223200,1.546,2367400,1.547,8610300,1.548,5000500,1.549,2120000,1.550,145200,84,4,0,09:33:15.090,09:33:15,25272.08,25274.0,0.0,10,-0.7
sz159920,09:33:12,1766021596096,09:34:15,1766021595973,1.545,1.5503,-0.3419,25266.89,0.9048,3.5536,0,0,1.545,1.002,1.545,1616000,1.544,7328200,1.543,7358200,1.542,6180700,1.541,223200,1.546,2367400,1.547,8610300,1.548,5000500,1.549,2120000,1.550,145200,122,13,0,09:33:16.083,09:33:15,25272.08,25275.0,0.2,3,-0.7
sz159920,09:33:15,1766021597080,09:34:17,1766021597030,1.545,1.5505,-0.3547,25269.28,0.9048,4.4044,8100,12517,1.5453,0.984,1.545,4621900,1.544,7328200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2396200,1.547,7362600,1.548,4986600,1.549,2120000,1.550,145200,48,2,0,09:33:17.077,09:33:16,25271.16,25274.5,0.0,1,-0.7
sz159920,09:33:15,1766021598083,09:34:17,1766021597030,1.545,1.5505,-0.3547,25269.28,0.9048,3.7773,0,0,1.545,1.003,1.545,4621900,1.544,7328200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2396200,1.547,7362600,1.548,4986600,1.549,2120000,1.550,145200,1051,4,0,09:33:18.079,09:33:17,25269.58,25272.0,0.6,3,-0.71
sz159920,09:33:15,1766021599090,09:34:19,1766021599012,1.545,1.5505,-0.3547,25265.93,0.9048,2.7506,0,0,1.545,1.007,1.545,4621900,1.544,7328200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2396200,1.547,7362600,1.548,4986600,1.549,2120000,1.550,145200,77,3,0,09:33:19.086,09:33:18,25271.84,25275.0,0.6,3,-0.7
sz159920,09:33:18,1766021600093,09:34:19,1766021599012,1.546,1.5505,-0.2902,25265.93,0.9048,2.3884,10000,15460,1.546,1.004,1.545,4624900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502200,1.547,7353400,1.548,4982400,1.549,5120000,1.550,175200,1080,11,0,09:33:20.081,09:33:19,25271.6,25275.0,0.43,1,-0.7
sz159920,09:33:18,1766021601090,09:34:21,1766021601005,1.546,1.5505,-0.2902,25265.6,0.9048,2.5684,0,0,1.546,0.996,1.545,4624900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502200,1.547,7353400,1.548,4982400,1.549,5120000,1.550,175200,84,4,0,09:33:21.085,09:33:21,25271.36,25274.0,-0.25,9,-0.7
sz159920,09:33:18,1766021602094,09:34:21,1766021601005,1.546,1.5505,-0.2902,25265.6,0.9048,2.993,0,0,1.546,1.005,1.545,4624900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502200,1.547,7353400,1.548,4982400,1.549,5120000,1.550,175200,1088,12,0,09:33:22.082,09:33:21,25270.47,25274.5,0.2,1,-0.7
sz159920,09:33:18,1766021603089,09:34:23,1766021603005,1.546,1.5505,-0.2902,25266.88,0.9048,4.676,0,0,1.546,0.994,1.545,4624900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502200,1.547,7353400,1.548,4982400,1.549,5120000,1.550,175200,83,5,0,09:33:23.083,09:33:22,25274.57,25277.0,0.43,4,-0.69
sz159920,09:33:21,1766021604085,09:34:23,1766021603005,1.545,1.5505,-0.3547,25266.88,0.9048,4.5964,69500,107432,1.5458,0.997,1.545,4639900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2716000,1.547,7339900,1.548,4982400,1.549,5120000,1.550,175200,1080,5,0,09:33:24.080,09:33:24,25274.03,25277.0,0.27,7,-0.69
sz159920,09:33:21,1766021605078,09:34:25,1766021605033,1.545,1.5505,-0.3547,25266.84,0.9048,4.4229,0,0,1.545,0.993,1.545,4639900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2716000,1.547,7339900,1.548,4982400,1.549,5120000,1.550,175200,45,4,0,09:33:25.074,09:33:24,25272.25,25276.0,-0.71,8,-0.69
sz159920,09:33:21,1766021606078,09:34:25,1766021605033,1.545,1.5505,-0.3547,25266.84,0.9048,3.5828,0,0,1.545,0.999,1.545,4639900,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2716000,1.547,7339900,1.548,4982400,1.549,5120000,1.550,175200,1044,1,0,09:33:26.076,09:33:25,25274.03,25278.0,-0.71,3,-0.69
sz159920,09:33:24,1766021607078,09:34:27,1766021607010,1.545,1.5505,-0.3547,25266.62,0.9048,3.0897,0,0,1.545,1.001,1.545,4659600,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502400,1.547,7344600,1.548,4982400,1.549,5120000,1.550,174500,68,3,0,09:33:27.074,09:33:26,25275.76,25277.0,0.75,4,-0.68
sz159920,09:33:24,1766021608074,09:34:27,1766021607010,1.545,1.5505,-0.3547,25266.62,0.9048,3.0879,0,0,1.545,0.995,1.545,4659600,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502400,1.547,7344600,1.548,4982400,1.549,5120000,1.550,174500,1064,3,0,09:33:28.070,09:33:27,25276.39,25279.0,0.11,8,-0.68
sz159920,09:33:24,1766021609075,09:34:29,1766021609014,1.545,1.5505,-0.3547,25267.36,0.9048,3.0301,0,0,1.545,1.001,1.545,4659600,1.544,7327200,1.543,7531700,1.542,3180700,1.541,225200,1.546,2502400,1.547,7344600,1.548,4982400,1.549,5120000,1.550,174500,60,12,0,09:33:29.063,09:33:28,25274.57,25278.0,0.67,5,-0.69
sz159920,09:33:27,1766021610073,09:34:29,1766021609014,1.545,1.5505,-0.3547,25267.36,0.9048,5.811,3000,4635,1.545,0.998,1.545,7663600,1.544,7327200,1.543,7533000,1.542,180700,1.541,225700,1.546,1316000,1.547,7335600,1.548,4982400,1.549,5120000,1.550,179500,1058,4,0,09:33:30.069,09:33:29,25277.9,25281.0,-0.5,2,-0.67
sz159920,09:33:27,1766021611065,09:34:31,1766021611003,1.545,1.5505,-0.3547,25268.41,0.9048,5.1776,0,0,1.545,0.992,1.545,7663600,1.544,7327200,1.543,7533000,1.542,180700,1.541,225700,1.546,1316000,1.547,7335600,1.548,4982400,1.549,5120000,1.550,179500,61,488,0,09:33:30.576,09:33:30,25277.0,25280.5,0.23,6,-0.68
sz159920,09:33:30,1766021612067,09:34:31,1766021611162,1.546,1.55,-0.2581,25268.41,0.9048,4.9659,5400,8348,1.5459,1.003,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,225700,1.546,1384900,1.547,7301000,1.548,4983900,1.549,5120000,1.550,159500,905,3,0,09:33:32.064,09:33:31,25278.21,25279.0,0.6,1,-0.67
sz159920,09:33:30,1766021613069,09:34:33,1766021613007,1.546,1.55,-0.2581,25269.37,0.9048,5.0815,0,0,1.546,1.002,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,225700,1.546,1384900,1.547,7301000,1.548,4983900,1.549,5120000,1.550,159500,62,4,0,09:33:33.065,09:33:32,25281.85,25284.0,0.25,27,-0.66
sz159920,09:33:30,1766021614072,09:34:33,1766021613336,1.546,1.55,-0.2581,25269.37,0.9048,5.7769,0,0,1.546,1.002,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,225700,1.546,1384900,1.547,7301000,1.548,4983900,1.549,5120000,1.550,159500,735,4,0,09:33:34.067,09:33:33,25279.44,25282.0,0.0,7,-0.67
sz159920,09:33:33,1766021615063,09:34:34,1766021614352,1.546,1.55,-0.2581,25272.86,0.9048,5.1911,110100,170215,1.546,0.991,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,866300,1.547,7273900,1.548,4988900,1.549,5140000,1.550,156100,711,5,0,09:33:35.057,09:33:34,25278.48,25283.0,0.33,1,-0.67
sz159920,09:33:33,1766021616063,09:34:35,1766021615505,1.546,1.55,-0.2581,25272.86,0.9048,4.5257,0,0,1.546,1.0,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,866300,1.547,7273900,1.548,4988900,1.549,5140000,1.550,156100,558,4,0,09:33:36.059,09:33:35,25276.7,25279.5,-0.27,1,-0.68
sz159920,09:33:33,1766021617062,09:34:37,1766021617008,1.546,1.55,-0.2581,25270.56,0.9048,4.5354,0,0,1.546,0.998,1.545,7667600,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,866300,1.547,7273900,1.548,4988900,1.549,5140000,1.550,156100,53,4,0,09:33:37.057,09:33:36,25274.92,25277.0,0.6,1,-0.68
sz159920,09:33:36,1766021618064,09:34:38,1766021618011,1.546,1.55,-0.2581,25270.56,0.9048,4.5691,43000,66478,1.546,1.002,1.545,7667900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,2046100,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,53,4,0,09:33:38.060,09:33:37,25277.6,25280.0,-0.75,0,-0.67
sz159920,09:33:36,1766021619060,09:34:38,1766021618318,1.546,1.55,-0.2581,25273.47,0.9048,4.1633,0,0,1.546,0.997,1.545,7667900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,2046100,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,741,12,0,09:33:39.048,09:33:38,25278.48,25282.0,0.0,1,-0.67
sz159920,09:33:36,1766021620062,09:34:38,1766021619861,1.546,1.55,-0.2581,25273.47,0.9048,3.8819,0,0,1.546,1.001,1.545,7667900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,2046100,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,201,12,0,09:33:40.049,09:33:39,25279.37,25283.0,0.2,0,-0.67
sz159920,09:33:39,1766021621066,09:34:41,1766021621013,1.546,1.55,-0.2581,25275.33,0.9048,4.3691,29400,45453,1.546,1.005,1.545,7717900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,816200,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,53,4,0,09:33:41.062,09:33:40,25283.3,25286.0,0.6,1,-0.65
sz159920,09:33:39,1766021622073,09:34:41,1766021622043,1.546,1.55,-0.2581,25275.33,0.9048,4.6035,0,0,1.546,1.006,1.545,7717900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,816200,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,29,5,0,09:33:42.067,09:33:41,25286.9,25291.0,-0.11,11,-0.64
sz159920,09:33:39,1766021623069,09:34:43,1766021623009,1.546,1.55,-0.2581,25276.55,0.9048,5.2047,0,0,1.546,0.997,1.545,7717900,1.544,7327200,1.543,7533000,1.542,180700,1.541,282900,1.546,816200,1.547,7269100,1.548,4988900,1.549,5140000,1.550,161100,60,5,0,09:33:43.064,09:33:42,25290.05,25296.0,0.09,8,-0.62
sz159920,09:33:42,1766021624069,09:34:43,1766021623009,1.546,1.55,-0.2581,25276.55,0.9048,5.2798,969700,1499156,1.546,0.999,1.546,5503000,1.545,6366500,1.544,7324600,1.543,4533000,1.542,180700,1.547,1966300,1.548,7288900,1.549,5441800,1.550,166100,1.551,606500,1059,3,0,09:33:44.065,09:33:43,25289.16,25294.0,-0.71,7,-0.63
sz159920,09:33:42,1766021625068,09:34:45,1766021625007,1.546,1.55,-0.2581,25277.77,0.9048,6.0806,0,0,1.546,1.0,1.546,5503000,1.545,6366500,1.544,7324600,1.543,4533000,1.542,180700,1.547,1966300,1.548,7288900,1.549,5441800,1.550,166100,1.551,606500,61,5,0,09:33:45.062,09:33:44,25286.8,25291.0,-0.67,1,-0.64
sz159920,09:33:42,1766021626069,09:34:46,1766021626007,1.546,1.55,-0.2581,25277.77,0.9048,6.3205,0,0,1.546,1.001,1.546,5503000,1.545,6366500,1.544,7324600,1.543,4533000,1.542,180700,1.547,1966300,1.548,7288900,1.549,5441800,1.550,166100,1.551,606500,62,5,0,09:33:46.064,09:33:45,25287.8,25290.5,-0.27,2,-0.63
sz159920,09:33:42,1766021627064,09:34:46,1766021626414,1.546,1.55,-0.2581,25274.14,0.9048,6.1302,0,0,1.546,0.994,1.546,5503000,1.545,6366500,1.544,7324600,1.543,4533000,1.542,180700,1.547,1966300,1.548,7288900,1.549,5441800,1.550,166100,1.551,606500,649,485,0,09:33:46.578,09:33:46,25282.93,25287.5,-0.33,7,-0.65
sz159920,09:33:45,1766021628071,09:34:46,1766021626414,1.546,1.5503,-0.2774,25274.14,0.9048,7.7111,48700,75290,1.546,1.008,1.546,5505800,1.545,6369500,1.544,7324600,1.543,4533000,1.542,181700,1.547,1912000,1.548,8528900,1.549,5665700,1.550,166100,1.551,606500,1657,4,0,09:33:48.067,09:33:47,25284.04,25287.0,-0.75,2,-0.65
sz159920,09:33:45,1766021629072,09:34:49,1766021629009,1.546,1.5503,-0.2774,25276.66,0.9048,7.9557,0,0,1.546,1.0,1.546,5505800,1.545,6369500,1.544,7324600,1.543,4533000,1.542,181700,1.547,1912000,1.548,8528900,1.549,5665700,1.550,166100,1.551,606500,62,4,0,09:33:49.067,09:33:48,25284.96,25289.5,-0.33,1,-0.64
sz159920,09:33:45,1766021630065,09:34:49,1766021629009,1.546,1.5503,-0.2774,25276.66,0.9048,7.6228,0,0,1.546,0.993,1.546,5505800,1.545,6369500,1.544,7324600,1.543,4533000,1.542,181700,1.547,1912000,1.548,8528900,1.549,5665700,1.550,166100,1.551,606500,1055,7,0,09:33:50.057,09:33:49,25291.83,25297.0,0.5,6,-0.62
sz159920,09:33:48,1766021631064,09:34:51,1766021631011,1.546,1.5503,-0.2774,25275.5,0.9048,7.3903,10600,16388,1.546,0.999,1.546,5362500,1.545,6375700,1.544,7324600,1.543,4533000,1.542,181700,1.547,1943800,1.548,8528900,1.549,5665700,1.550,166100,1.551,606500,52,5,0,09:33:51.058,09:33:50,25288.64,25293.0,0.5,5,-0.63
sz159920,09:33:48,1766021632063,09:34:51,1766021631011,1.546,1.5503,-0.2774,25275.5,0.9048,6.8039,0,0,1.546,0.999,1.546,5362500,1.545,6375700,1.544,7324600,1.543,4533000,1.542,181700,1.547,1943800,1.548,8528900,1.549,5665700,1.550,166100,1.551,606500,1051,4,0,09:33:52.059,09:33:51,25288.64,25290.5,0.0,5,-0.63
sz159920,09:33:51,1766021633051,09:34:53,1766021633014,1.546,1.5503,-0.2774,25273.63,0.9048,6.0864,4700,7266,1.546,0.988,1.546,5659800,1.545,6375100,1.544,7097500,1.543,4666900,1.542,181800,1.547,2679600,1.548,8627900,1.549,7084700,1.550,166100,1.551,606500,37,6,0,09:33:53.044,09:33:52,25288.7,25292.0,0.6,3,-0.63
sz159920,09:33:51,1766021634054,09:34:53,1766021633014,1.546,1.5503,-0.2774,25273.63,0.9048,5.9521,0,0,1.546,1.003,1.546,5659800,1.545,6375100,1.544,7097500,1.543,4666900,1.542,181800,1.547,2679600,1.548,8627900,1.549,7084700,1.550,166100,1.551,606500,1040,4,0,09:33:54.050,09:33:53,25289.13,25293.0,-0.67,2,-0.63
sz159920,09:33:51,1766021635053,09:34:55,1766021635016,1.546,1.5503,-0.2774,25276.25,0.9048,6.0047,0,0,1.546,0.999,1.546,5659800,1.545,6375100,1.544,7097500,1.543,4666900,1.542,181800,1.547,2679600,1.548,8627900,1.549,7084700,1.550,166100,1.551,606500,37,489,0,09:33:54.563,09:33:54,25289.6,25295.0,0.33,20,-0.63
