symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:36:15,1767576979774,09:37:18,1767576978663,1.59,1.5959,-0.3697,26294.34,0.8972,2.7989,0,0,1.59,0.972,1.589,6063100,1.588,4162500,1.587,2009800,1.586,2050800,1.585,2225700,1.590,623900,1.591,6526400,1.592,4741700,1.593,5591800,1.594,4445500,1110,208,0,09:36:19.565,09:36:19,26327.31,26331.0,0.33,6,-0.38
sz159920,09:36:18,1767576980786,09:37:20,1767576980507,1.59,1.5959,-0.3697,26290.67,0.8972,3.9402,30100,47831,1.5891,1.013,1.589,7035200,1.588,4162500,1.587,2009800,1.586,2050800,1.585,2225700,1.590,1157500,1.591,6512300,1.592,4741700,1.593,5591800,1.594,4445500,279,229,0,09:36:20.557,09:36:20,26319.7,26323.5,-0.67,26,-0.41
sz159920,09:36:18,1767576981788,09:37:20,1767576980797,1.59,1.5959,-0.3697,26290.67,0.8972,3.9022,0,0,1.59,1.001,1.589,7035200,1.588,4162500,1.587,2009800,1.586,2050800,1.585,2225700,1.590,1157500,1.591,6512300,1.592,4741700,1.593,5591800,1.594,4445500,990,224,0,09:36:21.564,09:36:21,26320.6,26325.0,-0.25,2,-0.41
sz159920,09:36:18,1767576982783,09:37:22,1767576982405,1.59,1.5959,-0.3697,26285.44,0.8972,2.3671,0,0,1.59,0.995,1.589,7035200,1.588,4162500,1.587,2009800,1.586,2050800,1.585,2225700,1.590,1157500,1.591,6512300,1.592,4741700,1.593,5591800,1.594,4445500,378,191,0,09:36:22.591,09:36:22,26324.58,26327.0,0.0,3,-0.4
sz159920,09:36:21,1767576983810,09:37:22,1767576982964,1.589,1.5959,-0.4324,26285.44,0.8972,2.3215,1031100,1638419,1.589,1.027,1.589,5004500,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8568400,1.592,4741700,1.593,5591100,1.594,3564900,846,223,0,09:36:23.587,09:36:23,26320.94,26323.0,-0.57,1,-0.41
sz159920,09:36:21,1767576984775,09:37:24,1767576984513,1.589,1.5959,-0.4324,26283.42,0.8972,2.2463,0,0,1.589,0.964,1.589,5004500,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8568400,1.592,4741700,1.593,5591100,1.594,3564900,261,191,0,09:36:24.583,09:36:24,26318.8,26322.0,0.0,4,-0.42
sz159920,09:36:21,1767576985787,09:37:24,1767576985123,1.589,1.5959,-0.4324,26283.42,0.8972,2.2028,0,0,1.589,1.012,1.589,5004500,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8568400,1.592,4741700,1.593,5591100,1.594,3564900,663,216,0,09:36:25.570,09:36:25,26320.26,26324.0,-0.75,5,-0.41
sz159920,09:36:24,1767576986787,09:37:26,1767576986423,1.589,1.5959,-0.4324,26288.41,0.8972,2.3071,8900,14145,1.5893,1.0,1.589,1436100,1.588,7343100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8567300,1.592,7736700,1.593,5591100,1.594,3564900,363,199,0,09:36:26.588,09:36:26,26327.31,26332.0,-0.33,1,-0.38
sz159920,09:36:21,1767576987785,09:37:26,1767576987298,1.589,1.5959,-0.4324,26288.41,0.8972,2.2846,0,0,1.589,0.998,1.589,5004500,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8568400,1.592,4741700,1.593,5591100,1.594,3564900,487,210,1,09:36:27.575,09:36:27,26328.64,26331.5,-0.33,6,-0.38
sz159920,09:36:24,1767576988783,09:37:28,1767576988519,1.589,1.5959,-0.4324,26291.18,0.8972,2.7091,8900,14145,1.5893,0.998,1.589,1436100,1.588,7343100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,1886000,1.591,8567300,1.592,7736700,1.593,5591100,1.594,3564900,264,189,0,09:36:28.594,09:36:27,26328.64,26331.5,-0.33,0,-0.38
sz159920,09:36:27,1767576989805,09:37:28,1767576989521,1.589,1.5959,-0.4324,26291.18,0.8972,2.6998,5100,8103,1.5888,1.022,1.589,5493400,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,2034500,1.591,8567300,1.592,4736700,1.593,5591100,1.594,3564900,283,226,0,09:36:29.578,09:36:28,26328.7,26332.5,0.09,0,-0.38
sz159920,09:36:27,1767576990795,09:37:30,1767576990525,1.589,1.5959,-0.4324,26292.27,0.8972,2.9583,0,0,1.589,0.991,1.589,5493400,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,2034500,1.591,8567300,1.592,4736700,1.593,5591100,1.594,3564900,269,206,0,09:36:30.589,09:36:30,26325.6,26329.0,0.33,4,-0.39
sz159920,09:36:27,1767576991812,09:37:30,1767576991676,1.589,1.5959,-0.4324,26292.27,0.8972,2.9025,0,0,1.589,1.017,1.589,5493400,1.588,5043100,1.587,2892300,1.586,2048800,1.585,2225700,1.590,2034500,1.591,8567300,1.592,4736700,1.593,5591100,1.594,3564900,135,224,0,09:36:31.588,09:36:30,26325.6,26329.0,0.33,0,-0.39
sz159920,09:36:30,1767576992794,09:37:32,1767576992621,1.589,1.5957,-0.4199,26289.23,0.8972,2.4618,500,795,1.59,0.982,1.589,5499900,1.588,5033100,1.587,2892300,1.586,2051600,1.585,2225700,1.590,2069500,1.591,8586000,1.592,4736700,1.593,5591100,1.594,3564900,173,195,0,09:36:32.599,09:36:32,26325.49,26328.0,0.5,4,-0.39
sz159920,09:36:30,1767576993804,09:37:32,1767576992621,1.589,1.5957,-0.4199,26289.23,0.8972,2.6819,0,0,1.589,1.01,1.589,5499900,1.588,5033100,1.587,2892300,1.586,2051600,1.585,2225700,1.590,2069500,1.591,8586000,1.592,4736700,1.593,5591100,1.594,3564900,1183,217,0,09:36:33.587,09:36:32,26325.49,26328.0,0.5,0,-0.39
sz159920,09:36:30,1767576994820,09:37:34,1767576994523,1.589,1.5957,-0.4199,26288.62,0.8972,2.5811,0,0,1.589,1.016,1.589,5499900,1.588,5033100,1.587,2892300,1.586,2051600,1.585,2225700,1.590,2069500,1.591,8586000,1.592,4736700,1.593,5591100,1.594,3564900,297,215,0,09:36:34.604,09:36:34,26320.6,26324.0,0.33,3,-0.41
sz159920,09:36:30,1767576995805,09:37:34,1767576994523,1.589,1.5957,-0.4199,26288.62,0.8972,2.4527,0,0,1.589,0.985,1.589,5499900,1.588,5033100,1.587,2892300,1.586,2051600,1.585,2225700,1.590,2069500,1.591,8586000,1.592,4736700,1.593,5591100,1.594,3564900,1281,191,0,09:36:35.614,09:36:35,26321.28,26325.0,-0.2,8,-0.41
sz159920,09:36:33,1767576996794,09:37:36,1767576996519,1.589,1.5957,-0.4199,26289.35,0.8972,2.719,19200,30515,1.5893,0.989,1.589,5513100,1.588,5033100,1.587,2892300,1.586,2049600,1.585,2225700,1.590,2448600,1.591,8586000,1.592,9786700,1.593,5591100,1.594,3564900,274,187,0,09:36:36.607,09:36:36,26324.71,26329.5,0.09,1,-0.39
sz159920,09:36:33,1767576997921,09:37:36,1767576996519,1.589,1.5957,-0.4199,26289.35,0.8972,2.6673,0,0,1.589,1.127,1.589,5513100,1.588,5033100,1.587,2892300,1.586,2049600,1.585,2225700,1.590,2448600,1.591,8586000,1.592,9786700,1.593,5591100,1.594,3564900,1401,307,0,09:36:37.613,09:36:37,26329.13,26333.5,0.0,1,-0.38
sz159920,09:36:36,1767576998853,09:37:38,1767576998529,1.59,1.5957,-0.3572,26288.56,0.8972,2.0224,45200,71860,1.5898,0.932,1.589,5505600,1.588,5033100,1.587,2902400,1.586,2049600,1.585,2225700,1.590,2234100,1.591,8585700,1.592,4737700,1.593,5571000,1.594,3564900,324,249,0,09:36:38.604,09:36:37,26328.22,26333.0,0.6,0,-0.38
sz159920,09:36:36,1767576999830,09:37:38,1767576998529,1.59,1.5957,-0.3572,26288.56,0.8972,1.9831,0,0,1.59,0.977,1.589,5505600,1.588,5033100,1.587,2902400,1.586,2049600,1.585,2225700,1.590,2234100,1.591,8585700,1.592,4737700,1.593,5571000,1.594,3564900,1301,216,0,09:36:39.614,09:36:39,26330.05,26334.5,-0.17,1,-0.37
sz159920,09:36:36,1767577000814,09:37:40,1767577000516,1.59,1.5957,-0.3572,26290.26,0.8972,3.1234,0,0,1.59,0.984,1.589,5505600,1.588,5033100,1.587,2902400,1.586,2049600,1.585,2225700,1.590,2234100,1.591,8585700,1.592,4737700,1.593,5571000,1.594,3564900,297,156,0,09:36:40.657,09:36:40,26330.94,26337.0,-0.33,5,-0.37
sz159920,09:36:39,1767577001804,09:37:40,1767577000516,1.589,1.5957,-0.4199,26290.26,0.8972,2.8717,1000000,1589000,1.589,0.99,1.589,6680400,1.588,5035700,1.587,2902400,1.586,2051600,1.585,2225700,1.590,1808900,1.591,8628000,1.592,4737700,1.593,7871000,1.594,3564900,1287,185,0,09:36:41.619,09:36:41,26333.2,26339.0,-0.71,5,-0.36
sz159920,09:36:39,1767577002813,09:37:42,1767577002554,1.589,1.5957,-0.4199,26293.18,0.8972,2.5488,0,0,1.589,1.009,1.589,6680400,1.588,5035700,1.587,2902400,1.586,2051600,1.585,2225700,1.590,1808900,1.591,8628000,1.592,4737700,1.593,7871000,1.594,3564900,259,189,0,09:36:42.623,09:36:42,26333.24,26339.0,-0.67,5,-0.36
sz159920,09:36:39,1767577003815,09:37:42,1767577002554,1.589,1.5957,-0.4199,26293.18,0.8972,2.9145,0,0,1.589,1.002,1.589,6680400,1.588,5035700,1.587,2902400,1.586,2051600,1.585,2225700,1.590,1808900,1.591,8628000,1.592,4737700,1.593,7871000,1.594,3564900,1261,190,0,09:36:43.624,09:36:43,26327.38,26332.0,0.6,3,-0.38
sz159920,09:36:36,1767577004814,09:37:44,1767577004745,1.59,1.5957,-0.3572,26291.07,0.8972,2.8758,0,0,1.59,0.999,1.589,5505600,1.588,5033100,1.587,2902400,1.586,2049600,1.585,2225700,1.590,2234100,1.591,8585700,1.592,4737700,1.593,5571000,1.594,3564900,68,193,1,09:36:44.620,09:36:44,26330.04,26333.5,0.25,2,-0.37
sz159920,09:36:42,1767577005823,09:37:44,1767577004745,1.59,1.5957,-0.3572,26291.07,0.8972,2.7214,2741500,4357975,1.5896,1.009,1.590,1594500,1.589,6677500,1.588,5033100,1.587,2902400,1.586,2051600,1.591,7876300,1.592,4822400,1.593,7871000,1.594,3564900,1.595,1841000,1077,204,0,09:36:45.617,09:36:45,26332.3,26337.0,-0.6,0,-0.37
sz159920,09:36:42,1767577006814,09:37:46,1767577006538,1.59,1.5957,-0.3572,26292.56,0.8972,4.7673,0,0,1.59,0.991,1.590,1594500,1.589,6677500,1.588,5033100,1.587,2902400,1.586,2051600,1.591,7876300,1.592,4822400,1.593,7871000,1.594,3564900,1.595,1841000,275,194,0,09:36:46.620,09:36:46,26332.77,26336.0,0.67,1,-0.36
sz159920,09:36:42,1767577007820,09:37:46,1767577006927,1.59,1.5957,-0.3572,26292.56,0.8972,4.1048,0,0,1.59,1.006,1.590,1594500,1.589,6677500,1.588,5033100,1.587,2902400,1.586,2051600,1.591,7876300,1.592,4822400,1.593,7871000,1.594,3564900,1.595,1841000,893,183,0,09:36:47.637,09:36:47,26332.77,26338.0,-0.5,1,-0.36
sz159920,09:36:45,1767577008815,09:37:48,1767577008500,1.59,1.5954,-0.3385,26295.82,0.8972,3.4037,1253600,1992224,1.5892,0.995,1.589,6864300,1.588,5034600,1.587,2902400,1.586,2051600,1.585,1225700,1.590,10000,1.591,7876300,1.592,4908900,1.593,7877000,1.594,3564900,314,186,0,09:36:48.628,09:36:47,26336.8,26342.0,0.25,0,-0.35
sz159920,09:36:45,1767577009824,09:37:48,1767577009114,1.59,1.5954,-0.3385,26295.82,0.8972,3.9628,0,0,1.59,1.009,1.589,6864300,1.588,5034600,1.587,2902400,1.586,2051600,1.585,1225700,1.590,10000,1.591,7876300,1.592,4908900,1.593,7877000,1.594,3564900,710,179,0,09:36:49.645,09:36:49,26338.76,26343.0,-0.71,4,-0.34
sz159920,09:36:48,1767577010825,09:37:50,1767577010415,1.59,1.5954,-0.3385,26295.55,0.8972,2.7768,113200,179936,1.5895,1.0,1.590,3832900,1.589,4512400,1.588,5034600,1.587,2902400,1.586,2051600,1.591,7042900,1.592,4908900,1.593,7875000,1.594,3464900,1.595,1843000,409,199,0,09:36:50.625,09:36:50,26341.87,26346.5,-0.37,12,-0.33
sz159920,09:36:48,1767577011836,09:37:50,1767577011297,1.59,1.5954,-0.3385,26295.55,0.8972,2.316,0,0,1.59,1.011,1.590,3832900,1.589,4512400,1.588,5034600,1.587,2902400,1.586,2051600,1.591,7042900,1.592,4908900,1.593,7875000,1.594,3464900,1.595,1843000,538,182,0,09:36:51.653,09:36:51,26339.84,26347.0,-0.43,1,-0.34
sz159920,09:36:48,1767577012823,09:37:52,1767577012494,1.59,1.5954,-0.3385,26303.25,0.8972,2.2785,0,0,1.59,0.987,1.590,3832900,1.589,4512400,1.588,5034600,1.587,2902400,1.586,2051600,1.591,7042900,1.592,4908900,1.593,7875000,1.594,3464900,1.595,1843000,328,187,0,09:36:52.636,09:36:52,26347.04,26352.0,0.67,8,-0.31
sz159920,09:36:51,1767577013832,09:37:52,1767577013547,1.59,1.5954,-0.3385,26303.25,0.8972,2.5972,1144900,1820391,1.59,1.009,1.590,4862800,1.589,4512400,1.588,4747200,1.587,2902400,1.586,1751600,1.591,5620600,1.592,4908900,1.593,2825000,1.594,5764900,1.595,1843000,285,187,0,09:36:53.644,09:36:53,26347.96,26353.0,0.0,3,-0.31
sz159920,09:36:51,1767577014845,09:37:54,1767577014548,1.59,1.5954,-0.3385,26302.91,0.8972,3.753,0,0,1.59,1.012,1.590,4862800,1.589,4512400,1.588,4747200,1.587,2902400,1.586,1751600,1.591,5620600,1.592,4908900,1.593,2825000,1.594,5764900,1.595,1843000,296,212,0,09:36:54.632,09:36:54,26340.05,26346.0,0.33,15,-0.34
sz159920,09:36:48,1767577015836,09:37:54,1767577015635,1.59,1.5954,-0.3385,26302.91,0.8972,3.6877,0,0,1.59,0.991,1.590,3832900,1.589,4512400,1.588,5034600,1.587,2902400,1.586,2051600,1.591,7042900,1.592,4908900,1.593,7875000,1.594,3464900,1.595,1843000,200,191,1,09:36:55.644,09:36:55,26340.4,26346.5,0.0,17,-0.34
