symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:29:42,1768354190180,,0.894,0.0,1.625,1.6346,-0.5873,0,0,1.625,1.624,574600,1.622,100000,1.621,38000,1.620,37000,1.619,13800,1.625,3391700,1.626,1279300,1.627,1601400,1.628,22800,1.629,168800,99999,486,1,27003.08,27000.5,-0.33,3,0.52
sz159920,09:29:57,1768354200165,,0.894,0.0,1.625,1.6345,-0.5812,0,0,1.625,1.624,574600,1.622,100000,1.621,38000,1.620,37000,1.619,13800,1.625,3391700,1.626,1279300,1.627,1601400,1.628,22800,1.629,168800,99999,7,0,26999.79,26996.0,0.6,0,0.51
sz159920,09:30:00,1768354204162,,0.894,1.0278,1.626,1.6345,-0.52,13252100,21538041,1.6253,1.625,45800,1.624,410500,1.623,3010000,1.622,3130300,1.621,3038000,1.626,328100,1.627,1997100,1.628,734100,1.629,401700,1.630,281600,99999,7,0,26971.58,26966.0,-0.67,8,0.4
sz159920,09:30:03,1768354207159,,0.894,2.955,1.625,1.6345,-0.5812,2640500,4293471,1.626,1.625,3211800,1.624,3360300,1.623,3010000,1.622,3335700,1.621,3181900,1.626,224600,1.627,1532400,1.628,751500,1.629,3510300,1.630,4034700,99999,7,0,26980.83,26974.5,-0.25,10,0.44
sz159920,09:30:06,1768354209148,26952.06,0.894,4.9563,1.625,1.6345,-0.5812,674500,1096521,1.6257,1.625,4632700,1.624,4811500,1.623,7048800,1.622,3696600,1.621,3209600,1.626,370500,1.627,1629000,1.628,757400,1.629,4525300,1.630,4535500,548,17,0,26977.4,26972.5,0.27,12,0.43
sz159920,09:30:09,1768354212135,26949.9,0.894,3.4682,1.625,1.6345,-0.5812,429500,698309,1.6259,1.625,5582600,1.624,6386100,1.623,8048800,1.622,4711900,1.621,4065700,1.626,21200,1.627,1629000,1.628,759400,1.629,4525300,1.630,5545500,118,8,0,26974.0,26971.0,-0.5,22,0.41
sz159920,09:30:12,1768354216112,26950.24,0.894,2.4938,1.625,1.6345,-0.5812,123300,200426,1.6255,1.625,5373100,1.624,6086200,1.623,5479500,1.622,5011900,1.621,4065700,1.626,19200,1.627,1629800,1.628,759400,1.629,5527800,1.630,5547300,581,8,0,26988.4,26984.5,-0.2,4,0.47
sz159920,09:30:15,1768354219086,26944.76,0.894,4.5181,1.625,1.6325,-0.4594,70100,113958,1.6256,1.625,5373100,1.624,6814900,1.623,8459500,1.622,4711900,1.621,4065700,1.626,39200,1.627,1629800,1.628,759400,1.629,4779100,1.630,5647300,486,16,0,26978.32,26973.0,-0.33,4,0.43
sz159920,09:30:18,1768354222088,26944.25,0.894,2.893,1.625,1.6325,-0.4594,46600,75770,1.626,1.625,5671500,1.624,6816900,1.623,8161000,1.622,4711900,1.621,4065700,1.626,9700,1.627,1689800,1.628,759400,1.629,4780600,1.630,5647300,582,22,0,26969.12,26964.5,0.2,9,0.4
sz159920,09:30:21,1768354225053,26947.9,0.894,2.2127,1.626,1.6325,-0.3982,9700,15772,1.626,1.625,5671500,1.624,6816900,1.623,5161000,1.622,4536400,1.621,4065700,1.626,19000,1.627,1689800,1.628,759400,1.629,5780600,1.630,6397400,444,8,0,26971.04,26964.0,0.5,14,0.4
sz159920,09:30:24,1768354228037,26938.97,0.894,3.2673,1.627,1.6325,-0.3369,19100,31057,1.626,1.625,4330300,1.624,6816900,1.623,5162600,1.622,4536400,1.621,4065700,1.626,24400,1.627,1689900,1.628,759400,1.629,5780600,1.630,6397400,525,9,0,26970.67,26966.0,-0.67,5,0.4
sz159920,09:30:27,1768354232044,26936.18,0.894,3.0342,1.625,1.6325,-0.4594,61000,99181,1.6259,1.625,4326200,1.624,6458500,1.623,5162600,1.622,4536400,1.621,4065700,1.627,1697600,1.628,4759400,1.629,5778000,1.630,5970000,1.631,2954500,328,3,0,26973.71,26966.0,-0.67,6,0.41
