symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:51,1764639114637,,0,1.605,1.6072,-0.1369,0.0,0.9075,0.333,57700,92566,1.6043,0.93,1.604,2258200,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1857400,1.605,2957000,1.606,6837300,1.607,5759400,1.608,1393500,1.609,2168000,09:31:54.356,09:31:53,26163.75,26157.0,0.33,2,0.41
sz159920,09:31:51,1764639115327,,0,1.605,1.6072,-0.1369,0.0,0.9075,1.0051,0,0,1.605,0.689,1.604,2258200,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1857400,1.605,2957000,1.606,6837300,1.607,5759400,1.608,1393500,1.609,2168000,09:31:55.082,09:31:54,26167.2,26159.0,-0.71,4,0.43
sz159920,09:31:51,1764639116222,09:32:55,1764639115488,1.605,1.6072,-0.1369,26145.74,0.9075,1.0051,0,0,1.605,0.895,1.604,2258200,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1857400,1.605,2957000,1.606,6837300,1.607,5759400,1.608,1393500,1.609,2168000,09:31:55.630,09:31:55,26167.39,26159.5,0.14,1,0.43
sz159920,09:31:54,1764639117176,09:32:56,1764639116428,1.605,1.6072,-0.1369,26148.68,0.9075,1.7336,61000,97857,1.6042,0.954,1.604,643900,1.603,8696200,1.602,7058400,1.601,5928900,1.6,1858400,1.605,5288700,1.606,4517400,1.607,5741000,1.608,1311700,1.609,2168000,09:31:56.686,09:31:56,26172.37,26166.0,-0.78,19,0.45
sz159920,09:31:54,1764639118087,09:32:57,1764639117416,1.605,1.6072,-0.1369,26148.68,0.9075,1.4645,0,0,1.605,0.911,1.604,643900,1.603,8696200,1.602,7058400,1.601,5928900,1.6,1858400,1.605,5288700,1.606,4517400,1.607,5741000,1.608,1311700,1.609,2168000,09:31:57.658,09:31:56,26175.04,26166.0,0.6,0,0.46
sz159920,09:31:54,1764639119087,09:32:58,1764639118477,1.605,1.6072,-0.1369,26148.7,0.9075,1.5525,0,0,1.605,1.0,1.604,643900,1.603,8696200,1.602,7058400,1.601,5928900,1.6,1858400,1.605,5288700,1.606,4517400,1.607,5741000,1.608,1311700,1.609,2168000,09:31:58.716,09:31:58,26171.28,26167.0,0.67,1,0.44
sz159920,09:31:57,1764639120098,09:32:59,1764639119422,1.605,1.6072,-0.1369,26148.7,0.9075,2.0242,242200,388509,1.6041,1.01,1.604,3355600,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1858400,1.605,2999800,1.606,7080700,1.607,5735000,1.608,1311800,1.609,2171000,09:31:59.628,09:31:59,26175.04,26168.5,-0.33,5,0.46
sz159920,09:31:57,1764639121088,09:33:00,1764639120389,1.605,1.6072,-0.1369,26150.84,0.9075,1.4313,0,0,1.605,0.991,1.604,3355600,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1858400,1.605,2999800,1.606,7080700,1.607,5735000,1.608,1311800,1.609,2171000,09:32:00.631,09:32:00,26173.76,26169.0,0.6,28,0.45
sz159920,09:31:57,1764639122098,09:33:01,1764639121417,1.605,1.6072,-0.1369,26150.84,0.9075,1.3606,0,0,1.605,1.01,1.604,3355600,1.603,7162300,1.602,7058400,1.601,5928900,1.6,1858400,1.605,2999800,1.606,7080700,1.607,5735000,1.608,1311800,1.609,2171000,09:32:01.628,09:32:01,26179.8,26172.5,0.0,9,0.48
sz159920,09:32:00,1764639123124,09:33:02,1764639122423,1.605,1.6062,-0.0747,26161.07,0.9075,1.3606,25600,41078,1.6046,1.025,1.604,8255600,1.603,7162300,1.602,7058400,1.601,1928900,1.6,1858400,1.605,1651400,1.606,7323900,1.607,5735100,1.608,1317800,1.609,2171000,09:32:02.635,09:32:02,26171.94,26167.5,0.09,30,0.44
sz159920,09:32:00,1764639124106,09:33:03,1764639123797,1.605,1.6062,-0.0747,26161.07,0.9075,4.2552,0,0,1.605,0.982,1.604,8255600,1.603,7162300,1.602,7058400,1.601,1928900,1.6,1858400,1.605,1651400,1.606,7323900,1.607,5735100,1.608,1317800,1.609,2171000,09:32:03.641,09:32:03,26179.49,26173.0,-0.6,8,0.47
sz159920,09:32:03,1764639125103,09:33:04,1764639124405,1.605,1.6062,-0.0747,26156.74,0.9075,4.5531,73200,117436,1.6043,0.997,1.604,9205400,1.603,8162300,1.602,7524700,1.601,1428900,1.6,1358400,1.605,451600,1.606,5812100,1.607,4235100,1.608,1317800,1.609,2171000,09:32:04.665,09:32:04,26181.6,26176.0,0.0,18,0.48
sz159920,09:32:03,1764639127130,09:33:05,1764639125734,1.605,1.6062,-0.0747,26156.74,0.9075,4.5531,0,0,1.605,2.028,1.604,9205400,1.603,8162300,1.602,7524700,1.601,1428900,1.6,1358400,1.605,451600,1.606,5812100,1.607,4235100,1.608,1317800,1.609,2171000,09:32:05.646,09:32:05,26184.16,26180.0,-0.43,4,0.49
sz159920,09:32:03,1764639127315,09:33:06,1764639127204,1.605,1.6062,-0.0747,26159.38,0.9075,3.8138,0,0,1.605,0.185,1.604,9205400,1.603,8162300,1.602,7524700,1.601,1428900,1.6,1358400,1.605,451600,1.606,5812100,1.607,4235100,1.608,1317800,1.609,2171000,09:32:07.311,09:32:06,26183.77,26179.0,-0.54,18,0.49
sz159920,09:32:03,1764639128971,09:33:07,1764639128611,1.605,1.6062,-0.0747,26159.38,0.9075,3.413,0,0,1.605,1.655,1.604,9205400,1.603,8162300,1.602,7524700,1.601,1428900,1.6,1358400,1.605,451600,1.606,5812100,1.607,4235100,1.608,1317800,1.609,2171000,09:32:08.463,09:32:07,26189.23,26183.0,0.33,18,0.51
sz159920,09:32:06,1764639129193,09:33:08,1764639128992,1.605,1.6062,-0.0747,26165.16,0.9075,2.8865,546100,876491,1.605,0.223,1.605,2245200,1.604,7439000,1.603,8620500,1.602,7824700,1.601,1428900,1.606,3513900,1.607,6496100,1.608,2039700,1.609,2191000,1.61,2127600,09:32:09.178,09:32:08,26187.84,26184.0,-0.33,9,0.51
sz159920,09:32:06,1764639130206,09:33:09,1764639130074,1.605,1.6062,-0.0747,26165.16,0.9075,4.234,0,0,1.605,1.013,1.605,2245200,1.604,7439000,1.603,8620500,1.602,7824700,1.601,1428900,1.606,3513900,1.607,6496100,1.608,2039700,1.609,2191000,1.61,2127600,09:32:10.056,09:32:09,26185.59,26180.0,0.2,58,0.5
sz159920,09:32:09,1764639131184,09:33:10,1764639130415,1.605,1.6062,-0.0747,26166.09,0.9075,3.3021,34500,55387,1.6054,0.978,1.605,2244600,1.604,7439000,1.603,8967200,1.602,5810800,1.601,1128900,1.606,3488500,1.607,6496100,1.608,1903000,1.609,2191000,1.61,2189400,09:32:11.065,09:32:09,26185.59,26180.0,0.2,0,0.5
sz159920,09:32:09,1764639132193,09:33:11,1764639131429,1.605,1.6062,-0.0747,26166.09,0.9075,2.7957,0,0,1.605,1.009,1.605,2244600,1.604,7439000,1.603,8967200,1.602,5810800,1.601,1128900,1.606,3488500,1.607,6496100,1.608,1903000,1.609,2191000,1.61,2189400,09:32:12.075,09:32:11,26185.08,26180.0,-0.33,9,0.5
sz159920,09:32:09,1764639133208,09:33:12,1764639132408,1.605,1.6062,-0.0747,26165.9,0.9075,1.9699,0,0,1.605,1.016,1.605,2244600,1.604,7439000,1.603,8967200,1.602,5810800,1.601,1128900,1.606,3488500,1.607,6496100,1.608,1903000,1.609,2191000,1.61,2189400,09:32:13.063,09:32:12,26180.7,26174.5,0.0,5,0.48
sz159920,09:32:12,1764639134190,09:33:13,1764639133429,1.605,1.6062,-0.0747,26165.9,0.9075,1.8738,315900,507038,1.6051,0.982,1.605,95400,1.604,8974900,1.603,8668200,1.602,5857200,1.601,1428900,1.606,5862200,1.607,4197000,1.608,2951100,1.609,2191000,1.61,2190100,09:32:14.083,09:32:13,26182.16,26175.0,0.0,19,0.48
sz159920,09:32:12,1764639135180,09:33:14,1764639134411,1.605,1.6062,-0.0747,26164.38,0.9075,1.3973,0,0,1.605,0.99,1.605,95400,1.604,8974900,1.603,8668200,1.602,5857200,1.601,1428900,1.606,5862200,1.607,4197000,1.608,2951100,1.609,2191000,1.61,2190100,09:32:15.073,09:32:15,26180.7,26174.0,0.6,4,0.48
sz159920,09:32:12,1764639137760,09:33:15,1764639135518,1.605,1.6062,-0.0747,26164.38,0.9075,1.5012,0,0,1.605,2.58,1.605,95400,1.604,8974900,1.603,8668200,1.602,5857200,1.601,1428900,1.606,5862200,1.607,4197000,1.608,2951100,1.609,2191000,1.61,2190100,09:32:16.551,09:32:15,26179.8,26174.0,0.5,0,0.48
sz159920,09:32:15,1764639139094,09:33:17,1764639139036,1.605,1.6084,-0.2114,26164.21,0.9075,4.4,20000,32115,1.6058,1.334,1.605,457500,1.604,9024900,1.603,8668200,1.602,5884600,1.601,1430200,1.606,5871300,1.607,4205900,1.608,2964200,1.609,2642600,1.61,2190100,09:32:18.400,09:32:16,26184.83,26177.5,0.0,14,0.49
sz159920,09:32:15,1764639140794,09:33:18,1764639139210,1.605,1.6084,-0.2114,26163.59,0.9075,4.4,0,0,1.605,1.7,1.605,457500,1.604,9024900,1.603,8668200,1.602,5884600,1.601,1430200,1.606,5871300,1.607,4205900,1.608,2964200,1.609,2642600,1.61,2190100,09:32:19.193,09:32:18,26184.16,26180.0,0.67,26,0.49
sz159920,09:32:15,1764639141326,09:33:20,1764639141239,1.605,1.6084,-0.2114,26163.95,0.9075,3.8435,0,0,1.605,0.532,1.605,457500,1.604,9024900,1.603,8668200,1.602,5884600,1.601,1430200,1.606,5871300,1.607,4205900,1.608,2964200,1.609,2642600,1.61,2190100,09:32:20.914,09:32:18,26188.76,26182.0,0.6,8,0.51
sz159920,09:32:18,1764639143190,09:33:21,1764639142863,1.606,1.6084,-0.1492,26163.95,0.9075,3.6863,59200,95036,1.6053,1.863,1.605,3567100,1.604,7444300,1.603,8668200,1.602,5885600,1.601,1430200,1.606,3564600,1.607,6505900,1.608,3104500,1.609,2691000,1.61,2200100,09:32:23.118,09:32:21,26189.23,26184.5,0.5,9,0.51
sz159920,09:32:21,1764639145726,09:33:22,1764639144944,1.605,1.6084,-0.2114,26168.29,0.9075,3.7011,29700,47684,1.6055,2.536,1.605,3552600,1.604,7444300,1.603,8968200,1.602,5885600,1.601,1130200,1.606,3592900,1.607,6181800,1.608,3104700,1.609,2691000,1.61,2196300,09:32:25.722,09:32:23,26186.0,26182.0,0.14,14,0.5
sz159920,09:32:21,1764639146003,09:33:24,1764639145877,1.605,1.6084,-0.2114,26167.25,0.9075,2.5604,0,0,1.605,0.278,1.605,3552600,1.604,7444300,1.603,8968200,1.602,5885600,1.601,1130200,1.606,3592900,1.607,6181800,1.608,3104700,1.609,2691000,1.61,2196300,09:32:25.999,09:32:25,26189.7,26184.0,-0.2,15,0.51
sz159920,09:32:24,1764639146911,09:33:26,1764639146755,1.606,1.6084,-0.1492,26168.15,0.9075,2.0459,40100,64375,1.6054,0.907,1.605,4527600,1.604,7449300,1.603,8968200,1.602,5885600,1.601,1130300,1.606,3587500,1.607,6191800,1.608,2104700,1.609,2681000,1.61,2200300,09:32:26.748,09:32:25,26189.7,26184.5,-0.45,1,0.51
sz159920,09:32:24,1764639150078,09:33:27,1764639149940,1.606,1.6084,-0.1492,26168.15,0.9075,2.6824,0,0,1.606,3.167,1.605,4527600,1.604,7449300,1.603,8968200,1.602,5885600,1.601,1130300,1.606,3587500,1.607,6191800,1.608,2104700,1.609,2681000,1.61,2200300,09:32:29.933,09:32:27,26187.41,26183.0,0.2,1,0.5
sz159920,09:32:27,1764639151049,09:33:29,1764639150625,1.605,1.6084,-0.2114,26168.14,0.9075,2.5166,20400,32762,1.606,0.971,1.605,3526300,1.604,7449300,1.603,8968200,1.602,5885600,1.601,1130400,1.606,3371800,1.607,6191800,1.608,3104700,1.609,2681000,1.61,2200300,09:32:30.697,09:32:29,26192.4,26187.5,0.33,52,0.52
sz159920,09:32:27,1764639152414,09:33:30,1764639151646,1.605,1.6084,-0.2114,26171.79,0.9075,4.3887,0,0,1.605,1.365,1.605,3526300,1.604,7449300,1.603,8968200,1.602,5885600,1.601,1130400,1.606,3371800,1.607,6191800,1.608,3104700,1.609,2681000,1.61,2200300,09:32:32.075,09:32:30,26194.2,26190.0,0.5,6,0.53
sz159920,09:32:30,1764639153705,09:33:32,1764639153686,1.605,1.6084,-0.2114,26170.56,0.9075,3.5127,221100,354994,1.6056,1.29,1.605,9298700,1.604,7449300,1.603,8968200,1.602,1385600,1.601,1130400,1.606,1035600,1.607,6444000,1.608,3265300,1.609,2681000,1.61,2200300,09:32:33.296,09:32:31,26195.6,26192.0,0.6,8,0.54
sz159920,09:32:30,1764639154986,09:33:33,1764639154941,1.605,1.6084,-0.2114,26170.56,0.9075,3.638,0,0,1.605,1.281,1.605,9298700,1.604,7449300,1.603,8968200,1.602,1385600,1.601,1130400,1.606,1035600,1.607,6444000,1.608,3265300,1.609,2681000,1.61,2200300,09:32:34.914,09:32:33,26198.7,26196.0,-0.14,18,0.55
sz159920,09:32:33,1764639156506,09:33:34,1764639155528,1.606,1.6084,-0.1492,26171.83,0.9075,2.9351,1097200,1762102,1.606,1.52,1.606,1541600,1.605,7889100,1.604,7912900,1.603,8968200,1.602,1382400,1.607,3901700,1.608,5568500,1.609,2918400,1.61,2200300,1.611,2184700,09:32:36.344,09:32:34,26198.33,26195.5,0.0,20,0.55
sz159920,09:32:33,1764639157748,09:33:36,1764639157717,1.606,1.6084,-0.1492,26173.51,0.9075,1.6822,0,0,1.606,1.242,1.606,1541600,1.605,7889100,1.604,7912900,1.603,8968200,1.602,1382400,1.607,3901700,1.608,5568500,1.609,2918400,1.61,2200300,1.611,2184700,09:32:37.680,09:32:36,26197.8,26194.0,-0.2,17,0.54
sz159920,09:32:33,1764639158048,09:33:37,1764639157971,1.606,1.6084,-0.1492,26173.51,0.9075,1.3959,0,0,1.606,0.3,1.606,1541600,1.605,7889100,1.604,7912900,1.603,8968200,1.602,1382400,1.607,3901700,1.608,5568500,1.609,2918400,1.61,2200300,1.611,2184700,09:32:38.046,09:32:37,26200.5,26198.0,-0.67,24,0.55
sz159920,09:32:36,1764639163014,09:33:38,1764639160354,1.607,1.6084,-0.087,26177.79,0.9075,2.779,29700,47713,1.6065,4.966,1.606,2678600,1.605,7904100,1.604,7959900,1.603,7817600,1.602,1382500,1.607,3876200,1.608,5568500,1.609,2918400,1.61,2200300,1.611,2184800,09:32:42.931,09:32:38,26199.24,26197.0,-0.33,2,0.55
sz159920,09:32:39,1764639166595,09:33:42,1764639166354,1.606,1.6084,-0.1492,26177.06,0.9075,2.6022,332500,534010,1.606,3.581,1.605,8619600,1.604,7959900,1.603,7817600,1.602,1382500,1.601,1130200,1.606,53400,1.607,6177700,1.608,3129500,1.609,2918400,1.61,2201300,09:32:46.519,09:32:42,26196.4,26194.0,-0.6,39,0.54
sz159920,09:32:42,1764639167455,09:33:46,1764639167281,1.606,1.6084,-0.1492,26179.75,0.9075,5.8388,53400,85761,1.606,0.86,1.606,500000,1.605,8581800,1.604,7959900,1.603,7817600,1.602,1382400,1.607,6181900,1.608,3129500,1.609,2918400,1.61,2199800,1.611,2204800,09:32:47.360,09:32:46,26194.28,26192.0,-0.5,25,0.53
sz159920,09:32:45,1764639168546,09:33:47,1764639168353,1.606,1.609,-0.1865,26179.75,0.9075,5.5608,20600,33098,1.6067,1.09,1.606,144900,1.605,8586500,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6174600,1.608,3129500,1.609,2918400,1.61,2201100,1.611,2204800,09:32:48.330,09:32:46,26194.28,26191.0,0.14,6,0.53
sz159920,09:32:45,1764639169935,09:33:48,1764639169146,1.606,1.609,-0.1865,26178.41,0.9075,5.3404,0,0,1.606,1.39,1.606,144900,1.605,8586500,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6174600,1.608,3129500,1.609,2918400,1.61,2201100,1.611,2204800,09:32:49.003,09:32:48,26194.69,26191.0,-0.14,8,0.53
sz159920,09:32:48,1764639171361,09:33:49,1764639171152,1.607,1.609,-0.1243,26178.41,0.9075,5.8952,26500,42574,1.6066,1.426,1.606,633500,1.605,8587000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6379100,1.608,3129500,1.609,2918400,1.61,2200600,1.611,2204800,09:32:50.625,09:32:48,26195.6,26192.0,0.33,4,0.54
sz159920,09:32:48,1764639172072,09:33:50,1764639171945,1.607,1.609,-0.1243,26181.38,0.9075,4.823,0,0,1.607,0.711,1.606,633500,1.605,8587000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6379100,1.608,3129500,1.609,2918400,1.61,2200600,1.611,2204800,09:32:51.861,09:32:50,26199.8,26196.0,0.56,14,0.55
sz159920,09:32:48,1764639172651,09:33:51,1764639172092,1.607,1.609,-0.1243,26181.38,0.9075,4.7807,0,0,1.607,0.579,1.606,633500,1.605,8587000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6379100,1.608,3129500,1.609,2918400,1.61,2200600,1.611,2204800,09:32:52.649,09:32:51,26195.2,26190.5,0.0,0,0.53
sz159920,09:32:51,1764639173405,09:33:52,1764639173304,1.606,1.609,-0.1865,26181.63,0.9075,4.3138,48900,78550,1.6063,0.755,1.606,151800,1.605,8589000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6711200,1.608,3129500,1.609,2921400,1.61,2200600,1.611,2204800,09:32:52.903,09:32:52,26191.95,26187.0,0.0,13,0.52
sz159920,09:32:51,1764639174428,09:33:53,1764639173421,1.606,1.609,-0.1865,26181.63,0.9075,4.1005,0,0,1.606,1.022,1.606,151800,1.605,8589000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6711200,1.608,3129500,1.609,2921400,1.61,2200600,1.611,2204800,09:32:53.899,09:32:53,26191.06,26185.0,0.43,0,0.52
sz159920,09:32:51,1764639175410,09:33:54,1764639174432,1.606,1.609,-0.1865,26179.18,0.9075,2.1113,0,0,1.606,0.983,1.606,151800,1.605,8589000,1.604,7959900,1.603,7817600,1.602,1394200,1.607,6711200,1.608,3129500,1.609,2921400,1.61,2200600,1.611,2204800,09:32:54.958,09:32:54,26187.9,26184.0,-0.33,6,0.51
sz159920,09:32:54,1764639176405,09:33:54,1764639175456,1.606,1.609,-0.1865,26179.18,0.9075,2.5213,166900,268041,1.606,0.995,1.605,4589000,1.604,7959900,1.603,7817600,1.602,5394200,1.601,1330200,1.606,2871300,1.607,6721300,1.608,4230100,1.609,2671600,1.61,2200600,09:32:55.923,09:32:55,26186.5,26182.0,0.2,8,0.5
sz159920,09:32:54,1764639177930,09:33:56,1764639176408,1.606,1.609,-0.1865,26172.19,0.9075,2.3359,0,0,1.606,1.525,1.605,4589000,1.604,7959900,1.603,7817600,1.602,5394200,1.601,1330200,1.606,2871300,1.607,6721300,1.608,4230100,1.609,2671600,1.61,2200600,09:32:57.928,09:32:57,26183.24,26180.0,-0.6,2,0.49
sz159920,09:32:54,1764639178647,09:33:57,1764639178136,1.606,1.609,-0.1865,26172.19,0.9075,2.7142,0,0,1.606,0.717,1.605,4589000,1.604,7959900,1.603,7817600,1.602,5394200,1.601,1330200,1.606,2871300,1.607,6721300,1.608,4230100,1.609,2671600,1.61,2200600,09:32:58.419,09:32:57,26183.24,26179.0,0.56,4,0.49
sz159920,09:32:57,1764639179420,09:33:58,1764639178648,1.606,1.609,-0.1865,26168.52,0.9075,3.2427,15200,24411,1.606,0.773,1.605,1443500,1.604,7961900,1.603,8968200,1.602,5394200,1.601,1330200,1.606,2876700,1.607,6721800,1.608,4235100,1.609,2676600,1.61,2200600,09:32:58.974,09:32:58,26182.32,26176.5,0.0,0,0.48
sz159920,09:32:57,1764639180668,09:34:00,1764639180667,1.606,1.609,-0.1865,26169.39,0.9075,1.955,0,0,1.606,1.249,1.605,1443500,1.604,7961900,1.603,8968200,1.602,5394200,1.601,1330200,1.606,2876700,1.607,6721800,1.608,4235100,1.609,2676600,1.61,2200600,09:32:59.989,09:32:59,26184.83,26178.0,0.4,9,0.49
sz159920,09:32:57,1764639182043,09:34:00,1764639180667,1.606,1.609,-0.1865,26169.39,0.9075,3.1858,0,0,1.606,1.374,1.605,1443500,1.604,7961900,1.603,8968200,1.602,5394200,1.601,1330200,1.606,2876700,1.607,6721800,1.608,4235100,1.609,2676600,1.61,2200600,09:33:02.037,09:33:01,26179.56,26175.0,-0.5,11,0.47
sz159920,09:32:57,1764639182423,09:34:02,1764639182406,1.606,1.609,-0.1865,26165.15,0.9075,2.5998,0,0,1.606,0.38,1.605,1443500,1.604,7961900,1.603,8968200,1.602,5394200,1.601,1330200,1.606,2876700,1.607,6721800,1.608,4235100,1.609,2676600,1.61,2200600,09:33:02.243,09:33:01,26181.4,26176.0,0.5,16,0.48
sz159920,09:33:00,1764639184260,09:34:03,1764639184250,1.606,1.6091,-0.1927,26165.15,0.9075,1.909,91100,146307,1.606,1.838,1.605,1443500,1.604,7961900,1.603,8990200,1.602,5394200,1.601,1330200,1.606,5094200,1.607,4437800,1.608,4236600,1.609,2676600,1.61,2200600,09:33:04.000,09:33:02,26183.94,26178.5,-0.14,3,0.49
sz159920,09:33:00,1764639185145,09:34:03,1764639184886,1.606,1.6091,-0.1927,26165.15,0.9075,1.688,0,0,1.606,0.885,1.605,1443500,1.604,7961900,1.603,8990200,1.602,5394200,1.601,1330200,1.606,5094200,1.607,4437800,1.608,4236600,1.609,2676600,1.61,2200600,09:33:04.867,09:33:03,26176.49,26171.5,0.0,24,0.46
sz159920,09:33:00,1764639185838,09:34:04,1764639185146,1.606,1.6091,-0.1927,26159.32,0.9075,-0.1968,0,0,1.606,0.693,1.605,1443500,1.604,7961900,1.603,8990200,1.602,5394200,1.601,1330200,1.606,5094200,1.607,4437800,1.608,4236600,1.609,2676600,1.61,2200600,09:33:05.548,09:33:04,26178.0,26172.0,-0.5,13,0.47
sz159920,09:33:03,1764639187122,09:34:06,1764639187119,1.605,1.6091,-0.2548,26161.98,0.9075,-0.5395,184400,295982,1.6051,1.284,1.605,142300,1.604,8634600,1.603,8690200,1.602,5394200,1.601,1630200,1.606,5089200,1.607,4437800,1.608,4237600,1.609,2678600,1.61,2205600,09:33:06.652,09:33:05,26177.72,26174.0,0.14,13,0.47
sz159920,09:33:03,1764639187610,09:34:06,1764639187119,1.605,1.6091,-0.2548,26161.98,0.9075,0.1503,0,0,1.605,0.489,1.605,142300,1.604,8634600,1.603,8690200,1.602,5394200,1.601,1630200,1.606,5089200,1.607,4437800,1.608,4237600,1.609,2678600,1.61,2205600,09:33:07.584,09:33:07,26178.31,26174.0,0.2,9,0.47
sz159920,09:33:06,1764639188572,09:34:07,1764639188486,1.606,1.6091,-0.1927,26161.98,0.9075,1.8393,174900,280726,1.6051,0.962,1.604,8137200,1.603,8700200,1.602,5849800,1.601,1630200,1.6,1313500,1.605,20000,1.606,5175100,1.607,4436200,1.608,3087000,1.609,2878600,09:33:08.244,09:33:07,26175.58,26171.0,0.62,6,0.46
sz159920,09:33:06,1764639189432,09:34:08,1764639188574,1.606,1.6091,-0.1927,26160.94,0.9075,2.3681,0,0,1.606,0.86,1.604,8137200,1.603,8700200,1.602,5849800,1.601,1630200,1.6,1313500,1.605,20000,1.606,5175100,1.607,4436200,1.608,3087000,1.609,2878600,09:33:09.384,09:33:09,26177.71,26171.5,0.4,2,0.47
