symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct,idx_delay_ms,data_flags
sz159920,09:32:12,1764552737731,,0,1.591,1.5938,-0.1757,,0.9083,0.0,0,0,1.591,0.0,1.591,3442100,1.59,3847400,1.589,8536700,1.588,6719200,1.587,9017900,1.592,4603600,1.593,2676800,1.594,1151100,1.595,1333100,1.596,1192700,09:32:17.731,09:32:17,25970.35,25960.0,0.56,0,0.29,99999,0
sz159920,09:32:15,1764552738520,,0,1.591,1.5938,-0.1757,,0.9083,0.0,6100,9705,1.591,0.789,1.59,5692200,1.589,8537200,1.588,6734300,1.587,6017900,1.586,4733400,1.591,433800,1.592,4616700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:18.038,09:32:17,25947.47,25958.0,-0.33,1,0.2,99999,0
sz159920,09:32:15,1764552739518,,0,1.591,1.5938,-0.1757,,0.9083,0.0481,0,0,1.591,0.998,1.59,5692200,1.589,8537200,1.588,6734300,1.587,6017900,1.586,4733400,1.591,433800,1.592,4616700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:19.008,09:32:18,25947.72,25955.0,0.33,3,0.2,99999,0
sz159920,09:32:18,1764552740616,,0,1.591,1.5938,-0.1757,,0.9083,-0.4976,0,0,1.591,1.098,1.59,4692200,1.589,8546600,1.588,6177000,1.587,6017900,1.586,5033400,1.591,448000,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:20.615,09:32:20,25942.01,25953.0,-0.5,3,0.18,99999,0
sz159920,09:32:18,1764552741553,,0,1.591,1.5938,-0.1757,,0.9083,0.6339,0,0,1.591,0.937,1.59,4692200,1.589,8546600,1.588,6177000,1.587,6017900,1.586,5033400,1.591,448000,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:21.108,09:32:20,25940.19,25950.0,0.0,16,0.17,99999,0
sz159920,09:32:18,1764552742522,,0,1.591,1.5938,-0.1757,,0.9083,0.5227,0,0,1.591,0.969,1.59,4692200,1.589,8546600,1.588,6177000,1.587,6017900,1.586,5033400,1.591,448000,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:22.024,09:32:21,25938.9,25950.0,0.67,2,0.17,99999,0
sz159920,09:32:18,1764552743634,09:33:22,1764552743446,1.591,1.5938,-0.1757,25960.29,0.9083,0.6701,0,0,1.591,1.113,1.59,4692200,1.589,8546600,1.588,6177000,1.587,6017900,1.586,5033400,1.591,448000,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:23.034,09:32:22,25940.0,25952.0,-0.67,8,0.17,188,0
sz159920,09:32:21,1764552744656,09:33:24,1764552744480,1.591,1.5938,-0.1757,25962.53,0.9083,1.9169,0,0,1.591,1.022,1.59,4692200,1.589,4556600,1.588,7051800,1.587,6007900,1.586,9033400,1.591,1811600,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:24.653,09:32:24,25942.01,25953.0,-0.2,1,0.18,176,0
sz159920,09:32:21,1764552745676,09:33:24,1764552744480,1.591,1.5938,-0.1757,25962.53,0.9083,2.6666,0,0,1.591,1.02,1.59,4692200,1.589,4556600,1.588,7051800,1.587,6007900,1.586,9033400,1.591,1811600,1.592,4566700,1.593,3676800,1.594,1151100,1.595,1345600,09:32:25.671,09:32:25,25943.6,25954.0,-0.5,3,0.19,1196,0
sz159920,09:32:24,1764552746551,09:33:26,1764552746517,1.591,1.5948,-0.2383,25965.14,0.9083,2.6666,551000,876641,1.591,0.875,1.59,4734700,1.589,8556600,1.588,7051900,1.587,6007900,1.586,5034400,1.591,885800,1.592,4585100,1.593,3676800,1.594,1151100,1.595,1345600,09:32:26.041,09:32:25,25943.6,25956.0,0.14,1,0.19,34,0
sz159920,09:32:24,1764552747551,09:33:26,1764552746517,1.591,1.5948,-0.2383,25965.14,0.9083,2.5393,0,0,1.591,1.001,1.59,4734700,1.589,8556600,1.588,7051900,1.587,6007900,1.586,5034400,1.591,885800,1.592,4585100,1.593,3676800,1.594,1151100,1.595,1345600,09:32:27.069,09:32:26,25944.96,25955.0,-0.25,0,0.19,1034,0
sz159920,09:32:24,1764552748532,09:33:28,1764552748479,1.591,1.5948,-0.2383,25963.02,0.9083,4.5657,0,0,1.591,0.981,1.59,4734700,1.589,8556600,1.588,7051900,1.587,6007900,1.586,5034400,1.591,885800,1.592,4585100,1.593,3676800,1.594,1151100,1.595,1345600,09:32:28.038,09:32:27,25943.83,25955.0,0.67,4,0.19,53,0
sz159920,09:32:27,1764552749557,09:33:28,1764552748479,1.591,1.5948,-0.2383,25963.02,0.9083,6.3418,30100,47889,1.591,1.025,1.59,4734600,1.589,8556600,1.588,7061900,1.587,6007900,1.586,5034400,1.591,1016300,1.592,4610500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:29.031,09:32:28,25943.35,25955.5,-0.23,1,0.19,1078,0
sz159920,09:32:27,1764552750532,09:33:30,1764552750440,1.591,1.5948,-0.2383,25962.5,0.9083,6.1128,0,0,1.591,0.975,1.59,4734600,1.589,8556600,1.588,7061900,1.587,6007900,1.586,5034400,1.591,1016300,1.592,4610500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:30.047,09:32:29,25940.9,25952.0,0.0,3,0.18,92,0
sz159920,09:32:27,1764552751549,09:33:30,1764552750440,1.591,1.5948,-0.2383,25962.5,0.9083,5.2489,0,0,1.591,1.018,1.59,4734600,1.589,8556600,1.588,7061900,1.587,6007900,1.586,5034400,1.591,1016300,1.592,4610500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:31.546,09:32:31,25942.46,25956.0,-0.6,5,0.18,1109,0
sz159920,09:32:30,1764552752522,09:33:32,1764552752496,1.591,1.5948,-0.2383,25970.92,0.9083,3.9079,13300,21160,1.591,0.972,1.59,4741100,1.589,4556600,1.588,7061900,1.587,6007900,1.586,9034400,1.591,1886600,1.592,4615500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:32.046,09:32:31,25943.35,25957.0,0.14,4,0.19,26,0
sz159920,09:32:30,1764552753551,09:33:32,1764552752526,1.591,1.5948,-0.2383,25970.92,0.9083,5.4148,0,0,1.591,1.029,1.59,4741100,1.589,4556600,1.588,7061900,1.587,6007900,1.586,9034400,1.591,1886600,1.592,4615500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:33.550,09:32:33,25943.6,25954.0,0.5,9,0.19,1025,0
sz159920,09:32:30,1764552754559,09:33:34,1764552754514,1.591,1.5948,-0.2383,25965.0,0.9083,5.4148,0,0,1.591,1.008,1.59,4741100,1.589,4556600,1.588,7061900,1.587,6007900,1.586,9034400,1.591,1886600,1.592,4615500,1.593,3676800,1.594,1151100,1.595,1345600,09:32:34.053,09:32:33,25946.3,25958.0,0.5,3,0.2,45,0
sz159920,09:32:33,1764552755555,09:33:34,1764552754514,1.591,1.5948,-0.2383,25965.0,0.9083,5.7797,10000,15910,1.591,0.995,1.59,4756500,1.589,8548100,1.588,7062200,1.587,6007900,1.586,5034500,1.591,500300,1.592,4615500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:35.553,09:32:35,25973.99,25962.5,0.5,5,0.31,1041,0
sz159920,09:32:33,1764552756550,09:33:35,1764552756332,1.591,1.5948,-0.2383,25965.0,0.9083,5.4752,0,0,1.591,0.996,1.59,4756500,1.589,8548100,1.588,7062200,1.587,6007900,1.586,5034500,1.591,500300,1.592,4615500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:36.077,09:32:35,25972.17,25962.0,0.33,7,0.3,218,0
sz159920,09:32:33,1764552757550,09:33:36,1764552756619,1.591,1.5948,-0.2383,25967.77,0.9083,4.7771,0,0,1.591,1.0,1.59,4756500,1.589,8548100,1.588,7062200,1.587,6007900,1.586,5034500,1.591,500300,1.592,4615500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:37.077,09:32:36,25969.2,25961.0,-0.25,0,0.29,931,0
sz159920,09:32:36,1764552758556,09:33:38,1764552758524,1.591,1.5948,-0.2383,25974.15,0.9083,3.9545,82100,130621,1.591,1.006,1.59,5796000,1.589,8548200,1.588,7277300,1.587,6007900,1.586,5034600,1.591,79200,1.592,5115500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:38.067,09:32:37,25976.9,25965.0,0.2,2,0.32,32,0
sz159920,09:32:36,1764552759550,09:33:38,1764552758524,1.591,1.5948,-0.2383,25974.15,0.9083,5.5501,0,0,1.591,0.994,1.59,5796000,1.589,8548200,1.588,7277300,1.587,6007900,1.586,5034600,1.591,79200,1.592,5115500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:39.067,09:32:38,25982.44,25971.0,0.0,6,0.34,1026,0
sz159920,09:32:36,1764552760555,09:33:40,1764552760528,1.591,1.5948,-0.2383,25977.26,0.9083,6.4207,0,0,1.591,1.005,1.59,5796000,1.589,8548200,1.588,7277300,1.587,6007900,1.586,5034600,1.591,79200,1.592,5115500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:40.080,09:32:40,25983.0,25975.0,0.25,15,0.34,27,0
sz159920,09:32:36,1764552761555,09:33:40,1764552760637,1.591,1.5948,-0.2383,25977.26,0.9083,6.3331,0,0,1.591,1.0,1.59,5796000,1.589,8548200,1.588,7277300,1.587,6007900,1.586,5034600,1.591,79200,1.592,5115500,1.593,3682200,1.594,1151100,1.595,1345600,09:32:41.066,09:32:40,25984.84,25977.5,-0.14,7,0.35,918,0
sz159920,09:32:39,1764552762550,09:33:42,1764552762486,1.591,1.5951,-0.257,25982.96,0.9083,5.8674,88900,141440,1.591,0.995,1.591,4334400,1.59,7945000,1.589,8548200,1.588,6692500,1.587,5007900,1.592,774900,1.593,4981600,1.594,3192300,1.595,1345600,1.596,1557300,09:32:42.106,09:32:41,25991.28,25983.0,0.2,9,0.37,64,0
sz159920,09:32:39,1764552763567,09:33:42,1764552762789,1.591,1.5951,-0.257,25982.96,0.9083,5.7774,0,0,1.591,1.017,1.591,4334400,1.59,7945000,1.589,8548200,1.588,6692500,1.587,5007900,1.592,774900,1.593,4981600,1.594,3192300,1.595,1345600,1.596,1557300,09:32:43.068,09:32:42,25993.12,25983.0,0.33,2,0.38,778,0
sz159920,09:32:42,1764552764550,09:33:44,1764552764501,1.592,1.5951,-0.1943,25986.49,0.9083,4.8098,824900,1313191,1.5919,0.982,1.592,2220200,1.591,4756500,1.59,7912900,1.589,6389500,1.588,9691300,1.593,4991200,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:44.105,09:32:43,25994.0,25983.5,-0.33,10,0.38,49,0
sz159920,09:32:42,1764552765561,09:33:44,1764552764932,1.592,1.5951,-0.1943,25986.49,0.9083,4.8098,0,0,1.592,1.011,1.592,2220200,1.591,4756500,1.59,7912900,1.589,6389500,1.588,9691300,1.593,4991200,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:45.080,09:32:44,25994.96,25987.0,0.11,8,0.39,629,0
sz159920,09:32:42,1764552766549,09:33:46,1764552766519,1.592,1.5951,-0.1943,25990.27,0.9083,4.2288,0,0,1.592,0.988,1.592,2220200,1.591,4756500,1.59,7912900,1.589,6389500,1.588,9691300,1.593,4991200,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:46.071,09:32:45,25988.55,25979.0,0.43,23,0.36,30,0
sz159920,09:32:45,1764552767561,09:33:46,1764552767082,1.592,1.5951,-0.1943,25990.27,0.9083,3.9863,1096700,1746002,1.5921,1.011,1.592,302400,1.591,4752800,1.59,7909300,1.589,5514700,1.588,6696400,1.593,4936100,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:47.089,09:32:47,25980.5,25970.0,0.2,14,0.33,479,0
sz159920,09:32:45,1764552768552,09:33:47,1764552767997,1.592,1.5951,-0.1943,25990.27,0.9083,3.4472,0,0,1.592,0.991,1.592,302400,1.591,4752800,1.59,7909300,1.589,5514700,1.588,6696400,1.593,4936100,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:48.099,09:32:47,25978.7,25967.0,0.71,9,0.32,555,0
sz159920,09:32:45,1764552769558,09:33:48,1764552769239,1.592,1.5951,-0.1943,25987.88,0.9083,3.4472,0,0,1.592,1.007,1.592,302400,1.591,4752800,1.59,7909300,1.589,5514700,1.588,6696400,1.593,4936100,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,09:32:49.084,09:32:48,25976.72,25967.0,-0.67,11,0.32,319,0
sz159920,09:32:48,1764552770549,09:33:50,1764552770412,1.592,1.5951,-0.1943,25987.88,0.9083,3.6397,332400,529180,1.592,0.99,1.591,1813000,1.59,4970700,1.589,6289500,1.588,6696400,1.587,9002900,1.592,4853300,1.593,2645700,1.594,3205500,1.595,1357600,1.596,1559300,09:32:50.095,09:32:49,25974.9,25966.0,0.33,2,0.31,137,0
sz159920,09:32:48,1764552771554,09:33:50,1764552771413,1.592,1.5951,-0.1943,25987.88,0.9083,5.8268,0,0,1.592,1.005,1.591,1813000,1.59,4970700,1.589,6289500,1.588,6696400,1.587,9002900,1.592,4853300,1.593,2645700,1.594,3205500,1.595,1357600,1.596,1559300,09:32:51.098,09:32:50,25973.8,25965.0,0.5,5,0.3,141,0
sz159920,09:32:48,1764552772556,09:33:52,1764552772536,1.592,1.5951,-0.1943,25979.31,0.9083,4.6973,0,0,1.592,1.002,1.591,1813000,1.59,4970700,1.589,6289500,1.588,6696400,1.587,9002900,1.592,4853300,1.593,2645700,1.594,3205500,1.595,1357600,1.596,1559300,09:32:52.092,09:32:51,25971.96,25962.0,-0.2,4,0.3,20,0
sz159920,09:32:51,1764552773563,09:33:52,1764552773540,1.592,1.5951,-0.1943,25979.31,0.9083,3.3351,100,160,1.6,1.007,1.591,17700,1.59,4975700,1.589,7455900,1.588,6696400,1.587,6002900,1.592,4869900,1.593,3650200,1.594,3205500,1.595,1357600,1.596,1559300,09:32:53.094,09:32:52,25970.6,25959.5,0.0,3,0.29,23,0
sz159920,09:32:51,1764552774570,09:33:54,1764552774487,1.592,1.5951,-0.1943,25975.69,0.9083,3.4365,0,0,1.592,1.007,1.591,17700,1.59,4975700,1.589,7455900,1.588,6696400,1.587,6002900,1.592,4869900,1.593,3650200,1.594,3205500,1.595,1357600,1.596,1559300,09:32:54.091,09:32:53,25971.5,25959.5,0.0,2,0.3,83,0
sz159920,09:32:51,1764552775569,09:33:54,1764552774487,1.592,1.5951,-0.1943,25975.69,0.9083,3.4365,0,0,1.592,0.998,1.591,17700,1.59,4975700,1.589,7455900,1.588,6696400,1.587,6002900,1.592,4869900,1.593,3650200,1.594,3205500,1.595,1357600,1.596,1559300,09:32:55.109,09:32:54,25972.88,25964.5,0.0,4,0.3,1082,0
sz159920,09:32:54,1764552776573,09:33:56,1764552776534,1.591,1.5962,-0.3258,25974.86,0.9083,2.7961,39600,63004,1.591,1.005,1.591,1185400,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4696200,1.593,3650500,1.594,3205500,1.595,1357600,1.596,1559300,09:32:56.110,09:32:55,25977.99,25967.0,0.33,9,0.32,39,0
sz159920,09:32:54,1764552777568,09:33:56,1764552776534,1.591,1.5962,-0.3258,25974.86,0.9083,2.7714,0,0,1.591,0.995,1.591,1185400,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4696200,1.593,3650500,1.594,3205500,1.595,1357600,1.596,1559300,09:32:57.114,09:32:57,25979.6,25968.0,0.0,3,0.33,1034,0
sz159920,09:32:54,1764552778569,09:33:58,1764552778451,1.591,1.5962,-0.3258,25979.64,0.9083,2.5166,0,0,1.591,1.0,1.591,1185400,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4696200,1.593,3650500,1.594,3205500,1.595,1357600,1.596,1559300,09:32:58.121,09:32:57,25979.6,25970.5,-0.5,3,0.33,118,0
sz159920,09:32:57,1764552779577,09:33:58,1764552778451,1.591,1.5962,-0.3258,25979.64,0.9083,2.3731,100200,159418,1.591,1.008,1.591,1977800,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4736200,1.593,2650500,1.594,3205500,1.595,1357600,1.596,1559300,09:32:59.123,09:32:58,25978.7,25968.0,0.43,1,0.32,1126,0
sz159920,09:32:57,1764552780579,09:34:00,1764552780422,1.591,1.5962,-0.3258,25976.15,0.9083,2.3731,0,0,1.591,1.002,1.591,1977800,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4736200,1.593,2650500,1.594,3205500,1.595,1357600,1.596,1559300,09:33:00.112,09:32:59,25976.72,25966.0,-0.14,2,0.32,157,0
sz159920,09:32:57,1764552781569,09:34:00,1764552780754,1.591,1.5962,-0.3258,25976.15,0.9083,1.7805,0,0,1.591,0.99,1.591,1977800,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4736200,1.593,2650500,1.594,3205500,1.595,1357600,1.596,1559300,09:33:01.131,09:33:00,25979.45,25970.0,-0.5,0,0.33,815,0
sz159920,09:32:57,1764552782577,09:34:02,1764552782471,1.591,1.5962,-0.3258,25976.66,0.9083,1.7805,0,0,1.591,1.007,1.591,1977800,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4736200,1.593,2650500,1.594,3205500,1.595,1357600,1.596,1559300,09:33:02.124,09:33:01,25976.56,25968.0,0.33,4,0.31,106,0
sz159920,09:33:00,1764552783589,09:34:02,1764552782471,1.591,1.5962,-0.3258,25976.66,0.9083,2.0213,200,318,1.59,1.012,1.591,4991500,1.59,7986800,1.589,10485900,1.588,6696300,1.587,6002900,1.592,3865000,1.593,5650500,1.594,6205500,1.595,1357600,1.596,1559300,09:33:03.128,09:33:02,25982.44,25971.5,0.2,4,0.34,1118,0
sz159920,09:33:00,1764552784571,09:34:04,1764552784472,1.591,1.5962,-0.3258,25976.54,0.9083,2.0708,0,0,1.591,0.982,1.591,4991500,1.59,7986800,1.589,10485900,1.588,6696300,1.587,6002900,1.592,3865000,1.593,5650500,1.594,6205500,1.595,1357600,1.596,1559300,09:33:04.130,09:33:03,25977.99,25968.0,-0.6,0,0.32,99,0
sz159920,09:33:03,1764552785572,09:34:04,1764552784472,1.591,1.5962,-0.3258,25976.54,0.9083,1.9705,66400,105706,1.592,1.002,1.591,5188000,1.59,7986800,1.589,10486000,1.588,6696300,1.587,6002900,1.592,4691900,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1559300,09:33:05.135,09:33:04,25974.72,25965.0,-0.25,18,0.31,1100,0
sz159920,09:33:03,1764552786574,09:34:06,1764552786468,1.591,1.5962,-0.3258,25976.88,0.9083,1.9705,0,0,1.591,1.002,1.591,5188000,1.59,7986800,1.589,10486000,1.588,6696300,1.587,6002900,1.592,4691900,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1559300,09:33:06.128,09:33:06,25972.17,25962.0,0.25,2,0.3,106,0
sz159920,09:33:03,1764552787582,09:34:06,1764552786468,1.591,1.5962,-0.3258,25976.88,0.9083,2.0175,0,0,1.591,1.008,1.591,5188000,1.59,7986800,1.589,10486000,1.588,6696300,1.587,6002900,1.592,4691900,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1559300,09:33:07.139,09:33:06,25973.08,25963.0,0.0,0,0.3,1114,0
sz159920,09:33:06,1764552788576,09:34:08,1764552788448,1.591,1.5962,-0.3258,25975.29,0.9083,2.0175,600,955,1.5917,0.994,1.591,252300,1.59,7986900,1.589,10486000,1.588,9739000,1.587,6002900,1.592,4702000,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:08.134,09:33:07,25974.43,25962.0,0.67,0,0.31,128,0
sz159920,09:33:06,1764552789580,09:34:08,1764552788600,1.591,1.5962,-0.3258,25975.29,0.9083,1.5445,0,0,1.591,1.005,1.591,252300,1.59,7986900,1.589,10486000,1.588,9739000,1.587,6002900,1.592,4702000,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:09.158,09:33:08,25973.99,25964.0,0.75,5,0.31,980,0
sz159920,09:33:06,1764552790579,09:34:10,1764552790458,1.591,1.5962,-0.3258,25978.04,0.9083,1.5445,0,0,1.591,0.999,1.591,252300,1.59,7986900,1.589,10486000,1.588,9739000,1.587,6002900,1.592,4702000,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:10.150,09:33:08,25973.99,25964.0,0.75,0,0.31,121,0
sz159920,09:33:06,1764552791589,09:34:10,1764552790760,1.591,1.5962,-0.3258,25978.04,0.9083,1.5525,0,0,1.591,1.01,1.591,252300,1.59,7986900,1.589,10486000,1.588,9739000,1.587,6002900,1.592,4702000,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:11.152,09:33:10,25972.17,25962.5,0.0,3,0.3,829,0
sz159920,09:33:09,1764552792595,09:34:12,1764552792567,1.591,1.5955,-0.282,25976.74,0.9083,0.6453,181500,288768,1.591,1.006,1.591,4259300,1.59,7968900,1.589,10486000,1.588,6785200,1.587,6002900,1.592,4713500,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:12.169,09:33:12,25971.96,25961.5,0.27,12,0.3,28,0
sz159920,09:33:09,1764552793593,09:34:12,1764552792903,1.591,1.5955,-0.282,25976.74,0.9083,1.4324,0,0,1.591,0.998,1.591,4259300,1.59,7968900,1.589,10486000,1.588,6785200,1.587,6002900,1.592,4713500,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,09:33:13.156,09:33:12,25948.64,25957.0,-0.2,1,0.21,690,0
sz159920,09:33:12,1764552794588,09:34:14,1764552794453,1.592,1.5955,-0.2194,25969.39,0.9083,1.4324,13700,21810,1.592,0.996,1.591,103900,1.59,7968900,1.589,10486000,1.588,9785200,1.587,6002900,1.592,4716900,1.593,6660500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:14.177,09:33:13,25945.65,25957.0,-0.6,7,0.2,135,0
sz159920,09:33:12,1764552795594,09:34:14,1764552795075,1.592,1.5955,-0.2194,25969.39,0.9083,2.4878,0,0,1.592,1.005,1.591,103900,1.59,7968900,1.589,10486000,1.588,9785200,1.587,6002900,1.592,4716900,1.593,6660500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:15.156,09:33:14,25945.65,25956.0,0.0,1,0.2,519,0
sz159920,09:33:12,1764552796589,09:34:16,1764552796502,1.592,1.5955,-0.2194,25971.26,0.9083,2.1769,0,0,1.592,0.995,1.591,103900,1.59,7968900,1.589,10486000,1.588,9785200,1.587,6002900,1.592,4716900,1.593,6660500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:16.169,09:33:15,25948.64,25958.0,0.2,3,0.21,87,0
sz159920,09:33:15,1764552797611,09:34:16,1764552797233,1.592,1.5955,-0.2194,25971.26,0.9083,2.4023,204100,324723,1.591,1.023,1.59,7978900,1.589,10486000,1.588,9785200,1.587,6002900,1.586,1375400,1.592,4737600,1.593,6665500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:17.170,09:33:16,25945.13,25958.0,0.2,1,0.19,378,0
sz159920,09:33:15,1764552798602,09:34:18,1764552798433,1.592,1.5955,-0.2194,25968.68,0.9083,3.339,0,0,1.592,0.991,1.59,7978900,1.589,10486000,1.588,9785200,1.587,6002900,1.586,1375400,1.592,4737600,1.593,6665500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:18.170,09:33:17,25969.44,25959.0,0.2,4,0.29,169,0
sz159920,09:33:15,1764552799594,09:34:18,1764552799388,1.592,1.5955,-0.2194,25968.68,0.9083,3.339,0,0,1.592,0.992,1.59,7978900,1.589,10486000,1.588,9785200,1.587,6002900,1.586,1375400,1.592,4737600,1.593,6665500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:19.188,09:33:18,25971.04,25961.0,-0.33,5,0.29,206,0
sz159920,09:33:15,1764552800593,09:34:20,1764552800433,1.592,1.5955,-0.2194,25968.0,0.9083,2.7572,0,0,1.592,0.999,1.59,7978900,1.589,10486000,1.588,9785200,1.587,6002900,1.586,1375400,1.592,4737600,1.593,6665500,1.594,6205500,1.595,4362600,1.596,1586700,09:33:20.176,09:33:19,25945.13,25957.5,-0.6,9,0.19,160,0
sz159920,09:33:18,1764552801607,09:34:20,1764552801536,1.591,1.5955,-0.282,25968.0,0.9083,1.8306,35300,56166,1.5911,1.013,1.591,4656000,1.59,7970400,1.589,10786000,1.588,6785200,1.587,5702900,1.592,4734200,1.593,5665500,1.594,6215500,1.595,4362600,1.596,1586700,09:33:21.168,09:33:20,25973.54,25961.0,0.6,4,0.3,71,0
sz159920,09:33:18,1764552802598,09:34:22,1764552802543,1.591,1.5955,-0.282,25967.76,0.9083,1.877,0,0,1.591,0.992,1.591,4656000,1.59,7970400,1.589,10786000,1.588,6785200,1.587,5702900,1.592,4734200,1.593,5665500,1.594,6215500,1.595,4362600,1.596,1586700,09:33:22.185,09:33:21,25973.08,25962.0,0.5,2,0.3,55,0
sz159920,09:33:21,1764552803606,09:34:22,1764552802543,1.591,1.5955,-0.282,25967.76,0.9083,1.7852,3400,5410,1.5912,1.008,1.591,5702300,1.59,7979500,1.589,10786000,1.588,6785200,1.587,1702900,1.592,3935500,1.593,5690300,1.594,6215500,1.595,4374200,1.596,1586700,09:33:23.188,09:33:22,25981.55,25970.0,-0.11,5,0.33,1063,0
sz159920,09:33:21,1764552804600,09:34:24,1764552804449,1.591,1.5955,-0.282,25966.91,0.9083,3.0923,0,0,1.591,0.994,1.591,5702300,1.59,7979500,1.589,10786000,1.588,6785200,1.587,1702900,1.592,3935500,1.593,5690300,1.594,6215500,1.595,4374200,1.596,1586700,09:33:24.185,09:33:23,25977.1,25964.0,0.78,3,0.32,151,0
sz159920,09:33:21,1764552805615,09:34:24,1764552804723,1.591,1.5955,-0.282,25966.91,0.9083,3.0902,0,0,1.591,1.015,1.591,5702300,1.59,7979500,1.589,10786000,1.588,6785200,1.587,1702900,1.592,3935500,1.593,5690300,1.594,6215500,1.595,4374200,1.596,1586700,09:33:25.203,09:33:24,25975.32,25963.0,0.33,7,0.31,892,0
sz159920,09:33:24,1764552806607,09:34:26,1764552806536,1.592,1.5953,-0.2069,25969.03,0.9083,3.0902,24400,38845,1.592,0.992,1.591,5733300,1.59,7979500,1.589,10785500,1.588,6785200,1.587,5703900,1.592,5239900,1.593,5685000,1.594,6215500,1.595,4374200,1.596,1586700,09:33:26.183,09:33:25,25977.8,25967.0,-0.14,2,0.32,71,0
sz159920,09:33:24,1764552807619,09:34:26,1764552806536,1.592,1.5953,-0.2069,25969.03,0.9083,3.5341,0,0,1.592,1.013,1.591,5733300,1.59,7979500,1.589,10785500,1.588,6785200,1.587,5703900,1.592,5239900,1.593,5685000,1.594,6215500,1.595,4374200,1.596,1586700,09:33:27.208,09:33:26,25976.0,25965.0,-0.5,0,0.31,1083,0
sz159920,09:33:24,1764552808611,09:34:28,1764552808441,1.592,1.5953,-0.2069,25975.06,0.9083,3.15,0,0,1.592,0.992,1.591,5733300,1.59,7979500,1.589,10785500,1.588,6785200,1.587,5703900,1.592,5239900,1.593,5685000,1.594,6215500,1.595,4374200,1.596,1586700,09:33:28.193,09:33:27,25981.27,25972.0,-0.2,2,0.33,170,0
sz159920,09:33:27,1764552809619,09:34:28,1764552808441,1.592,1.5953,-0.2069,25975.06,0.9083,2.9462,0,0,1.592,1.007,1.591,7803200,1.59,10913000,1.589,10785500,1.588,6785200,1.587,1703900,1.592,975600,1.593,5001500,1.594,6215500,1.595,4374200,1.596,4606700,09:33:29.208,09:33:28,25980.5,25969.0,0.0,8,0.33,1178,0
