symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:12,1764725476894,09:32:16,1764725476426,1.591,1.5957,-0.2945,25926.38,0.9078,2.4532,0,0,1.591,1.006,1.59,1922200,1.589,8648000,1.588,6349600,1.587,4556500,1.586,297800,1.591,5347300,1.592,3251800,1.593,2321900,1.594,372200,1.595,3416500,09:31:16.394,09:31:16,25951.86,25955.0,0.33,2,-0.51
sz159920,09:31:15,1764725477885,09:32:16,1764725476426,1.591,1.5957,-0.2945,25926.38,0.9078,2.3352,50200,79868,1.591,0.991,1.59,808600,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5309700,1.592,3243900,1.593,2331900,1.594,372200,1.595,3416500,09:31:17.398,09:31:17,25951.83,25958.0,0.33,5,-0.51
sz159920,09:31:15,1764725478888,09:32:18,1764725478432,1.591,1.5957,-0.2945,25931.84,0.9078,5.9211,0,0,1.591,1.002,1.59,808600,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5309700,1.592,3243900,1.593,2331900,1.594,372200,1.595,3416500,09:31:18.410,09:31:18,25953.24,25957.0,0.6,2,-0.51
sz159920,09:31:15,1764725479882,09:32:18,1764725478432,1.591,1.5957,-0.2945,25931.84,0.9078,6.4492,0,0,1.591,0.994,1.59,808600,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5309700,1.592,3243900,1.593,2331900,1.594,372200,1.595,3416500,09:31:19.404,09:31:19,25947.8,25951.5,0.5,3,-0.53
sz159920,09:31:18,1764725480886,09:32:20,1764725480470,1.591,1.5956,-0.2883,25926.13,0.9078,5.68,13600,21637,1.591,1.004,1.59,898800,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5306600,1.592,3232700,1.593,2331900,1.594,372200,1.595,3559500,09:31:20.404,09:31:20,25942.04,25946.5,0.33,1,-0.55
sz159920,09:31:18,1764725481895,09:32:20,1764725480470,1.591,1.5956,-0.2883,25926.13,0.9078,5.2637,0,0,1.591,1.009,1.59,898800,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5306600,1.592,3232700,1.593,2331900,1.594,372200,1.595,3559500,09:31:21.408,09:31:21,25941.85,25946.0,-0.11,4,-0.55
sz159920,09:31:18,1764725482888,09:32:22,1764725482633,1.591,1.5956,-0.2883,25923.25,0.9078,5.6488,0,0,1.591,0.993,1.59,898800,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5306600,1.592,3232700,1.593,2331900,1.594,372200,1.595,3559500,09:31:22.419,09:31:22,25941.28,25945.0,-0.5,12,-0.55
sz159920,09:31:21,1764725483891,09:32:22,1764725482633,1.59,1.5956,-0.351,25923.25,0.9078,4.6312,626600,996295,1.59,1.003,1.589,6356800,1.588,8655900,1.587,4556500,1.586,297800,1.585,418000,1.59,2344900,1.591,5321000,1.592,3230100,1.593,1958600,1.594,3382200,09:31:23.409,09:31:23,25939.7,25944.0,-0.2,2,-0.56
sz159920,09:31:21,1764725484904,09:32:24,1764725484777,1.59,1.5956,-0.351,25918.78,0.9078,4.432,0,0,1.59,1.013,1.589,6356800,1.588,8655900,1.587,4556500,1.586,297800,1.585,418000,1.59,2344900,1.591,5321000,1.592,3230100,1.593,1958600,1.594,3382200,09:31:24.414,09:31:24,25942.76,25947.0,0.0,1,-0.55
sz159920,09:31:24,1764725485892,09:32:24,1764725484777,1.59,1.5956,-0.351,25918.78,0.9078,3.7862,600,954,1.59,0.987,1.589,8656800,1.588,6355900,1.587,4556500,1.586,302800,1.585,418000,1.59,948800,1.591,5371700,1.592,3230100,1.593,1082000,1.594,382300,09:31:25.509,09:31:25,25942.4,25947.0,0.2,17,-0.55
sz159920,09:31:24,1764725486911,09:32:26,1764725486507,1.59,1.5956,-0.351,25917.15,0.9078,3.2337,0,0,1.59,1.019,1.589,8656800,1.588,6355900,1.587,4556500,1.586,302800,1.585,418000,1.59,948800,1.591,5371700,1.592,3230100,1.593,1082000,1.594,382300,09:31:26.428,09:31:26,25944.04,25946.5,0.0,2,-0.54
sz159920,09:31:24,1764725487903,09:32:26,1764725486931,1.59,1.5956,-0.351,25917.15,0.9078,3.875,0,0,1.59,0.992,1.589,8656800,1.588,6355900,1.587,4556500,1.586,302800,1.585,418000,1.59,948800,1.591,5371700,1.592,3230100,1.593,1082000,1.594,382300,09:31:27.430,09:31:27,25945.6,25950.0,0.2,6,-0.53
sz159920,09:31:24,1764725488906,09:32:28,1764725488441,1.59,1.5956,-0.351,25922.58,0.9078,3.7808,0,0,1.59,1.004,1.589,8656800,1.588,6355900,1.587,4556500,1.586,302800,1.585,418000,1.59,948800,1.591,5371700,1.592,3230100,1.593,1082000,1.594,382300,09:31:28.432,09:31:28,25947.31,25952.0,-0.67,3,-0.53
sz159920,09:31:27,1764725489901,09:32:28,1764725489085,1.59,1.5956,-0.351,25922.58,0.9078,4.3286,5000,7950,1.59,0.994,1.589,8656900,1.588,6355900,1.587,4556500,1.586,307800,1.585,418300,1.59,960500,1.591,5374600,1.592,3240100,1.593,1108200,1.594,382300,09:31:29.433,09:31:28,25948.7,25952.0,0.6,1,-0.52
sz159920,09:31:27,1764725490907,09:32:30,1764725490449,1.59,1.5956,-0.351,25922.3,0.9078,3.8517,0,0,1.59,1.007,1.589,8656900,1.588,6355900,1.587,4556500,1.586,307800,1.585,418300,1.59,960500,1.591,5374600,1.592,3240100,1.593,1108200,1.594,382300,09:31:30.450,09:31:30,25950.5,25954.0,0.0,7,-0.52
sz159920,09:31:27,1764725491911,09:32:30,1764725491239,1.59,1.5956,-0.351,25922.3,0.9078,2.8781,0,0,1.59,1.003,1.589,8656900,1.588,6355900,1.587,4556500,1.586,307800,1.585,418300,1.59,960500,1.591,5374600,1.592,3240100,1.593,1108200,1.594,382300,09:31:31.453,09:31:31,25952.77,25959.0,-0.6,3,-0.51
sz159920,09:31:30,1764725492906,09:32:32,1764725492427,1.59,1.5956,-0.351,25928.24,0.9078,2.8781,257200,408948,1.59,0.995,1.59,414000,1.589,8658700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5374600,1.592,3240100,1.593,1108300,1.594,343200,1.595,3559500,09:31:32.438,09:31:32,25950.48,25959.0,0.09,21,-0.52
sz159920,09:31:30,1764725493911,09:32:32,1764725493386,1.59,1.5956,-0.351,25928.24,0.9078,3.6497,0,0,1.59,1.005,1.59,414000,1.589,8658700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5374600,1.592,3240100,1.593,1108300,1.594,343200,1.595,3559500,09:31:33.460,09:31:33,25951.4,25955.0,-0.85,3,-0.51
sz159920,09:31:30,1764725494905,09:32:34,1764725494442,1.59,1.5956,-0.351,25929.11,0.9078,6.1183,0,0,1.59,0.994,1.59,414000,1.589,8658700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5374600,1.592,3240100,1.593,1108300,1.594,343200,1.595,3559500,09:31:34.458,09:31:34,25948.27,25953.5,0.11,6,-0.52
sz159920,09:31:33,1764725495910,09:32:34,1764725495538,1.59,1.5952,-0.326,25929.11,0.9078,5.3453,32700,51993,1.59,1.005,1.59,1014500,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5387800,1.592,3240100,1.593,1108300,1.594,340200,1.595,3569500,09:31:35.451,09:31:35,25950.94,25955.5,0.17,1,-0.51
sz159920,09:31:33,1764725496909,09:32:36,1764725496426,1.59,1.5952,-0.326,25926.61,0.9078,4.4303,0,0,1.59,0.999,1.59,1014500,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5387800,1.592,3240100,1.593,1108300,1.594,340200,1.595,3569500,09:31:36.460,09:31:36,25954.1,25959.0,0.43,1,-0.5
sz159920,09:31:33,1764725497918,09:32:36,1764725497693,1.59,1.5952,-0.326,25926.61,0.9078,3.6528,0,0,1.59,1.009,1.59,1014500,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5387800,1.592,3240100,1.593,1108300,1.594,340200,1.595,3569500,09:31:37.461,09:31:36,25955.0,25960.5,-0.2,0,-0.5
sz159920,09:31:36,1764725498906,09:32:38,1764725498452,1.59,1.5952,-0.326,25930.12,0.9078,3.6528,58300,92697,1.59,0.989,1.59,3062900,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5424500,1.592,3226500,1.593,1108300,1.594,340200,1.595,3549500,09:31:38.450,09:31:38,25954.59,25959.5,0.33,3,-0.5
sz159920,09:31:36,1764725499911,09:32:38,1764725499842,1.59,1.5952,-0.326,25930.12,0.9078,3.9191,0,0,1.59,1.004,1.59,3062900,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5424500,1.592,3226500,1.593,1108300,1.594,340200,1.595,3549500,09:31:39.468,09:31:39,25957.84,25961.0,-0.33,5,-0.49
sz159920,09:31:36,1764725500920,09:32:40,1764725500441,1.59,1.5952,-0.326,25932.59,0.9078,3.7884,0,0,1.59,1.01,1.59,3062900,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5424500,1.592,3226500,1.593,1108300,1.594,340200,1.595,3549500,09:31:40.470,09:31:40,25954.1,25958.0,0.2,2,-0.5
sz159920,09:31:39,1764725501926,09:32:40,1764725500441,1.59,1.5952,-0.326,25932.59,0.9078,5.287,0,0,1.59,1.006,1.59,3083400,1.589,8668700,1.588,6360400,1.587,4570500,1.586,372800,1.591,4548200,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:41.465,09:31:41,25953.61,25958.5,0.0,3,-0.5
sz159920,09:31:39,1764725502915,09:32:42,1764725502426,1.59,1.5952,-0.326,25929.59,0.9078,4.7931,0,0,1.59,0.989,1.59,3083400,1.589,8668700,1.588,6360400,1.587,4570500,1.586,372800,1.591,4548200,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:42.462,09:31:42,25950.94,25954.0,-0.5,4,-0.51
sz159920,09:31:39,1764725503913,09:32:42,1764725502426,1.59,1.5952,-0.326,25929.59,0.9078,4.7931,0,0,1.59,0.997,1.59,3083400,1.589,8668700,1.588,6360400,1.587,4570500,1.586,372800,1.591,4548200,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:43.494,09:31:43,25949.56,25954.0,0.5,1,-0.52
sz159920,09:31:42,1764725504914,09:32:44,1764725504425,1.59,1.5952,-0.326,25930.66,0.9078,5.1064,100,159,1.59,1.002,1.59,1148600,1.589,8680200,1.588,6360400,1.587,4570500,1.586,372800,1.591,5465500,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:44.470,09:31:44,25948.64,25952.0,-0.33,2,-0.52
sz159920,09:31:42,1764725505919,09:32:44,1764725504425,1.59,1.5952,-0.326,25930.66,0.9078,5.1447,0,0,1.59,1.004,1.59,1148600,1.589,8680200,1.588,6360400,1.587,4570500,1.586,372800,1.591,5465500,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:45.473,09:31:44,25948.64,25952.5,0.33,0,-0.52
sz159920,09:31:42,1764725506951,09:32:46,1764725506432,1.59,1.5952,-0.326,25926.66,0.9078,4.85,0,0,1.59,1.032,1.59,1148600,1.589,8680200,1.588,6360400,1.587,4570500,1.586,372800,1.591,5465500,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:46.470,09:31:46,25947.72,25951.0,-0.2,4,-0.53
sz159920,09:31:45,1764725507922,09:32:46,1764725506432,1.591,1.5952,-0.2633,25926.66,0.9078,4.8526,11000,17501,1.591,0.971,1.59,578100,1.589,8734100,1.588,6360400,1.587,4570500,1.586,372800,1.591,5463600,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:47.473,09:31:47,25946.9,25950.5,0.33,3,-0.53
sz159920,09:31:45,1764725508928,09:32:48,1764725508460,1.591,1.5952,-0.2633,25927.23,0.9078,4.8526,0,0,1.591,1.006,1.59,578100,1.589,8734100,1.588,6360400,1.587,4570500,1.586,372800,1.591,5463600,1.592,3226500,1.593,1984900,1.594,340200,1.595,3549500,09:31:48.472,09:31:48,25949.13,25953.0,-0.5,3,-0.52
sz159920,09:31:48,1764725509933,09:32:48,1764725508460,1.591,1.5955,-0.282,25927.23,0.9078,4.1118,500,795,1.59,1.005,1.59,277200,1.589,8734100,1.588,6391700,1.587,4570500,1.586,372800,1.591,5488100,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:49.473,09:31:49,25949.16,25954.5,0.5,2,-0.52
sz159920,09:31:48,1764725510932,09:32:50,1764725510612,1.591,1.5955,-0.282,25925.13,0.9078,3.5344,0,0,1.591,0.999,1.59,277200,1.589,8734100,1.588,6391700,1.587,4570500,1.586,372800,1.591,5488100,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:50.489,09:31:50,25950.48,25954.5,0.33,1,-0.52
sz159920,09:31:48,1764725511932,09:32:50,1764725510612,1.591,1.5955,-0.282,25925.13,0.9078,3.3718,0,0,1.591,1.0,1.59,277200,1.589,8734100,1.588,6391700,1.587,4570500,1.586,372800,1.591,5488100,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:51.489,09:31:50,25950.48,25954.5,0.33,0,-0.52
sz159920,09:31:51,1764725512924,09:32:52,1764725512766,1.59,1.5955,-0.3447,25926.13,0.9078,3.0979,28400,45156,1.59,0.992,1.59,2242900,1.589,8761000,1.588,6394700,1.587,4580500,1.586,372800,1.591,5491800,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:52.501,09:31:52,25952.72,25958.0,0.6,7,-0.51
sz159920,09:31:51,1764725513944,09:32:52,1764725512766,1.59,1.5955,-0.3447,25926.13,0.9078,3.4641,0,0,1.59,1.02,1.59,2242900,1.589,8761000,1.588,6394700,1.587,4580500,1.586,372800,1.591,5491800,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:53.495,09:31:52,25953.61,25957.0,0.6,0,-0.5
sz159920,09:31:51,1764725514931,09:32:54,1764725514921,1.59,1.5955,-0.3447,25925.83,0.9078,3.9015,0,0,1.59,0.986,1.59,2242900,1.589,8761000,1.588,6394700,1.587,4580500,1.586,372800,1.591,5491800,1.592,3256500,1.593,1984900,1.594,340200,1.595,3549500,09:31:54.499,09:31:54,25950.5,25954.5,-0.33,4,-0.52
sz159920,09:31:54,1764725515932,09:32:54,1764725514921,1.59,1.5955,-0.3447,25925.83,0.9078,3.5373,0,0,1.59,1.002,1.59,1823300,1.589,8761000,1.588,6394700,1.587,4581000,1.586,372800,1.591,5503600,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:31:55.529,09:31:55,25948.27,25952.0,0.67,2,-0.52
sz159920,09:31:54,1764725516938,09:32:56,1764725516455,1.59,1.5955,-0.3447,25926.6,0.9078,2.4188,0,0,1.59,1.005,1.59,1823300,1.589,8761000,1.588,6394700,1.587,4581000,1.586,372800,1.591,5503600,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:31:56.527,09:31:56,25946.49,25950.0,-0.33,6,-0.53
sz159920,09:31:54,1764725517942,09:32:56,1764725517064,1.59,1.5955,-0.3447,25926.6,0.9078,4.3342,0,0,1.59,1.004,1.59,1823300,1.589,8761000,1.588,6394700,1.587,4581000,1.586,372800,1.591,5503600,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:31:57.511,09:31:56,25945.6,25948.5,-0.6,0,-0.53
sz159920,09:31:54,1764725518935,09:32:58,1764725518432,1.59,1.5955,-0.3447,25927.98,0.9078,4.7192,0,0,1.59,0.993,1.59,1823300,1.589,8761000,1.588,6394700,1.587,4581000,1.586,372800,1.591,5503600,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:31:58.524,09:31:58,25944.96,25948.0,-0.6,3,-0.54
sz159920,09:31:57,1764725519936,09:32:58,1764725519224,1.59,1.5955,-0.3447,25927.98,0.9078,3.5654,1396900,2221071,1.59,1.002,1.59,2500,1.589,8764000,1.588,6394700,1.587,4581000,1.586,376800,1.591,4128300,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:31:59.511,09:31:59,25944.58,25948.0,-0.14,3,-0.54
sz159920,09:31:57,1764725520958,09:33:00,1764725520713,1.59,1.5955,-0.3447,25924.75,0.9078,2.9372,0,0,1.59,1.022,1.59,2500,1.589,8764000,1.588,6394700,1.587,4581000,1.586,376800,1.591,4128300,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:32:00.506,09:32:00,25941.15,25945.0,-0.6,4,-0.55
sz159920,09:31:57,1764725521948,09:33:00,1764725521376,1.59,1.5955,-0.3447,25924.75,0.9078,4.3631,0,0,1.59,0.99,1.59,2500,1.589,8764000,1.588,6394700,1.587,4581000,1.586,376800,1.591,4128300,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:32:01.515,09:32:01,25939.44,25941.0,0.67,4,-0.56
sz159920,09:31:57,1764725522951,09:33:02,1764725522458,1.59,1.5955,-0.3447,25922.52,0.9078,4.6131,0,0,1.59,1.003,1.59,2500,1.589,8764000,1.588,6394700,1.587,4581000,1.586,376800,1.591,4128300,1.592,3263100,1.593,1984900,1.594,340200,1.595,3549500,09:32:02.519,09:32:02,25940.26,25944.5,-0.33,7,-0.55
sz159920,09:32:00,1764725523945,09:33:02,1764725523528,1.59,1.5955,-0.3447,25922.52,0.9078,7.4244,3200,5089,1.5903,0.994,1.589,3887400,1.588,6394700,1.587,5457600,1.586,4376800,1.585,438800,1.59,2653900,1.591,4136300,1.592,3263100,1.593,108300,1.594,3340200,09:32:03.535,09:32:03,25941.15,25945.0,-0.14,6,-0.55
sz159920,09:32:00,1764725524951,09:33:04,1764725524429,1.59,1.5955,-0.3447,25925.17,0.9078,7.4244,0,0,1.59,1.006,1.589,3887400,1.588,6394700,1.587,5457600,1.586,4376800,1.585,438800,1.59,2653900,1.591,4136300,1.592,3263100,1.593,108300,1.594,3340200,09:32:04.531,09:32:04,25946.0,25950.5,0.11,6,-0.53
sz159920,09:32:03,1764725525945,09:33:04,1764725525686,1.59,1.5954,-0.3385,25925.17,0.9078,6.6985,46200,73458,1.59,0.994,1.589,9294900,1.588,6394700,1.587,6625600,1.586,389900,1.585,438800,1.59,1609200,1.591,4138600,1.592,3263100,1.593,1358300,1.594,340200,09:32:05.524,09:32:05,25946.9,25952.0,-0.71,3,-0.53
sz159920,09:32:03,1764725526952,09:33:06,1764725526452,1.59,1.5954,-0.3385,25925.55,0.9078,5.5062,0,0,1.59,1.007,1.589,9294900,1.588,6394700,1.587,6625600,1.586,389900,1.585,438800,1.59,1609200,1.591,4138600,1.592,3263100,1.593,1358300,1.594,340200,09:32:06.579,09:32:06,25948.27,25952.0,-0.57,6,-0.52
sz159920,09:32:03,1764725527952,09:33:06,1764725527839,1.59,1.5954,-0.3385,25925.55,0.9078,5.3087,0,0,1.59,1.0,1.589,9294900,1.588,6394700,1.587,6625600,1.586,389900,1.585,438800,1.59,1609200,1.591,4138600,1.592,3263100,1.593,1358300,1.594,340200,09:32:07.559,09:32:06,25950.05,25955.5,0.0,0,-0.52
sz159920,09:32:06,1764725528973,09:33:08,1764725528441,1.59,1.5954,-0.3385,25925.38,0.9078,4.4361,39800,63282,1.59,1.021,1.59,752300,1.589,9307700,1.588,6394700,1.587,6625600,1.586,392900,1.591,4127500,1.592,3263100,1.593,1109300,1.594,340200,1.595,3549500,09:32:08.534,09:32:08,25950.48,25954.0,-0.33,1,-0.52
sz159920,09:32:06,1764725529962,09:33:08,1764725528441,1.59,1.5954,-0.3385,25925.38,0.9078,4.2321,0,0,1.59,0.99,1.59,752300,1.589,9307700,1.588,6394700,1.587,6625600,1.586,392900,1.591,4127500,1.592,3263100,1.593,1109300,1.594,340200,1.595,3549500,09:32:09.528,09:32:09,25950.04,25954.0,0.0,9,-0.52
sz159920,09:32:06,1764725530955,09:33:10,1764725530443,1.59,1.5954,-0.3385,25926.89,0.9078,4.0027,0,0,1.59,0.993,1.59,752300,1.589,9307700,1.588,6394700,1.587,6625600,1.586,392900,1.591,4127500,1.592,3263100,1.593,1109300,1.594,340200,1.595,3549500,09:32:10.559,09:32:10,25956.28,25961.0,0.2,6,-0.49
sz159920,09:32:09,1764725531962,09:33:10,1764725530443,1.59,1.5954,-0.3385,25926.89,0.9078,3.2844,7400,11766,1.59,1.007,1.59,772000,1.589,9307700,1.588,6394700,1.587,6629400,1.586,392900,1.591,4092300,1.592,3263100,1.593,1109300,1.594,340200,1.595,3555500,09:32:11.543,09:32:10,25956.28,25961.0,-0.43,0,-0.49
sz159920,09:32:09,1764725532957,09:33:12,1764725532436,1.59,1.5954,-0.3385,25928.36,0.9078,3.7305,0,0,1.59,0.996,1.59,772000,1.589,9307700,1.588,6394700,1.587,6629400,1.586,392900,1.591,4092300,1.592,3263100,1.593,1109300,1.594,340200,1.595,3555500,09:32:12.551,09:32:12,25952.3,25957.0,0.17,1,-0.51
sz159920,09:32:12,1764725533962,09:33:12,1764725532436,1.59,1.5954,-0.3385,25928.36,0.9078,3.1189,5200,8268,1.59,1.004,1.59,2067700,1.589,9307700,1.588,6476200,1.587,5461400,1.586,399200,1.591,4097200,1.592,3263100,1.593,1109300,1.594,340200,1.595,3555500,09:32:13.554,09:32:13,25958.23,25963.0,0.75,16,-0.49
sz159920,09:32:12,1764725534989,09:33:14,1764725534456,1.59,1.5954,-0.3385,25927.72,0.9078,3.1189,0,0,1.59,1.027,1.59,2067700,1.589,9307700,1.588,6476200,1.587,5461400,1.586,399200,1.591,4097200,1.592,3263100,1.593,1109300,1.594,340200,1.595,3555500,09:32:14.552,09:32:14,25957.17,25964.5,-0.2,4,-0.49
