symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:24,1765935026626,09:31:26,1765935026441,1.543,1.5497,-0.4323,25236.25,0.9045,3.976,652500,1006808,1.543,1.005,1.542,1473900,1.541,2038000,1.540,1683900,1.539,232200,1.538,295800,1.543,214400,1.544,801700,1.545,862400,1.546,1888600,1.547,1641800,184,205,0,09:30:26.420,09:30:26,25241.24,25247.5,0.0,8,-0.04
sz159920,09:30:24,1765935027627,09:31:27,1765935027581,1.543,1.5497,-0.4323,25236.25,0.9045,3.4144,0,0,1.543,1.001,1.542,1473900,1.541,2038000,1.540,1683900,1.539,232200,1.538,295800,1.543,214400,1.544,801700,1.545,862400,1.546,1888600,1.547,1641800,45,213,0,09:30:27.413,09:30:27,25238.9,25245.0,0.33,12,-0.05
sz159920,09:30:24,1765935028620,09:31:28,1765935028482,1.543,1.5497,-0.4323,25230.94,0.9045,2.8849,0,0,1.543,0.993,1.542,1473900,1.541,2038000,1.540,1683900,1.539,232200,1.538,295800,1.543,214400,1.544,801700,1.545,862400,1.546,1888600,1.547,1641800,138,205,0,09:30:28.414,09:30:28,25233.74,25242.0,0.2,2,-0.07
sz159920,09:30:27,1765935029623,09:31:29,1765935029469,1.543,1.5497,-0.4323,25230.94,0.9045,2.0746,400,617,1.5425,1.003,1.542,1078800,1.541,1961500,1.540,2276100,1.539,232200,1.538,595800,1.543,221900,1.544,338400,1.545,1422700,1.546,1888600,1.547,1641800,154,208,0,09:30:29.414,09:30:29,25237.79,25243.5,0.0,1,-0.05
sz159920,09:30:27,1765935030629,09:31:30,1765935030475,1.543,1.5497,-0.4323,25227.53,0.9045,1.7027,0,0,1.543,1.006,1.542,1078800,1.541,1961500,1.540,2276100,1.539,232200,1.538,595800,1.543,221900,1.544,338400,1.545,1422700,1.546,1888600,1.547,1641800,154,210,0,09:30:30.418,09:30:30,25241.24,25248.5,-0.43,6,-0.04
sz159920,09:30:27,1765935031634,09:31:31,1765935031557,1.543,1.5497,-0.4323,25227.53,0.9045,0.7442,0,0,1.543,1.005,1.542,1078800,1.541,1961500,1.540,2276100,1.539,232200,1.538,595800,1.543,221900,1.544,338400,1.545,1422700,1.546,1888600,1.547,1641800,77,202,0,09:30:31.431,09:30:31,25239.08,25247.0,-0.67,2,-0.05
sz159920,09:30:30,1765935032643,09:31:32,1765935032359,1.543,1.549,-0.3873,25227.88,0.9045,0.5723,4400,6785,1.542,1.01,1.542,1074500,1.541,1961600,1.540,2276100,1.539,232200,1.538,595800,1.543,241900,1.544,337100,1.545,1891300,1.546,1888600,1.547,1641800,284,228,0,09:30:32.415,09:30:32,25237.79,25245.0,0.33,1,-0.05
sz159920,09:30:30,1765935033640,09:31:33,1765935033470,1.543,1.549,-0.3873,25227.88,0.9045,0.7263,0,0,1.543,0.996,1.542,1074500,1.541,1961600,1.540,2276100,1.539,232200,1.538,595800,1.543,241900,1.544,337100,1.545,1891300,1.546,1888600,1.547,1641800,169,231,0,09:30:33.408,09:30:33,25234.8,25240.0,0.2,0,-0.06
sz159920,09:30:30,1765935034629,09:31:34,1765935034402,1.543,1.549,-0.3873,25225.84,0.9045,0.7375,0,0,1.543,0.989,1.542,1074500,1.541,1961600,1.540,2276100,1.539,232200,1.538,595800,1.543,241900,1.544,337100,1.545,1891300,1.546,1888600,1.547,1641800,227,219,0,09:30:34.410,09:30:34,25234.4,25240.0,0.0,1,-0.07
sz159920,09:30:33,1765935035630,09:31:35,1765935035475,1.543,1.549,-0.3873,25225.84,0.9045,2.1912,300,463,1.5433,1.001,1.542,1074500,1.541,1961700,1.540,2276100,1.539,232200,1.538,595800,1.543,249400,1.544,357100,1.545,1891300,1.546,1888600,1.547,1641800,154,208,0,09:30:35.421,09:30:35,25229.6,25235.5,-0.5,9,-0.08
sz159920,09:30:33,1765935036620,09:31:36,1765935036478,1.543,1.549,-0.3873,25220.61,0.9045,0.8076,0,0,1.543,0.99,1.542,1074500,1.541,1961700,1.540,2276100,1.539,232200,1.538,595800,1.543,249400,1.544,357100,1.545,1891300,1.546,1888600,1.547,1641800,142,223,0,09:30:36.396,09:30:36,25228.4,25235.0,-0.14,3,-0.09
sz159920,09:30:33,1765935037627,09:31:37,1765935037489,1.543,1.549,-0.3873,25220.61,0.9045,1.1914,0,0,1.543,1.007,1.542,1074500,1.541,1961700,1.540,2276100,1.539,232200,1.538,595800,1.543,249400,1.544,357100,1.545,1891300,1.546,1888600,1.547,1641800,137,239,0,09:30:37.387,09:30:37,25227.2,25235.0,0.2,4,-0.09
sz159920,09:30:36,1765935038618,09:31:38,1765935038480,1.543,1.549,-0.3873,25218.29,0.9045,3.1422,0,0,1.543,0.991,1.542,1074500,1.541,1961700,1.540,2276100,1.539,232200,1.538,595800,1.543,254100,1.544,364300,1.545,1891300,1.546,1888600,1.547,1641800,138,211,0,09:30:38.407,09:30:38,25229.6,25235.0,0.2,2,-0.08
sz159920,09:30:36,1765935039630,09:31:39,1765935039475,1.543,1.549,-0.3873,25218.29,0.9045,2.7956,0,0,1.543,1.011,1.542,1074500,1.541,1961700,1.540,2276100,1.539,232200,1.538,595800,1.543,254100,1.544,364300,1.545,1891300,1.546,1888600,1.547,1641800,154,228,0,09:30:39.401,09:30:38,25230.51,25236.0,0.33,0,-0.08
sz159920,09:30:39,1765935040632,09:31:40,1765935040355,1.543,1.549,-0.3873,25221.01,0.9045,3.4261,0,0,1.543,1.003,1.542,1083100,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,261700,1.544,401900,1.545,1891300,1.546,1888600,1.547,1641800,276,238,0,09:30:40.393,09:30:40,25238.48,25244.0,0.2,17,-0.05
sz159920,09:30:39,1765935041645,09:31:41,1765935041479,1.543,1.549,-0.3873,25221.01,0.9045,3.5899,0,0,1.543,1.013,1.542,1083100,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,261700,1.544,401900,1.545,1891300,1.546,1888600,1.547,1641800,166,261,0,09:30:41.383,09:30:41,25242.5,25249.0,-0.33,5,-0.03
sz159920,09:30:39,1765935042646,09:31:42,1765935042522,1.543,1.549,-0.3873,25222.56,0.9045,3.8908,0,0,1.543,1.001,1.542,1083100,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,261700,1.544,401900,1.545,1891300,1.546,1888600,1.547,1641800,124,293,0,09:30:42.352,09:30:42,25236.88,25242.5,0.5,12,-0.06
sz159920,09:30:39,1765935043647,09:31:42,1765935042522,1.543,1.549,-0.3873,25222.56,0.9045,3.2834,0,0,1.543,1.002,1.542,1083100,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,261700,1.544,401900,1.545,1891300,1.546,1888600,1.547,1641800,1125,296,0,09:30:43.351,09:30:43,25236.41,25244.0,-0.2,1,-0.06
sz159920,09:30:42,1765935044657,09:31:43,1765935044003,1.543,1.549,-0.3873,25222.56,0.9045,5.2794,108800,167878,1.543,1.009,1.542,1118000,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,262500,1.544,401900,1.545,1889000,1.546,1888600,1.547,1641800,652,308,0,09:30:44.348,09:30:43,25233.74,25243.0,-0.33,0,-0.07
sz159920,09:30:42,1765935045659,09:31:44,1765935045361,1.543,1.549,-0.3873,25224.5,0.9045,5.1942,0,0,1.543,1.002,1.542,1118000,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,262500,1.544,401900,1.545,1889000,1.546,1888600,1.547,1641800,298,306,0,09:30:45.353,09:30:45,25237.3,25245.0,0.2,11,-0.05
sz159920,09:30:42,1765935046649,09:31:45,1765935046169,1.543,1.549,-0.3873,25224.5,0.9045,5.3247,0,0,1.543,0.99,1.542,1118000,1.541,1861700,1.540,2276100,1.539,232200,1.538,595800,1.543,262500,1.544,401900,1.545,1889000,1.546,1888600,1.547,1641800,480,290,0,09:30:46.359,09:30:45,25237.3,25247.0,0.0,0,-0.05
sz159920,09:30:45,1765935047665,09:31:47,1765935047448,1.543,1.547,-0.2586,25225.87,0.9045,5.3935,302300,466449,1.543,1.016,1.543,2017700,1.542,1873900,1.541,1861700,1.540,2276100,1.539,232200,1.544,505300,1.545,4189000,1.546,1888600,1.547,1641800,1.548,1566100,217,292,0,09:30:47.373,09:30:47,25236.2,25242.0,0.43,4,-0.06
sz159920,09:30:45,1765935048666,09:31:48,1765935048372,1.543,1.547,-0.2586,25224.14,0.9045,4.5257,0,0,1.543,1.001,1.543,2017700,1.542,1873900,1.541,1861700,1.540,2276100,1.539,232200,1.544,505300,1.545,4189000,1.546,1888600,1.547,1641800,1.548,1566100,294,312,0,09:30:48.354,09:30:48,25242.16,25248.0,0.71,8,-0.04
sz159920,09:30:48,1765935049667,09:31:49,1765935049443,1.543,1.547,-0.2586,25224.14,0.9045,4.5947,22400,34563,1.543,1.001,1.543,1995300,1.542,1865700,1.541,1861700,1.540,2276100,1.539,532200,1.544,519800,1.545,4154100,1.546,1888600,1.547,1641800,1.548,1566100,223,316,0,09:30:49.350,09:30:49,25239.97,25247.5,-0.5,9,-0.04
sz159920,09:30:48,1765935050675,09:31:50,1765935050504,1.543,1.547,-0.2586,25227.44,0.9045,5.1549,0,0,1.543,1.008,1.543,1995300,1.542,1865700,1.541,1861700,1.540,2276100,1.539,532200,1.544,519800,1.545,4154100,1.546,1888600,1.547,1641800,1.548,1566100,170,335,0,09:30:50.340,09:30:50,25235.97,25242.5,0.0,2,-0.06
sz159920,09:30:48,1765935051663,09:31:51,1765935051662,1.543,1.547,-0.2586,25227.44,0.9045,5.2149,0,0,1.543,0.988,1.543,1995300,1.542,1865700,1.541,1861700,1.540,2276100,1.539,532200,1.544,519800,1.545,4154100,1.546,1888600,1.547,1641800,1.548,1566100,1,309,0,09:30:51.354,09:30:51,25233.88,25238.0,-0.33,8,-0.07
sz159920,09:30:48,1765935052674,09:31:52,1765935052360,1.543,1.547,-0.2586,25225.01,0.9045,5.9265,0,0,1.543,1.01,1.543,1995300,1.542,1865700,1.541,1861700,1.540,2276100,1.539,532200,1.544,519800,1.545,4154100,1.546,1888600,1.547,1641800,1.548,1566100,313,298,0,09:30:52.375,09:30:52,25226.87,25232.0,0.6,8,-0.1
sz159920,09:30:51,1765935053677,09:31:52,1765935052678,1.544,1.547,-0.1939,25225.01,0.9045,5.1135,10600,16367,1.5441,1.003,1.542,3861000,1.541,1861700,1.540,2153700,1.539,532200,1.538,595800,1.543,107300,1.544,4993800,1.545,1831400,1.546,1888600,1.547,1229300,999,299,0,09:30:53.377,09:30:53,25224.14,25228.0,0.0,8,-0.11
sz159920,09:30:51,1765935054666,09:31:53,1765935053745,1.544,1.547,-0.1939,25225.01,0.9045,4.4501,0,0,1.544,0.989,1.542,3861000,1.541,1861700,1.540,2153700,1.539,532200,1.538,595800,1.543,107300,1.544,4993800,1.545,1831400,1.546,1888600,1.547,1229300,921,294,0,09:30:54.372,09:30:54,25222.84,25227.0,0.33,4,-0.11
sz159920,09:30:51,1765935055678,09:31:55,1765935055447,1.544,1.547,-0.1939,25218.89,0.9045,4.3343,0,0,1.544,1.012,1.542,3861000,1.541,1861700,1.540,2153700,1.539,532200,1.538,595800,1.543,107300,1.544,4993800,1.545,1831400,1.546,1888600,1.547,1229300,230,301,0,09:30:55.376,09:30:55,25226.52,25231.5,-0.67,5,-0.1
sz159920,09:30:54,1765935056680,09:31:56,1765935056463,1.542,1.547,-0.3232,25216.85,0.9045,4.7136,846600,1305465,1.542,1.002,1.542,2319100,1.541,1781700,1.540,2141600,1.539,532200,1.538,595800,1.543,1254800,1.544,4993800,1.545,1812100,1.546,1537000,1.547,1229300,216,268,0,09:30:56.411,09:30:56,25221.28,25227.5,-0.33,8,-0.12
sz159920,09:30:54,1765935057684,09:31:57,1765935057482,1.542,1.547,-0.3232,25216.85,0.9045,3.955,0,0,1.542,1.004,1.542,2319100,1.541,1781700,1.540,2141600,1.539,532200,1.538,595800,1.543,1254800,1.544,4993800,1.545,1812100,1.546,1537000,1.547,1229300,202,291,0,09:30:57.392,09:30:57,25223.95,25229.5,0.2,4,-0.11
sz159920,09:30:54,1765935058686,09:31:58,1765935058348,1.542,1.547,-0.3232,25218.86,0.9045,4.7916,0,0,1.542,1.002,1.542,2319100,1.541,1781700,1.540,2141600,1.539,532200,1.538,595800,1.543,1254800,1.544,4993800,1.545,1812100,1.546,1537000,1.547,1229300,337,306,0,09:30:58.379,09:30:57,25225.73,25231.5,0.43,4,-0.1
sz159920,09:30:57,1765935059692,09:31:59,1765935059491,1.542,1.547,-0.3232,25218.86,0.9045,4.9264,12900,19892,1.542,1.006,1.542,3274000,1.541,1781700,1.540,2089800,1.539,529300,1.538,595800,1.543,1258900,1.544,5000300,1.545,1795000,1.546,1537000,1.547,1229300,200,303,0,09:30:59.388,09:30:59,25231.7,25239.0,-0.6,10,-0.08
sz159920,09:30:57,1765935060688,09:32:00,1765935060422,1.542,1.547,-0.3232,25215.19,0.9045,3.4233,0,0,1.542,0.997,1.542,3274000,1.541,1781700,1.540,2089800,1.539,529300,1.538,595800,1.543,1258900,1.544,5000300,1.545,1795000,1.546,1537000,1.547,1229300,265,286,0,09:31:00.402,09:31:00,25234.15,25240.5,0.6,3,-0.07
sz159920,09:30:57,1765935061685,09:32:00,1765935061326,1.542,1.547,-0.3232,25215.19,0.9045,3.1664,0,0,1.542,0.997,1.542,3274000,1.541,1781700,1.540,2089800,1.539,529300,1.538,595800,1.543,1258900,1.544,5000300,1.545,1795000,1.546,1537000,1.547,1229300,359,295,0,09:31:01.390,09:31:01,25230.2,25235.0,-0.33,6,-0.08
sz159920,09:30:57,1765935062686,09:32:02,1765935062341,1.542,1.547,-0.3232,25215.73,0.9045,4.9616,0,0,1.542,1.001,1.542,3274000,1.541,1781700,1.540,2089800,1.539,529300,1.538,595800,1.543,1258900,1.544,5000300,1.545,1795000,1.546,1537000,1.547,1229300,344,287,0,09:31:02.398,09:31:02,25227.2,25233.0,0.33,4,-0.09
sz159920,09:31:00,1765935063684,09:32:03,1765935063498,1.543,1.5473,-0.2779,25215.73,0.9045,4.2424,1400,2160,1.5429,0.998,1.542,3274000,1.541,1780300,1.540,2389800,1.539,529300,1.538,295800,1.543,719200,1.544,5000300,1.545,1782800,1.546,1537000,1.547,1229300,185,286,0,09:31:03.397,09:31:03,25231.07,25237.0,0.0,14,-0.08
sz159920,09:31:03,1765935064693,09:32:04,1765935064338,1.543,1.5473,-0.2779,25220.21,0.9045,3.6188,88900,137173,1.543,1.009,1.542,3275800,1.541,1780300,1.540,2389800,1.539,529300,1.538,295800,1.543,639200,1.544,5013200,1.545,1782800,1.546,1537000,1.547,1229300,355,295,0,09:31:04.398,09:31:04,25231.42,25236.0,0.0,7,-0.08
sz159920,09:31:03,1765935065696,09:32:05,1765935065695,1.543,1.5473,-0.2779,25220.21,0.9045,6.5431,0,0,1.543,1.003,1.542,3275800,1.541,1780300,1.540,2389800,1.539,529300,1.538,295800,1.543,639200,1.544,5013200,1.545,1782800,1.546,1537000,1.547,1229300,1,303,0,09:31:05.392,09:31:05,25231.7,25237.0,0.0,12,-0.08
sz159920,09:31:03,1765935066708,09:32:06,1765935066360,1.543,1.5473,-0.2779,25223.73,0.9045,6.954,0,0,1.543,1.012,1.542,3275800,1.541,1780300,1.540,2389800,1.539,529300,1.538,295800,1.543,639200,1.544,5013200,1.545,1782800,1.546,1537000,1.547,1229300,348,340,0,09:31:06.368,09:31:06,25244.0,25251.0,-0.67,27,-0.03
sz159920,09:31:03,1765935067708,09:32:07,1765935067477,1.543,1.5473,-0.2779,25223.73,0.9045,6.1866,0,0,1.543,1.0,1.542,3275800,1.541,1780300,1.540,2389800,1.539,529300,1.538,295800,1.543,639200,1.544,5013200,1.545,1782800,1.546,1537000,1.547,1229300,231,322,0,09:31:07.386,09:31:07,25245.07,25250.5,-0.11,9,-0.02
sz159920,09:31:06,1765935068698,09:32:08,1765935068338,1.543,1.5473,-0.2779,25232.79,0.9045,5.8471,648000,999863,1.543,0.99,1.543,2548500,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1807600,1.545,4082800,1.546,1537000,1.547,1229300,1.548,1566100,360,315,0,09:31:08.383,09:31:08,25244.0,25250.5,0.0,4,-0.03
sz159920,09:31:06,1765935069706,09:32:09,1765935069458,1.543,1.5473,-0.2779,25232.79,0.9045,5.3967,0,0,1.543,1.008,1.543,2548500,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1807600,1.545,4082800,1.546,1537000,1.547,1229300,1.548,1566100,248,340,0,09:31:09.365,09:31:09,25242.5,25248.0,-0.33,8,-0.03
sz159920,09:31:06,1765935070696,09:32:10,1765935070348,1.543,1.5473,-0.2779,25232.57,0.9045,5.3105,0,0,1.543,0.99,1.543,2548500,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1807600,1.545,4082800,1.546,1537000,1.547,1229300,1.548,1566100,347,339,0,09:31:10.357,09:31:10,25241.75,25249.5,0.0,3,-0.04
sz159920,09:31:09,1765935071710,09:32:11,1765935071649,1.543,1.5473,-0.2779,25232.57,0.9045,5.9909,10700,16510,1.543,1.014,1.543,3335800,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1433700,1.545,4082800,1.546,2744400,1.547,1229300,1.548,1566100,60,353,0,09:31:11.355,09:31:11,25244.42,25254.0,-0.67,8,-0.03
sz159920,09:31:09,1765935072709,09:32:12,1765935072381,1.543,1.5473,-0.2779,25234.03,0.9045,4.8122,0,0,1.543,1.0,1.543,3335800,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1433700,1.545,4082800,1.546,2744400,1.547,1229300,1.548,1566100,328,338,0,09:31:12.370,09:31:12,25245.2,25251.0,0.2,1,-0.02
sz159920,09:31:09,1765935073695,09:32:13,1765935073462,1.543,1.5473,-0.2779,25234.03,0.9045,5.4831,0,0,1.543,0.986,1.543,3335800,1.542,1359800,1.541,1780300,1.540,917600,1.539,529300,1.544,1433700,1.545,4082800,1.546,2744400,1.547,1229300,1.548,1566100,233,309,0,09:31:13.386,09:31:13,25247.9,25254.0,-0.14,5,-0.01
sz159920,09:31:12,1765935074707,09:32:14,1765935074372,1.544,1.5473,-0.2133,25233.85,0.9045,5.6404,2500,3858,1.5432,1.011,1.543,3333400,1.542,1659800,1.541,2080300,1.540,627600,1.539,229300,1.544,687300,1.545,4293500,1.546,2744400,1.547,1229300,1.548,1566100,334,342,0,09:31:14.365,09:31:14,25244.16,25253.0,-0.43,8,-0.03
