symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,10:05:54,1764209158608,,0,1.598,1.6042,-0.3865,0.0,0.9093,0.0,0,0,1.598,0.0,1.598,11513600,1.597,11108700,1.596,9099200,1.595,1624800,1.594,1486300,1.599,856900,1.6,7808600,1.601,7680400,1.602,5306900,1.603,5207100,10:05:58.601,10:05:55,26059.72,26062.5,-0.5,0,0.5
sz159920,10:05:57,1764209159357,,0,1.599,1.6038,-0.2993,0.0,0.9093,0.0,8700,13908,1.5986,0.749,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2581900,1.6,10808600,1.601,8680400,1.602,5306900,1.603,2207100,10:05:59.348,10:05:55,26059.72,26062.5,-0.5,0,0.5
sz159920,10:05:57,1764209160357,,0,1.599,1.6038,-0.2993,0.0,0.9093,0.1636,0,0,1.599,1.001,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2581900,1.6,10808600,1.601,8680400,1.602,5306900,1.603,2207100,10:06:00.350,10:05:55,26059.72,26062.5,-0.5,0,0.5
sz159920,10:05:57,1764209161358,,0,1.599,1.6038,-0.2993,0.0,0.9093,2.0299,0,0,1.599,1.001,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2581900,1.6,10808600,1.601,8680400,1.602,5306900,1.603,2207100,10:06:01.353,10:06:00,26059.99,26059.0,-0.6,0,0.5
sz159920,10:06:00,1764209162361,,0,1.599,1.6038,-0.2993,0.0,0.9093,1.836,36000,57564,1.599,1.003,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2745900,1.6,10840600,1.601,8680400,1.602,5348500,1.603,2207100,10:06:02.353,10:06:00,26059.99,26059.0,-0.6,0,0.5
sz159920,10:06:00,1764209163363,10:07:02,1764209162703,1.599,1.6038,-0.2993,26066.03,0.9093,2.646,0,0,1.599,1.002,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2745900,1.6,10840600,1.601,8680400,1.602,5348500,1.603,2207100,10:06:03.353,10:06:00,26059.99,26059.0,-0.6,0,0.5
sz159920,10:06:00,1764209164369,10:07:03,1764209163897,1.599,1.6038,-0.2993,26066.03,0.9093,1.6949,0,0,1.599,1.006,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2745900,1.6,10840600,1.601,8680400,1.602,5348500,1.603,2207100,10:06:04.365,10:06:00,26059.99,26059.0,-0.6,0,0.5
sz159920,10:06:00,1764209165374,10:07:04,1764209164788,1.599,1.6038,-0.2993,26065.44,0.9093,1.386,0,0,1.599,1.006,1.598,11596100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,2745900,1.6,10840600,1.601,8680400,1.602,5348500,1.603,2207100,10:06:05.369,10:06:04,26061.77,26061.5,0.0,0,0.5
sz159920,10:06:03,1764209166400,10:07:05,1764209166095,1.598,1.6038,-0.3616,26065.44,0.9093,1.3175,10000,15980,1.598,1.026,1.598,11586100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,807900,1.6,7842600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:06.400,10:06:04,26061.77,26061.5,0.0,0,0.5
sz159920,10:06:03,1764209167379,10:07:06,1764209166711,1.598,1.6038,-0.3616,26069.03,0.9093,3.2996,0,0,1.598,0.979,1.598,11586100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,807900,1.6,7842600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:07.375,10:06:04,26061.77,26061.5,0.0,0,0.5
sz159920,10:06:03,1764209168374,10:07:07,1764209168245,1.598,1.6038,-0.3616,26069.03,0.9093,3.5624,0,0,1.598,0.995,1.598,11586100,1.597,11113700,1.596,9102800,1.595,1624800,1.594,1486300,1.599,807900,1.6,7842600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:08.368,10:06:07,26067.11,26067.0,0.6,0,0.52
sz159920,10:06:06,1764209169386,10:07:08,1764209168727,1.598,1.6038,-0.3616,26068.83,0.9093,3.2453,0,0,1.598,1.012,1.598,11790300,1.597,11113500,1.596,8802800,1.595,1624800,1.594,1486300,1.599,807300,1.6,7847600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:08.875,10:06:08,26068.0,26065.5,0.0,1,0.53
sz159920,10:06:06,1764209170409,10:07:09,1764209169893,1.598,1.6038,-0.3616,26068.83,0.9093,3.6857,0,0,1.598,1.023,1.598,11790300,1.597,11113500,1.596,8802800,1.595,1624800,1.594,1486300,1.599,807300,1.6,7847600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:10.397,10:06:09,26067.08,26066.0,-0.33,1,0.52
sz159920,10:06:06,1764209171439,10:07:10,1764209170768,1.598,1.6038,-0.3616,26070.01,0.9093,4.8277,0,0,1.598,1.03,1.598,11790300,1.597,11113500,1.596,8802800,1.595,1624800,1.594,1486300,1.599,807300,1.6,7847600,1.601,7889400,1.602,5348500,1.603,5207100,10:06:11.431,10:06:09,26067.08,26066.0,-0.33,0,0.52
sz159920,10:06:09,1764209172432,10:07:11,1764209171946,1.599,1.6038,-0.2993,26070.01,0.9093,4.0186,897300,1434783,1.599,0.993,1.599,2487000,1.598,11880500,1.597,9953500,1.596,8792800,1.595,1554800,1.6,8093000,1.601,8028300,1.602,5438500,1.603,5327100,1.604,2329200,10:06:12.427,10:06:09,26067.08,26066.0,-0.33,0,0.52
sz159920,10:06:09,1764209173504,10:07:12,1764209172944,1.599,1.6038,-0.2993,26069.87,0.9093,3.9329,0,0,1.599,1.071,1.599,2487000,1.598,11880500,1.597,9953500,1.596,8792800,1.595,1554800,1.6,8093000,1.601,8028300,1.602,5438500,1.603,5327100,1.604,2329200,10:06:13.492,10:06:09,26067.08,26066.0,-0.33,0,0.52
sz159920,10:06:12,1764209174480,10:07:13,1764209173937,1.599,1.6035,-0.2806,26069.87,0.9093,3.8332,500,799,1.598,0.976,1.599,3627100,1.598,10744000,1.597,10016300,1.596,8640000,1.595,1604800,1.6,6234000,1.601,9751700,1.602,5601100,1.603,5327100,1.604,2329200,10:06:14.474,10:06:09,26067.08,26066.0,-0.33,0,0.52
sz159920,10:06:12,1764209175501,10:07:14,1764209174863,1.599,1.6035,-0.2806,26071.07,0.9093,3.8802,0,0,1.599,1.021,1.599,3627100,1.598,10744000,1.597,10016300,1.596,8640000,1.595,1604800,1.6,6234000,1.601,9751700,1.602,5601100,1.603,5327100,1.604,2329200,10:06:15.498,10:06:09,26067.08,26066.0,-0.33,0,0.52
sz159920,10:06:12,1764209176398,10:07:15,1764209176076,1.599,1.6035,-0.2806,26071.07,0.9093,3.8802,0,0,1.599,0.897,1.599,3627100,1.598,10744000,1.597,10016300,1.596,8640000,1.595,1604800,1.6,6234000,1.601,9751700,1.602,5601100,1.603,5327100,1.604,2329200,10:06:16.392,10:06:15,26070.0,26069.5,0.0,1,0.54
sz159920,10:06:15,1764209177420,10:07:16,1764209176959,1.599,1.6035,-0.2806,26072.49,0.9093,3.5652,0,0,1.599,1.021,1.599,11352000,1.598,10687900,1.597,9953600,1.596,1769600,1.595,1614800,1.6,5234000,1.601,9689100,1.602,5663600,1.603,6327100,1.604,2329700,10:06:17.419,10:06:16,26070.92,26071.5,0.0,1,0.54
sz159920,10:06:15,1764209178455,10:07:17,1764209177927,1.599,1.6035,-0.2806,26072.49,0.9093,5.3603,0,0,1.599,1.036,1.599,11352000,1.598,10687900,1.597,9953600,1.596,1769600,1.595,1614800,1.6,5234000,1.601,9689100,1.602,5663600,1.603,6327100,1.604,2329700,10:06:18.452,10:06:17,26070.22,26071.5,0.0,1,0.54
sz159920,10:06:15,1764209179504,10:07:18,1764209179209,1.599,1.6035,-0.2806,26071.06,0.9093,4.4838,0,0,1.599,1.049,1.599,11352000,1.598,10687900,1.597,9953600,1.596,1769600,1.595,1614800,1.6,5234000,1.601,9689100,1.602,5663600,1.603,6327100,1.604,2329700,10:06:19.503,10:06:17,26070.22,26071.5,0.0,0,0.54
sz159920,10:06:18,1764209180492,10:07:19,1764209180026,1.599,1.6035,-0.2806,26071.06,0.9093,3.2703,100,160,1.6,0.988,1.599,11495300,1.598,10687900,1.597,9958600,1.596,1769600,1.595,1614800,1.6,4617300,1.601,9689100,1.602,6534000,1.603,6327100,1.604,2329700,10:06:20.490,10:06:19,26070.16,26069.5,0.33,0,0.54
sz159920,10:06:18,1764209181504,10:07:20,1764209181346,1.599,1.6035,-0.2806,26070.59,0.9093,3.6227,0,0,1.599,1.012,1.599,11495300,1.598,10687900,1.597,9958600,1.596,1769600,1.595,1614800,1.6,4617300,1.601,9689100,1.602,6534000,1.603,6327100,1.604,2329700,10:06:21.502,10:06:20,26069.33,26067.0,0.0,2,0.53
sz159920,10:06:18,1764209182478,10:07:21,1764209181978,1.599,1.6035,-0.2806,26070.59,0.9093,3.21,0,0,1.599,0.974,1.599,11495300,1.598,10687900,1.597,9958600,1.596,1769600,1.595,1614800,1.6,4617300,1.601,9689100,1.602,6534000,1.603,6327100,1.604,2329700,10:06:22.463,10:06:20,26069.33,26067.0,0.0,0,0.53
sz159920,10:06:21,1764209183501,10:07:22,1764209183026,1.599,1.6035,-0.2806,26069.86,0.9093,4.1819,100000,159900,1.599,1.022,1.599,5149900,1.598,11764800,1.597,10021300,1.596,4769600,1.595,1614800,1.6,8275100,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:22.986,10:06:20,26069.33,26067.0,0.0,0,0.53
sz159920,10:06:21,1764209184518,10:07:22,1764209183545,1.599,1.6035,-0.2806,26069.86,0.9093,3.8172,0,0,1.599,1.017,1.599,5149900,1.598,11764800,1.597,10021300,1.596,4769600,1.595,1614800,1.6,8275100,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:24.012,10:06:20,26069.33,26067.0,0.0,0,0.53
sz159920,10:06:21,1764209185525,10:07:24,1764209185068,1.599,1.6035,-0.2806,26069.42,0.9093,3.8172,0,0,1.599,1.007,1.599,5149900,1.598,11764800,1.597,10021300,1.596,4769600,1.595,1614800,1.6,8275100,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:25.029,10:06:20,26069.33,26067.0,0.0,0,0.53
sz159920,10:06:24,1764209186391,10:07:24,1764209185715,1.6,1.6035,-0.2183,26069.42,0.9093,3.3903,4300,6879,1.5998,0.866,1.599,234400,1.598,11764600,1.597,11181300,1.596,7769600,1.595,1614800,1.6,8272400,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:26.034,10:06:25,26064.72,26061.5,0.0,4,0.52
sz159920,10:06:24,1764209187391,10:07:26,1764209186866,1.6,1.6035,-0.2183,26069.43,0.9093,2.9678,0,0,1.6,1.001,1.599,234400,1.598,11764600,1.597,11181300,1.596,7769600,1.595,1614800,1.6,8272400,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:26.897,10:06:25,26064.72,26061.5,0.0,0,0.52
sz159920,10:06:24,1764209188392,10:07:26,1764209187774,1.6,1.6035,-0.2183,26069.43,0.9093,2.0081,0,0,1.6,1.001,1.599,234400,1.598,11764600,1.597,11181300,1.596,7769600,1.595,1614800,1.6,8272400,1.601,7965700,1.602,6471500,1.603,5327100,1.604,2329700,10:06:27.914,10:06:26,26064.64,26062.5,-0.5,0,0.52
sz159920,10:06:27,1764209189393,10:07:28,1764209188870,1.599,1.604,-0.3117,26067.28,0.9093,2.2831,145400,232496,1.599,1.001,1.598,12238600,1.597,11181300,1.596,7859600,1.595,1684800,1.594,1486300,1.599,2041100,1.6,10905900,1.601,8965700,1.602,6371500,1.603,2257100,10:06:28.901,10:06:26,26064.64,26062.5,-0.5,0,0.52
sz159920,10:06:27,1764209190395,10:07:28,1764209189936,1.599,1.604,-0.3117,26067.28,0.9093,2.8946,0,0,1.599,1.002,1.598,12238600,1.597,11181300,1.596,7859600,1.595,1684800,1.594,1486300,1.599,2041100,1.6,10905900,1.601,8965700,1.602,6371500,1.603,2257100,10:06:29.904,10:06:26,26064.64,26062.5,-0.5,0,0.52
sz159920,10:06:27,1764209191395,10:07:30,1764209190923,1.599,1.604,-0.3117,26065.71,0.9093,2.7575,0,0,1.599,1.0,1.598,12238600,1.597,11181300,1.596,7859600,1.595,1684800,1.594,1486300,1.599,2041100,1.6,10905900,1.601,8965700,1.602,6371500,1.603,2257100,10:06:30.906,10:06:30,26060.04,26060.5,-0.6,2,0.5
sz159920,10:06:30,1764209192397,10:07:30,1764209192102,1.599,1.604,-0.3117,26065.71,0.9093,2.4045,0,0,1.599,1.002,1.598,12238600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2131000,1.6,7906400,1.601,9028300,1.602,6218900,1.603,5257100,10:06:31.906,10:06:30,26060.04,26060.5,-0.6,0,0.5
sz159920,10:06:30,1764209193399,10:07:32,1764209192709,1.599,1.604,-0.3117,26069.78,0.9093,2.4389,0,0,1.599,1.002,1.598,12238600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2131000,1.6,7906400,1.601,9028300,1.602,6218900,1.603,5257100,10:06:32.911,10:06:30,26060.04,26060.5,-0.6,0,0.5
sz159920,10:06:30,1764209194401,10:07:33,1764209194267,1.599,1.604,-0.3117,26069.78,0.9093,2.9709,0,0,1.599,1.003,1.598,12238600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2131000,1.6,7906400,1.601,9028300,1.602,6218900,1.603,5257100,10:06:33.911,10:06:33,26059.4,26057.0,-0.14,0,0.5
sz159920,10:06:33,1764209195403,10:07:34,1764209194721,1.599,1.604,-0.3117,26067.56,0.9093,2.0713,10000,15990,1.599,1.001,1.598,12228600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2232800,1.6,10817300,1.601,9048300,1.602,6218900,1.603,2257100,10:06:34.919,10:06:33,26059.4,26057.0,-0.14,0,0.5
sz159920,10:06:33,1764209196407,10:07:35,1764209195861,1.599,1.604,-0.3117,26067.56,0.9093,2.1171,0,0,1.599,1.004,1.598,12228600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2232800,1.6,10817300,1.601,9048300,1.602,6218900,1.603,2257100,10:06:35.922,10:06:33,26059.4,26057.0,-0.14,0,0.5
sz159920,10:06:33,1764209197409,10:07:36,1764209196863,1.599,1.604,-0.3117,26066.06,0.9093,2.1328,0,0,1.599,1.002,1.598,12228600,1.597,11118500,1.596,7909400,1.595,1684800,1.594,1486300,1.599,2232800,1.6,10817300,1.601,9048300,1.602,6218900,1.603,2257100,10:06:36.940,10:06:36,26058.2,26056.0,0.67,2,0.49
sz159920,10:06:36,1764209198409,10:07:36,1764209196863,1.599,1.604,-0.3117,26066.06,0.9093,2.9722,5000,7994,1.5988,1.0,1.598,9228600,1.597,11118500,1.596,7909400,1.595,4684800,1.594,1486300,1.599,4387800,1.6,10817300,1.601,9048300,1.602,5218900,1.603,2257100,10:06:37.927,10:06:36,26058.2,26056.0,0.67,0,0.49
sz159920,10:06:36,1764209199416,10:07:38,1764209198875,1.599,1.604,-0.3117,26065.58,0.9093,2.4455,0,0,1.599,1.006,1.598,9228600,1.597,11118500,1.596,7909400,1.595,4684800,1.594,1486300,1.599,4387800,1.6,10817300,1.601,9048300,1.602,5218900,1.603,2257100,10:06:38.927,10:06:38,26056.53,26054.5,-0.2,3,0.48
sz159920,10:06:36,1764209200409,10:07:38,1764209198875,1.599,1.604,-0.3117,26065.58,0.9093,2.9613,0,0,1.599,0.994,1.598,9228600,1.597,11118500,1.596,7909400,1.595,4684800,1.594,1486300,1.599,4387800,1.6,10817300,1.601,9048300,1.602,5218900,1.603,2257100,10:06:39.935,10:06:39,26054.71,26052.5,-0.2,1,0.48
sz159920,10:06:36,1764209201412,10:07:40,1764209200866,1.599,1.604,-0.3117,26059.17,0.9093,3.1111,0,0,1.599,1.003,1.598,9228600,1.597,11118500,1.596,7909400,1.595,4684800,1.594,1486300,1.599,4387800,1.6,10817300,1.601,9048300,1.602,5218900,1.603,2257100,10:06:40.932,10:06:39,26054.71,26052.5,-0.2,0,0.48
sz159920,10:06:39,1764209202414,10:07:40,1764209200866,1.599,1.604,-0.3117,26059.17,0.9093,4.0911,200,320,1.6,1.002,1.598,5866100,1.597,11118500,1.596,8779800,1.595,4684800,1.594,1486300,1.599,5268000,1.6,9030300,1.601,9048300,1.602,4356000,1.603,2257100,10:06:41.935,10:06:41,26054.0,26051.5,0.0,0,0.47
sz159920,10:06:39,1764209203414,10:07:42,1764209202981,1.599,1.604,-0.3117,26053.23,0.9093,3.6306,0,0,1.599,0.999,1.598,5866100,1.597,11118500,1.596,8779800,1.595,4684800,1.594,1486300,1.599,5268000,1.6,9030300,1.601,9048300,1.602,4356000,1.603,2257100,10:06:42.937,10:06:41,26053.1,26051.0,-0.33,0,0.47
sz159920,10:06:39,1764209204416,10:07:42,1764209202981,1.599,1.604,-0.3117,26053.23,0.9093,3.9096,0,0,1.599,1.003,1.598,5866100,1.597,11118500,1.596,8779800,1.595,4684800,1.594,1486300,1.599,5268000,1.6,9030300,1.601,9048300,1.602,4356000,1.603,2257100,10:06:43.937,10:06:43,26052.2,26049.0,-0.33,1,0.47
sz159920,10:06:42,1764209205417,10:07:44,1764209205161,1.599,1.6037,-0.2931,26054.45,0.9093,2.6502,350000,559650,1.599,1.0,1.598,676500,1.597,12195400,1.596,10081800,1.595,7684800,1.594,1486300,1.599,6933100,1.6,9103600,1.601,8776700,1.602,4817300,1.603,2257100,10:06:44.940,10:06:43,26052.2,26049.0,-0.33,0,0.47
sz159920,10:06:42,1764209206417,10:07:44,1764209205161,1.599,1.6037,-0.2931,26054.45,0.9093,3.5319,0,0,1.599,1.0,1.598,676500,1.597,12195400,1.596,10081800,1.595,7684800,1.594,1486300,1.599,6933100,1.6,9103600,1.601,8776700,1.602,4817300,1.603,2257100,10:06:46.008,10:06:43,26052.2,26049.0,-0.33,0,0.47
sz159920,10:06:42,1764209207422,10:07:46,1764209207326,1.599,1.6037,-0.2931,26046.91,0.9093,3.3693,0,0,1.599,1.005,1.598,676500,1.597,12195400,1.596,10081800,1.595,7684800,1.594,1486300,1.599,6933100,1.6,9103600,1.601,8776700,1.602,4817300,1.603,2257100,10:06:46.947,10:06:43,26052.2,26049.0,-0.33,0,0.47
sz159920,10:06:45,1764209208423,10:07:46,1764209207326,1.599,1.6037,-0.2931,26046.91,0.9093,2.8197,0,0,1.599,1.001,1.598,420900,1.597,12195400,1.596,10537900,1.595,7774800,1.594,1486300,1.599,6944200,1.6,9103800,1.601,8783000,1.602,5271700,1.603,2257100,10:06:47.956,10:06:46,26051.53,26047.5,-0.33,0,0.46
sz159920,10:06:45,1764209209424,10:07:48,1764209208875,1.599,1.6037,-0.2931,26045.83,0.9093,2.3551,0,0,1.599,1.001,1.598,420900,1.597,12195400,1.596,10537900,1.595,7774800,1.594,1486300,1.599,6944200,1.6,9103800,1.601,8783000,1.602,5271700,1.603,2257100,10:06:48.949,10:06:48,26050.4,26049.5,0.5,1,0.46
sz159920,10:06:45,1764209210424,10:07:48,1764209209487,1.599,1.6037,-0.2931,26045.83,0.9093,2.3551,0,0,1.599,1.0,1.598,420900,1.597,12195400,1.596,10537900,1.595,7774800,1.594,1486300,1.599,6944200,1.6,9103800,1.601,8783000,1.602,5271700,1.603,2257100,10:06:49.955,10:06:48,26058.65,26058.0,0.14,0,0.49
sz159920,10:06:48,1764209211427,10:07:50,1764209210869,1.598,1.6037,-0.3554,26052.09,0.9093,2.9948,421000,672758,1.598,1.003,1.598,8600400,1.597,10478400,1.596,10154800,1.595,1774800,1.594,1486300,1.599,3610600,1.6,9101200,1.601,8783000,1.602,6362900,1.603,2257100,10:06:50.967,10:06:49,26058.65,26059.5,0.2,0,0.49
sz159920,10:06:48,1764209212428,10:07:50,1764209211678,1.598,1.6037,-0.3554,26052.09,0.9093,4.1361,0,0,1.598,1.001,1.598,8600400,1.597,10478400,1.596,10154800,1.595,1774800,1.594,1486300,1.599,3610600,1.6,9101200,1.601,8783000,1.602,6362900,1.603,2257100,10:06:51.957,10:06:49,26058.65,26059.5,0.2,0,0.49
sz159920,10:06:51,1764209213428,10:07:52,1764209212712,1.598,1.6037,-0.3554,26048.65,0.9093,4.3095,0,0,1.598,1.0,1.598,10743500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,2615600,1.6,10824700,1.601,9049600,1.602,6362900,1.603,2262100,10:06:52.965,10:06:52,26057.76,26056.5,-0.33,1,0.49
sz159920,10:06:51,1764209214428,10:07:53,1764209213870,1.598,1.6037,-0.3554,26048.65,0.9093,3.8598,0,0,1.598,1.0,1.598,10743500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,2615600,1.6,10824700,1.601,9049600,1.602,6362900,1.603,2262100,10:06:53.963,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:51,1764209215429,10:07:54,1764209215072,1.598,1.6037,-0.3554,26053.35,0.9093,3.075,0,0,1.598,1.001,1.598,10743500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,2615600,1.6,10824700,1.601,9049600,1.602,6362900,1.603,2262100,10:06:54.966,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:54,1764209216431,10:07:54,1764209216012,1.599,1.6037,-0.2931,26053.35,0.9093,2.4963,31100,49729,1.599,1.001,1.598,10833500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,4485300,1.6,10824700,1.601,9049700,1.602,5363000,1.603,2262100,10:06:55.971,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:54,1764209217434,10:07:56,1764209216706,1.599,1.6037,-0.2931,26053.77,0.9093,2.4779,0,0,1.599,1.003,1.598,10833500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,4485300,1.6,10824700,1.601,9049700,1.602,5363000,1.603,2262100,10:06:56.972,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:54,1764209218434,10:07:57,1764209218182,1.599,1.6037,-0.2931,26053.77,0.9093,2.3047,0,0,1.599,1.0,1.598,10833500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,4485300,1.6,10824700,1.601,9049700,1.602,5363000,1.603,2262100,10:06:57.976,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:54,1764209219435,10:07:58,1764209218874,1.599,1.6037,-0.2931,26056.55,0.9093,2.0446,0,0,1.599,1.001,1.598,10833500,1.597,10541100,1.596,10179800,1.595,1684800,1.594,1486300,1.599,4485300,1.6,10824700,1.601,9049700,1.602,5363000,1.603,2262100,10:06:58.986,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:57,1764209220439,10:07:58,1764209220356,1.599,1.6026,-0.2246,26056.55,0.9093,2.2001,0,0,1.599,1.004,1.598,11133500,1.597,10541100,1.596,9879800,1.595,1684800,1.594,1486300,1.599,2615200,1.6,10824700,1.601,9049700,1.602,6351000,1.603,2262100,10:06:59.981,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:57,1764209221440,10:08:00,1764209220959,1.599,1.6026,-0.2246,26058.11,0.9093,2.0286,0,0,1.599,1.001,1.598,11133500,1.597,10541100,1.596,9879800,1.595,1684800,1.594,1486300,1.599,2615200,1.6,10824700,1.601,9049700,1.602,6351000,1.603,2262100,10:07:00.985,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:06:57,1764209222440,10:08:01,1764209221876,1.599,1.6026,-0.2246,26058.11,0.9093,1.8284,0,0,1.599,1.0,1.598,11133500,1.597,10541100,1.596,9879800,1.595,1684800,1.594,1486300,1.599,2615200,1.6,10824700,1.601,9049700,1.602,6351000,1.603,2262100,10:07:01.999,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:07:00,1764209223442,10:08:02,1764209222704,1.599,1.6026,-0.2246,26055.45,0.9093,1.9132,0,0,1.599,1.002,1.598,8133500,1.597,10541100,1.596,9879800,1.595,4634800,1.594,1486300,1.599,3620100,1.6,10975400,1.601,9049700,1.602,5351000,1.603,2262100,10:07:02.994,10:06:52,26057.76,26056.5,-0.33,0,0.49
sz159920,10:07:00,1764209224442,10:08:03,1764209223857,1.599,1.6026,-0.2246,26055.45,0.9093,1.6553,0,0,1.599,1.0,1.598,8133500,1.597,10541100,1.596,9879800,1.595,4634800,1.594,1486300,1.599,3620100,1.6,10975400,1.601,9049700,1.602,5351000,1.603,2262100,10:07:03.990,10:07:03,26056.87,26053.5,0.67,2,0.49
sz159920,10:07:03,1764209225444,10:08:04,1764209224722,1.599,1.6026,-0.2246,26057.4,0.9093,1.8152,100600,160760,1.598,1.002,1.598,6863100,1.597,10528200,1.596,10179800,1.595,4634800,1.594,1486300,1.599,6285900,1.6,9189400,1.601,9049700,1.602,5351000,1.603,2262100,10:07:04.993,10:07:03,26056.87,26053.5,0.67,0,0.49
sz159920,10:07:03,1764209226448,10:08:05,1764209225872,1.599,1.6026,-0.2246,26057.4,0.9093,1.7284,0,0,1.599,1.004,1.598,6863100,1.597,10528200,1.596,10179800,1.595,4634800,1.594,1486300,1.599,6285900,1.6,9189400,1.601,9049700,1.602,5351000,1.603,2262100,10:07:05.995,10:07:05,26053.6,26050.0,-0.5,5,0.47
sz159920,10:07:03,1764209227447,10:08:06,1764209226870,1.599,1.6026,-0.2246,26047.8,0.9093,2.1303,0,0,1.599,0.998,1.598,6863100,1.597,10528200,1.596,10179800,1.595,4634800,1.594,1486300,1.599,6285900,1.6,9189400,1.601,9049700,1.602,5351000,1.603,2262100,10:07:07.111,10:07:06,26049.75,26047.5,-0.2,3,0.46
sz159920,10:07:06,1764209228455,10:08:07,1764209227860,1.598,1.6026,-0.287,26047.8,0.9093,2.3904,3500,5593,1.598,1.009,1.597,11605100,1.596,11402600,1.595,7724800,1.594,1556300,1.593,1547300,1.598,600,1.599,6620700,1.6,10252000,1.601,8778100,1.602,5281000,10:07:08.009,10:07:06,26049.25,26046.5,0.25,0,0.46
sz159920,10:07:06,1764209229452,10:08:08,1764209229038,1.598,1.6026,-0.287,26042.55,0.9093,2.3904,0,0,1.598,0.997,1.597,11605100,1.596,11402600,1.595,7724800,1.594,1556300,1.593,1547300,1.598,600,1.599,6620700,1.6,10252000,1.601,8778100,1.602,5281000,10:07:09.006,10:07:06,26049.25,26046.5,0.25,0,0.46
sz159920,10:07:06,1764209230459,10:08:09,1764209229862,1.598,1.6026,-0.287,26042.55,0.9093,2.4142,0,0,1.598,1.007,1.597,11605100,1.596,11402600,1.595,7724800,1.594,1556300,1.593,1547300,1.598,600,1.599,6620700,1.6,10252000,1.601,8778100,1.602,5281000,10:07:10.007,10:07:06,26049.25,26046.5,0.25,0,0.46
sz159920,10:07:06,1764209231456,10:08:10,1764209231196,1.598,1.6026,-0.287,26045.96,0.9093,2.4142,0,0,1.598,0.997,1.597,11605100,1.596,11402600,1.595,7724800,1.594,1556300,1.593,1547300,1.598,600,1.599,6620700,1.6,10252000,1.601,8778100,1.602,5281000,10:07:11.012,10:07:06,26049.25,26046.5,0.25,0,0.46
