symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:29:15,1768526990188,,0.893,0.0,1.633,1.6399,-0.4208,0,0,1.633,1.633,1344000,1.632,701200,1.631,555600,1.630,278500,1.629,305900,1.634,40500,1.635,134200,1.636,49300,1.637,298300,1.638,65800,99999,34,1,27238.6,27236.0,0.33,5,1.13
sz159920,09:30:00,1768527003145,,0.893,0.0,1.638,1.6399,-0.1159,2382200,3897062,1.6359,1.637,1439700,1.635,20000,1.634,1221000,1.633,1422300,1.632,3574300,1.638,120400,1.639,2296400,1.640,249300,1.641,55300,1.642,55500,99999,5,0,27197.03,27190.0,-0.71,62,0.98
sz159920,09:30:03,1768527007142,27128.14,0.893,1.4187,1.636,1.6399,-0.2378,808800,1323790,1.6367,1.636,2161300,1.635,3162600,1.634,4518200,1.633,4482300,1.632,13200,1.637,1300,1.638,6539200,1.639,4094500,1.640,6081300,1.641,1061700,569,4,0,27209.8,27203.5,0.0,20,1.03
sz159920,09:30:06,1768527008140,27128.14,0.893,0.8012,1.636,1.6399,-0.2378,469700,768438,1.636,1.636,4614700,1.635,3449700,1.634,4732900,1.633,986800,1.632,3302500,1.637,1051200,1.638,6542600,1.639,4134800,1.640,5368700,1.641,1348700,642,4,0,27203.12,27196.5,0.0,18,1.0
sz159920,09:30:03,1768527009133,27137.03,0.893,3.5007,1.636,1.6399,-0.2378,0,0,1.636,1.636,2161300,1.635,3162600,1.634,4518200,1.633,4482300,1.632,13200,1.637,1300,1.638,6539200,1.639,4094500,1.640,6081300,1.641,1061700,502,3,2,27206.49,27200.5,0.0,34,1.02
sz159920,09:30:06,1768527010136,27137.03,0.893,3.5017,1.636,1.6399,-0.2378,0,0,1.636,1.636,4614700,1.635,3449700,1.634,4732900,1.633,986800,1.632,3302500,1.637,1051200,1.638,6542600,1.639,4134800,1.640,5368700,1.641,1348700,513,13,0,27204.67,27199.0,0.0,13,1.01
sz159920,09:30:09,1768527013113,27138.93,0.893,1.3533,1.636,1.6399,-0.2378,1889400,3093600,1.6373,1.636,4533500,1.635,3147500,1.634,4481900,1.633,993200,1.632,3304500,1.637,23600,1.638,5822900,1.639,4134800,1.640,5368700,1.641,1348700,424,5,0,27206.82,27200.0,0.5,40,1.02
sz159920,09:30:12,1768527016099,27145.65,0.893,1.6053,1.636,1.6399,-0.2378,275300,450401,1.636,1.636,4270100,1.635,3118200,1.634,4578800,1.633,1022500,1.632,3951800,1.637,582000,1.638,5829400,1.639,4166500,1.640,6218800,1.641,1679800,30,4,0,27226.51,27222.0,0.0,45,1.09
sz159920,09:30:15,1768527018087,27161.79,0.893,0.9961,1.638,1.6399,-0.1159,812000,1329258,1.637,1.638,2164000,1.636,2948700,1.635,3318200,1.634,5506400,1.633,1332600,1.639,4166500,1.640,6375100,1.641,4929800,1.642,2229800,1.643,1165000,586,5,0,27209.56,27204.5,0.33,12,1.03
sz159920,09:30:18,1768527021089,27149.9,0.893,0.5867,1.637,1.6426,-0.3409,25500,41756,1.6375,1.637,287800,1.636,5195000,1.635,3308200,1.634,4108600,1.633,1782000,1.638,2241600,1.639,4414100,1.640,6472700,1.641,6430000,1.642,2229800,524,5,0,27213.24,27207.5,-0.11,7,1.04
