symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:29:24,1769736590280,,0.8898,0.0,1.672,1.6743,-0.1374,0,0,1.672,1.672,128900,1.671,52800,1.670,39100,1.669,8900,1.668,19100,1.674,10000,1.678,3000,1.680,25000,1.681,20000,1.683,15000,99999,148,1,27795.3,27823.5,0.0,0,-0.89
sz159920,09:30:00,1769736604295,,0.8898,2.1019,1.674,1.6743,-0.0179,318200,532423,1.6732,1.673,324800,1.672,13100,1.671,108100,1.670,111700,1.669,23900,1.674,2219600,1.675,107900,1.676,60700,1.677,301000,1.678,13000,99999,180,0,27795.3,27811.5,0.0,0,-0.89
sz159920,09:30:03,1769736608303,,0.8898,3.6309,1.674,1.6743,-0.0179,4116800,6887708,1.6731,1.674,1331700,1.673,5300,1.672,675400,1.671,123100,1.670,485400,1.675,2315000,1.676,60700,1.677,301000,1.678,371400,1.679,553800,99999,192,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:06,1769736610297,27809.67,0.8898,4.5191,1.676,1.6743,0.1015,424400,710542,1.6742,1.674,938500,1.673,10600,1.672,701500,1.671,664600,1.670,959900,1.676,2285100,1.677,300700,1.678,28000,1.679,1095300,1.680,835200,341,183,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:09,1769736613306,27807.77,0.8898,2.0116,1.675,1.6743,0.0418,58000,97141,1.6748,1.675,49100,1.674,1022100,1.673,117800,1.672,702000,1.671,665100,1.676,2297100,1.677,300700,1.678,102100,1.679,1095300,1.680,835200,212,188,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:12,1769736616300,27799.07,0.8898,4.0826,1.675,1.6743,0.0418,171900,288022,1.6755,1.674,129400,1.673,2391000,1.672,702400,1.671,123900,1.670,905900,1.675,3256100,1.676,34300,1.677,300700,1.678,987300,1.679,1103300,454,198,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:15,1769736620313,27798.66,0.8898,0.9704,1.675,1.6758,-0.0477,138600,232132,1.6748,1.674,2446700,1.673,171000,1.672,702700,1.671,168700,1.670,1055800,1.675,959800,1.676,2284900,1.677,300700,1.678,987300,1.679,1103300,476,228,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:18,1769736622321,27801.14,0.8898,0.672,1.675,1.6758,-0.0477,114800,192209,1.6743,1.674,2357100,1.673,171000,1.672,702700,1.671,168700,1.670,1055800,1.675,957100,1.676,2284900,1.677,300700,1.678,987300,1.679,1103300,481,246,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:21,1769736625322,27800.71,0.8898,0.7874,1.674,1.6758,-0.1074,10800,18079,1.674,1.674,2420700,1.673,131000,1.672,708200,1.671,168700,1.670,1055800,1.675,2169300,1.676,2284900,1.677,300700,1.678,987300,1.679,1103300,235,248,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:24,1769736628314,27808.58,0.8898,2.6502,1.674,1.6758,-0.1074,600,1004,1.6733,1.674,2420300,1.673,131000,1.672,708200,1.671,168700,1.670,1055800,1.675,2011200,1.676,2284900,1.677,448400,1.678,987300,1.679,1103300,488,244,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:27,1769736631326,27806.65,0.8898,3.1242,1.675,1.6758,-0.0477,13000,21775,1.675,1.674,2426100,1.673,131000,1.672,708200,1.671,168700,1.670,1055800,1.675,2005100,1.676,2284900,1.677,448400,1.678,987300,1.679,1103300,220,250,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:30,1769736634356,27823.6,0.8898,4.6067,1.675,1.6754,-0.0239,2018100,3380318,1.675,1.675,2215800,1.674,206100,1.673,130800,1.672,1011400,1.671,577100,1.676,64300,1.677,2520700,1.678,1135000,1.679,1103300,1.680,838200,266,267,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:33,1769736637345,27826.22,0.8898,4.2871,1.676,1.6754,0.0358,91600,153512,1.6759,1.676,2139000,1.675,300,1.674,218900,1.673,1045500,1.672,1011900,1.677,300700,1.678,3355000,1.679,1103300,1.680,838200,1.681,22300,253,273,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:36,1769736639356,27828.61,0.8898,5.0099,1.675,1.6754,-0.0239,15500,25971,1.6755,1.675,2350200,1.674,1022100,1.673,1045500,1.672,1011900,1.671,578100,1.677,2534200,1.678,494700,1.679,1103300,1.680,985900,1.681,22300,157,285,0,27908.0,27857.5,0.0,0,-0.49
sz159920,09:30:39,1769736643344,27837.32,0.8898,5.2078,1.677,1.6754,0.0955,1032400,1730335,1.676,1.676,1227900,1.675,203800,1.674,1156700,1.673,1051500,1.672,1011900,1.677,328200,1.678,2322100,1.679,1103300,1.680,985900,1.681,22300,1161,276,0,27909.76,27891.0,0.33,0,-0.48
sz159920,09:30:42,1769736646346,27846.18,0.8898,5.1312,1.677,1.6754,0.0955,511700,857773,1.6763,1.677,2220000,1.676,10000,1.675,751700,1.674,1157100,1.673,1051500,1.678,105100,1.679,2781800,1.680,985900,1.681,565700,1.682,16300,108,274,0,27920.8,27902.0,-0.71,0,-0.44
sz159920,09:30:45,1769736648359,27852.73,0.8898,3.3081,1.677,1.6772,-0.0119,12400,20795,1.677,1.677,2223300,1.676,616300,1.675,751700,1.674,797100,1.673,1051500,1.678,1105100,1.679,2240300,1.680,985900,1.681,1109100,1.682,16300,431,292,0,27927.95,27905.5,-0.43,0,-0.42
sz159920,09:30:42,1769736649365,27852.73,0.8898,3.4273,1.677,1.6754,0.0955,0,0,1.677,1.677,2220000,1.676,10000,1.675,751700,1.674,1157100,1.673,1051500,1.678,105100,1.679,2781800,1.680,985900,1.681,565700,1.682,16300,267,295,2,27934.6,27918.0,0.5,0,-0.39
sz159920,09:30:45,1769736650362,27855.07,0.8898,3.3641,1.677,1.6772,-0.0119,0,0,1.677,1.677,2223300,1.676,616300,1.675,751700,1.674,797100,1.673,1051500,1.678,1105100,1.679,2240300,1.680,985900,1.681,1109100,1.682,16300,464,294,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:30:48,1769736652358,27851.58,0.8898,1.2311,1.678,1.6772,0.0477,1109400,1861573,1.678,1.678,2100,1.677,1393500,1.676,939500,1.675,850700,1.674,797100,1.679,2240300,1.680,734100,1.681,1109100,1.682,559700,1.683,76700,528,293,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:30:51,1769736656370,27861.11,0.8898,4.2154,1.677,1.6772,-0.0119,70300,117958,1.6779,1.677,2310200,1.676,890000,1.675,761700,1.674,797100,1.673,575600,1.678,3500,1.679,2248700,1.680,692300,1.681,1109100,1.682,559700,282,307,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:30:54,1769736658368,27861.6,0.8898,5.8525,1.678,1.6772,0.0477,1100,1846,1.6782,1.677,2347500,1.676,530000,1.675,761700,1.674,797100,1.673,575600,1.678,224300,1.679,2257600,1.680,728800,1.681,1109100,1.682,559700,436,294,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:30:57,1769736661374,27871.7,0.8898,7.9952,1.678,1.6772,0.0477,297000,498366,1.678,1.678,1955100,1.677,521100,1.676,570000,1.675,761700,1.674,797100,1.679,37600,1.680,2948800,1.681,1109100,1.682,777700,1.683,76700,282,302,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:00,1769736664387,27870.02,0.8898,5.6086,1.679,1.6787,0.0179,25900,43464,1.6781,1.678,1372000,1.677,3069700,1.676,570300,1.675,761700,1.674,676500,1.679,2295200,1.680,728800,1.681,1109100,1.682,777700,1.683,76700,534,281,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:03,1769736666386,27871.51,0.8898,6.5459,1.679,1.6787,0.0179,149900,251664,1.6789,1.678,1002600,1.677,3091000,1.676,585300,1.675,761700,1.674,676500,1.679,3361000,1.680,580900,1.681,1109100,1.682,777700,1.683,76700,543,324,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:06,1769736670387,27856.25,0.8898,5.7034,1.678,1.6787,-0.0417,1007000,1689748,1.678,1.677,200000,1.676,3056000,1.675,761700,1.674,676500,1.673,132800,1.678,2120400,1.679,1245000,1.680,580900,1.681,1109100,1.682,777700,560,324,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:09,1769736673380,27851.53,0.8898,3.3615,1.678,1.6787,-0.0417,157000,263326,1.6772,1.677,440100,1.676,3331200,1.675,774400,1.674,676500,1.673,132800,1.678,1552400,1.679,1255000,1.680,876200,1.681,1109100,1.682,16300,296,339,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:12,1769736676404,27857.65,0.8898,3.2266,1.678,1.6787,-0.0417,1026600,1721624,1.677,1.677,1649600,1.676,1111200,1.675,774400,1.674,672100,1.673,132800,1.678,446500,1.679,2411900,1.680,876200,1.681,1109100,1.682,16300,550,372,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:15,1769736679405,27859.85,0.8898,5.1352,1.677,1.6805,-0.2083,67200,112738,1.6776,1.677,2656200,1.676,1111200,1.675,774400,1.674,672100,1.673,132800,1.678,467300,1.679,2392900,1.680,876200,1.681,1109100,1.682,16300,313,371,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:18,1769736682413,27862.51,0.8898,3.1956,1.677,1.6805,-0.2083,308200,516854,1.677,1.677,2956700,1.676,1111200,1.675,776900,1.674,647700,1.673,132800,1.678,719400,1.679,3551200,1.680,881200,1.681,1111600,1.682,16300,385,388,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:21,1769736684422,27868.47,0.8898,2.9733,1.678,1.6805,-0.1488,125700,210924,1.678,1.677,3163500,1.676,1111200,1.675,776900,1.674,647700,1.673,132800,1.678,260500,1.679,3335200,1.680,1023700,1.681,1111600,1.682,16300,586,392,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:24,1769736688417,27860.72,0.8898,4.5007,1.677,1.6805,-0.2083,130100,218302,1.678,1.677,2950700,1.676,1111200,1.675,1084000,1.674,647700,1.673,132800,1.678,668800,1.679,3461800,1.680,881200,1.681,1111600,1.682,16300,13,410,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:27,1769736690437,27868.29,0.8898,3.8087,1.677,1.6805,-0.2083,49100,82344,1.6771,1.677,3323700,1.676,1146200,1.675,1084000,1.674,647700,1.673,132800,1.678,1674600,1.679,3455900,1.680,1183300,1.681,1111600,1.682,16300,604,440,0,27934.6,27918.0,0.5,0,-0.39
sz159920,09:31:30,1769736693433,27872.25,0.8898,3.1497,1.678,1.6808,-0.1666,1201200,2015614,1.678,1.678,2161000,1.677,1103700,1.676,1146200,1.675,1059400,1.674,647700,1.679,658200,1.680,3539900,1.681,1111600,1.682,14300,1.683,76700,344,419,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:33,1769736697425,27870.11,0.8898,3.6596,1.677,1.6808,-0.2261,7100,11909,1.6773,1.677,3284500,1.676,1153200,1.675,1064400,1.674,647700,1.673,132800,1.678,297800,1.679,3918800,1.680,1183300,1.681,1111600,1.682,14300,327,440,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:36,1769736699436,27869.76,0.8898,3.7452,1.678,1.6808,-0.1666,1700,2852,1.6776,1.677,3338700,1.676,1183200,1.675,1064400,1.674,647700,1.673,132800,1.678,328200,1.679,3922300,1.680,1184300,1.681,1111600,1.682,14300,329,438,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:39,1769736703438,27872.78,0.8898,4.0612,1.678,1.6808,-0.1666,155600,261097,1.678,1.678,3171700,1.677,1179500,1.676,1183200,1.675,1064400,1.674,69900,1.679,663700,1.680,3540900,1.681,1111600,1.682,16300,1.683,76700,345,437,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:42,1769736706437,27872.19,0.8898,2.5869,1.678,1.6808,-0.1666,0,0,1.678,1.678,38400,1.677,3399500,1.676,1183200,1.675,1072400,1.674,75900,1.679,3783200,1.680,1320900,1.681,1111600,1.682,16300,1.683,76700,345,448,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:45,1769736709441,27874.74,0.8898,2.805,1.678,1.6808,-0.1666,68000,114088,1.6778,1.678,2750500,1.677,1163900,1.676,1185200,1.675,1072400,1.674,75900,1.679,663700,1.680,3542900,1.681,1111600,1.682,14300,1.683,76700,13,453,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:48,1769736711443,27884.32,0.8898,1.5749,1.679,1.6809,-0.113,25100,42126,1.6783,1.678,3608500,1.677,1163900,1.676,1185200,1.675,1072400,1.674,75900,1.679,670600,1.680,3542900,1.681,1111600,1.682,14300,1.683,76700,344,474,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:51,1769736715448,27884.31,0.8898,2.9626,1.679,1.6809,-0.113,62400,104769,1.679,1.678,3608500,1.677,1472500,1.676,1185200,1.675,1067400,1.674,75900,1.679,636600,1.680,3542900,1.681,1111600,1.682,14300,1.683,76700,346,476,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:54,1769736717442,27885.37,0.8898,5.0647,1.679,1.6809,-0.113,94000,157826,1.679,1.678,341600,1.677,3692500,1.676,1185200,1.675,1067400,1.674,75900,1.679,3103300,1.680,1323200,1.681,1111600,1.682,14300,1.683,76700,359,450,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:31:57,1769736721447,27872.57,0.8898,5.1377,1.679,1.6809,-0.113,301500,506219,1.679,1.678,24900,1.677,3792500,1.676,1185200,1.675,1067400,1.674,75900,1.679,3512000,1.680,1186600,1.681,1111600,1.682,14300,1.683,76700,218,489,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:32:00,1769736725454,27875.16,0.8898,2.3903,1.678,1.6809,-0.1725,234700,393829,1.678,1.677,3802500,1.676,1322400,1.675,1067400,1.674,75900,1.673,132800,1.678,96200,1.679,2857100,1.680,1323200,1.681,1111600,1.682,14300,368,10,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:32:03,1769736727459,27880.49,0.8898,3.3064,1.678,1.6821,-0.2437,111800,187675,1.6787,1.678,572600,1.677,3939800,1.676,1322400,1.675,1067400,1.674,75900,1.679,2503500,1.680,1323200,1.681,1111600,1.682,14300,1.683,16700,371,10,0,27937.7,27919.0,0.67,0,-0.38
sz159920,09:32:06,1769736730460,27871.99,0.8898,3.3193,1.678,1.6821,-0.2437,386700,648887,1.678,1.677,3652200,1.676,1322400,1.675,1067400,1.674,75900,1.673,132800,1.678,489600,1.679,3823300,1.680,1191000,1.681,1111600,1.682,14300,588,10,0,27920.8,27901.5,0.33,0,-0.44
sz159920,09:32:09,1769736732454,27864.52,0.8898,1.98,1.678,1.6821,-0.2437,3000,5034,1.678,1.677,723300,1.676,3160300,1.675,1067400,1.674,75900,1.673,132800,1.678,2855800,1.679,1610900,1.680,1191000,1.681,1111600,1.682,14300,582,3,0,27920.8,27901.5,0.33,0,-0.44
sz159920,09:32:12,1769736736458,27861.41,0.8898,1.5316,1.678,1.6821,-0.2437,19800,33214,1.6775,1.677,3423000,1.676,1330400,1.675,1077400,1.674,75900,1.673,132800,1.678,360100,1.679,3830900,1.680,1191000,1.681,1111600,1.682,14300,575,11,0,27920.8,27901.5,0.33,0,-0.44
sz159920,09:32:15,1769736739441,27856.61,0.8898,2.9686,1.678,1.6821,-0.2437,3800,6376,1.6779,1.677,600500,1.676,3550400,1.675,1077400,1.674,75900,1.673,132800,1.678,3538300,1.679,1464200,1.680,1191000,1.681,1111600,1.682,14300,340,10,0,27920.8,27901.5,0.33,0,-0.44
sz159920,09:32:18,1769736742421,27852.31,0.8898,4.8982,1.677,1.6812,-0.2498,286400,480298,1.677,1.676,3550400,1.675,1214600,1.674,527800,1.673,1132800,1.672,1721200,1.677,460900,1.678,4780500,1.679,2464200,1.680,2191000,1.681,2111600,15,482,0,27908.84,27883.5,-0.11,0,-0.49
sz159920,09:32:21,1769736745440,27845.67,0.8898,5.9232,1.677,1.6812,-0.2498,5100,8553,1.6771,1.676,560000,1.675,3443600,1.674,519900,1.673,1132800,1.672,1721200,1.677,3692000,1.678,2558200,1.679,2464200,1.680,2191000,1.681,2111600,717,10,0,27908.84,27883.5,-0.11,0,-0.49
sz159920,09:32:24,1769736748426,27858.29,0.8898,7.0403,1.676,1.6812,-0.3093,279500,468574,1.6765,1.676,3778100,1.675,1223600,1.674,1076600,1.673,1141300,1.672,1721200,1.677,608300,1.678,4778200,1.679,2472200,1.680,2186600,1.681,1568200,549,10,0,27908.84,27883.5,-0.11,0,-0.49
sz159920,09:32:27,1769736751424,27859.33,0.8898,7.1796,1.677,1.6812,-0.2498,976100,1636068,1.6761,1.676,3345700,1.675,1223600,1.674,2078600,1.673,1141300,1.672,1721200,1.677,537700,1.678,4839300,1.679,2458000,1.680,2184600,1.681,1024800,329,16,0,27914.3,27887.5,0.2,0,-0.47
sz159920,09:32:30,1769736754425,27850.38,0.8898,6.4088,1.677,1.6812,-0.2498,54600,91564,1.677,1.676,3391500,1.675,1228600,1.674,2215700,1.673,1141300,1.672,1721200,1.677,184100,1.678,3814000,1.679,2621300,1.680,2184600,1.681,1024800,370,9,0,27914.3,27887.5,0.2,0,-0.47
sz159920,09:32:33,1769736757411,27850.47,0.8898,3.3694,1.677,1.6796,-0.1548,3000,5031,1.677,1.676,3391500,1.675,1231100,1.674,2215700,1.673,1141300,1.672,1730200,1.677,460000,1.678,4322800,1.679,2596400,1.680,2184600,1.681,1024800,310,9,0,27914.3,27887.5,0.2,0,-0.47
sz159920,09:32:36,1769736760419,27852.44,0.8898,2.7768,1.677,1.6796,-0.1548,221600,371623,1.677,1.677,311600,1.676,3391800,1.675,1231100,1.674,2215700,1.673,1141300,1.678,4831600,1.679,2725100,1.680,2184600,1.681,1024800,1.682,1014300,549,10,0,27914.3,27887.5,0.2,0,-0.47
sz159920,09:32:39,1769736763397,27861.8,0.8898,4.7474,1.677,1.6796,-0.1548,12800,21470,1.6773,1.677,573300,1.676,3438200,1.675,1231100,1.674,2215700,1.673,1141300,1.678,3810300,1.679,2712600,1.680,2184600,1.681,1024800,1.682,1014300,292,10,0,27931.27,27892.0,0.0,7,-0.41
sz159920,09:32:42,1769736765385,27865.45,0.8898,3.8326,1.678,1.6796,-0.0953,29600,49667,1.6779,1.677,3809700,1.676,1388700,1.675,2231100,1.674,2215700,1.673,1141300,1.678,699100,1.679,4795500,1.680,2184600,1.681,1024800,1.682,1014300,277,496,0,27931.27,27892.0,0.0,0,-0.41
sz159920,09:32:45,1769736770360,27868.84,0.8898,2.3054,1.678,1.6796,-0.0953,0,0,1.678,1.677,3823000,1.676,1393700,1.675,2231100,1.674,2215700,1.673,1139300,1.678,705900,1.679,4782000,1.680,2184600,1.681,1024800,1.682,1014300,488,12,0,27931.27,27892.0,0.0,0,-0.41
sz159920,09:32:48,1769736771363,27868.84,0.8898,4.5877,1.678,1.6804,-0.1428,2000,3356,1.678,1.677,3845800,1.676,1393700,1.675,2233100,1.674,2215700,1.673,1139300,1.678,554700,1.679,4956500,1.680,2184600,1.681,1533600,1.682,1014300,267,9,0,27931.27,27892.0,0.0,0,-0.41
sz159920,09:32:51,1769736775364,27870.98,0.8898,4.0475,1.677,1.6804,-0.2023,50700,85048,1.6775,1.677,3819000,1.676,1393700,1.675,1233100,1.674,1207100,1.673,1139300,1.678,956800,1.679,4956500,1.680,2184600,1.681,1533600,1.682,1014300,246,9,0,27931.27,27892.0,0.0,0,-0.41
sz159920,09:32:54,1769736778364,27867.52,0.8898,3.2315,1.677,1.6804,-0.2023,75900,127291,1.6771,1.677,3750000,1.676,1393700,1.675,2233100,1.674,1207100,1.673,1139300,1.678,603700,1.679,5149800,1.680,2184600,1.681,2042400,1.682,1014300,511,9,0,27931.4,27910.5,0.0,1,-0.41
sz159920,09:32:57,1769736782362,27874.72,0.8898,4.506,1.677,1.6804,-0.2023,89500,150092,1.677,1.677,3660600,1.676,1393700,1.675,2233100,1.674,1207100,1.673,1139300,1.678,970000,1.679,5149800,1.680,2184600,1.681,2052400,1.682,1014300,262,10,0,27931.4,27910.5,0.0,0,-0.41
sz159920,09:33:00,1769736784369,27878.84,0.8898,6.0273,1.677,1.6804,-0.2023,2500,4192,1.6768,1.677,3658200,1.676,4393700,1.675,5233100,1.674,4207100,1.673,1139300,1.678,574000,1.679,4459000,1.680,2366600,1.681,2052400,1.682,1014300,507,7,0,27931.4,27910.5,0.0,0,-0.41
sz159920,09:33:03,1769736786375,27870.66,0.8898,4.6966,1.677,1.6811,-0.2439,596600,1001092,1.678,1.677,3236500,1.676,4396200,1.675,5233100,1.674,4205100,1.673,1139300,1.678,355100,1.679,5149800,1.680,2323800,1.681,2052400,1.682,1014300,541,34,0,27939.28,27910.5,-0.33,0,-0.38
sz159920,09:33:00,1769736787382,27870.66,0.8898,4.6113,1.677,1.6804,-0.2023,0,0,1.677,1.677,3658200,1.676,4393700,1.675,5233100,1.674,4207100,1.673,1139300,1.678,574000,1.679,4459000,1.680,2366600,1.681,2052400,1.682,1014300,286,63,2,27939.28,27910.5,-0.33,0,-0.38
sz159920,09:33:03,1769736788380,27872.91,0.8898,4.5455,1.677,1.6811,-0.2439,0,0,1.677,1.677,3236500,1.676,4396200,1.675,5233100,1.674,4205100,1.673,1139300,1.678,355100,1.679,5149800,1.680,2323800,1.681,2052400,1.682,1014300,534,62,0,27939.28,27910.5,-0.33,0,-0.38
sz159920,09:33:06,1769736790397,27876.89,0.8898,5.2506,1.678,1.6811,-0.1844,69100,115946,1.6779,1.678,2807900,1.677,1582700,1.676,4396200,1.675,5233100,1.674,4205100,1.679,3950200,1.680,2505800,1.681,2052400,1.682,1014300,1.683,1006700,548,93,0,27939.28,27910.5,-0.33,0,-0.38
sz159920,09:33:09,1769736793387,27875.37,0.8898,5.27,1.678,1.6811,-0.1844,49900,83745,1.6783,1.677,3779600,1.676,1396200,1.675,5233100,1.674,4205100,1.673,1330500,1.678,363500,1.679,5179000,1.680,2186600,1.681,2052400,1.682,1014300,294,79,0,27939.28,27910.5,-0.33,0,-0.38
sz159920,09:33:12,1769736796379,27868.91,0.8898,5.2614,1.678,1.6811,-0.1844,25500,42789,1.678,1.677,2790300,1.676,1396200,1.675,4233100,1.674,3205100,1.673,330500,1.678,2710100,1.679,1971800,1.680,1206600,1.681,1052400,1.682,14300,176,97,0,27925.93,27896.5,0.14,0,-0.42
sz159920,09:33:15,1769736800385,27866.01,0.8898,4.1832,1.677,1.6811,-0.2439,589800,989153,1.6771,1.677,3282800,1.676,1396200,1.675,4233100,1.674,3211100,1.673,330500,1.678,439200,1.679,4245900,1.680,1206600,1.681,1052400,1.682,14300,518,93,0,27925.93,27896.5,0.14,0,-0.42
sz159920,09:33:18,1769736802381,27869.02,0.8898,4.1602,1.677,1.6812,-0.2498,2300,3857,1.677,1.677,2822700,1.676,1395700,1.675,4233100,1.674,3211100,1.673,330500,1.678,500800,1.679,4240100,1.680,1206600,1.681,1052400,1.682,14300,513,79,0,27925.93,27896.5,0.14,0,-0.42
sz159920,09:33:21,1769736805380,27868.13,0.8898,3.2973,1.677,1.6812,-0.2498,10600,17782,1.6775,1.677,2812000,1.676,1408400,1.675,4233100,1.674,3212000,1.673,3330500,1.678,496200,1.679,4240100,1.680,1206600,1.681,1052400,1.682,14300,284,95,0,27925.93,27896.5,0.14,0,-0.42
sz159920,09:33:24,1769736808387,27868.61,0.8898,2.8957,1.677,1.6812,-0.2498,126300,211930,1.678,1.677,2854800,1.676,1408400,1.675,4233100,1.674,3212000,1.673,3330500,1.678,377400,1.679,4240100,1.680,1206600,1.681,1052400,1.682,14300,421,93,0,27925.93,27896.5,0.14,0,-0.42
sz159920,09:33:27,1769736811388,27867.42,0.8898,2.4485,1.677,1.6812,-0.2498,36600,61413,1.678,1.677,3383200,1.676,1408400,1.675,4233100,1.674,4212000,1.673,4332500,1.678,333100,1.679,5240100,1.680,2206600,1.681,2052400,1.682,1014300,294,95,0,27925.93,27896.5,0.14,0,-0.42
