symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_local_time,fut_tick_time,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:27,1766367090015,N/A,0,1.576,1.5833,-0.4611,,0.9044,3.8669,0,0,1.576,0.0,1.576,1777600,1.575,5206000,1.574,1774500,1.573,513400,1.572,571900,1.577,3258600,1.578,5980400,1.579,5495000,1.580,3615500,1.581,567800,99999,118,1,09:31:29.896,09:31:28,25835.83,25827.0,-0.6,0,0.43
sz159920,09:31:27,1766367090734,N/A,0,1.576,1.5833,-0.4611,,0.9044,3.1408,0,0,1.576,0.719,1.576,1777600,1.575,5206000,1.574,1774500,1.573,513400,1.572,571900,1.577,3258600,1.578,5980400,1.579,5495000,1.580,3615500,1.581,567800,99999,365,0,09:31:30.368,09:31:30,25838.5,25829.0,0.43,3,0.44
sz159920,09:31:27,1766367092006,N/A,0,1.576,1.5833,-0.4611,,0.9044,2.3733,0,0,1.576,1.273,1.576,1777600,1.575,5206000,1.574,1774500,1.573,513400,1.572,571900,1.577,3258600,1.578,5980400,1.579,5495000,1.580,3615500,1.581,567800,99999,139,0,09:31:31.867,09:31:31,25841.2,25833.5,0.0,10,0.45
sz159920,09:31:30,1766367092732,N/A,0,1.576,1.5818,-0.3667,,0.9044,2.3664,6700,10559,1.576,0.725,1.576,5055400,1.575,2906000,1.574,1774500,1.573,513400,1.572,571900,1.577,661800,1.578,7702000,1.579,5499000,1.580,3615500,1.581,567800,99999,415,0,09:31:32.316,09:31:31,25841.2,25833.5,0.0,0,0.45
sz159920,09:31:30,1766367093830,N/A,0,1.576,1.5818,-0.3667,,0.9044,2.1191,0,0,1.576,1.099,1.576,5055400,1.575,2906000,1.574,1774500,1.573,513400,1.572,571900,1.577,661800,1.578,7702000,1.579,5499000,1.580,3615500,1.581,567800,99999,6,0,09:31:33.824,09:31:33,25839.56,25834.0,0.5,3,0.45
sz159920,09:31:30,1766367094743,N/A,0,1.576,1.5818,-0.3667,,0.9044,2.0587,0,0,1.576,0.913,1.576,5055400,1.575,2906000,1.574,1774500,1.573,513400,1.572,571900,1.577,661800,1.578,7702000,1.579,5499000,1.580,3615500,1.581,567800,99999,439,0,09:31:34.304,09:31:33,25840.48,25835.0,-0.4,1,0.45
sz159920,09:31:33,1766367095828,N/A,0,1.576,1.5818,-0.3667,,0.9044,2.0186,67400,106223,1.576,1.084,1.576,5010000,1.575,3206000,1.574,1777100,1.573,213400,1.572,3571900,1.577,163300,1.578,6461400,1.579,5509000,1.580,3614800,1.581,567800,99999,0,0,09:31:35.827,09:31:35,25846.75,25839.0,-0.67,9,0.47
sz159920,09:31:33,1766367096859,N/A,0,1.576,1.5818,-0.3667,,0.9044,5.0301,0,0,1.576,1.031,1.576,5010000,1.575,3206000,1.574,1777100,1.573,213400,1.572,3571900,1.577,163300,1.578,6461400,1.579,5509000,1.580,3614800,1.581,567800,99999,386,0,09:31:36.472,09:31:36,25846.75,25839.0,0.0,10,0.47
sz159920,09:31:33,1766367097738,N/A,0,1.576,1.5818,-0.3667,,0.9044,6.8407,0,0,1.576,0.878,1.576,5010000,1.575,3206000,1.574,1777100,1.573,213400,1.572,3571900,1.577,163300,1.578,6461400,1.579,5509000,1.580,3614800,1.581,567800,99999,430,0,09:31:37.307,09:31:37,25843.24,25837.5,0.0,3,0.46
sz159920,09:31:36,1766367098939,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.8026,86400,136253,1.577,1.202,1.577,846000,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6211400,1.579,6782200,1.580,3864800,1.581,567800,1.582,569900,99999,64,0,09:31:38.875,09:31:38,25843.24,25837.0,0.5,1,0.46
sz159920,09:31:36,1766367099791,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.7374,0,0,1.577,0.852,1.577,846000,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6211400,1.579,6782200,1.580,3864800,1.581,567800,1.582,569900,99999,478,0,09:31:39.312,09:31:39,25844.69,25836.0,-0.5,10,0.47
sz159920,09:31:36,1766367100745,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.6803,0,0,1.577,0.954,1.577,846000,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6211400,1.579,6782200,1.580,3864800,1.581,567800,1.582,569900,99999,391,0,09:31:40.354,09:31:40,25842.32,25834.0,-0.5,9,0.46
sz159920,09:31:36,1766367101756,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.6158,0,0,1.577,1.011,1.577,846000,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6211400,1.579,6782200,1.580,3864800,1.581,567800,1.582,569900,99999,438,0,09:31:41.317,09:31:41,25837.6,25830.0,0.33,12,0.44
sz159920,09:31:39,1766367103016,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.0048,52300,82477,1.577,1.26,1.577,793700,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6229000,1.579,6782200,1.580,3869800,1.581,567800,1.582,569900,99999,141,0,09:31:42.875,09:31:42,25844.69,25837.0,-0.6,1,0.47
sz159920,09:31:39,1766367103757,N/A,0,1.577,1.5818,-0.3035,,0.9044,5.8148,0,0,1.577,0.741,1.577,793700,1.576,5010000,1.575,3206000,1.574,1482400,1.573,213400,1.578,6229000,1.579,6782200,1.580,3869800,1.581,567800,1.582,569900,99999,424,0,09:31:43.333,09:31:43,25846.47,25839.0,-0.86,0,0.47
sz159920,09:31:42,1766367104983,N/A,0,1.577,1.5818,-0.3035,,0.9044,5.8144,50300,79323,1.577,1.226,1.577,1816300,1.576,5098000,1.575,3206000,1.574,482400,1.573,213400,1.578,3282600,1.579,6782200,1.580,3869800,1.581,3567800,1.582,569900,99999,650,0,09:31:44.333,09:31:44,25847.5,25839.0,0.2,10,0.48
sz159920,09:31:42,1766367105773,N/A,0,1.577,1.5818,-0.3035,,0.9044,5.2809,0,0,1.577,0.789,1.577,1816300,1.576,5098000,1.575,3206000,1.574,482400,1.573,213400,1.578,3282600,1.579,6782200,1.580,3869800,1.581,3567800,1.582,569900,99999,454,0,09:31:45.318,09:31:45,25847.84,25842.0,0.33,4,0.48
sz159920,09:31:42,1766367106893,N/A,0,1.577,1.5818,-0.3035,,0.9044,6.3591,0,0,1.577,1.121,1.577,1816300,1.576,5098000,1.575,3206000,1.574,482400,1.573,213400,1.578,3282600,1.579,6782200,1.580,3869800,1.581,3567800,1.582,569900,99999,36,0,09:31:46.857,09:31:46,25850.03,25841.0,-0.6,4,0.49
sz159920,09:31:45,1766367107764,N/A,0,1.577,1.5823,-0.335,,0.9044,6.2687,22600,35643,1.5771,0.87,1.577,2186500,1.576,5098300,1.575,3206000,1.574,482400,1.573,226800,1.578,3575300,1.579,6781000,1.580,3869800,1.581,3567800,1.582,569900,99999,401,0,09:31:47.362,09:31:46,25850.03,25841.0,-0.6,0,0.49
sz159920,09:31:45,1766367108764,N/A,0,1.577,1.5823,-0.335,,0.9044,6.1785,0,0,1.577,1.001,1.577,2186500,1.576,5098300,1.575,3206000,1.574,482400,1.573,226800,1.578,3575300,1.579,6781000,1.580,3869800,1.581,3567800,1.582,569900,99999,325,0,09:31:48.438,09:31:48,25845.08,25839.5,0.0,2,0.47
sz159920,09:31:45,1766367109928,N/A,0,1.577,1.5823,-0.335,,0.9044,6.748,0,0,1.577,1.164,1.577,2186500,1.576,5098300,1.575,3206000,1.574,482400,1.573,226800,1.578,3575300,1.579,6781000,1.580,3869800,1.581,3567800,1.582,569900,99999,0,0,09:31:49.927,09:31:49,25847.66,25842.0,-0.2,5,0.48
sz159920,09:31:48,1766367110766,N/A,0,1.577,1.5823,-0.335,,0.9044,6.7471,0,0,1.577,0.838,1.577,2196500,1.576,5053300,1.575,2319500,1.574,482400,1.573,226800,1.578,3592100,1.579,6766600,1.580,3869800,1.581,3567800,1.582,569900,99999,426,0,09:31:50.339,09:31:50,25852.7,25845.0,0.0,10,0.5
sz159920,09:31:48,1766367111976,N/A,0,1.577,1.5823,-0.335,,0.9044,6.7325,0,0,1.577,1.21,1.577,2196500,1.576,5053300,1.575,2319500,1.574,482400,1.573,226800,1.578,3592100,1.579,6766600,1.580,3869800,1.581,3567800,1.582,569900,99999,541,0,09:31:51.434,09:31:51,25848.4,25843.0,0.6,1,0.48
sz159920,09:31:51,1766367112804,N/A,0,1.577,1.5823,-0.335,,0.9044,5.6301,0,0,1.577,0.828,1.577,3083000,1.576,5053300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602200,1.579,6766600,1.580,3869800,1.581,3567800,1.582,569900,99999,439,0,09:31:52.364,09:31:51,25849.3,25842.0,0.0,7,0.48
sz159920,09:31:48,1766367113777,N/A,0,1.577,1.5823,-0.335,,0.9044,5.5536,0,0,1.577,0.973,1.577,2196500,1.576,5053300,1.575,2319500,1.574,482400,1.573,226800,1.578,3592100,1.579,6766600,1.580,3869800,1.581,3567800,1.582,569900,99999,424,0,09:31:53.353,09:31:52,25847.84,25842.0,0.43,1,0.48
sz159920,09:31:51,1766367114873,N/A,0,1.577,1.5823,-0.335,,0.9044,6.1246,0,0,1.577,1.096,1.577,3083000,1.576,5053300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602200,1.579,6766600,1.580,3869800,1.581,3567800,1.582,569900,99999,515,0,09:31:54.357,09:31:53,25847.5,25840.0,0.56,1,0.48
sz159920,09:31:54,1766367115781,N/A,0,1.577,1.5823,-0.335,,0.9044,6.1246,0,0,1.577,0.908,1.577,2198700,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602700,1.579,6766600,1.580,3869800,1.581,3567800,1.582,3569900,99999,414,0,09:31:55.367,09:31:55,25846.92,25840.0,-0.25,2,0.47
sz159920,09:31:54,1766367116845,N/A,0,1.577,1.5823,-0.335,,0.9044,5.9734,0,0,1.577,1.064,1.577,2198700,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602700,1.579,6766600,1.580,3869800,1.581,3567800,1.582,3569900,99999,401,0,09:31:56.443,09:31:56,25846.47,25839.0,0.0,4,0.47
sz159920,09:31:54,1766367117783,N/A,0,1.577,1.5823,-0.335,,0.9044,5.4896,0,0,1.577,0.938,1.577,2198700,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602700,1.579,6766600,1.580,3869800,1.581,3567800,1.582,3569900,99999,409,0,09:31:57.374,09:31:57,25848.57,25843.0,-0.14,5,0.48
sz159920,09:31:54,1766367118932,N/A,0,1.577,1.5823,-0.335,,0.9044,5.4249,0,0,1.577,1.148,1.577,2198700,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,3602700,1.579,6766600,1.580,3869800,1.581,3567800,1.582,3569900,99999,562,0,09:31:58.369,09:31:58,25854.7,25849.0,0.2,19,0.5
sz159920,09:31:57,1766367119781,N/A,0,1.577,1.5823,-0.335,,0.9044,4.6517,0,0,1.577,0.85,1.577,2878100,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,2728100,1.579,6766600,1.580,4656300,1.581,3567800,1.582,569900,99999,283,0,09:31:59.498,09:31:59,25856.12,25850.0,0.0,9,0.51
sz159920,09:31:57,1766367121004,N/A,0,1.577,1.5823,-0.335,,0.9044,3.0816,0,0,1.577,1.223,1.577,2878100,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,2728100,1.579,6766600,1.580,4656300,1.581,3567800,1.582,569900,99999,616,0,09:32:00.388,09:32:00,25853.12,25846.5,0.41,7,0.5
sz159920,09:31:57,1766367121788,N/A,0,1.577,1.5823,-0.335,,0.9044,3.0774,0,0,1.577,0.784,1.577,2878100,1.576,4995300,1.575,2319500,1.574,482400,1.573,226800,1.578,2728100,1.579,6766600,1.580,4656300,1.581,3567800,1.582,569900,99999,399,0,09:32:01.388,09:32:01,25851.81,25842.0,0.68,9,0.49
sz159920,09:32:00,1766367122906,N/A,0,1.578,1.5826,-0.2907,,0.9044,1.9168,301000,474977,1.578,1.118,1.577,5394500,1.576,2671700,1.575,2319500,1.574,481700,1.573,3226800,1.578,903800,1.579,8490800,1.580,4951800,1.581,3567800,1.582,569900,99999,465,0,09:32:02.440,09:32:02,25846.92,25842.5,0.33,17,0.47
sz159920,09:32:00,1766367124026,N/A,0,1.578,1.5826,-0.2907,,0.9044,1.8794,0,0,1.578,1.12,1.577,5394500,1.576,2671700,1.575,2319500,1.574,481700,1.573,3226800,1.578,903800,1.579,8490800,1.580,4951800,1.581,3567800,1.582,569900,99999,0,0,09:32:04.025,09:32:03,25843.11,25835.0,0.0,5,0.46
sz159920,09:32:00,1766367124788,N/A,0,1.578,1.5826,-0.2907,,0.9044,1.8427,0,0,1.578,0.762,1.577,5394500,1.576,2671700,1.575,2319500,1.574,481700,1.573,3226800,1.578,903800,1.579,8490800,1.580,4951800,1.581,3567800,1.582,569900,99999,319,0,09:32:04.468,09:32:04,25842.2,25833.0,-0.14,12,0.46
sz159920,09:32:03,1766367125841,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.9179,41100,64814,1.577,1.053,1.577,27000,1.576,4973600,1.575,2319500,1.574,1479800,1.573,226800,1.578,6545600,1.579,6751200,1.580,4941800,1.581,568000,1.582,569900,99999,443,0,09:32:05.398,09:32:05,25840.3,25831.0,0.5,2,0.45
sz159920,09:32:03,1766367126800,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.841,0,0,1.577,0.959,1.577,27000,1.576,4973600,1.575,2319500,1.574,1479800,1.573,226800,1.578,6545600,1.579,6751200,1.580,4941800,1.581,568000,1.582,569900,99999,276,0,09:32:06.523,09:32:06,25838.5,25830.5,0.08,4,0.44
sz159920,09:32:06,1766367127795,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.805,28900,45576,1.577,0.995,1.576,4976200,1.575,2019500,1.574,1479800,1.573,526800,1.572,571900,1.577,358600,1.578,6798300,1.579,6748600,1.580,4691800,1.581,568000,99999,371,0,09:32:07.423,09:32:07,25839.47,25833.0,-0.6,3,0.44
sz159920,09:32:06,1766367128808,N/A,0,1.577,1.5826,-0.3538,,0.9044,0.4271,0,0,1.577,1.014,1.576,4976200,1.575,2019500,1.574,1479800,1.573,526800,1.572,571900,1.577,358600,1.578,6798300,1.579,6748600,1.580,4691800,1.581,568000,99999,403,0,09:32:08.404,09:32:08,25838.46,25828.0,0.2,0,0.44
sz159920,09:32:06,1766367129806,N/A,0,1.577,1.5826,-0.3538,,0.9044,0.5083,0,0,1.577,0.998,1.576,4976200,1.575,2019500,1.574,1479800,1.573,526800,1.572,571900,1.577,358600,1.578,6798300,1.579,6748600,1.580,4691800,1.581,568000,99999,304,0,09:32:09.502,09:32:09,25840.3,25833.0,-0.56,16,0.45
sz159920,09:32:06,1766367130969,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,0,0,1.577,1.163,1.576,4976200,1.575,2019500,1.574,1479800,1.573,526800,1.572,571900,1.577,358600,1.578,6798300,1.579,6748600,1.580,4691800,1.581,568000,99999,520,0,09:32:10.448,09:32:10,25847.36,25840.0,0.33,11,0.48
sz159920,09:32:06,1766367131806,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,0,0,1.577,0.837,1.576,4976200,1.575,2019500,1.574,1479800,1.573,526800,1.572,571900,1.577,358600,1.578,6798300,1.579,6748600,1.580,4691800,1.581,568000,99999,390,0,09:32:11.415,09:32:11,25844.02,25838.0,-0.5,3,0.46
sz159920,09:32:09,1766367133046,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,49700,78376,1.577,1.24,1.577,27800,1.576,4986800,1.575,1999500,1.574,1479800,1.573,526800,1.578,6817700,1.579,6748600,1.580,4691800,1.581,568000,1.582,569900,99999,0,0,09:32:13.046,09:32:12,25839.56,25833.0,0.0,3,0.45
sz159920,09:32:12,1766367133812,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,14000,22078,1.577,0.765,1.577,324300,1.576,4986800,1.575,1999500,1.574,1479800,1.573,526800,1.578,6567700,1.579,6748600,1.580,4941800,1.581,568000,1.582,569900,99999,376,0,09:32:13.435,09:32:13,25839.56,25833.0,0.43,2,0.45
sz159920,09:32:12,1766367134812,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,0,0,1.577,1.0,1.577,324300,1.576,4986800,1.575,1999500,1.574,1479800,1.573,526800,1.578,6567700,1.579,6748600,1.580,4941800,1.581,568000,1.582,569900,99999,378,0,09:32:14.434,09:32:14,25840.38,25833.0,-0.75,4,0.45
sz159920,09:32:12,1766367135811,N/A,0,1.577,1.5826,-0.3538,,0.9044,1.1341,0,0,1.577,0.999,1.577,324300,1.576,4986800,1.575,1999500,1.574,1479800,1.573,526800,1.578,6567700,1.579,6748600,1.580,4941800,1.581,568000,1.582,569900,99999,386,0,09:32:15.424,09:32:15,25843.8,25833.5,-0.71,2,0.46
sz159920,09:32:15,1766367136895,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,49600,78223,1.5771,1.085,1.576,4986800,1.575,1999600,1.574,1479800,1.573,526800,1.572,571900,1.578,6829000,1.579,6748600,1.580,4691800,1.581,568000,1.582,3569900,99999,321,0,09:32:16.574,09:32:16,25840.48,25835.0,-0.43,5,0.45
sz159920,09:32:15,1766367137821,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.925,1.576,4986800,1.575,1999600,1.574,1479800,1.573,526800,1.572,571900,1.578,6829000,1.579,6748600,1.580,4691800,1.581,568000,1.582,3569900,99999,376,0,09:32:17.444,09:32:17,25842.2,25836.0,-0.71,1,0.46
sz159920,09:32:15,1766367138815,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.994,1.576,4986800,1.575,1999600,1.574,1479800,1.573,526800,1.572,571900,1.578,6829000,1.579,6748600,1.580,4691800,1.581,568000,1.582,3569900,99999,370,0,09:32:18.444,09:32:18,25842.02,25832.0,-0.5,5,0.45
sz159920,09:32:15,1766367139815,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,1.0,1.576,4986800,1.575,1999600,1.574,1479800,1.573,526800,1.572,571900,1.578,6829000,1.579,6748600,1.580,4691800,1.581,568000,1.582,3569900,99999,371,0,09:32:19.443,09:32:19,25841.2,25833.0,0.25,6,0.45
sz159920,09:32:18,1766367140927,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,178300,281184,1.577,1.112,1.576,4981600,1.575,2499600,1.574,1479800,1.573,526800,1.572,571900,1.578,6825100,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,483,0,09:32:20.444,09:32:20,25843.0,25834.5,-0.6,5,0.46
sz159920,09:32:18,1766367141924,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.997,1.576,4981600,1.575,2499600,1.574,1479800,1.573,526800,1.572,571900,1.578,6825100,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,469,0,09:32:21.454,09:32:21,25844.69,25834.5,-0.09,2,0.47
sz159920,09:32:18,1766367142824,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.9,1.576,4981600,1.575,2499600,1.574,1479800,1.573,526800,1.572,571900,1.578,6825100,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,364,0,09:32:22.459,09:32:22,25845.58,25836.0,0.67,9,0.47
sz159920,09:32:21,1766367143956,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,4500,7097,1.5771,1.132,1.577,320300,1.576,4981600,1.575,2959200,1.574,1479800,1.573,526800,1.578,6831000,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,362,0,09:32:23.593,09:32:23,25843.24,25838.0,-0.6,1,0.46
sz159920,09:32:21,1766367144940,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.984,1.577,320300,1.576,4981600,1.575,2959200,1.574,1479800,1.573,526800,1.578,6831000,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,466,0,09:32:24.473,09:32:24,25846.92,25841.0,0.6,19,0.47
sz159920,09:32:21,1766367145879,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.939,1.577,320300,1.576,4981600,1.575,2959200,1.574,1479800,1.573,526800,1.578,6831000,1.579,6748600,1.580,4683800,1.581,568000,1.582,3569900,99999,356,0,09:32:25.523,09:32:25,25851.81,25845.0,0.0,14,0.49
sz159920,09:32:24,1766367146873,N/A,0,1.578,1.5824,-0.2781,,0.9044,1.1341,5600,8837,1.578,0.994,1.577,2859200,1.576,4981600,1.575,3380900,1.574,479800,1.573,226800,1.578,2652200,1.579,6748600,1.580,4693800,1.581,4025900,1.582,569900,99999,311,0,09:32:26.562,09:32:26,25850.2,25843.5,0.0,10,0.49
sz159920,09:32:24,1766367147824,N/A,0,1.578,1.5824,-0.2781,,0.9044,1.1341,0,0,1.578,0.951,1.577,2859200,1.576,4981600,1.575,3380900,1.574,479800,1.573,226800,1.578,2652200,1.579,6748600,1.580,4693800,1.581,4025900,1.582,569900,99999,329,0,09:32:27.495,09:32:27,25849.68,25845.0,0.14,4,0.48
sz159920,09:32:27,1766367148927,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,3000,4731,1.577,1.103,1.577,5156200,1.576,3140900,1.575,3382900,1.574,479800,1.573,226800,1.578,938300,1.579,8470200,1.580,4693800,1.581,4028900,1.582,569900,99999,428,0,09:32:28.498,09:32:28,25850.39,25845.0,0.43,1,0.49
sz159920,09:32:27,1766367149832,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.905,1.577,5156200,1.576,3140900,1.575,3382900,1.574,479800,1.573,226800,1.578,938300,1.579,8470200,1.580,4693800,1.581,4028900,1.582,569900,99999,276,0,09:32:29.555,09:32:29,25847.66,25840.0,-0.25,37,0.48
sz159920,09:32:27,1766367150948,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,1.116,1.577,5156200,1.576,3140900,1.575,3382900,1.574,479800,1.573,226800,1.578,938300,1.579,8470200,1.580,4693800,1.581,4028900,1.582,569900,99999,338,0,09:32:30.610,09:32:30,25846.92,25840.0,0.78,12,0.47
sz159920,09:32:27,1766367151824,N/A,0,1.577,1.5824,-0.3413,,0.9044,1.1341,0,0,1.577,0.875,1.577,5156200,1.576,3140900,1.575,3382900,1.574,479800,1.573,226800,1.578,938300,1.579,8470200,1.580,4693800,1.581,4028900,1.582,569900,99999,318,0,09:32:31.505,09:32:31,25845.7,25838.0,-0.11,1,0.47
sz159920,09:32:30,1766367152978,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,52000,82056,1.578,1.154,1.577,2943800,1.576,5499100,1.575,3382900,1.574,479800,1.573,226800,1.578,3810900,1.579,6748600,1.580,4693800,1.581,4028900,1.582,3569900,99999,472,0,09:32:32.505,09:32:31,25848.4,25840.0,0.11,0,0.48
sz159920,09:32:30,1766367153835,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,0,0,1.578,0.857,1.577,2943800,1.576,5499100,1.575,3382900,1.574,479800,1.573,226800,1.578,3810900,1.579,6748600,1.580,4693800,1.581,4028900,1.582,3569900,99999,207,0,09:32:33.627,09:32:33,25846.6,25840.0,-0.14,3,0.47
sz159920,09:32:30,1766367155086,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,0,0,1.578,1.251,1.577,2943800,1.576,5499100,1.575,3382900,1.574,479800,1.573,226800,1.578,3810900,1.579,6748600,1.580,4693800,1.581,4028900,1.582,3569900,99999,355,0,09:32:34.730,09:32:34,25848.76,25843.0,-0.33,4,0.48
sz159920,09:32:33,1766367155911,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,4400,6942,1.5777,0.825,1.577,2953300,1.576,5499100,1.575,3382900,1.574,479800,1.573,226900,1.578,2929000,1.579,6748600,1.580,4693800,1.581,4071000,1.582,3569900,99999,406,0,09:32:35.504,09:32:35,25852.21,25845.0,-0.18,10,0.49
sz159920,09:32:33,1766367156835,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,0,0,1.577,0.925,1.577,2953300,1.576,5499100,1.575,3382900,1.574,479800,1.573,226900,1.578,2929000,1.579,6748600,1.580,4693800,1.581,4071000,1.582,3569900,99999,312,0,09:32:36.523,09:32:36,25846.47,25839.0,0.25,7,0.47
sz159920,09:32:33,1766367157944,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,0,0,1.577,1.109,1.577,2953300,1.576,5499100,1.575,3382900,1.574,479800,1.573,226900,1.578,2929000,1.579,6748600,1.580,4693800,1.581,4071000,1.582,3569900,99999,436,0,09:32:37.508,09:32:37,25844.8,25838.0,0.25,2,0.47
sz159920,09:32:36,1766367158853,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,8500,13413,1.578,0.908,1.577,801100,1.576,5499100,1.575,3503600,1.574,1479800,1.573,227000,1.578,3823000,1.579,6749600,1.580,4693800,1.581,1071000,1.582,1027500,99999,274,0,09:32:38.578,09:32:38,25844.16,25837.5,0.08,13,0.46
sz159920,09:32:36,1766367159844,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,0,0,1.578,0.991,1.577,801100,1.576,5499100,1.575,3503600,1.574,1479800,1.573,227000,1.578,3823000,1.579,6749600,1.580,4693800,1.581,1071000,1.582,1027500,99999,311,0,09:32:39.532,09:32:39,25843.8,25835.0,0.11,6,0.46
sz159920,09:32:39,1766367160843,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,5000,7885,1.577,0.999,1.577,119700,1.576,4999100,1.575,3693000,1.574,1479800,1.573,227100,1.578,6845000,1.579,6749600,1.580,4699100,1.581,1071000,1.582,1069900,99999,305,0,09:32:40.538,09:32:40,25843.0,25836.0,0.43,4,0.46
sz159920,09:32:39,1766367161892,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,0,0,1.577,1.048,1.577,119700,1.576,4999100,1.575,3693000,1.574,1479800,1.573,227100,1.578,6845000,1.579,6749600,1.580,4699100,1.581,1071000,1.582,1069900,99999,258,0,09:32:41.634,09:32:41,25843.9,25837.0,0.33,2,0.46
sz159920,09:32:39,1766367162849,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,0,0,1.577,0.957,1.577,119700,1.576,4999100,1.575,3693000,1.574,1479800,1.573,227100,1.578,6845000,1.579,6749600,1.580,4699100,1.581,1071000,1.582,1069900,99999,312,0,09:32:42.536,09:32:42,25839.47,25832.0,0.2,5,0.44
sz159920,09:32:39,1766367163960,N/A,0,1.577,1.582,-0.3161,,0.9044,1.1341,0,0,1.577,1.111,1.577,119700,1.576,4999100,1.575,3693000,1.574,1479800,1.573,227100,1.578,6845000,1.579,6749600,1.580,4699100,1.581,1071000,1.582,1069900,99999,317,0,09:32:43.642,09:32:43,25842.02,25833.0,-0.33,3,0.45
sz159920,09:32:42,1766367164980,N/A,0,1.578,1.582,-0.2528,,0.9044,1.1341,121300,191292,1.577,1.02,1.576,4998500,1.575,3693000,1.574,1939700,1.573,227100,1.572,881600,1.578,6595300,1.579,6759600,1.580,4949100,1.581,1071000,1.582,4069900,99999,436,0,09:32:44.543,09:32:44,25836.7,25828.0,0.11,14,0.43
