symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:30,1769131833058,26870.3,0.8941,2.5071,1.619,1.6284,-0.5773,0,0,1.619,1.618,2049600,1.617,2203900,1.616,76400,1.615,798100,1.614,589900,1.620,12271100,1.621,9788900,1.622,6718700,1.623,4123900,1.624,3087900,501,305,1,26928.3,26925.0,-0.33,0,0.92
sz159920,09:30:33,1769131836053,26867.56,0.8941,3.5804,1.618,1.6284,-0.6387,2200,3559,1.6177,1.618,4267400,1.617,2204500,1.616,76400,1.615,798100,1.614,589900,1.619,534700,1.620,12819900,1.621,10190900,1.622,6913400,1.623,1118900,1332,306,0,26928.3,26925.0,-0.33,0,0.92
sz159920,09:30:36,1769131838045,26864.34,0.8941,4.4998,1.619,1.6284,-0.5773,67700,109568,1.6184,1.618,4228600,1.617,2204500,1.616,79100,1.615,798100,1.614,589900,1.619,2840600,1.620,12526800,1.621,10144200,1.622,6716000,1.623,4118900,1155,312,0,26928.3,26925.0,-0.33,0,0.92
sz159920,09:30:39,1769131842052,26857.89,0.8941,4.7919,1.619,1.6284,-0.5773,2874000,4653006,1.619,1.618,4459200,1.617,2203900,1.616,79100,1.615,798100,1.614,589900,1.619,230000,1.620,12303100,1.621,10102000,1.622,6725600,1.623,4118900,809,329,0,26928.3,26925.0,-0.33,0,0.92
sz159920,09:30:42,1769131846043,26848.77,0.8941,3.8355,1.618,1.6284,-0.6387,57200,92596,1.6188,1.617,4449500,1.616,2079100,1.615,798100,1.614,589900,1.613,407700,1.618,38800,1.619,13120600,1.620,9929800,1.621,6549300,1.622,1725600,440,329,0,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:45,1769131848050,26846.55,0.8941,5.8075,1.618,1.6275,-0.5837,2400,3881,1.6171,1.617,4447600,1.616,2079100,1.615,239300,1.614,589900,1.613,407700,1.618,38300,1.619,13384000,1.620,10069800,1.621,6549300,1.622,4725600,283,333,0,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:48,1769131850054,26847.68,0.8941,5.0348,1.618,1.6275,-0.5837,38800,62778,1.618,1.617,2677600,1.616,2079100,1.615,2239300,1.614,589900,1.613,407700,1.618,813900,1.619,12178000,1.620,10148300,1.621,6649400,1.622,4169200,78,338,0,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:45,1769131851045,26852.74,0.8941,4.2386,1.618,1.6275,-0.5837,0,0,1.618,1.617,4447600,1.616,2079100,1.615,239300,1.614,589900,1.613,407700,1.618,38300,1.619,13384000,1.620,10069800,1.621,6549300,1.622,4725600,580,323,2,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:48,1769131852050,26852.74,0.8941,3.7057,1.618,1.6275,-0.5837,0,0,1.618,1.617,2677600,1.616,2079100,1.615,2239300,1.614,589900,1.613,407700,1.618,813900,1.619,12178000,1.620,10148300,1.621,6649400,1.622,4169200,1585,327,0,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:51,1769131854041,26847.99,0.8941,3.334,1.618,1.6275,-0.5837,23800,38508,1.618,1.617,4677000,1.616,2047800,1.615,798100,1.614,589900,1.613,407700,1.618,2192600,1.619,12227500,1.620,9906200,1.621,6643600,1.622,612800,1576,329,0,26905.32,26901.0,-0.2,0,0.83
sz159920,09:30:54,1769131856044,26847.51,0.8941,2.9455,1.617,1.6275,-0.6452,80800,130654,1.617,1.617,4596500,1.616,2047800,1.615,798100,1.614,589900,1.613,407700,1.618,2397800,1.619,12227500,1.620,9883000,1.621,6643600,1.622,612800,1584,360,0,26905.32,26901.0,-0.2,0,0.83
