symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:29:12,1768181390527,,0.8948,0.0,1.594,1.5994,-0.3376,0,0,1.594,1.593,545100,1.592,1478000,1.591,160500,1.590,120200,1.589,175400,1.594,756600,1.595,267200,1.596,612100,1.597,377700,1.598,58900,99999,395,1,26411.52,26407.0,0.33,1,0.65
sz159920,09:30:00,1768181403521,,0.8948,0.7195,1.594,1.5993,-0.3314,1433300,2284480,1.5939,1.593,471200,1.592,1481800,1.591,1030200,1.590,20400,1.589,154400,1.594,47800,1.595,1193600,1.596,810900,1.597,462400,1.598,528900,99999,400,0,26382.84,26375.0,0.5,32,0.54
sz159920,09:30:03,1768181407543,26362.87,0.8948,4.4488,1.594,1.5993,-0.3314,1122900,1789890,1.594,1.594,82900,1.593,83500,1.592,554100,1.591,1048200,1.590,152900,1.595,853300,1.596,812200,1.597,625100,1.598,865200,1.599,373100,141,430,0,26383.92,26378.5,0.0,23,0.54
sz159920,09:30:06,1768181409538,26362.49,0.8948,4.0728,1.592,1.5993,-0.4564,236900,377454,1.5933,1.592,539500,1.591,1179600,1.590,185800,1.589,369500,1.588,1914600,1.593,256400,1.594,379200,1.595,1003800,1.596,1025200,1.597,1225900,65,415,0,26382.58,26373.5,0.14,7,0.54
sz159920,09:30:09,1768181413538,26356.72,0.8948,7.1729,1.592,1.5993,-0.4564,217900,347036,1.5926,1.592,461700,1.591,3400300,1.590,190100,1.589,368800,1.588,1914600,1.593,2381200,1.594,460800,1.595,1102400,1.596,2508700,1.597,1876500,141,439,0,26382.58,26374.0,0.33,9,0.54
sz159920,09:30:12,1768181415541,26352.64,0.8948,4.7895,1.593,1.5993,-0.3939,42800,68170,1.5928,1.592,451100,1.591,3400300,1.590,190100,1.589,368900,1.588,1915900,1.593,2412600,1.594,478700,1.595,1304600,1.596,2518700,1.597,1876500,867,422,0,26369.2,26360.0,-0.2,13,0.49
sz159920,09:30:15,1768181418536,26341.73,0.8948,4.7247,1.593,1.5984,-0.3378,587600,935408,1.5919,1.591,3319600,1.590,190900,1.589,409000,1.588,1877400,1.587,241400,1.592,2220000,1.593,2380300,1.594,681100,1.595,1752900,1.596,2576300,345,435,0,26347.12,26339.0,0.2,14,0.4
sz159920,09:30:18,1768181422539,26317.64,0.8948,5.5435,1.591,1.5984,-0.463,1109900,1765860,1.591,1.590,190900,1.589,2699700,1.588,1878600,1.587,541400,1.586,578200,1.591,2219600,1.592,828300,1.593,1015800,1.594,441100,1.595,1605600,11,430,0,26353.56,26343.5,0.33,2,0.43
sz159920,09:30:21,1768181424556,26318.11,0.8948,-0.2278,1.591,1.5984,-0.463,798000,1268827,1.59,1.590,2220000,1.589,1466600,1.588,2879300,1.587,1542900,1.586,1653500,1.591,4300,1.592,1819300,1.593,1482900,1.594,1542200,1.595,2605600,1149,456,0,26345.53,26335.0,0.0,7,0.4
sz159920,09:30:24,1768181427556,26312.56,0.8948,0.1039,1.591,1.5984,-0.463,1200,1909,1.5908,1.590,24900,1.589,3686600,1.588,2879300,1.587,1543900,1.586,1653500,1.591,2523100,1.592,1865500,1.593,1573500,1.594,1734900,1.595,2292500,154,445,0,26316.29,26327.0,0.0,5,0.29
sz159920,09:30:27,1768181430560,26310.58,0.8948,1.1756,1.589,1.5984,-0.5881,387100,615482,1.59,1.589,459400,1.588,5099300,1.587,1243900,1.586,1278200,1.585,2109500,1.590,2152800,1.591,305100,1.592,1966800,1.593,1605100,1.594,1738800,156,468,0,26313.56,26323.0,0.0,2,0.28
sz159920,09:30:30,1768181432553,26306.85,0.8948,0.9592,1.589,1.5959,-0.4324,299100,475292,1.5891,1.589,186800,1.588,4099300,1.587,1243900,1.586,1278200,1.585,2409500,1.590,2278300,1.591,1490000,1.592,1966800,1.593,2619600,1.594,1225900,1337,451,0,26304.3,26315.0,-0.2,5,0.24
sz159920,09:30:33,1768181437557,26292.04,0.8948,2.777,1.59,1.5959,-0.3697,92400,146852,1.5893,1.589,129500,1.588,4099400,1.587,1243900,1.586,1578200,1.585,2409500,1.590,2257500,1.591,1489000,1.592,1966800,1.593,2619700,1.594,1226000,154,457,0,26301.45,26314.0,0.33,5,0.23
sz159920,09:30:36,1768181438560,26292.04,0.8948,3.8007,1.59,1.5959,-0.3697,100000,159000,1.59,1.589,139500,1.588,4099400,1.587,1543900,1.586,1578200,1.585,2109500,1.590,2208600,1.591,1489000,1.592,1966800,1.593,2614700,1.594,4256000,800,461,0,26303.55,26315.0,0.33,5,0.24
sz159920,09:30:39,1768181442579,26299.06,0.8948,4.0178,1.59,1.5959,-0.3697,12600,20034,1.59,1.589,144500,1.588,5136600,1.587,1543900,1.586,1578200,1.585,2109500,1.590,2208800,1.591,1489300,1.592,2066800,1.593,2614700,1.594,1256000,454,478,0,26307.0,26319.0,0.0,2,0.25
sz159920,09:30:42,1768181446563,26292.77,0.8948,4.708,1.59,1.5959,-0.3697,200,318,1.59,1.589,144500,1.588,5136600,1.587,1543900,1.586,2199100,1.585,2159500,1.590,2148600,1.591,1489300,1.592,2066800,1.593,2614700,1.594,1258000,89,10,0,26319.32,26328.0,-0.43,11,0.3
sz159920,09:30:45,1768181448555,26294.46,0.8948,6.9829,1.59,1.5946,-0.2885,412700,656193,1.59,1.589,295000,1.588,5146600,1.587,1543900,1.586,2785900,1.585,2159500,1.590,2217500,1.591,1489300,1.592,2066800,1.593,2614700,1.594,1508000,1153,486,0,26306.28,26316.5,0.2,9,0.25
sz159920,09:30:48,1768181451562,26291.61,0.8948,7.6542,1.59,1.5946,-0.2885,2800,4452,1.59,1.589,305000,1.588,5146600,1.587,1543400,1.586,2785900,1.585,2159500,1.590,2479900,1.591,1814700,1.592,2066800,1.593,2847500,1.594,1508000,157,9,0,26300.82,26310.0,0.0,5,0.23
sz159920,09:30:51,1768181454545,26291.28,0.8948,6.3382,1.59,1.5946,-0.2885,6500,10335,1.59,1.589,304400,1.588,4146600,1.587,1243400,1.586,2790900,1.585,2459500,1.590,3067700,1.591,1814700,1.592,2064600,1.593,2787900,1.594,4507200,1136,4,0,26305.37,26317.0,-0.14,6,0.25
sz159920,09:30:54,1768181457544,26290.97,0.8948,6.4781,1.589,1.5946,-0.3512,87900,139673,1.589,1.589,298500,1.588,5146600,1.587,1254100,1.586,2790900,1.585,2459500,1.590,2484000,1.591,1815400,1.592,2050300,1.593,2767900,1.594,1507200,142,2,0,26300.56,26313.0,-0.43,4,0.23
sz159920,09:30:57,1768181459541,26293.11,0.8948,4.9683,1.59,1.5946,-0.2885,10000,15900,1.59,1.589,712700,1.588,4145000,1.587,2428100,1.586,2790900,1.585,2459500,1.590,3070600,1.591,1815400,1.592,2042100,1.593,2418400,1.594,4507200,18,3,0,26299.8,26311.0,0.33,2,0.22
sz159920,09:31:00,1768181462539,26294.27,0.8948,5.6146,1.589,1.5942,-0.3262,725100,1152183,1.589,1.588,4163600,1.587,2428100,1.586,2790900,1.585,2459500,1.584,2346900,1.589,276600,1.590,3085200,1.591,1762300,1.592,2092100,1.593,2414000,834,10,0,26309.92,26320.0,-0.56,19,0.26
sz159920,09:31:03,1768181467504,26304.02,0.8948,7.8586,1.589,1.5942,-0.3262,348800,554243,1.589,1.589,2200300,1.588,4167600,1.587,2728000,1.586,2790900,1.585,1334500,1.590,299000,1.591,3482000,1.592,2092000,1.593,2989400,1.594,1516800,870,10,0,26314.72,26323.5,-0.4,2,0.28
sz159920,09:31:06,1768181468506,26304.02,0.8948,7.7761,1.589,1.5942,-0.3262,1100,1749,1.59,1.589,2217600,1.588,3882100,1.587,2728000,1.586,2500900,1.585,4334500,1.590,308000,1.591,3732000,1.592,2342000,1.593,2739400,1.594,1266800,260,9,0,26306.79,26318.0,-0.5,4,0.25
sz159920,09:31:09,1768181472508,26292.3,0.8948,4.0549,1.589,1.5942,-0.3262,2500,3973,1.5892,1.589,47300,1.588,4173600,1.587,1554000,1.586,2800900,1.585,2508500,1.590,3519800,1.591,2526600,1.592,2340800,1.593,2152600,1.594,1266800,1106,11,0,26294.45,26304.0,0.6,6,0.2
sz159920,09:31:12,1768181476508,26285.71,0.8948,3.379,1.588,1.5942,-0.3889,116300,184827,1.5892,1.588,1997400,1.587,3723900,1.586,2802900,1.585,2510500,1.584,2348900,1.589,2362500,1.590,2601600,1.591,2526600,1.592,2090800,1.593,2089200,1695,9,0,26284.44,26292.5,0.2,1,0.17
sz159920,09:31:15,1768181477507,26273.33,0.8948,2.9793,1.589,1.595,-0.3762,138500,220066,1.5889,1.588,2039900,1.587,2423900,1.586,2215400,1.585,2820500,1.584,3522900,1.589,3606100,1.590,2666700,1.591,2276600,1.592,1190500,1.593,2189200,98,12,0,26282.7,26292.0,-0.67,31,0.16
sz159920,09:31:18,1768181480507,26272.16,0.8948,2.5859,1.589,1.595,-0.3762,2053100,3260373,1.588,1.587,3423900,1.586,2804900,1.585,2822600,1.584,3524900,1.583,1386400,1.589,3839100,1.590,2669400,1.591,1953300,1.592,1191800,1.593,2186800,1352,10,0,26292.63,26300.0,0.67,7,0.2
