symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:30:23,1766971826854,09:31:24,1766971826625,0.724,0.7256,-0.2205,5560.77,0.9012,1.2898,0,0,0.724,1.006,0.724,23955800,0.723,29953000,0.722,37884100,0.721,33142500,0.720,36776900,0.725,22596000,0.726,27770900,0.727,32116500,0.728,28133100,0.729,31158300,228,0,0
sh513130,09:30:23,1766971827862,09:31:26,1766971827247,0.724,0.7256,-0.2205,5560.78,0.9012,0.1102,0,0,0.724,1.008,0.724,23955800,0.723,29953000,0.722,37884100,0.721,33142500,0.720,36776900,0.725,22596000,0.726,27770900,0.727,32116500,0.728,28133100,0.729,31158300,614,0,0
sh513130,09:30:26,1766971828833,09:31:26,1766971828776,0.724,0.7256,-0.2205,5560.78,0.9012,0.4312,5188900,3761367,0.7249,0.971,0.724,38795000,0.723,32049400,0.722,33544200,0.721,31765200,0.720,39621600,0.725,19036100,0.726,27906400,0.727,33209600,0.728,34553100,0.729,33461900,55,0,0
sh513130,09:30:23,1766971829847,09:31:28,1766971829269,0.724,0.7256,-0.2205,5561.17,0.9012,0.4226,0,0,0.724,1.014,0.724,23955800,0.723,29953000,0.722,37884100,0.721,33142500,0.720,36776900,0.725,22596000,0.726,27770900,0.727,32116500,0.728,28133100,0.729,31158300,577,0,1
sh513130,09:30:29,1766971830853,09:31:28,1766971829269,0.724,0.7256,-0.2205,5561.17,0.9012,1.552,9312700,6749025,0.7247,1.006,0.724,36151700,0.723,37368200,0.722,29504300,0.721,32299000,0.720,39065400,0.725,17476100,0.726,24647200,0.727,31348200,0.728,33918800,0.729,34921700,1583,0,0
sh513130,09:30:29,1766971831854,09:31:30,1766971831210,0.724,0.7256,-0.2205,5559.78,0.9012,2.0754,0,0,0.724,1.002,0.724,36151700,0.723,37368200,0.722,29504300,0.721,32299000,0.720,39065400,0.725,17476100,0.726,24647200,0.727,31348200,0.728,33918800,0.729,34921700,643,0,0
sh513130,09:30:29,1766971832853,09:31:30,1766971831210,0.724,0.7256,-0.2205,5559.78,0.9012,-1.4163,0,0,0.724,0.999,0.724,36151700,0.723,37368200,0.722,29504300,0.721,32299000,0.720,39065400,0.725,17476100,0.726,24647200,0.727,31348200,0.728,33918800,0.729,34921700,1642,0,0
sh513130,09:30:29,1766971833861,09:31:32,1766971833234,0.724,0.7256,-0.2205,5557.51,0.9012,-1.2232,0,0,0.724,1.007,0.724,36151700,0.723,37368200,0.722,29504300,0.721,32299000,0.720,39065400,0.725,17476100,0.726,24647200,0.727,31348200,0.728,33918800,0.729,34921700,626,0,0
sh513130,09:30:32,1766971834856,09:31:32,1766971833234,0.724,0.7256,-0.2205,5557.51,0.9012,-1.0814,7842700,5685286,0.7249,0.996,0.724,27052400,0.723,44861400,0.722,30542300,0.721,31556900,0.720,39277200,0.725,10758200,0.726,24688100,0.727,32395200,0.728,42791200,0.729,35843000,1621,0,0
sh513130,09:30:32,1766971835863,09:31:34,1766971835258,0.724,0.7256,-0.2205,5558.47,0.9012,0.3246,0,0,0.724,1.007,0.724,27052400,0.723,44861400,0.722,30542300,0.721,31556900,0.720,39277200,0.725,10758200,0.726,24688100,0.727,32395200,0.728,42791200,0.729,35843000,605,0,0
sh513130,09:30:32,1766971836874,09:31:34,1766971835258,0.724,0.7256,-0.2205,5558.47,0.9012,1.283,0,0,0.724,1.01,0.724,27052400,0.723,44861400,0.722,30542300,0.721,31556900,0.720,39277200,0.725,10758200,0.726,24688100,0.727,32395200,0.728,42791200,0.729,35843000,1615,0,0
sh513130,09:30:35,1766971837864,09:31:36,1766971837419,0.724,0.7256,-0.2205,5557.89,0.9012,0.4348,6848500,4964182,0.7249,0.99,0.724,25914300,0.723,45471800,0.722,30780300,0.721,31595700,0.720,39284300,0.725,5052400,0.726,24728800,0.727,37645600,0.728,38085000,0.729,35605400,444,0,0
sh513130,09:30:35,1766971838872,09:31:36,1766971837419,0.724,0.7256,-0.2205,5557.89,0.9012,0.4426,0,0,0.724,1.008,0.724,25914300,0.723,45471800,0.722,30780300,0.721,31595700,0.720,39284300,0.725,5052400,0.726,24728800,0.727,37645600,0.728,38085000,0.729,35605400,1453,0,0
sh513130,09:30:35,1766971839871,09:31:38,1766971839567,0.724,0.7256,-0.2205,5556.22,0.9012,0.5733,0,0,0.724,0.998,0.724,25914300,0.723,45471800,0.722,30780300,0.721,31595700,0.720,39284300,0.725,5052400,0.726,24728800,0.727,37645600,0.728,38085000,0.729,35605400,303,0,0
sh513130,09:30:38,1766971840866,09:31:38,1766971839567,0.724,0.7256,-0.2205,5556.22,0.9012,0.9736,12375300,8973030,0.7251,0.995,0.724,27064900,0.723,45437500,0.722,31375600,0.721,31077700,0.720,39316300,0.725,651500,0.726,23796100,0.727,42062700,0.728,39137600,0.729,35605400,1298,0,0
sh513130,09:30:38,1766971841865,09:31:40,1766971841712,0.724,0.7256,-0.2205,5558.21,0.9012,3.1131,0,0,0.724,0.999,0.724,27064900,0.723,45437500,0.722,31375600,0.721,31077700,0.720,39316300,0.725,651500,0.726,23796100,0.727,42062700,0.728,39137600,0.729,35605400,152,0,0
sh513130,09:30:38,1766971842874,09:31:40,1766971841712,0.724,0.7256,-0.2205,5558.21,0.9012,5.8625,0,0,0.724,1.009,0.724,27064900,0.723,45437500,0.722,31375600,0.721,31077700,0.720,39316300,0.725,651500,0.726,23796100,0.727,42062700,0.728,39137600,0.729,35605400,1161,0,0
sh513130,09:30:41,1766971843868,09:31:42,1766971843868,0.725,0.7256,-0.0827,5558.72,0.9012,5.7736,1305600,946560,0.725,0.994,0.725,4770000,0.724,27863600,0.723,50437500,0.722,36048400,0.721,31077700,0.726,23806700,0.727,41326600,0.728,39143000,0.729,35635400,0.730,26266600,0,0,0
sh513130,09:30:41,1766971844871,09:31:42,1766971843868,0.725,0.7256,-0.0827,5558.72,0.9012,5.8704,0,0,0.725,1.002,0.725,4770000,0.724,27863600,0.723,50437500,0.722,36048400,0.721,31077700,0.726,23806700,0.727,41326600,0.728,39143000,0.729,35635400,0.730,26266600,1002,0,0
sh513130,09:30:41,1766971845864,09:31:44,1766971845214,0.725,0.7256,-0.0827,5559.58,0.9012,5.0227,0,0,0.725,0.993,0.725,4770000,0.724,27863600,0.723,50437500,0.722,36048400,0.721,31077700,0.726,23806700,0.727,41326600,0.728,39143000,0.729,35635400,0.730,26266600,649,0,0
sh513130,09:30:44,1766971846868,09:31:44,1766971846025,0.725,0.7256,-0.0827,5559.58,0.9012,5.485,1947200,1412249,0.7253,1.004,0.725,6572300,0.724,25820200,0.723,50551000,0.722,42296800,0.721,31076300,0.726,25541800,0.727,37183700,0.728,39148700,0.729,35835400,0.730,31684700,843,0,0
sh513130,09:30:44,1766971847872,09:31:46,1766971847268,0.725,0.7256,-0.0827,5557.16,0.9012,4.5237,0,0,0.725,1.003,0.725,6572300,0.724,25820200,0.723,50551000,0.722,42296800,0.721,31076300,0.726,25541800,0.727,37183700,0.728,39148700,0.729,35835400,0.730,31684700,603,0,0
sh513130,09:30:44,1766971848875,09:31:46,1766971848176,0.725,0.7256,-0.0827,5557.16,0.9012,3.6155,0,0,0.725,1.003,0.725,6572300,0.724,25820200,0.723,50551000,0.722,42296800,0.721,31076300,0.726,25541800,0.727,37183700,0.728,39148700,0.729,35835400,0.730,31684700,698,0,0
sh513130,09:30:47,1766971849871,09:31:48,1766971849228,0.725,0.7256,-0.0827,5557.73,0.9012,2.8844,881100,639600,0.7259,0.996,0.725,6886900,0.724,37336200,0.723,50884500,0.722,42296800,0.721,31076300,0.726,25265700,0.727,38203700,0.728,39158700,0.729,35870400,0.730,31740600,642,0,0
sh513130,09:30:47,1766971850863,09:31:48,1766971850332,0.725,0.7256,-0.0827,5557.73,0.9012,2.8299,0,0,0.725,0.992,0.725,6886900,0.724,37336200,0.723,50884500,0.722,42296800,0.721,31076300,0.726,25265700,0.727,38203700,0.728,39158700,0.729,35870400,0.730,31740600,531,0,0
sh513130,09:30:47,1766971851865,09:31:50,1766971851253,0.725,0.7256,-0.0827,5558.03,0.9012,3.1489,0,0,0.725,1.003,0.725,6886900,0.724,37336200,0.723,50884500,0.722,42296800,0.721,31076300,0.726,25265700,0.727,38203700,0.728,39158700,0.729,35870400,0.730,31740600,611,0,0
sh513130,09:30:50,1766971852877,09:31:50,1766971852487,0.726,0.7256,0.0551,5558.03,0.9012,3.4866,583500,423582,0.7259,1.012,0.725,17435400,0.724,47941600,0.723,61901500,0.722,42320600,0.721,31131300,0.726,24996500,0.727,53203700,0.728,54158700,0.729,50873400,0.730,31740600,389,0,0
sh513130,09:30:50,1766971853867,09:31:52,1766971853243,0.726,0.7256,0.0551,5560.39,0.9012,3.277,0,0,0.726,0.99,0.725,17435400,0.724,47941600,0.723,61901500,0.722,42320600,0.721,31131300,0.726,24996500,0.727,53203700,0.728,54158700,0.729,50873400,0.730,31740600,624,0,0
sh513130,09:30:50,1766971854873,09:31:52,1766971854647,0.726,0.7256,0.0551,5560.39,0.9012,1.8835,0,0,0.726,1.006,0.725,17435400,0.724,47941600,0.723,61901500,0.722,42320600,0.721,31131300,0.726,24996500,0.727,53203700,0.728,54158700,0.729,50873400,0.730,31740600,225,0,0
sh513130,09:30:50,1766971855878,09:31:54,1766971855272,0.726,0.7256,0.0551,5561.56,0.9012,2.1641,0,0,0.726,1.005,0.725,17435400,0.724,47941600,0.723,61901500,0.722,42320600,0.721,31131300,0.726,24996500,0.727,53203700,0.728,54158700,0.729,50873400,0.730,31740600,606,0,0
sh513130,09:30:53,1766971856882,09:31:54,1766971856794,0.726,0.7256,0.0551,5561.56,0.9012,2.1221,1207000,875152,0.7251,1.004,0.725,34359100,0.724,48413300,0.723,60383900,0.722,40321300,0.721,32081400,0.726,23377800,0.727,53216700,0.728,53518300,0.729,50873400,0.730,31740700,87,0,0
sh513130,09:30:56,1766971857889,09:31:56,1766971857234,0.726,0.7256,0.0551,5560.7,0.9012,2.0809,2235400,1620878,0.7251,1.007,0.725,33308800,0.724,49285100,0.723,60184600,0.722,40397900,0.721,32089400,0.726,29587300,0.727,50528700,0.728,52315500,0.729,51637200,0.730,32789100,655,0,0
sh513130,09:30:56,1766971858891,09:31:56,1766971857234,0.726,0.7256,0.0551,5560.7,0.9012,2.3465,0,0,0.726,1.002,0.725,33308800,0.724,49285100,0.723,60184600,0.722,40397900,0.721,32089400,0.726,29587300,0.727,50528700,0.728,52315500,0.729,51637200,0.730,32789100,1656,0,0
sh513130,09:30:56,1766971859885,09:31:58,1766971859476,0.726,0.7256,0.0551,5561.79,0.9012,0.9303,0,0,0.726,0.994,0.725,33308800,0.724,49285100,0.723,60184600,0.722,40397900,0.721,32089400,0.726,29587300,0.727,50528700,0.728,52315500,0.729,51637200,0.730,32789100,408,0,0
sh513130,09:30:56,1766971860892,09:31:58,1766971860260,0.726,0.7256,0.0551,5561.79,0.9012,1.9006,0,0,0.726,1.007,0.725,33308800,0.724,49285100,0.723,60184600,0.722,40397900,0.721,32089400,0.726,29587300,0.727,50528700,0.728,52315500,0.729,51637200,0.730,32789100,632,0,0
sh513130,09:30:56,1766971861882,09:32:00,1766971861272,0.726,0.7256,0.0551,5564.51,0.9012,1.8635,0,0,0.726,0.99,0.725,33308800,0.724,49285100,0.723,60184600,0.722,40397900,0.721,32089400,0.726,29587300,0.727,50528700,0.728,52315500,0.729,51637200,0.730,32789100,609,0,0
sh513130,09:30:59,1766971862888,09:32:00,1766971861272,0.726,0.7263,-0.0413,5564.51,0.9012,1.6202,1583900,1149698,0.7259,1.006,0.725,36098000,0.724,51533600,0.723,60159600,0.722,40351300,0.721,32089400,0.726,26945300,0.727,50558700,0.728,52328600,0.729,51637600,0.730,32789100,1615,0,0
sh513130,09:30:59,1766971863889,09:32:02,1766971863272,0.726,0.7263,-0.0413,5564.83,0.9012,2.1029,0,0,0.726,1.001,0.725,36098000,0.724,51533600,0.723,60159600,0.722,40351300,0.721,32089400,0.726,26945300,0.727,50558700,0.728,52328600,0.729,51637600,0.730,32789100,616,0,0
sh513130,09:31:02,1766971864892,09:32:02,1766971863272,0.726,0.7263,-0.0413,5564.83,0.9012,1.6032,23706900,17211219,0.726,1.003,0.726,7090100,0.725,36430300,0.724,50273900,0.723,59955100,0.722,40003900,0.727,51950000,0.728,52369500,0.729,51741600,0.730,34556900,0.731,10969300,1619,0,0
sh513130,09:31:02,1766971865893,09:32:04,1766971865435,0.726,0.7263,-0.0413,5567.76,0.9012,4.6187,0,0,0.726,1.001,0.726,7090100,0.725,36430300,0.724,50273900,0.723,59955100,0.722,40003900,0.727,51950000,0.728,52369500,0.729,51741600,0.730,34556900,0.731,10969300,458,0,0
sh513130,09:31:02,1766971866890,09:32:04,1766971865435,0.726,0.7263,-0.0413,5567.76,0.9012,4.8117,0,0,0.726,0.997,0.726,7090100,0.725,36430300,0.724,50273900,0.723,59955100,0.722,40003900,0.727,51950000,0.728,52369500,0.729,51741600,0.730,34556900,0.731,10969300,1454,0,0
sh513130,09:31:02,1766971867884,09:32:06,1766971867579,0.726,0.7263,-0.0413,5566.76,0.9012,7.6067,0,0,0.726,0.994,0.726,7090100,0.725,36430300,0.724,50273900,0.723,59955100,0.722,40003900,0.727,51950000,0.728,52369500,0.729,51741600,0.730,34556900,0.731,10969300,304,0,0
sh513130,09:31:05,1766971868879,09:32:06,1766971867579,0.726,0.7263,-0.0413,5566.76,0.9012,7.561,3147900,2287036,0.7265,0.995,0.726,24935000,0.725,36266700,0.724,51398900,0.723,42550000,0.722,39882500,0.727,35053200,0.728,42132300,0.729,50826500,0.730,50542600,0.731,19269600,1299,0,0
sh513130,09:31:05,1766971869892,09:32:08,1766971869772,0.726,0.7263,-0.0413,5568.54,0.9012,7.0723,0,0,0.726,1.013,0.726,24935000,0.725,36266700,0.724,51398900,0.723,42550000,0.722,39882500,0.727,35053200,0.728,42132300,0.729,50826500,0.730,50542600,0.731,19269600,120,0,0
sh513130,09:31:05,1766971870887,09:32:08,1766971869772,0.726,0.7263,-0.0413,5568.54,0.9012,5.8781,0,0,0.726,0.995,0.726,24935000,0.725,36266700,0.724,51398900,0.723,42550000,0.722,39882500,0.727,35053200,0.728,42132300,0.729,50826500,0.730,50542600,0.731,19269600,1114,0,0
sh513130,09:31:08,1766971871884,09:32:10,1766971871275,0.727,0.7263,0.0964,5568.86,0.9012,5.011,2731800,1985391,0.7268,0.997,0.726,27154900,0.725,44352200,0.724,51221200,0.723,42400000,0.722,34804500,0.727,33601400,0.728,44552900,0.729,50854500,0.730,51620900,0.731,19329600,609,0,0
sh513130,09:31:08,1766971872891,09:32:10,1766971871932,0.727,0.7263,0.0964,5568.86,0.9012,3.4138,0,0,0.727,1.007,0.726,27154900,0.725,44352200,0.724,51221200,0.723,42400000,0.722,34804500,0.727,33601400,0.728,44552900,0.729,50854500,0.730,51620900,0.731,19329600,958,0,0
sh513130,09:31:11,1766971873886,09:32:12,1766971873311,0.727,0.7263,0.0964,5566.03,0.9012,2.189,1867600,1356597,0.7264,0.995,0.726,26364600,0.725,45600100,0.724,50628500,0.723,42254900,0.722,34809700,0.727,33837400,0.728,43776800,0.729,50867300,0.730,36727500,0.731,19757900,575,0,0
sh513130,09:31:11,1766971874887,09:32:12,1766971874079,0.727,0.7263,0.0964,5566.03,0.9012,2.1466,0,0,0.727,1.001,0.726,26364600,0.725,45600100,0.724,50628500,0.723,42254900,0.722,34809700,0.727,33837400,0.728,43776800,0.729,50867300,0.730,36727500,0.731,19757900,807,0,0
sh513130,09:31:11,1766971875885,09:32:14,1766971875213,0.727,0.7263,0.0964,5568.21,0.9012,2.9891,0,0,0.727,0.998,0.726,26364600,0.725,45600100,0.724,50628500,0.723,42254900,0.722,34809700,0.727,33837400,0.728,43776800,0.729,50867300,0.730,36727500,0.731,19757900,672,0,0
sh513130,09:31:14,1766971876887,09:32:14,1766971876229,0.726,0.7271,-0.1513,5568.21,0.9012,6.1798,565600,411106,0.7268,1.001,0.726,23347100,0.725,50065200,0.724,50628500,0.723,42169500,0.722,34809700,0.727,34425900,0.728,43806800,0.729,51061800,0.730,51763500,0.731,19870000,657,0,0
sh513130,09:31:14,1766971877894,09:32:16,1766971877224,0.726,0.7271,-0.1513,5566.86,0.9012,3.697,0,0,0.726,1.008,0.726,23347100,0.725,50065200,0.724,50628500,0.723,42169500,0.722,34809700,0.727,34425900,0.728,43806800,0.729,51061800,0.730,51763500,0.731,19870000,670,0,0
sh513130,09:31:14,1766971878891,09:32:16,1766971878382,0.726,0.7271,-0.1513,5566.86,0.9012,3.5329,0,0,0.726,0.997,0.726,23347100,0.725,50065200,0.724,50628500,0.723,42169500,0.722,34809700,0.727,34425900,0.728,43806800,0.729,51061800,0.730,51763500,0.731,19870000,508,0,0
sh513130,09:31:17,1766971879879,09:32:18,1766971879293,0.726,0.7271,-0.1513,5568.88,0.9012,3.4681,887000,644501,0.7266,0.988,0.726,23166700,0.725,50620700,0.724,50495000,0.723,42111200,0.722,34809700,0.727,35309300,0.728,45141600,0.729,52088700,0.730,51798500,0.731,20564900,585,0,0
sh513130,09:31:17,1766971880891,09:32:18,1766971880549,0.726,0.7271,-0.1513,5568.88,0.9012,3.5831,0,0,0.726,1.013,0.726,23166700,0.725,50620700,0.724,50495000,0.723,42111200,0.722,34809700,0.727,35309300,0.728,45141600,0.729,52088700,0.730,51798500,0.731,20564900,342,0,0
sh513130,09:31:17,1766971881882,09:32:20,1766971881232,0.726,0.7271,-0.1513,5568.1,0.9012,3.5176,0,0,0.726,0.991,0.726,23166700,0.725,50620700,0.724,50495000,0.723,42111200,0.722,34809700,0.727,35309300,0.728,45141600,0.729,52088700,0.730,51798500,0.731,20564900,650,0,0
sh513130,09:31:17,1766971882892,09:32:20,1766971882698,0.726,0.7271,-0.1513,5568.1,0.9012,6.0104,0,0,0.726,1.009,0.726,23166700,0.725,50620700,0.724,50495000,0.723,42111200,0.722,34809700,0.727,35309300,0.728,45141600,0.729,52088700,0.730,51798500,0.731,20564900,194,0,0
sh513130,09:31:20,1766971883887,09:32:22,1766971883230,0.727,0.7271,-0.0138,5568.55,0.9012,6.0097,2059900,1497345,0.7269,0.996,0.726,36676000,0.725,49843900,0.724,49094500,0.723,34077000,0.722,34399100,0.727,50562900,0.728,46142400,0.729,52152700,0.730,37604200,0.731,20676800,656,0,0
sh513130,09:31:20,1766971884883,09:32:22,1766971883230,0.727,0.7271,-0.0138,5568.55,0.9012,5.7441,0,0,0.727,0.995,0.726,36676000,0.725,49843900,0.724,49094500,0.723,34077000,0.722,34399100,0.727,50562900,0.728,46142400,0.729,52152700,0.730,37604200,0.731,20676800,1651,0,0
sh513130,09:31:23,1766971885882,09:32:24,1766971885288,0.726,0.7271,-0.1513,5568.81,0.9012,3.8968,2185100,1587920,0.7267,1.0,0.726,44558200,0.725,50872200,0.724,48987900,0.723,33881100,0.722,34407400,0.727,35006500,0.728,45177700,0.729,57091800,0.730,54207700,0.731,21211800,594,0,0
sh513130,09:31:23,1766971886887,09:32:24,1766971885288,0.726,0.7271,-0.1513,5568.81,0.9012,2.9533,0,0,0.726,1.005,0.726,44558200,0.725,50872200,0.724,48987900,0.723,33881100,0.722,34407400,0.727,35006500,0.728,45177700,0.729,57091800,0.730,54207700,0.731,21211800,1599,0,0
sh513130,09:31:23,1766971887881,09:32:26,1766971887236,0.726,0.7271,-0.1513,5570.45,0.9012,2.9545,0,0,0.726,0.993,0.726,44558200,0.725,50872200,0.724,48987900,0.723,33881100,0.722,34407400,0.727,35006500,0.728,45177700,0.729,57091800,0.730,54207700,0.731,21211800,645,0,0
sh513130,09:31:26,1766971888883,09:32:26,1766971887236,0.727,0.7271,-0.0138,5570.45,0.9012,4.4637,454600,330455,0.7269,1.002,0.726,45295600,0.725,50842600,0.724,55744500,0.723,33896200,0.722,34337300,0.727,33927400,0.728,42772700,0.729,54593100,0.730,53015800,0.731,20540700,1647,0,0
sh513130,09:31:26,1766971889892,09:32:28,1766971889271,0.727,0.7271,-0.0138,5570.03,0.9012,4.3865,0,0,0.727,1.009,0.726,45295600,0.725,50842600,0.724,55744500,0.723,33896200,0.722,34337300,0.727,33927400,0.728,42772700,0.729,54593100,0.730,53015800,0.731,20540700,620,0,0
sh513130,09:31:26,1766971890883,09:32:28,1766971889271,0.727,0.7271,-0.0138,5570.03,0.9012,4.6448,0,0,0.727,0.991,0.726,45295600,0.725,50842600,0.724,55744500,0.723,33896200,0.722,34337300,0.727,33927400,0.728,42772700,0.729,54593100,0.730,53015800,0.731,20540700,1611,0,0
sh513130,09:31:26,1766971891881,09:32:30,1766971891292,0.727,0.7271,-0.0138,5571.47,0.9012,2.3856,0,0,0.727,0.999,0.726,45295600,0.725,50842600,0.724,55744500,0.723,33896200,0.722,34337300,0.727,33927400,0.728,42772700,0.729,54593100,0.730,53015800,0.731,20540700,588,0,0
sh513130,09:31:29,1766971892889,09:32:30,1766971891292,0.727,0.7271,-0.0138,5571.47,0.9012,2.125,30856000,22432031,0.727,1.007,0.726,46507800,0.725,50858400,0.724,55557800,0.723,33839200,0.722,34342100,0.727,2256000,0.728,44584000,0.729,55442200,0.730,53203400,0.731,20548700,1596,0,0
