symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:29:47,1768786190717,,0.8933,0.0,0.746,0.7462,-0.0268,0,0,0.746,0.746,21904600,0.745,21176800,0.744,23180700,0.743,24079900,0.742,21477900,0.747,6859400,0.748,12961400,0.749,25052700,0.750,28672300,0.751,21565300,99999,99999,1
sh513130,09:29:50,1768786191698,,0.8933,0.0,0.746,0.7462,-0.0268,0,0,0.746,0.746,21904600,0.745,21176800,0.744,23180700,0.743,24079900,0.742,21477900,0.747,6859400,0.748,12961400,0.749,25052700,0.750,28672300,0.751,21565300,99999,99999,0
sh513130,09:29:53,1768786195712,,0.8933,0.0,0.746,0.7462,-0.0268,0,0,0.746,0.746,21904600,0.745,21176800,0.744,23180700,0.743,24079900,0.742,21477900,0.747,6859400,0.748,12961400,0.749,25052700,0.750,28672300,0.751,21565300,99999,99999,0
sh513130,09:29:56,1768786197717,,0.8933,0.0,0.746,0.7462,-0.0268,0,0,0.746,0.746,21904600,0.745,21176800,0.744,23180700,0.743,24079900,0.742,21477900,0.747,6859400,0.748,12961400,0.749,25052700,0.750,28672300,0.751,21565300,99999,99999,0
sh513130,09:29:59,1768786201722,,0.8933,0.0,0.746,0.7463,-0.0402,0,0,0.746,0.746,21904600,0.745,21176800,0.744,23180700,0.743,24079900,0.742,21477900,0.747,6859400,0.748,12961400,0.749,25052700,0.750,28672300,0.751,21565300,99999,99999,0
sh513130,09:30:02,1768786203713,,0.8933,0.2172,0.747,0.7463,0.0938,39530600,29472859,0.7456,0.746,339100,0.745,5142700,0.744,24508400,0.743,23223900,0.742,20502300,0.747,16149400,0.748,26003900,0.749,35399000,0.750,29637100,0.751,21601300,99999,99999,0
sh513130,09:30:05,1768786206715,,0.8933,3.9706,0.747,0.7456,0.1878,2776400,2072932,0.7466,0.746,368800,0.745,6427100,0.744,29423500,0.743,29106900,0.742,22700700,0.747,21386400,0.748,32356700,0.749,38389500,0.750,28005700,0.751,23614000,99999,99999,0
sh513130,09:30:08,1768786210721,5780.9,0.8933,4.3471,0.746,0.7456,0.0536,2917800,2177866,0.7464,0.745,6768800,0.744,33813200,0.743,32865500,0.742,25374400,0.741,31342600,0.746,1792400,0.747,25596100,0.748,36143800,0.749,41596100,0.750,28724100,149,99999,0
sh513130,09:30:11,1768786212717,5781.05,0.8933,4.5927,0.746,0.7469,-0.1205,1915700,1428911,0.7459,0.745,7604900,0.744,31915900,0.743,33110800,0.742,26491300,0.741,31404200,0.746,3929800,0.747,22196800,0.748,36321300,0.749,41695800,0.750,28729200,49,99999,0
sh513130,09:30:14,1768786216719,5782.91,0.8933,3.3508,0.747,0.7469,0.0134,5357300,3997509,0.7462,0.746,17332300,0.745,18036700,0.744,32439800,0.743,26821600,0.742,23569600,0.747,19453800,0.748,22975900,0.749,34739700,0.750,32175400,0.751,23718000,173,99999,0
sh513130,09:30:17,1768786220717,5787.79,0.8933,4.7391,0.746,0.7469,-0.1205,8082700,6030408,0.7461,0.746,13887500,0.745,21498200,0.744,32532700,0.743,25976200,0.742,24614500,0.747,23799700,0.748,23130900,0.749,35887100,0.750,33694500,0.751,23817700,159,99999,0
