symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,data_flags
sh513130,09:30:05,1765762207259,09:31:06,1765762207247,0.733,0.7324,0.0819,5569.2,0.9059,0.8035,0,0,0.733,0.0,0.732,19485700,0.731,26166900,0.73,61146100,0.729,42455600,0.728,32595500,0.733,20734700,0.734,16331600,0.735,11968800,0.736,15316200,0.737,15609800,12,0
sh513130,09:30:05,1765762208223,09:31:06,1765762207247,0.733,0.7324,0.0819,5569.2,0.9059,-0.403,0,0,0.733,0.965,0.732,19485700,0.731,26166900,0.73,61146100,0.729,42455600,0.728,32595500,0.733,20734700,0.734,16331600,0.735,11968800,0.736,15316200,0.737,15609800,976,0
sh513130,09:30:05,1765762209224,09:31:06,1765762208772,0.733,0.7324,0.0819,5569.2,0.9059,-0.8283,0,0,0.733,1.0,0.732,19485700,0.731,26166900,0.73,61146100,0.729,42455600,0.728,32595500,0.733,20734700,0.734,16331600,0.735,11968800,0.736,15316200,0.737,15609800,452,0
sh513130,09:30:07,1765762210233,09:31:06,1765762208772,0.732,0.7324,-0.0546,5569.2,0.9059,1.3795,11982500,8771667,0.732,1.009,0.732,11284200,0.731,27623600,0.73,65999100,0.729,48556700,0.728,36272200,0.733,27516600,0.734,24428800,0.735,15385600,0.736,15428900,0.737,15794800,1461,0
sh513130,09:30:07,1765762211235,09:31:08,1765762210787,0.732,0.7324,-0.0546,5568.37,0.9059,3.5733,0,0,0.732,1.003,0.732,11284200,0.731,27623600,0.73,65999100,0.729,48556700,0.728,36272200,0.733,27516600,0.734,24428800,0.735,15385600,0.736,15428900,0.737,15794800,448,0
sh513130,09:30:07,1765762212237,09:31:08,1765762210787,0.732,0.7324,-0.0546,5568.37,0.9059,3.4092,0,0,0.732,1.002,0.732,11284200,0.731,27623600,0.73,65999100,0.729,48556700,0.728,36272200,0.733,27516600,0.734,24428800,0.735,15385600,0.736,15428900,0.737,15794800,1450,0
sh513130,09:30:10,1765762213233,09:31:10,1765762212953,0.732,0.7317,0.041,5565.45,0.9059,3.2894,15874300,11622430,0.7322,0.996,0.732,733000,0.731,30066400,0.73,69048200,0.729,51557000,0.728,36942300,0.733,32418100,0.734,28610800,0.735,20024200,0.736,18923100,0.737,15983800,280,0
sh513130,09:30:10,1765762214238,09:31:10,1765762212953,0.732,0.7317,0.041,5565.45,0.9059,3.2536,0,0,0.732,1.005,0.732,733000,0.731,30066400,0.73,69048200,0.729,51557000,0.728,36942300,0.733,32418100,0.734,28610800,0.735,20024200,0.736,18923100,0.737,15983800,1285,0
sh513130,09:30:10,1765762215241,09:31:12,1765762215114,0.732,0.7317,0.041,5566.27,0.9059,2.8986,0,0,0.732,1.003,0.732,733000,0.731,30066400,0.73,69048200,0.729,51557000,0.728,36942300,0.733,32418100,0.734,28610800,0.735,20024200,0.736,18923100,0.737,15983800,127,0
sh513130,09:30:13,1765762216238,09:31:14,1765762215830,0.731,0.7317,-0.0957,5566.3,0.9059,4.8802,3605000,2638189,0.7318,0.997,0.731,29463200,0.73,69969100,0.729,52124000,0.728,37731900,0.727,29072900,0.732,918300,0.733,31731500,0.734,28628000,0.735,21584200,0.736,18982200,408,0
sh513130,09:30:13,1765762217237,09:31:16,1765762217025,0.731,0.7317,-0.0957,5567.52,0.9059,2.4475,0,0,0.731,0.999,0.731,29463200,0.73,69969100,0.729,52124000,0.728,37731900,0.727,29072900,0.732,918300,0.733,31731500,0.734,28628000,0.735,21584200,0.736,18982200,212,0
sh513130,09:30:17,1765762218249,09:31:16,1765762217284,0.732,0.7317,0.041,5567.52,0.9059,2.2542,5023400,3674283,0.7314,1.013,0.731,27440700,0.73,72393700,0.729,53493600,0.728,41062800,0.727,29396900,0.732,10777500,0.733,28857600,0.734,29670600,0.735,21814600,0.736,19172100,965,0
sh513130,09:30:17,1765762219242,09:31:18,1765762218511,0.732,0.7317,0.041,5565.61,0.9059,1.2197,0,0,0.732,0.992,0.731,27440700,0.73,72393700,0.729,53493600,0.728,41062800,0.727,29396900,0.732,10777500,0.733,28857600,0.734,29670600,0.735,21814600,0.736,19172100,731,0
sh513130,09:30:17,1765762220253,09:31:18,1765762219450,0.732,0.7317,0.041,5565.61,0.9059,3.639,0,0,0.732,1.011,0.731,27440700,0.73,72393700,0.729,53493600,0.728,41062800,0.727,29396900,0.732,10777500,0.733,28857600,0.734,29670600,0.735,21814600,0.736,19172100,803,0
sh513130,09:30:19,1765762221254,09:31:20,1765762220488,0.732,0.7317,0.041,5566.38,0.9059,3.9048,2394600,1752694,0.7319,1.001,0.731,28251000,0.73,73246500,0.729,53687300,0.728,42580200,0.727,29806000,0.732,28614900,0.733,26287000,0.734,29725300,0.735,21857500,0.736,19319400,766,0
sh513130,09:30:19,1765762222247,09:31:20,1765762221629,0.732,0.7317,0.041,5566.38,0.9059,2.5974,0,0,0.732,0.993,0.731,28251000,0.73,73246500,0.729,53687300,0.728,42580200,0.727,29806000,0.732,28614900,0.733,26287000,0.734,29725300,0.735,21857500,0.736,19319400,618,0
sh513130,09:30:19,1765762223246,09:31:22,1765762222523,0.732,0.7317,0.041,5568.81,0.9059,2.473,0,0,0.732,0.999,0.731,28251000,0.73,73246500,0.729,53687300,0.728,42580200,0.727,29806000,0.732,28614900,0.733,26287000,0.734,29725300,0.735,21857500,0.736,19319400,723,0
sh513130,09:30:22,1765762224252,09:31:22,1765762223796,0.731,0.7317,-0.0957,5568.81,0.9059,4.2522,2400800,1757333,0.732,1.007,0.731,38021100,0.73,63897500,0.729,59362700,0.728,49438200,0.727,30003900,0.732,33558500,0.733,29606700,0.734,34853500,0.735,21984500,0.736,19439400,456,0
sh513130,09:30:22,1765762225252,09:31:24,1765762224521,0.731,0.7317,-0.0957,5571.16,0.9059,4.3899,0,0,0.731,1.0,0.731,38021100,0.73,63897500,0.729,59362700,0.728,49438200,0.727,30003900,0.732,33558500,0.733,29606700,0.734,34853500,0.735,21984500,0.736,19439400,731,0
sh513130,09:30:22,1765762226252,09:31:24,1765762226035,0.731,0.7317,-0.0957,5571.16,0.9059,4.6114,0,0,0.731,1.0,0.731,38021100,0.73,63897500,0.729,59362700,0.728,49438200,0.727,30003900,0.732,33558500,0.733,29606700,0.734,34853500,0.735,21984500,0.736,19439400,217,0
sh513130,09:30:25,1765762227253,09:31:26,1765762226587,0.732,0.731,0.1368,5572.72,0.9059,5.1824,4610100,3374574,0.732,1.001,0.731,31202700,0.73,62820000,0.729,61913100,0.728,51518000,0.727,30734700,0.732,31655900,0.733,32821500,0.734,22910800,0.735,21920500,0.736,19440400,666,0
sh513130,09:30:25,1765762228263,09:31:26,1765762228185,0.732,0.731,0.1368,5572.72,0.9059,4.4646,0,0,0.732,1.01,0.731,31202700,0.73,62820000,0.729,61913100,0.728,51518000,0.727,30734700,0.732,31655900,0.733,32821500,0.734,22910800,0.735,21920500,0.736,19440400,78,0
sh513130,09:30:25,1765762229254,09:31:28,1765762228495,0.732,0.731,0.1368,5572.68,0.9059,3.9858,0,0,0.732,0.991,0.731,31202700,0.73,62820000,0.729,61913100,0.728,51518000,0.727,30734700,0.732,31655900,0.733,32821500,0.734,22910800,0.735,21920500,0.736,19440400,759,0
sh513130,09:30:29,1765762230255,09:31:28,1765762228495,0.732,0.7317,0.041,5572.68,0.9059,5.0988,1947200,1424905,0.7318,1.0,0.731,31440000,0.73,62307900,0.729,62414000,0.728,60594700,0.727,32699500,0.732,26307900,0.733,33161400,0.734,23067700,0.735,22168100,0.736,19444900,1760,0
sh513130,09:30:29,1765762231272,09:31:30,1765762230462,0.732,0.7317,0.041,5574.04,0.9059,5.5594,0,0,0.732,1.017,0.731,31440000,0.73,62307900,0.729,62414000,0.728,60594700,0.727,32699500,0.732,26307900,0.733,33161400,0.734,23067700,0.735,22168100,0.736,19444900,810,0
sh513130,09:30:29,1765762232287,09:31:30,1765762230462,0.732,0.7317,0.041,5574.04,0.9059,5.1411,0,0,0.732,1.016,0.731,31440000,0.73,62307900,0.729,62414000,0.728,60594700,0.727,32699500,0.732,26307900,0.733,33161400,0.734,23067700,0.735,22168100,0.736,19444900,1825,0
sh513130,09:30:29,1765762233260,09:31:32,1765762232702,0.732,0.7317,0.041,5573.02,0.9059,4.929,0,0,0.732,0.973,0.731,31440000,0.73,62307900,0.729,62414000,0.728,60594700,0.727,32699500,0.732,26307900,0.733,33161400,0.734,23067700,0.735,22168100,0.736,19444900,558,0
sh513130,09:30:32,1765762234267,09:31:32,1765762232702,0.732,0.7317,0.041,5573.02,0.9059,4.7561,3822900,2798005,0.7319,1.007,0.731,37767200,0.73,75710700,0.729,51691100,0.728,55531900,0.727,30964400,0.732,18412100,0.733,23071800,0.734,35083900,0.735,22993400,0.736,19445900,1565,0
sh513130,09:30:32,1765762235287,09:31:34,1765762234670,0.732,0.7317,0.041,5574.21,0.9059,6.0449,0,0,0.732,1.019,0.731,37767200,0.73,75710700,0.729,51691100,0.728,55531900,0.727,30964400,0.732,18412100,0.733,23071800,0.734,35083900,0.735,22993400,0.736,19445900,617,0
sh513130,09:30:35,1765762236268,09:31:34,1765762234670,0.731,0.7324,-0.1912,5574.21,0.9059,4.6091,5011400,3668273,0.732,0.981,0.731,44840300,0.73,76449800,0.729,51723800,0.728,45149100,0.727,32072400,0.732,14184200,0.733,25248500,0.734,36172200,0.735,35113300,0.736,19520600,1598,0
sh513130,09:30:35,1765762237278,09:31:36,1765762236843,0.731,0.7324,-0.1912,5573.65,0.9059,3.6026,0,0,0.731,1.011,0.731,44840300,0.73,76449800,0.729,51723800,0.728,45149100,0.727,32072400,0.732,14184200,0.733,25248500,0.734,36172200,0.735,35113300,0.736,19520600,435,0
sh513130,09:30:35,1765762238269,09:31:36,1765762236843,0.731,0.7324,-0.1912,5573.65,0.9059,6.0691,0,0,0.731,0.99,0.731,44840300,0.73,76449800,0.729,51723800,0.728,45149100,0.727,32072400,0.732,14184200,0.733,25248500,0.734,36172200,0.735,35113300,0.736,19520600,1426,0
sh513130,09:30:37,1765762239347,09:31:38,1765762238985,0.732,0.7324,-0.0546,5574.26,0.9059,6.0995,2916200,2133663,0.7317,1.078,0.731,49581500,0.73,100783200,0.729,72015400,0.728,45457600,0.727,32553200,0.732,12920700,0.733,25882500,0.734,50482700,0.735,46526400,0.736,19610100,362,0
sh513130,09:30:37,1765762240270,09:31:38,1765762238985,0.732,0.7324,-0.0546,5574.26,0.9059,5.4309,0,0,0.732,0.923,0.731,49581500,0.73,100783200,0.729,72015400,0.728,45457600,0.727,32553200,0.732,12920700,0.733,25882500,0.734,50482700,0.735,46526400,0.736,19610100,1285,0
sh513130,09:30:37,1765762241279,09:31:40,1765762241147,0.732,0.7324,-0.0546,5572.44,0.9059,5.2831,0,0,0.732,1.009,0.731,49581500,0.73,100783200,0.729,72015400,0.728,45457600,0.727,32553200,0.732,12920700,0.733,25882500,0.734,50482700,0.735,46526400,0.736,19610100,132,0
sh513130,09:30:41,1765762242276,09:31:40,1765762241147,0.733,0.7324,0.0819,5572.44,0.9059,5.0918,14111900,10329676,0.732,0.997,0.732,4299700,0.731,46900600,0.73,101595900,0.729,73041900,0.728,52993100,0.733,35135400,0.734,52524300,0.735,34864900,0.736,19639700,0.737,17199500,1129,0
sh513130,09:30:41,1765762243276,09:31:42,1765762242465,0.733,0.7324,0.0819,5571.55,0.9059,4.3657,0,0,0.733,1.001,0.732,4299700,0.731,46900600,0.73,101595900,0.729,73041900,0.728,52993100,0.733,35135400,0.734,52524300,0.735,34864900,0.736,19639700,0.737,17199500,811,0
sh513130,09:30:41,1765762244276,09:31:42,1765762243312,0.733,0.7324,0.0819,5571.55,0.9059,4.281,0,0,0.733,1.0,0.732,4299700,0.731,46900600,0.73,101595900,0.729,73041900,0.728,52993100,0.733,35135400,0.734,52524300,0.735,34864900,0.736,19639700,0.737,17199500,964,0
sh513130,09:30:43,1765762245284,09:31:44,1765762244467,0.732,0.7317,0.041,5570.7,0.9059,3.3916,12548900,9185922,0.732,1.008,0.731,43332200,0.73,102131100,0.729,78245700,0.728,53169700,0.727,32590500,0.732,3644000,0.733,32491800,0.734,43014900,0.735,24060300,0.736,19649100,817,0
sh513130,09:30:43,1765762246280,09:31:44,1765762245484,0.732,0.7317,0.041,5570.7,0.9059,2.5455,0,0,0.732,0.996,0.731,43332200,0.73,102131100,0.729,78245700,0.728,53169700,0.727,32590500,0.732,3644000,0.733,32491800,0.734,43014900,0.735,24060300,0.736,19649100,796,0
sh513130,09:30:43,1765762247283,09:31:46,1765762246473,0.732,0.7317,0.041,5570.69,0.9059,6.29,0,0,0.732,1.002,0.731,43332200,0.73,102131100,0.729,78245700,0.728,53169700,0.727,32590500,0.732,3644000,0.733,32491800,0.734,43014900,0.735,24060300,0.736,19649100,810,0
sh513130,09:30:47,1765762248293,09:31:46,1765762247654,0.732,0.7317,0.041,5570.69,0.9059,5.3354,1610500,1178804,0.7319,1.01,0.731,43878000,0.73,101707300,0.729,79138700,0.728,53306000,0.727,32590500,0.732,8873100,0.733,37407600,0.734,42052500,0.735,25178300,0.736,19649600,639,0
sh513130,09:30:47,1765762249280,09:31:48,1765762248594,0.732,0.7317,0.041,5571.87,0.9059,5.5467,0,0,0.732,0.987,0.731,43878000,0.73,101707300,0.729,79138700,0.728,53306000,0.727,32590500,0.732,8873100,0.733,37407600,0.734,42052500,0.735,25178300,0.736,19649600,686,0
sh513130,09:30:47,1765762250293,09:31:48,1765762249820,0.732,0.7317,0.041,5571.87,0.9059,5.1279,0,0,0.732,1.013,0.731,43878000,0.73,101707300,0.729,79138700,0.728,53306000,0.727,32590500,0.732,8873100,0.733,37407600,0.734,42052500,0.735,25178300,0.736,19649600,473,0
sh513130,09:30:49,1765762251297,09:31:50,1765762250525,0.731,0.731,0.0,5572.23,0.9059,6.6209,886700,648901,0.7318,1.004,0.731,46128100,0.73,102080000,0.729,78169200,0.728,53457500,0.727,33590500,0.732,2716300,0.733,45156300,0.734,42052500,0.735,25267400,0.736,19649600,772,0
sh513130,09:30:49,1765762252289,09:31:50,1765762251991,0.731,0.731,0.0,5572.23,0.9059,5.5781,0,0,0.731,0.992,0.731,46128100,0.73,102080000,0.729,78169200,0.728,53457500,0.727,33590500,0.732,2716300,0.733,45156300,0.734,42052500,0.735,25267400,0.736,19649600,298,0
sh513130,09:30:49,1765762253290,09:31:52,1765762252652,0.731,0.731,0.0,5570.95,0.9059,7.3101,0,0,0.731,1.001,0.731,46128100,0.73,102080000,0.729,78169200,0.728,53457500,0.727,33590500,0.732,2716300,0.733,45156300,0.734,42052500,0.735,25267400,0.736,19649600,638,0
sh513130,09:30:52,1765762254289,09:31:52,1765762254162,0.731,0.731,0.0,5570.95,0.9059,6.5074,1812700,1326784,0.7319,0.999,0.731,56566700,0.73,107361800,0.729,83204900,0.728,48999800,0.727,33637500,0.732,860600,0.733,54714800,0.734,52319900,0.735,35267400,0.736,19660800,127,0
sh513130,09:30:52,1765762255288,09:31:54,1765762254474,0.731,0.731,0.0,5570.03,0.9059,5.1687,0,0,0.731,1.0,0.731,56566700,0.73,107361800,0.729,83204900,0.728,48999800,0.727,33637500,0.732,860600,0.733,54714800,0.734,52319900,0.735,35267400,0.736,19660800,814,0
sh513130,09:30:52,1765762256298,09:31:54,1765762254474,0.731,0.731,0.0,5570.03,0.9059,4.03,0,0,0.731,1.009,0.731,56566700,0.73,107361800,0.729,83204900,0.728,48999800,0.727,33637500,0.732,860600,0.733,54714800,0.734,52319900,0.735,35267400,0.736,19660800,1824,0
sh513130,09:30:52,1765762257288,09:31:56,1765762256471,0.731,0.731,0.0,5570.98,0.9059,3.2055,0,0,0.731,0.99,0.731,56566700,0.73,107361800,0.729,83204900,0.728,48999800,0.727,33637500,0.732,860600,0.733,54714800,0.734,52319900,0.735,35267400,0.736,19660800,817,0
sh513130,09:30:52,1765762258302,09:31:56,1765762256471,0.731,0.731,0.0,5570.98,0.9059,3.0556,0,0,0.731,1.015,0.731,56566700,0.73,107361800,0.729,83204900,0.728,48999800,0.727,33637500,0.732,860600,0.733,54714800,0.734,52319900,0.735,35267400,0.736,19660800,1831,0
sh513130,09:30:56,1765762259295,09:31:58,1765762258507,0.732,0.7317,0.041,5569.23,0.9059,1.8929,2208600,1616697,0.732,0.993,0.731,55197800,0.73,108511700,0.729,83249100,0.728,53384300,0.727,33956700,0.732,67800,0.733,54125800,0.734,52319900,0.735,35270400,0.736,19675800,788,0
sh513130,09:30:58,1765762260305,09:32:00,1765762260211,0.732,0.731,0.1368,5569.23,0.9059,1.4229,1538800,1126308,0.7319,1.01,0.732,22100,0.731,56437700,0.73,108776500,0.729,83517900,0.728,53414300,0.733,55457600,0.734,57407500,0.735,27278600,0.736,19675800,0.737,17342300,94,0
sh513130,09:30:58,1765762261295,09:32:00,1765762260686,0.732,0.731,0.1368,5570.03,0.9059,2.0146,0,0,0.732,0.99,0.732,22100,0.731,56437700,0.73,108776500,0.729,83517900,0.728,53414300,0.733,55457600,0.734,57407500,0.735,27278600,0.736,19675800,0.737,17342300,609,0
sh513130,09:30:58,1765762262309,09:32:00,1765762260686,0.732,0.731,0.1368,5570.03,0.9059,1.9164,0,0,0.732,1.014,0.732,22100,0.731,56437700,0.73,108776500,0.729,83517900,0.728,53414300,0.733,55457600,0.734,57407500,0.735,27278600,0.736,19675800,0.737,17342300,1623,0
sh513130,09:30:58,1765762263309,09:32:02,1765762262845,0.732,0.731,0.1368,5568.79,0.9059,1.9025,0,0,0.732,1.0,0.732,22100,0.731,56437700,0.73,108776500,0.729,83517900,0.728,53414300,0.733,55457600,0.734,57407500,0.735,27278600,0.736,19675800,0.737,17342300,464,0
sh513130,09:31:01,1765762264300,09:32:02,1765762262845,0.732,0.731,0.1368,5568.79,0.9059,2.1504,3135700,2294222,0.7316,0.992,0.731,54085400,0.73,109832000,0.729,83567900,0.728,53424500,0.727,34108100,0.732,8705300,0.733,47243300,0.734,55408700,0.735,36288100,0.736,19678800,1455,0
sh513130,09:31:01,1765762265300,09:32:04,1765762265011,0.732,0.731,0.1368,5567.57,0.9059,1.8201,0,0,0.732,1.0,0.731,54085400,0.73,109832000,0.729,83567900,0.728,53424500,0.727,34108100,0.732,8705300,0.733,47243300,0.734,55408700,0.735,36288100,0.736,19678800,289,0
sh513130,09:31:05,1765762266311,09:32:04,1765762265011,0.732,0.731,0.1368,5567.57,0.9059,3.7868,1028300,752506,0.7318,1.01,0.731,56227600,0.73,110809100,0.729,83587100,0.728,53514500,0.727,34134400,0.732,43381100,0.733,49253700,0.734,43938100,0.735,24489300,0.736,18678900,1300,0
sh513130,09:31:05,1765762267313,09:32:06,1765762267171,0.732,0.731,0.1368,5567.96,0.9059,3.3651,0,0,0.732,1.003,0.731,56227600,0.73,110809100,0.729,83587100,0.728,53514500,0.727,34134400,0.732,43381100,0.733,49253700,0.734,43938100,0.735,24489300,0.736,18678900,142,0
sh513130,09:31:05,1765762268320,09:32:06,1765762267171,0.732,0.731,0.1368,5567.96,0.9059,5.5841,0,0,0.732,1.007,0.731,56227600,0.73,110809100,0.729,83587100,0.728,53514500,0.727,34134400,0.732,43381100,0.733,49253700,0.734,43938100,0.735,24489300,0.736,18678900,1149,0
sh513130,09:31:08,1765762269304,09:32:08,1765762268484,0.731,0.731,0.0,5571.04,0.9059,5.4921,2269400,1660593,0.7317,0.984,0.731,56262200,0.73,109259700,0.729,83588100,0.728,54527400,0.727,34159400,0.732,7744800,0.733,47772500,0.734,65934400,0.735,26488100,0.736,18678900,820,0
sh513130,09:31:08,1765762270312,09:32:08,1765762269335,0.731,0.731,0.0,5571.04,0.9059,4.5688,0,0,0.731,1.008,0.731,56262200,0.73,109259700,0.729,83588100,0.728,54527400,0.727,34159400,0.732,7744800,0.733,47772500,0.734,65934400,0.735,26488100,0.736,18678900,977,0
sh513130,09:31:08,1765762271318,09:32:10,1765762270454,0.731,0.731,0.0,5570.88,0.9059,4.0342,0,0,0.731,1.006,0.731,56262200,0.73,109259700,0.729,83588100,0.728,54527400,0.727,34159400,0.732,7744800,0.733,47772500,0.734,65934400,0.735,26488100,0.736,18678900,864,0
sh513130,09:31:08,1765762272313,09:32:10,1765762271522,0.731,0.731,0.0,5570.88,0.9059,3.3776,0,0,0.731,0.995,0.731,56262200,0.73,109259700,0.729,83588100,0.728,54527400,0.727,34159400,0.732,7744800,0.733,47772500,0.734,65934400,0.735,26488100,0.736,18678900,791,0
sh513130,09:31:10,1765762273314,09:32:12,1765762272507,0.732,0.7317,0.041,5571.29,0.9059,2.881,958700,701705,0.7319,1.001,0.731,61879900,0.73,110156000,0.729,83614100,0.728,50375800,0.727,34544500,0.732,2005900,0.733,53844700,0.734,60946800,0.735,35690800,0.736,18678900,807,0
sh513130,09:31:10,1765762274317,09:32:12,1765762273685,0.732,0.7317,0.041,5571.29,0.9059,6.0582,0,0,0.732,1.002,0.731,61879900,0.73,110156000,0.729,83614100,0.728,50375800,0.727,34544500,0.732,2005900,0.733,53844700,0.734,60946800,0.735,35690800,0.736,18678900,632,0
sh513130,09:31:10,1765762275316,09:32:14,1765762274553,0.732,0.7317,0.041,5568.91,0.9059,4.8178,0,0,0.732,0.999,0.731,61879900,0.73,110156000,0.729,83614100,0.728,50375800,0.727,34544500,0.732,2005900,0.733,53844700,0.734,60946800,0.735,35690800,0.736,18678900,763,0
sh513130,09:31:13,1765762276328,09:32:14,1765762275870,0.731,0.7318,-0.1093,5568.91,0.9059,3.9015,916000,670368,0.7318,1.013,0.731,57964700,0.73,111670800,0.729,83614200,0.728,54808800,0.727,34550500,0.732,9127700,0.733,37635600,0.734,61937800,0.735,24700800,0.736,18678900,458,0
sh513130,09:31:13,1765762277320,09:32:16,1765762276517,0.731,0.7318,-0.1093,5569.42,0.9059,3.7255,0,0,0.731,0.992,0.731,57964700,0.73,111670800,0.729,83614200,0.728,54808800,0.727,34550500,0.732,9127700,0.733,37635600,0.734,61937800,0.735,24700800,0.736,18678900,803,0
sh513130,09:31:13,1765762278327,09:32:16,1765762278028,0.731,0.7318,-0.1093,5569.42,0.9059,3.9469,0,0,0.731,1.006,0.731,57964700,0.73,111670800,0.729,83614200,0.728,54808800,0.727,34550500,0.732,9127700,0.733,37635600,0.734,61937800,0.735,24700800,0.736,18678900,299,0
sh513130,09:31:17,1765762279354,09:32:18,1765762278526,0.732,0.7318,0.0273,5569.93,0.9059,4.2676,1755100,1284310,0.7318,1.028,0.731,58166600,0.73,113730600,0.729,83644700,0.728,54843200,0.727,34605700,0.732,17706200,0.733,55127600,0.734,65950400,0.735,24700800,0.736,18678900,828,0
sh513130,09:31:17,1765762280348,09:32:18,1765762280197,0.732,0.7318,0.0273,5569.93,0.9059,5.3604,0,0,0.732,0.994,0.731,58166600,0.73,113730600,0.729,83644700,0.728,54843200,0.727,34605700,0.732,17706200,0.733,55127600,0.734,65950400,0.735,24700800,0.736,18678900,151,0
sh513130,09:31:19,1765762281327,09:32:20,1765762280466,0.732,0.7318,0.0273,5569.65,0.9059,5.5106,2261400,1654304,0.7315,0.979,0.731,56448300,0.73,114676700,0.729,84639400,0.728,54853200,0.727,34626700,0.732,15722000,0.733,47694200,0.734,65950400,0.735,24698800,0.736,18678900,861,0
sh513130,09:31:19,1765762282326,09:32:20,1765762280466,0.732,0.7318,0.0273,5569.65,0.9059,3.8239,0,0,0.732,0.999,0.731,56448300,0.73,114676700,0.729,84639400,0.728,54853200,0.727,34626700,0.732,15722000,0.733,47694200,0.734,65950400,0.735,24698800,0.736,18678900,1860,0
sh513130,09:31:19,1765762283332,09:32:22,1765762282490,0.732,0.7318,0.0273,5571.86,0.9059,3.8287,0,0,0.732,1.006,0.731,56448300,0.73,114676700,0.729,84639400,0.728,54853200,0.727,34626700,0.732,15722000,0.733,47694200,0.734,65950400,0.735,24698800,0.736,18678900,842,0
sh513130,09:31:22,1765762284333,09:32:22,1765762282490,0.732,0.7318,0.0273,5571.86,0.9059,3.0009,503900,368735,0.7318,1.001,0.731,63336100,0.73,114747300,0.729,83738900,0.728,49633400,0.727,34626700,0.732,2108100,0.733,54788300,0.734,65953400,0.735,38712700,0.736,18678900,1843,0
sh513130,09:31:22,1765762285333,09:32:24,1765762284507,0.732,0.7318,0.0273,5572.0,0.9059,4.9709,0,0,0.732,1.0,0.731,63336100,0.73,114747300,0.729,83738900,0.728,49633400,0.727,34626700,0.732,2108100,0.733,54788300,0.734,65953400,0.735,38712700,0.736,18678900,826,0
sh513130,09:31:22,1765762286340,09:32:24,1765762284507,0.732,0.7318,0.0273,5572.0,0.9059,4.7079,0,0,0.732,1.007,0.731,63336100,0.73,114747300,0.729,83738900,0.728,49633400,0.727,34626700,0.732,2108100,0.733,54788300,0.734,65953400,0.735,38712700,0.736,18678900,1833,0
sh513130,09:31:25,1765762287342,09:32:26,1765762286690,0.732,0.7318,0.0273,5571.35,0.9059,4.0952,1591100,1163875,0.7315,1.001,0.731,62481000,0.73,115760600,0.729,83743900,0.728,50633400,0.727,34626700,0.732,17593500,0.733,54788300,0.734,64954000,0.735,24715100,0.736,18678900,652,0
sh513130,09:31:25,1765762288363,09:32:26,1765762286690,0.732,0.7318,0.0273,5571.35,0.9059,3.666,0,0,0.732,1.022,0.731,62481000,0.73,115760600,0.729,83743900,0.728,50633400,0.727,34626700,0.732,17593500,0.733,54788300,0.734,64954000,0.735,24715100,0.736,18678900,1673,0
sh513130,09:31:25,1765762289345,09:32:28,1765762288859,0.732,0.7318,0.0273,5570.63,0.9059,4.573,0,0,0.732,0.982,0.731,62481000,0.73,115760600,0.729,83743900,0.728,50633400,0.727,34626700,0.732,17593500,0.733,54788300,0.734,64954000,0.735,24715100,0.736,18678900,486,0
sh513130,09:31:25,1765762290344,09:32:28,1765762288859,0.732,0.7318,0.0273,5570.63,0.9059,4.636,0,0,0.732,1.0,0.731,62481000,0.73,115760600,0.729,83743900,0.728,50633400,0.727,34626700,0.732,17593500,0.733,54788300,0.734,64954000,0.735,24715100,0.736,18678900,1485,0
sh513130,09:31:29,1765762291361,09:32:30,1765762291026,0.731,0.7318,-0.1093,5570.31,0.9059,3.3157,699300,511504,0.7315,1.016,0.731,58701100,0.73,116775300,0.729,83802600,0.728,55103300,0.727,34634200,0.732,43729200,0.733,47961300,0.734,46955300,0.735,27863600,0.736,18679900,335,0
sh513130,09:31:29,1765762292357,09:32:30,1765762291026,0.731,0.7318,-0.1093,5570.31,0.9059,3.1615,0,0,0.731,0.996,0.731,58701100,0.73,116775300,0.729,83802600,0.728,55103300,0.727,34634200,0.732,43729200,0.733,47961300,0.734,46955300,0.735,27863600,0.736,18679900,1331,0
sh513130,09:31:32,1765762293353,09:32:32,1765762293202,0.732,0.7318,0.0273,5569.49,0.9059,3.5437,574200,420240,0.7319,0.996,0.731,59152500,0.73,117536900,0.729,83787600,0.728,55180700,0.727,34691000,0.732,44162500,0.733,48025100,0.734,47055300,0.735,27864600,0.736,18734900,151,0
sh513130,09:31:32,1765762294352,09:32:32,1765762293202,0.732,0.7318,0.0273,5569.49,0.9059,3.1787,0,0,0.732,0.999,0.731,59152500,0.73,117536900,0.729,83787600,0.728,55180700,0.727,34691000,0.732,44162500,0.733,48025100,0.734,47055300,0.735,27864600,0.736,18734900,1150,0
sh513130,09:31:32,1765762295353,09:32:34,1765762294451,0.732,0.7318,0.0273,5570.97,0.9059,2.1523,0,0,0.732,1.001,0.731,59152500,0.73,117536900,0.729,83787600,0.728,55180700,0.727,34691000,0.732,44162500,0.733,48025100,0.734,47055300,0.735,27864600,0.736,18734900,902,0
