symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
<<<<<<< HEAD
sh513130,14:00:44,1767938448271,,0.8959,1.7834,0.74,0.7375,0.339,0,0,0.74,0.739,81015100,0.738,96254900,0.737,150765900,0.736,102830700,0.735,84139200,0.740,114838100,0.741,90644300,0.742,88873700,0.743,71577700,0.744,76929700,99999,99999,1
sh513130,14:00:48,1767938449251,,0.8959,2.5386,0.739,0.7375,0.2034,241300,178552,0.74,0.739,81292000,0.738,96295200,0.737,150366600,0.736,102779300,0.735,84090900,0.740,111783100,0.741,90671700,0.742,88874400,0.743,71567700,0.744,76947600,99999,99999,0
sh513130,14:00:50,1767938453256,5688.91,0.8959,2.7735,0.74,0.7375,0.339,6300,4656,0.739,0.739,81329300,0.738,95759700,0.737,150356600,0.736,102761300,0.735,84090900,0.740,112017700,0.741,90464500,0.742,88873000,0.743,71567700,0.744,76947600,746,99999,0
sh513130,14:00:53,1767938456251,5689.22,0.8959,3.9886,0.739,0.7375,0.2034,125600,92909,0.7397,0.739,81576200,0.738,96400100,0.737,150353100,0.736,101717600,0.735,84042900,0.740,112552100,0.741,90445500,0.742,88873000,0.743,71590900,0.744,76947600,1554,99999,0
sh513130,14:00:56,1767938458243,5689.93,0.8959,3.3272,0.74,0.7375,0.339,1128600,835078,0.7399,0.739,82766100,0.738,96476300,0.737,150352100,0.736,102682500,0.735,84000400,0.740,110933300,0.741,90545500,0.742,88903200,0.743,71990900,0.744,76947600,1368,99999,0
sh513130,14:01:00,1767938462296,5690.38,0.8959,3.1874,0.74,0.7374,0.3526,117600,86990,0.7397,0.739,82908000,0.738,97501400,0.737,150541500,0.736,102682500,0.735,84000300,0.740,118455100,0.741,82573700,0.742,88862400,0.743,72631200,0.744,80500800,1037,99999,0
sh513130,14:01:03,1767938466249,5690.06,0.8959,4.6415,0.74,0.7381,0.2574,47200,34928,0.74,0.739,83462800,0.738,97433200,0.737,150483900,0.736,101690500,0.735,83970700,0.740,119220500,0.741,82573700,0.742,88662400,0.743,72161200,0.744,80999400,593,99999,0
sh513130,14:01:05,1767938468248,5689.08,0.8959,4.7313,0.739,0.7381,0.1219,156400,115685,0.7397,0.739,83460800,0.738,97538200,0.737,150783900,0.736,102671800,0.735,83970800,0.740,119203500,0.741,82074200,0.742,88662400,0.743,72161200,0.744,81199400,388,99999,0
sh513130,14:01:08,1767938470259,5689.34,0.8959,4.3215,0.74,0.7381,0.2574,147200,108928,0.74,0.739,83628100,0.738,97643700,0.737,150348900,0.736,102651800,0.735,83874800,0.740,119153800,0.741,82088200,0.742,88652400,0.743,72161200,0.744,81199400,209,99999,0
