symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:30:31,1768872634353,5729.38,0.8927,6.573,0.742,0.7405,0.2026,0,0,0.742,0.741,25408400,0.740,45822900,0.739,50094900,0.738,41204000,0.737,33703500,0.742,24993100,0.743,31997500,0.744,38155600,0.745,30980500,0.746,24972300,719,99999,1
sh513130,09:30:34,1768872637346,5732.14,0.8927,5.8063,0.742,0.7405,0.2026,2556000,1895663,0.7417,0.741,25551700,0.740,54010000,0.739,51337700,0.738,42714600,0.737,33994500,0.742,22956900,0.743,35619500,0.744,38160700,0.745,26672200,0.746,25573500,518,99999,0
sh513130,09:30:37,1768872639338,5733.67,0.8927,6.4404,0.742,0.7411,0.1214,889100,659327,0.7416,0.741,24246500,0.740,56252500,0.739,54423000,0.738,42925000,0.737,34094600,0.742,24591300,0.743,36495500,0.744,39466600,0.745,26729700,0.746,25724100,363,99999,0
sh513130,09:30:40,1768872643359,5737.52,0.8927,6.2161,0.741,0.7418,-0.1078,1634300,1212462,0.7419,0.741,23890200,0.740,58486900,0.739,55345200,0.738,43089500,0.737,34935700,0.742,23863100,0.743,34568500,0.744,42285900,0.745,26924200,0.746,25779100,78,99999,0
sh513130,09:30:43,1768872645364,5737.71,0.8927,5.4821,0.742,0.7418,0.027,1328500,985447,0.7418,0.741,23763200,0.740,62074700,0.739,56400100,0.738,40273300,0.737,32003300,0.742,13806100,0.743,34824800,0.744,43339100,0.745,26947700,0.746,25790100,869,99999,0
sh513130,09:30:46,1768872648360,5738.82,0.8927,6.65,0.742,0.7418,0.027,7254300,5382584,0.742,0.741,35282900,0.740,63241000,0.739,56610000,0.738,40430900,0.737,32046900,0.742,7369800,0.743,27750300,0.744,38530200,0.745,28021200,0.746,26040700,776,99999,0
sh513130,09:30:49,1768872652362,5737.53,0.8927,4.6505,0.742,0.7418,0.027,10110400,7499924,0.7418,0.741,37010100,0.740,65041800,0.739,56613500,0.738,37494800,0.737,33041400,0.742,666500,0.743,28332600,0.744,36996300,0.745,30120200,0.746,26120400,471,99999,0
sh513130,09:30:52,1768872654356,5736.53,0.8927,4.6013,0.743,0.7418,0.1618,2294300,1701069,0.7414,0.742,5820200,0.741,37812800,0.740,65181900,0.739,56716100,0.738,37578400,0.743,19743900,0.744,37242900,0.745,34835500,0.746,26243400,0.747,26103700,303,99999,0
sh513130,09:30:55,1768872657352,5736.87,0.8927,3.2519,0.742,0.7418,0.027,1824200,1353683,0.7421,0.742,11828500,0.741,37387300,0.740,68688700,0.739,53757900,0.738,35972500,0.743,28437600,0.744,36698700,0.745,34761600,0.746,26303300,0.747,26222700,841,99999,0
sh513130,09:30:58,1768872660372,5736.81,0.8927,3.383,0.742,0.7418,0.027,1372800,1018648,0.742,0.742,34880900,0.741,38489900,0.740,69822200,0.739,53852000,0.738,35995000,0.743,28898900,0.744,37105300,0.745,34716400,0.746,26305300,0.747,26222700,459,99999,0
sh513130,09:31:01,1768872663369,5734.45,0.8927,1.441,0.742,0.7418,0.027,627100,465699,0.7426,0.742,33667800,0.741,40718900,0.740,71776200,0.739,55001200,0.738,34076000,0.743,30776900,0.744,37176600,0.745,35722200,0.746,26315300,0.747,26237700,691,99999,0
sh513130,09:31:04,1768872666373,5735.26,0.8927,3.9973,0.743,0.7418,0.1618,19860600,14737084,0.742,0.742,15498400,0.741,39594700,0.740,64977600,0.739,54998300,0.738,37153000,0.743,30586600,0.744,37176600,0.745,34756200,0.746,26315500,0.747,26222700,1536,99999,0
sh513130,09:31:07,1768872669384,5733.26,0.8927,3.8882,0.742,0.7418,0.027,3256800,2419262,0.7428,0.742,18450600,0.741,39643900,0.740,65708700,0.739,55063500,0.738,37139500,0.743,28814100,0.744,37238700,0.745,34808900,0.746,26636400,0.747,25691300,239,99999,0
sh513130,09:31:10,1768872672393,5732.2,0.8927,4.4808,0.741,0.7413,-0.0405,33551600,24878857,0.7415,0.741,23177600,0.740,65881800,0.739,56779300,0.738,37189900,0.737,31184100,0.743,29895400,0.744,37238700,0.745,34842600,0.746,26636400,0.747,25691300,1097,99999,0
sh513130,09:31:13,1768872675394,5735.17,0.8927,4.9272,0.742,0.7413,0.0944,7871600,5833397,0.7411,0.742,1402600,0.741,19856200,0.740,65665900,0.739,57690000,0.738,37582100,0.743,29573500,0.744,37931400,0.745,35990500,0.746,26758000,0.747,25688100,878,99999,0
sh513130,09:31:16,1768872678391,5737.09,0.8927,7.3099,0.742,0.7407,0.1755,9479200,7033906,0.742,0.741,19735500,0.740,66570300,0.739,57696100,0.738,37636000,0.737,31213800,0.742,23366800,0.743,30341100,0.744,37955500,0.745,35990500,0.746,27256600,639,99999,0
sh513130,09:31:19,1768872682396,5736.48,0.8927,6.3315,0.742,0.7407,0.1755,7335600,5443015,0.742,0.741,22253900,0.740,66007400,0.739,57929500,0.738,34665700,0.737,31213800,0.742,14719400,0.743,29519000,0.744,37955500,0.745,35990500,0.746,27267000,337,99999,0
