symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:30:31,1769045434392,,0.8927,2.2216,0.747,0.7492,-0.2936,0,0,0.747,0.747,27371900,0.746,54603300,0.745,41853800,0.744,27742800,0.743,22159000,0.748,45159700,0.749,62102000,0.750,73510300,0.751,52221500,0.752,28683700,99999,99999,1
sh513130,09:30:34,1769045436381,5798.33,0.8927,8.0211,0.747,0.7492,-0.2936,45480900,34017690,0.748,0.747,31344900,0.746,49979400,0.745,42412800,0.744,31559000,0.743,22414800,0.748,2134900,0.749,64589900,0.750,75440700,0.751,52369700,0.752,29091300,1232,99999,0
sh513130,09:30:36,1769045438390,5800.57,0.8927,7.3183,0.748,0.7492,-0.1602,5702400,4263065,0.7476,0.747,31343300,0.746,65390700,0.745,50136500,0.744,32731500,0.743,22651900,0.748,169800,0.749,62501800,0.750,72350000,0.751,48673900,0.752,33288900,1079,99999,0
sh513130,09:30:39,1769045443379,5801.16,0.8927,4.9998,0.748,0.7492,-0.1602,4557500,3409095,0.748,0.748,690600,0.747,37184800,0.746,65351900,0.745,51210800,0.744,33989500,0.749,68457000,0.750,72888200,0.751,48791600,0.752,33584400,0.753,25201600,571,99999,0
sh513130,09:30:42,1769045445385,5801.36,0.8927,4.5753,0.748,0.7492,-0.1602,11098600,8303559,0.7482,0.748,16371100,0.747,43363300,0.746,63286800,0.745,51983000,0.744,33814700,0.749,61320200,0.750,72342900,0.751,49235300,0.752,31691200,0.753,25378000,590,99999,0
sh513130,09:30:46,1769045448408,5801.06,0.8927,3.0835,0.748,0.7492,-0.1602,5804600,4342405,0.7481,0.748,12080500,0.747,58999900,0.746,63608500,0.745,52592900,0.744,34043600,0.749,62088700,0.750,75063100,0.751,49810400,0.752,31858400,0.753,24541200,204,99999,0
sh513130,09:30:48,1769045452407,5803.01,0.8927,5.8572,0.748,0.7492,-0.1602,4061900,3038422,0.748,0.748,13072200,0.747,66421800,0.746,65737300,0.745,52316600,0.744,35037700,0.749,63387100,0.750,76736600,0.751,49433300,0.752,33229300,0.753,25069700,1584,99999,0
sh513130,09:30:52,1769045454405,5805.01,0.8927,6.8992,0.748,0.7492,-0.1602,3730000,2790138,0.748,0.748,15888400,0.747,52590200,0.746,63158800,0.745,48061800,0.744,27286200,0.749,70504300,0.750,77248800,0.751,49362700,0.752,28244900,0.753,25104400,1580,99999,0
sh513130,09:30:54,1769045457402,5805.46,0.8927,6.7975,0.748,0.7492,-0.1602,2782000,2081478,0.7482,0.748,26131700,0.747,63030400,0.746,63858900,0.745,43898700,0.744,27199600,0.749,48717100,0.750,76580000,0.751,49451400,0.752,33281800,0.753,25167500,483,99999,0
sh513130,09:30:57,1769045460414,5803.36,0.8927,5.9465,0.748,0.7498,-0.2401,3288900,2461155,0.7483,0.748,29077800,0.747,64631900,0.746,55626500,0.745,44036600,0.744,27270400,0.749,54112300,0.750,77204400,0.751,49925000,0.752,33721800,0.753,25162900,1327,99999,0
sh513130,09:31:00,1769045463435,5804.18,0.8927,6.5621,0.748,0.7492,-0.1602,2107800,1577718,0.7485,0.748,21789000,0.747,64470300,0.746,55336600,0.745,47001900,0.744,27158900,0.749,61794800,0.750,79313600,0.751,50113900,0.752,33801500,0.753,25142900,9,99999,0
