symbol,tx_server_time,tx_local_time,bd_server_time,bd_local_time,price,iopv,premium_rate,index_price,fx_rate,sentiment,tick_vol,tick_amt,tick_vwap,interval_s,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
sh513130,09:30:33,1765243834477,09:31:34,1765243834424,0.746,0.7452,0.1074,5664.8,0.9084,2.1987,2441700,1821149,0.7459,0.996,0.745,28979700,0.744,40104500,0.743,50018900,0.742,34279700,0.741,33911900,0.746,24365500,0.747,32738900,0.748,48337100,0.749,36635300,0.750,46341700
sh513130,09:30:33,1765243835481,09:31:34,1765243834505,0.746,0.7452,0.1074,5664.8,0.9084,2.0946,0,0,0.746,1.004,0.745,28979700,0.744,40104500,0.743,50018900,0.742,34279700,0.741,33911900,0.746,24365500,0.747,32738900,0.748,48337100,0.749,36635300,0.750,46341700
sh513130,09:30:33,1765243836478,09:31:36,1765243836436,0.746,0.7452,0.1074,5663.84,0.9084,1.3544,0,0,0.746,0.996,0.745,28979700,0.744,40104500,0.743,50018900,0.742,34279700,0.741,33911900,0.746,24365500,0.747,32738900,0.748,48337100,0.749,36635300,0.750,46341700
sh513130,09:30:36,1765243837498,09:31:36,1765243836533,0.746,0.7459,0.0134,5663.84,0.9084,1.7168,818300,610159,0.7456,1.02,0.745,36296900,0.744,52185100,0.743,51105700,0.742,42110100,0.741,34505900,0.746,25259900,0.747,53527100,0.748,60920500,0.749,35669200,0.750,37633300
sh513130,09:30:36,1765243838482,09:31:38,1765243838424,0.746,0.7459,0.0134,5664.32,0.9084,1.7382,0,0,0.746,0.985,0.745,36296900,0.744,52185100,0.743,51105700,0.742,42110100,0.741,34505900,0.746,25259900,0.747,53527100,0.748,60920500,0.749,35669200,0.750,37633300
sh513130,09:30:36,1765243839487,09:31:38,1765243838505,0.746,0.7459,0.0134,5664.32,0.9084,4.8912,0,0,0.746,1.005,0.745,36296900,0.744,52185100,0.743,51105700,0.742,42110100,0.741,34505900,0.746,25259900,0.747,53527100,0.748,60920500,0.749,35669200,0.750,37633300
sh513130,09:30:39,1765243840484,09:31:40,1765243840482,0.746,0.7459,0.0134,5664.99,0.9084,3.6391,1120000,835105,0.7456,0.997,0.745,47182300,0.744,52426500,0.743,52149000,0.742,36433700,0.741,34603900,0.746,21204300,0.747,53589100,0.748,62100400,0.749,37664200,0.750,37759300
sh513130,09:30:39,1765243841503,09:31:40,1765243840482,0.746,0.7459,0.0134,5664.99,0.9084,3.3856,0,0,0.746,1.019,0.745,47182300,0.744,52426500,0.743,52149000,0.742,36433700,0.741,34603900,0.746,21204300,0.747,53589100,0.748,62100400,0.749,37664200,0.750,37759300
sh513130,09:30:39,1765243842488,09:31:42,1765243842433,0.746,0.7459,0.0134,5664.28,0.9084,3.0883,0,0,0.746,0.985,0.745,47182300,0.744,52426500,0.743,52149000,0.742,36433700,0.741,34603900,0.746,21204300,0.747,53589100,0.748,62100400,0.749,37664200,0.750,37759300
sh513130,09:30:41,1765243843496,09:31:42,1765243842546,0.746,0.7459,0.0134,5664.28,0.9084,4.2747,21808500,16268240,0.746,1.008,0.746,3109500,0.745,46504900,0.744,52492900,0.743,51178300,0.742,35566600,0.747,50971800,0.748,62286900,0.749,37729100,0.750,41796000,0.751,31180800
sh513130,09:30:41,1765243844487,09:31:44,1765243844486,0.746,0.7459,0.0134,5661.9,0.9084,2.1181,0,0,0.746,0.99,0.746,3109500,0.745,46504900,0.744,52492900,0.743,51178300,0.742,35566600,0.747,50971800,0.748,62286900,0.749,37729100,0.750,41796000,0.751,31180800
sh513130,09:30:41,1765243845492,09:31:44,1765243844504,0.746,0.7459,0.0134,5661.9,0.9084,1.9144,0,0,0.746,1.005,0.746,3109500,0.745,46504900,0.744,52492900,0.743,51178300,0.742,35566600,0.747,50971800,0.748,62286900,0.749,37729100,0.750,41796000,0.751,31180800
sh513130,09:30:41,1765243846486,09:31:46,1765243846427,0.746,0.7459,0.0134,5660.51,0.9084,2.8532,0,0,0.746,0.994,0.746,3109500,0.745,46504900,0.744,52492900,0.743,51178300,0.742,35566600,0.747,50971800,0.748,62286900,0.749,37729100,0.750,41796000,0.751,31180800
sh513130,09:30:44,1765243847502,09:31:46,1765243846636,0.746,0.7459,0.0134,5660.51,0.9084,2.3953,5174700,3860335,0.746,1.016,0.745,45220500,0.744,53483100,0.743,52168300,0.742,35766600,0.741,34733900,0.746,14875100,0.747,54903300,0.748,63292900,0.749,37729100,0.750,39251500
sh513130,09:30:44,1765243848505,09:31:48,1765243848443,0.746,0.7459,0.0134,5659.63,0.9084,2.2798,0,0,0.746,1.004,0.745,45220500,0.744,53483100,0.743,52168300,0.742,35766600,0.741,34733900,0.746,14875100,0.747,54903300,0.748,63292900,0.749,37729100,0.750,39251500
sh513130,09:30:44,1765243849498,09:31:48,1765243848799,0.746,0.7459,0.0134,5659.63,0.9084,2.3198,0,0,0.746,0.993,0.745,45220500,0.744,53483100,0.743,52168300,0.742,35766600,0.741,34733900,0.746,14875100,0.747,54903300,0.748,63292900,0.749,37729100,0.750,39251500
sh513130,09:30:48,1765243850506,09:31:50,1765243850429,0.746,0.7459,0.0134,5659.83,0.9084,2.0594,1210500,901985,0.7451,1.007,0.745,44161100,0.744,63493100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,37930500,0.747,70071300,0.748,78389300,0.749,37729100,0.750,39251500
sh513130,09:30:48,1765243851496,09:31:50,1765243850939,0.746,0.7459,0.0134,5659.83,0.9084,2.188,0,0,0.746,0.99,0.745,44161100,0.744,63493100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,37930500,0.747,70071300,0.748,78389300,0.749,37729100,0.750,39251500
sh513130,09:30:48,1765243852512,09:31:52,1765243852433,0.746,0.7459,0.0134,5658.91,0.9084,2.8448,0,0,0.746,1.016,0.745,44161100,0.744,63493100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,37930500,0.747,70071300,0.748,78389300,0.749,37729100,0.750,39251500
sh513130,09:30:50,1765243853497,09:31:52,1765243853090,0.745,0.7459,-0.1207,5658.91,0.9084,3.0288,323900,241466,0.7455,0.985,0.745,44808400,0.744,63545100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,39162600,0.747,70077300,0.748,78359700,0.749,37729100,0.750,39416500
sh513130,09:30:50,1765243854512,09:31:54,1765243854511,0.745,0.7459,-0.1207,5660.63,0.9084,2.8457,0,0,0.745,1.015,0.745,44808400,0.744,63545100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,39162600,0.747,70077300,0.748,78359700,0.749,37729100,0.750,39416500
sh513130,09:30:50,1765243855513,09:31:54,1765243855241,0.745,0.7459,-0.1207,5660.63,0.9084,2.7286,0,0,0.745,1.001,0.745,44808400,0.744,63545100,0.743,62268300,0.742,43146600,0.741,34733900,0.746,39162600,0.747,70077300,0.748,78359700,0.749,37729100,0.750,39416500
sh513130,09:30:53,1765243856505,09:31:56,1765243856437,0.746,0.7459,0.0134,5658.01,0.9084,4.1294,14100,10518,0.746,0.992,0.745,31846100,0.744,62505100,0.743,62368300,0.742,54136700,0.741,34733900,0.746,39385500,0.747,70077500,0.748,78359700,0.749,37764100,0.750,39464900
sh513130,09:30:57,1765243857502,09:31:56,1765243857389,0.746,0.7459,0.0134,5658.01,0.9084,2.8437,2694200,2009864,0.746,0.997,0.745,14234900,0.744,62287300,0.743,86849300,0.742,66134300,0.741,46731500,0.746,53077700,0.747,83400400,0.748,90357300,0.749,43615700,0.750,39464900
sh513130,09:30:57,1765243858505,09:31:58,1765243858439,0.746,0.7459,0.0134,5657.74,0.9084,2.7087,0,0,0.746,1.003,0.745,14234900,0.744,62287300,0.743,86849300,0.742,66134300,0.741,46731500,0.746,53077700,0.747,83400400,0.748,90357300,0.749,43615700,0.750,39464900
sh513130,09:30:57,1765243859520,09:31:58,1765243858547,0.746,0.7459,0.0134,5657.74,0.9084,6.1115,0,0,0.746,1.015,0.745,14234900,0.744,62287300,0.743,86849300,0.742,66134300,0.741,46731500,0.746,53077700,0.747,83400400,0.748,90357300,0.749,43615700,0.750,39464900
sh513130,09:30:57,1765243860507,09:32:00,1765243860430,0.746,0.7459,0.0134,5657.74,0.9084,5.2735,0,0,0.746,0.987,0.745,14234900,0.744,62287300,0.743,86849300,0.742,66134300,0.741,46731500,0.746,53077700,0.747,83400400,0.748,90357300,0.749,43615700,0.750,39464900
sh513130,09:30:57,1765243861516,09:32:00,1765243860572,0.746,0.7459,0.0134,5657.74,0.9084,6.3831,0,0,0.746,1.009,0.745,14234900,0.744,62287300,0.743,86849300,0.742,66134300,0.741,46731500,0.746,53077700,0.747,83400400,0.748,90357300,0.749,43615700,0.750,39464900
sh513130,09:30:59,1765243862523,09:32:02,1765243862510,0.746,0.7459,0.0134,5656.99,0.9084,6.1539,3619100,2698815,0.7457,1.006,0.745,25775400,0.744,74584900,0.743,77430200,0.742,66134300,0.741,46736500,0.746,51560100,0.747,83420900,0.748,90457300,0.749,48871700,0.750,39484900
sh513130,09:30:59,1765243863506,09:32:02,1765243862510,0.746,0.7459,0.0134,5656.99,0.9084,4.6699,0,0,0.746,0.983,0.745,25775400,0.744,74584900,0.743,77430200,0.742,66134300,0.741,46736500,0.746,51560100,0.747,83420900,0.748,90457300,0.749,48871700,0.750,39484900
sh513130,09:31:02,1765243864512,09:32:04,1765243864506,0.745,0.7459,-0.1207,5658.76,0.9084,4.4371,13900,10368,0.7459,1.006,0.745,35899000,0.744,74841100,0.743,76401400,0.742,56164300,0.741,46756400,0.746,26424000,0.747,83460900,0.748,90116900,0.749,48877700,0.750,39494900
sh513130,09:31:02,1765243865515,09:32:04,1765243864506,0.745,0.7459,-0.1207,5658.76,0.9084,4.642,0,0,0.745,1.002,0.745,35899000,0.744,74841100,0.743,76401400,0.742,56164300,0.741,46756400,0.746,26424000,0.747,83460900,0.748,90116900,0.749,48877700,0.750,39494900
sh513130,09:31:02,1765243866522,09:32:06,1765243866513,0.745,0.7459,-0.1207,5658.51,0.9084,5.9533,0,0,0.745,1.007,0.745,35899000,0.744,74841100,0.743,76401400,0.742,56164300,0.741,46756400,0.746,26424000,0.747,83460900,0.748,90116900,0.749,48877700,0.750,39494900
sh513130,09:31:05,1765243867516,09:32:06,1765243866513,0.746,0.7452,0.1074,5658.51,0.9084,4.7329,1033400,770756,0.7458,0.994,0.745,36103200,0.744,75955100,0.743,77406800,0.742,65194300,0.741,46806400,0.746,53828600,0.747,84030500,0.748,90126900,0.749,48877700,0.750,39500900
sh513130,09:31:05,1765243868527,09:32:08,1765243868448,0.746,0.7452,0.1074,5658.11,0.9084,5.9988,0,0,0.746,1.011,0.745,36103200,0.744,75955100,0.743,77406800,0.742,65194300,0.741,46806400,0.746,53828600,0.747,84030500,0.748,90126900,0.749,48877700,0.750,39500900
sh513130,09:31:05,1765243869522,09:32:08,1765243868547,0.746,0.7452,0.1074,5658.11,0.9084,7.7166,0,0,0.746,0.995,0.745,36103200,0.744,75955100,0.743,77406800,0.742,65194300,0.741,46806400,0.746,53828600,0.747,84030500,0.748,90126900,0.749,48877700,0.750,39500900
sh513130,09:31:09,1765243870522,09:32:10,1765243870474,0.746,0.7452,0.1074,5659.6,0.9084,6.4095,137500,102550,0.7458,1.0,0.745,46652800,0.744,75968100,0.743,77406800,0.742,55196300,0.741,46809400,0.746,54520800,0.747,84130500,0.748,90148100,0.749,48877700,0.750,39500900
sh513130,09:31:09,1765243871524,09:32:10,1765243870474,0.746,0.7452,0.1074,5659.6,0.9084,6.6484,0,0,0.746,1.002,0.745,46652800,0.744,75968100,0.743,77406800,0.742,55196300,0.741,46809400,0.746,54520800,0.747,84130500,0.748,90148100,0.749,48877700,0.750,39500900
sh513130,09:31:09,1765243872523,09:32:12,1765243872463,0.746,0.7452,0.1074,5659.9,0.9084,5.567,0,0,0.746,0.999,0.745,46652800,0.744,75968100,0.743,77406800,0.742,55196300,0.741,46809400,0.746,54520800,0.747,84130500,0.748,90148100,0.749,48877700,0.750,39500900
sh513130,09:31:11,1765243873530,09:32:12,1765243872463,0.746,0.7452,0.1074,5659.9,0.9084,7.1187,1121800,835826,0.7451,1.007,0.745,30857200,0.744,84407600,0.743,77406800,0.742,65196300,0.741,46829400,0.746,63788600,0.747,84019200,0.748,90198100,0.749,48897700,0.750,39513100
sh513130,09:31:11,1765243874538,09:32:14,1765243874505,0.746,0.7452,0.1074,5661.2,0.9084,5.8858,0,0,0.746,1.008,0.745,30857200,0.744,84407600,0.743,77406800,0.742,65196300,0.741,46829400,0.746,63788600,0.747,84019200,0.748,90198100,0.749,48897700,0.750,39513100
sh513130,09:31:11,1765243875537,09:32:14,1765243874598,0.746,0.7452,0.1074,5661.2,0.9084,5.699,0,0,0.746,0.999,0.745,30857200,0.744,84407600,0.743,77406800,0.742,65196300,0.741,46829400,0.746,63788600,0.747,84019200,0.748,90198100,0.749,48897700,0.750,39513100
sh513130,09:31:11,1765243876536,09:32:16,1765243876465,0.746,0.7452,0.1074,5661.17,0.9084,6.0214,0,0,0.746,0.999,0.745,30857200,0.744,84407600,0.743,77406800,0.742,65196300,0.741,46829400,0.746,63788600,0.747,84019200,0.748,90198100,0.749,48897700,0.750,39513100
sh513130,09:31:14,1765243877552,09:32:16,1765243876749,0.746,0.7452,0.1074,5661.17,0.9084,5.4986,502800,375000,0.7458,1.016,0.745,63781600,0.744,76018000,0.743,77447200,0.742,48816300,0.741,46839400,0.746,51460200,0.747,83012700,0.748,90338100,0.749,49888700,0.750,51760700
sh513130,09:31:14,1765243878547,09:32:18,1765243878522,0.746,0.7452,0.1074,5660.18,0.9084,6.0588,0,0,0.746,0.995,0.745,63781600,0.744,76018000,0.743,77447200,0.742,48816300,0.741,46839400,0.746,51460200,0.747,83012700,0.748,90338100,0.749,49888700,0.750,51760700
sh513130,09:31:17,1765243879532,09:32:18,1765243878894,0.746,0.7452,0.1074,5660.18,0.9084,5.9249,128400,95728,0.7455,0.985,0.745,57645200,0.744,76018000,0.743,76853600,0.742,55216300,0.741,47039400,0.746,52454200,0.747,84129700,0.748,90388100,0.749,48898700,0.750,51881200
sh513130,09:31:17,1765243880535,09:32:20,1765243880471,0.746,0.7452,0.1074,5658.86,0.9084,4.9702,0,0,0.746,1.004,0.745,57645200,0.744,76018000,0.743,76853600,0.742,55216300,0.741,47039400,0.746,52454200,0.747,84129700,0.748,90388100,0.749,48898700,0.750,51881200
sh513130,09:31:17,1765243881536,09:32:20,1765243881048,0.746,0.7452,0.1074,5658.86,0.9084,4.3545,0,0,0.746,1.0,0.745,57645200,0.744,76018000,0.743,76853600,0.742,55216300,0.741,47039400,0.746,52454200,0.747,84129700,0.748,90388100,0.749,48898700,0.750,51881200
sh513130,09:31:20,1765243882528,09:32:22,1765243882496,0.746,0.7459,0.0134,5659.33,0.9084,2.5907,33000,24618,0.746,0.993,0.745,59296200,0.744,75108400,0.743,76873600,0.742,56211300,0.741,47052800,0.746,51759700,0.747,83152400,0.748,90423400,0.749,48898700,0.750,51897200
sh513130,09:31:20,1765243883548,09:32:22,1765243883194,0.746,0.7459,0.0134,5659.33,0.9084,2.2458,0,0,0.746,1.02,0.745,59296200,0.744,75108400,0.743,76873600,0.742,56211300,0.741,47052800,0.746,51759700,0.747,83152400,0.748,90423400,0.749,48898700,0.750,51897200
sh513130,09:31:20,1765243884552,09:32:24,1765243884426,0.746,0.7459,0.0134,5661.01,0.9084,2.478,0,0,0.746,1.004,0.745,59296200,0.744,75108400,0.743,76873600,0.742,56211300,0.741,47052800,0.746,51759700,0.747,83152400,0.748,90423400,0.749,48898700,0.750,51897200
sh513130,09:31:20,1765243885548,09:32:24,1765243885343,0.746,0.7459,0.0134,5661.01,0.9084,4.1009,0,0,0.746,0.996,0.745,59296200,0.744,75108400,0.743,76873600,0.742,56211300,0.741,47052800,0.746,51759700,0.747,83152400,0.748,90423400,0.749,48898700,0.750,51897200
sh513130,09:31:23,1765243886540,09:32:26,1765243886488,0.746,0.7459,0.0134,5661.36,0.9084,2.4982,757300,564931,0.746,0.991,0.745,67844900,0.744,77456400,0.743,76877600,0.742,47841300,0.741,47057800,0.746,22196000,0.747,91709900,0.748,90423400,0.749,64013900,0.750,50892200
sh513130,09:31:23,1765243887547,09:32:26,1765243887492,0.746,0.7459,0.0134,5661.36,0.9084,3.6382,0,0,0.746,1.007,0.745,67844900,0.744,77456400,0.743,76877600,0.742,47841300,0.741,47057800,0.746,22196000,0.747,91709900,0.748,90423400,0.749,64013900,0.750,50892200
sh513130,09:31:27,1765243888539,09:32:28,1765243888457,0.745,0.7459,-0.1207,5659.45,0.9084,3.4716,1024700,764357,0.7459,0.992,0.745,68160700,0.744,77456400,0.743,77344200,0.742,47841300,0.741,47057800,0.746,32580500,0.747,84315000,0.748,90423400,0.749,64013900,0.750,51902200
sh513130,09:31:27,1765243889551,09:32:28,1765243888457,0.745,0.7459,-0.1207,5659.45,0.9084,3.2731,0,0,0.745,1.013,0.745,68160700,0.744,77456400,0.743,77344200,0.742,47841300,0.741,47057800,0.746,32580500,0.747,84315000,0.748,90423400,0.749,64013900,0.750,51902200
sh513130,09:31:27,1765243890547,09:32:30,1765243890461,0.745,0.7459,-0.1207,5658.03,0.9084,2.893,0,0,0.745,0.996,0.745,68160700,0.744,77456400,0.743,77344200,0.742,47841300,0.741,47057800,0.746,32580500,0.747,84315000,0.748,90423400,0.749,64013900,0.750,51902200
sh513130,09:31:30,1765243891547,09:32:30,1765243890461,0.745,0.7459,-0.1207,5658.03,0.9084,2.756,2947900,2199132,0.746,1.0,0.745,64206300,0.744,76655800,0.743,77344200,0.742,51813200,0.741,47071800,0.746,47702200,0.747,83305000,0.748,90423400,0.749,49063900,0.750,51922200
sh513130,09:31:30,1765243892548,09:32:32,1765243892515,0.745,0.7459,-0.1207,5657.72,0.9084,2.2927,0,0,0.745,1.001,0.745,64206300,0.744,76655800,0.743,77344200,0.742,51813200,0.741,47071800,0.746,47702200,0.747,83305000,0.748,90423400,0.749,49063900,0.750,51922200
sh513130,09:31:30,1765243893547,09:32:32,1765243892515,0.745,0.7459,-0.1207,5657.72,0.9084,3.3143,0,0,0.745,0.999,0.745,64206300,0.744,76655800,0.743,77344200,0.742,51813200,0.741,47071800,0.746,47702200,0.747,83305000,0.748,90423400,0.749,49063900,0.750,51922200
sh513130,09:31:33,1765243894551,09:32:34,1765243894474,0.746,0.7459,0.0134,5656.4,0.9084,3.1601,50800,37887,0.7458,1.004,0.745,36492200,0.744,85145900,0.743,76344200,0.742,66193200,0.741,47079700,0.746,62843000,0.747,84346800,0.748,90423500,0.749,49061300,0.750,39924600
sh513130,09:31:33,1765243895548,09:32:34,1765243894474,0.746,0.7459,0.0134,5656.4,0.9084,2.7848,0,0,0.746,0.997,0.745,36492200,0.744,85145900,0.743,76344200,0.742,66193200,0.741,47079700,0.746,62843000,0.747,84346800,0.748,90423500,0.749,49061300,0.750,39924600
sh513130,09:31:33,1765243896551,09:32:36,1765243896455,0.746,0.7459,0.0134,5656.44,0.9084,2.3727,0,0,0.746,1.004,0.745,36492200,0.744,85145900,0.743,76344200,0.742,66193200,0.741,47079700,0.746,62843000,0.747,84346800,0.748,90423500,0.749,49061300,0.750,39924600
