symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags
sh513130,09:30:12,1765157414064,5672.0,0.9078,3.0452,0.747,0.7467,0.0402,2302600,1719717,0.7469,0.746,22418000,0.745,46200300,0.744,44469600,0.743,27526700,0.742,20302400,0.747,18369300,0.748,48325900,0.749,34036300,0.75,29713400,0.751,21442400,938,100,0
sh513130,09:30:15,1765157417974,5672.97,0.9078,4.3956,0.747,0.7467,0.0402,3061600,2286101,0.7467,0.746,22843300,0.745,46157000,0.744,43724000,0.743,28086900,0.742,20757400,0.747,12741300,0.748,48838700,0.749,36779900,0.75,30120400,0.751,22891900,515,100,0
sh513130,09:30:18,1765157420082,5671.67,0.9078,4.5135,0.746,0.7467,-0.0937,2296000,1715031,0.747,0.746,25984500,0.745,43357600,0.744,43831000,0.743,28420700,0.742,21116500,0.747,9969500,0.748,49918700,0.749,36954900,0.75,30742800,0.751,22953800,466,100,0
sh513130,09:30:21,1765157423103,5674.45,0.9078,4.485,0.746,0.7474,-0.1873,3089300,2307244,0.7469,0.746,26989100,0.745,45310600,0.744,46947700,0.743,30514400,0.742,22600700,0.747,14369600,0.748,50202600,0.749,38517500,0.75,31834100,0.751,21957700,605,100,0
sh513130,09:30:24,1765157426085,5675.11,0.9078,4.3157,0.747,0.7467,0.0402,3202900,2391892,0.7468,0.746,27407900,0.745,50498600,0.744,52699700,0.743,30609900,0.742,22678300,0.747,14338700,0.748,54681900,0.749,48297600,0.75,32015900,0.751,23200200,1591,100,0
sh513130,09:30:27,1765157429094,5675.28,0.9078,3.8986,0.747,0.7467,0.0402,3897000,2910831,0.7469,0.746,28498200,0.745,41666400,0.744,42536300,0.743,30716700,0.742,23023400,0.747,13527900,0.748,43927000,0.749,52374300,0.75,31808300,0.751,24404300,535,100,0
sh513130,09:30:30,1765157432098,5676.5,0.9078,6.0879,0.747,0.7474,-0.0535,2502500,1868556,0.7467,0.746,36098100,0.745,40145200,0.744,41688200,0.743,27037200,0.742,23347800,0.747,13023600,0.748,42131100,0.749,44446700,0.75,31823000,0.751,25274900,1538,100,0
sh513130,09:30:33,1765157434099,5678.75,0.9078,5.0823,0.747,0.7474,-0.0535,4002100,2989166,0.7469,0.746,46854700,0.745,41984100,0.744,42274000,0.743,27178800,0.742,23390000,0.747,9958000,0.748,38033500,0.749,43027200,0.75,34143500,0.751,27311100,1324,100,0
sh513130,09:30:36,1765157437109,5679.66,0.9078,3.9253,0.747,0.7467,0.0402,11152000,8330649,0.747,0.747,4880500,0.746,38800700,0.745,37105600,0.744,36615000,0.743,26181100,0.748,37978600,0.749,57013400,0.75,35626000,0.751,27264100,0.752,25411700,130,100,0
sh513130,09:30:39,1765157441102,5679.78,0.9078,6.2643,0.747,0.7474,-0.0535,1447500,1081388,0.7471,0.747,11072100,0.746,57148900,0.745,50108600,0.744,38603800,0.743,28206100,0.748,66353000,0.749,70021500,0.75,34621700,0.751,28317500,0.752,25475300,620,100,0
sh513130,09:30:42,1765157444114,5679.75,0.9078,5.7211,0.747,0.7474,-0.0535,2185200,1632476,0.7471,0.747,23305100,0.746,58152300,0.745,50250000,0.744,37644700,0.743,28236400,0.748,66565600,0.749,70186300,0.75,34857200,0.751,28356400,0.752,25535400,612,100,0
sh513130,09:30:45,1765157446126,5681.07,0.9078,5.7636,0.748,0.7474,0.0803,2741700,2048345,0.7471,0.747,23746000,0.746,58349400,0.745,51253600,0.744,37644700,0.743,27246400,0.748,65475700,0.749,71058200,0.75,35891700,0.751,28556400,0.752,25535400,446,100,0
sh513130,09:30:48,1765157450109,5680.7,0.9078,2.1048,0.747,0.7474,-0.0535,1398600,1045075,0.7472,0.747,26211400,0.746,58760400,0.745,51343600,0.744,37644700,0.743,27308700,0.748,53861400,0.749,71068200,0.75,47904000,0.751,28566700,0.752,25537500,68,100,0
sh513130,09:30:51,1765157453142,5679.21,0.9078,3.2038,0.747,0.7474,-0.0535,1778700,1329779,0.7476,0.747,24020700,0.746,58911300,0.745,51353100,0.744,37642700,0.743,27308700,0.748,65399200,0.749,71074600,0.75,35929100,0.751,28566700,0.752,25607500,633,100,0
sh513130,09:30:54,1765157456129,5680.33,0.9078,4.7184,0.748,0.7481,-0.0134,2498500,1867255,0.7474,0.747,23340400,0.746,59236200,0.745,51353100,0.744,37842700,0.743,27309300,0.748,64680700,0.749,71284600,0.75,35934100,0.751,28596700,0.752,25607500,1569,100,0
sh513130,09:30:57,1765157459147,5679.73,0.9078,3.1095,0.748,0.7481,-0.0134,513300,383743,0.7476,0.747,28930300,0.746,58423000,0.745,51318500,0.744,37842700,0.743,27319100,0.748,67473100,0.749,71306000,0.75,35934100,0.751,28596700,0.752,25660100,411,100,0
sh513130,09:31:00,1765157461142,5681.92,0.9078,2.2915,0.748,0.7474,0.0803,726600,543489,0.748,0.747,33527200,0.746,58639600,0.745,51538700,0.744,37887500,0.743,27319000,0.748,67781400,0.749,71206000,0.75,35992600,0.751,28695700,0.752,25680100,239,100,0
sh513130,09:31:03,1765157465165,5681.89,0.9078,3.5386,0.748,0.7474,0.0803,436700,326563,0.7478,0.747,33662200,0.746,58406300,0.745,51582100,0.744,41122500,0.743,27309000,0.748,68938300,0.749,72209000,0.75,36035800,0.751,28699300,0.752,25681100,655,100,0
sh513130,09:31:06,1765157468148,5684.82,0.9078,3.9217,0.748,0.7474,0.0803,1407100,1051683,0.7474,0.747,38860900,0.746,60272300,0.745,51589100,0.744,34752500,0.743,27310000,0.748,54842200,0.749,71273500,0.75,47990600,0.751,28700300,0.752,25697600,705,100,0
sh513130,09:31:09,1765157471148,5686.14,0.9078,3.4759,0.747,0.748,-0.1337,735400,549810,0.7476,0.747,42848000,0.746,60473200,0.745,51475900,0.744,32752500,0.743,27386800,0.748,51446700,0.749,71407700,0.75,48050600,0.751,31504300,0.752,25729300,602,100,0
sh513130,09:31:12,1765157474160,5685.48,0.9078,4.5381,0.747,0.748,-0.1337,916000,685134,0.748,0.747,43907900,0.746,60571700,0.745,38985900,0.744,29512500,0.743,27386800,0.748,30385900,0.749,70450200,0.75,51101900,0.751,32494300,0.752,25729300,204,100,0
sh513130,09:31:15,1765157476158,5686.9,0.9078,3.7592,0.748,0.748,0.0,710800,531573,0.7479,0.747,46600800,0.746,60655300,0.745,50993400,0.744,29494800,0.743,27418300,0.748,30053600,0.749,70480200,0.75,69119600,0.751,32595600,0.752,25729300,36,100,0
sh513130,09:31:18,1765157480168,5686.5,0.9078,2.6652,0.748,0.748,0.0,1984900,1484682,0.748,0.747,46565500,0.746,60551000,0.745,51021700,0.744,29494800,0.743,27418300,0.748,28603000,0.749,70455300,0.75,69219600,0.751,32595600,0.752,25729300,1686,100,0
sh513130,09:31:21,1765157483164,5685.36,0.9078,2.5666,0.748,0.748,0.0,1248200,933424,0.7478,0.747,47497300,0.746,60774700,0.745,51179900,0.744,29484800,0.743,27418300,0.748,27979800,0.749,70480500,0.75,69328100,0.751,32595600,0.752,26054700,537,100,0
sh513130,09:31:24,1765157485175,5684.15,0.9078,2.7792,0.748,0.7486,-0.0801,373100,278961,0.7477,0.747,41835300,0.746,60911400,0.745,51279900,0.744,34871600,0.743,27418300,0.748,49984900,0.749,70510500,0.75,69345100,0.751,32622200,0.752,26148900,374,100,0
sh513130,09:31:27,1765157489175,5684.95,0.9078,3.5756,0.748,0.7486,-0.0801,802800,600482,0.748,0.747,46335300,0.746,60936900,0.745,51379900,0.744,32490100,0.743,27429200,0.748,53188600,0.749,71740500,0.75,69505800,0.751,31894600,0.752,26194900,40,100,0
