symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:00,1765935004573,25269.27,0.9045,5.544,1.543,1.5483,-0.3423,0,0,1.543,1.543,88700,1.542,957100,1.541,603900,1.54,413500,1.539,209200,1.544,942300,1.545,771900,1.546,648900,1.547,217600,1.548,307700,115,100,1,25299.83,25294.0,0.6,3,0.19
sz159920,09:30:03,1765935005568,25269.27,0.9045,3.9369,1.543,1.5483,-0.3423,981200,1514965,1.544,1.543,861000,1.542,1274900,1.541,967800,1.54,437100,1.539,234200,1.544,200,1.545,771000,1.546,812300,1.547,221800,1.548,559100,45,100,0,25289.96,25285.5,0.14,27,0.15
sz159920,09:30:06,1765935007560,25266.01,0.9045,4.3908,1.544,1.5483,-0.2777,44100,68063,1.5434,1.544,10600,1.543,1467400,1.542,1587300,1.541,1570200,1.54,1065500,1.545,1086700,1.546,999000,1.547,1221800,1.548,559100,1.549,1103300,395,100,0,25288.26,25281.5,0.0,6,0.15
sz159920,09:30:09,1765935011574,25261.71,0.9045,3.4577,1.544,1.5483,-0.2777,28400,43861,1.5444,1.544,370100,1.543,1470200,1.542,1613500,1.541,1269500,1.54,766300,1.545,1094600,1.546,999000,1.547,1227500,1.548,863500,1.549,1103300,75,100,0,25286.48,25279.0,0.0,0,0.14
sz159920,09:30:15,1765935017605,25260.36,0.9045,4.2389,1.545,1.5497,-0.3033,28700,44342,1.545,1.544,466100,1.543,1039600,1.542,2252500,1.541,1452100,1.54,768300,1.545,1159500,1.546,1000900,1.547,1229500,1.548,971300,1.549,1103300,1006,100,0,25285.59,25278.0,0.33,5,0.14
sz159920,09:30:18,1765935020617,25253.61,0.9045,2.9119,1.544,1.5497,-0.3678,483800,747005,1.544,1.544,800,1.543,629500,1.542,2252500,1.541,2034800,1.54,773300,1.545,1092500,1.546,967100,1.547,1642500,1.548,971300,1.549,1313500,267,100,0,25275.9,25268.0,0.0,6,0.1
sz159920,09:30:21,1765935023620,25247.93,0.9045,3.9152,1.544,1.5497,-0.3678,5800,8955,1.544,1.543,632000,1.542,2252600,1.541,2037300,1.54,773300,1.539,232200,1.544,45200,1.545,1108300,1.546,967100,1.547,1642500,1.548,971300,155,100,0,25247.68,25254.0,0.33,6,-0.01
sz159920,09:30:24,1765935026626,25236.25,0.9045,3.976,1.543,1.5497,-0.4323,652500,1006808,1.543,1.542,1473900,1.541,2038000,1.54,1683900,1.539,232200,1.538,295800,1.543,214400,1.544,801700,1.545,862400,1.546,1888600,1.547,1641800,184,100,0,25241.24,25247.5,0.0,8,-0.04
sz159920,09:30:27,1765935029623,25230.94,0.9045,2.0746,1.543,1.5497,-0.4323,400,617,1.5425,1.542,1078800,1.541,1961500,1.54,2276100,1.539,232200,1.538,595800,1.543,221900,1.544,338400,1.545,1422700,1.546,1888600,1.547,1641800,154,100,0,25237.79,25243.5,0.0,1,-0.05
sz159920,09:30:30,1765935032643,25227.88,0.9045,0.5723,1.543,1.549,-0.3873,4400,6785,1.542,1.542,1074500,1.541,1961600,1.54,2276100,1.539,232200,1.538,595800,1.543,241900,1.544,337100,1.545,1891300,1.546,1888600,1.547,1641800,284,100,0,25237.79,25245.0,0.33,1,-0.05
sz159920,09:30:33,1765935035630,25225.84,0.9045,2.1912,1.543,1.549,-0.3873,300,463,1.5433,1.542,1074500,1.541,1961700,1.54,2276100,1.539,232200,1.538,595800,1.543,249400,1.544,357100,1.545,1891300,1.546,1888600,1.547,1641800,154,100,0,25229.6,25235.5,-0.5,9,-0.08
sz159920,09:30:42,1765935044657,25222.56,0.9045,5.2794,1.543,1.549,-0.3873,108800,167878,1.543,1.542,1118000,1.541,1861700,1.54,2276100,1.539,232200,1.538,595800,1.543,262500,1.544,401900,1.545,1889000,1.546,1888600,1.547,1641800,652,100,0,25233.74,25243.0,-0.33,0,-0.07
sz159920,09:30:45,1765935047665,25225.87,0.9045,5.3935,1.543,1.547,-0.2586,302300,466449,1.543,1.543,2017700,1.542,1873900,1.541,1861700,1.54,2276100,1.539,232200,1.544,505300,1.545,4189000,1.546,1888600,1.547,1641800,1.548,1566100,217,100,0,25236.2,25242.0,0.43,4,-0.06
sz159920,09:30:48,1765935049667,25224.14,0.9045,4.5947,1.543,1.547,-0.2586,22400,34563,1.543,1.543,1995300,1.542,1865700,1.541,1861700,1.54,2276100,1.539,532200,1.544,519800,1.545,4154100,1.546,1888600,1.547,1641800,1.548,1566100,223,100,0,25239.97,25247.5,-0.5,9,-0.04
sz159920,09:30:51,1765935053677,25225.01,0.9045,5.1135,1.544,1.547,-0.1939,10600,16367,1.5441,1.542,3861000,1.541,1861700,1.54,2153700,1.539,532200,1.538,595800,1.543,107300,1.544,4993800,1.545,1831400,1.546,1888600,1.547,1229300,999,100,0,25224.14,25228.0,0.0,8,-0.11
sz159920,09:30:54,1765935056680,25216.85,0.9045,4.7136,1.542,1.547,-0.3232,846600,1305465,1.542,1.542,2319100,1.541,1781700,1.54,2141600,1.539,532200,1.538,595800,1.543,1254800,1.544,4993800,1.545,1812100,1.546,1537000,1.547,1229300,216,100,0,25221.28,25227.5,-0.33,8,-0.12
sz159920,09:30:57,1765935059692,25218.86,0.9045,4.9264,1.542,1.547,-0.3232,12900,19892,1.542,1.542,3274000,1.541,1781700,1.54,2089800,1.539,529300,1.538,595800,1.543,1258900,1.544,5000300,1.545,1795000,1.546,1537000,1.547,1229300,200,100,0,25231.7,25239.0,-0.6,10,-0.08
sz159920,09:31:00,1765935063684,25215.73,0.9045,4.2424,1.543,1.5473,-0.2779,1400,2160,1.5429,1.542,3274000,1.541,1780300,1.54,2389800,1.539,529300,1.538,295800,1.543,719200,1.544,5000300,1.545,1782800,1.546,1537000,1.547,1229300,185,100,0,25231.07,25237.0,0.0,14,-0.08
sz159920,09:31:03,1765935064693,25220.21,0.9045,3.6188,1.543,1.5473,-0.2779,88900,137173,1.543,1.542,3275800,1.541,1780300,1.54,2389800,1.539,529300,1.538,295800,1.543,639200,1.544,5013200,1.545,1782800,1.546,1537000,1.547,1229300,355,100,0,25231.42,25236.0,0.0,7,-0.08
sz159920,09:31:06,1765935068698,25232.79,0.9045,5.8471,1.543,1.5473,-0.2779,648000,999863,1.543,1.543,2548500,1.542,1359800,1.541,1780300,1.54,917600,1.539,529300,1.544,1807600,1.545,4082800,1.546,1537000,1.547,1229300,1.548,1566100,360,100,0,25244.0,25250.5,0.0,4,-0.03
sz159920,09:31:09,1765935071710,25232.57,0.9045,5.9909,1.543,1.5473,-0.2779,10700,16510,1.543,1.543,3335800,1.542,1359800,1.541,1780300,1.54,917600,1.539,529300,1.544,1433700,1.545,4082800,1.546,2744400,1.547,1229300,1.548,1566100,60,100,0,25244.42,25254.0,-0.67,8,-0.03
sz159920,09:31:12,1765935074707,25233.85,0.9045,5.6404,1.544,1.5473,-0.2133,2500,3858,1.5432,1.543,3333400,1.542,1659800,1.541,2080300,1.54,627600,1.539,229300,1.544,687300,1.545,4293500,1.546,2744400,1.547,1229300,1.548,1566100,334,100,0,25244.16,25253.0,-0.43,8,-0.03
sz159920,09:31:15,1765935077698,25237.78,0.9045,4.1597,1.544,1.5469,-0.1875,626100,966688,1.544,1.543,1345000,1.542,1657200,1.541,1195200,1.54,3689900,1.539,3129300,1.545,1996100,1.546,2744400,1.547,1229300,1.548,1566100,1.549,1561300,1158,100,0,25272.24,25261.0,-0.67,6,0.08
sz159920,09:31:18,1765935081687,25237.78,0.9045,5.1674,1.544,1.5469,-0.1875,5100,7874,1.5439,1.543,1345000,1.542,1657200,1.541,769300,1.54,3689900,1.539,3129300,1.544,176700,1.545,4301400,1.546,2744400,1.547,1229300,1.548,1566100,797,100,0,25241.75,25250.5,-0.33,1,-0.04
sz159920,09:31:21,1765935083684,25237.78,0.9045,3.0478,1.544,1.5469,-0.1875,183100,282707,1.544,1.543,3449300,1.542,1665900,1.541,469300,1.54,689900,1.539,3129300,1.544,158100,1.545,4306500,1.546,2744400,1.547,1229300,1.548,1566100,639,100,0,25243.08,25248.0,0.67,4,-0.03
sz159920,09:31:24,1765935086687,25237.78,0.9045,4.647,1.543,1.5469,-0.2521,91800,141735,1.544,1.543,3527800,1.542,1682400,1.541,469300,1.54,689900,1.539,3129300,1.544,4200,1.545,4306500,1.546,2744400,1.547,1229300,1.548,1566100,1470,100,0,25252.28,25259.0,0.0,5,0.01
sz159920,09:31:27,1765935089668,25237.78,0.9045,3.3494,1.544,1.5469,-0.1875,10200,15749,1.544,1.543,3517600,1.542,1682400,1.541,469300,1.54,689900,1.539,3129300,1.545,4306500,1.546,2744400,1.547,1229300,1.548,1566100,1.549,1551300,140,100,0,25249.62,25256.0,0.67,1,-0.01
sz159920,09:31:30,1765935092674,25240.57,0.9045,3.2202,1.544,1.5479,-0.252,15000,23150,1.5433,1.543,3527500,1.542,1702400,1.541,469300,1.54,3689900,1.539,3129300,1.544,227800,1.545,4313000,1.546,2744400,1.547,1229300,1.548,1566100,967,100,0,25246.2,25253.0,-0.43,1,-0.02
sz159920,09:31:33,1765935095712,25243.21,0.9045,3.0998,1.544,1.5479,-0.252,90400,139577,1.544,1.543,3589700,1.542,1702400,1.541,469300,1.54,689900,1.539,3129300,1.544,201300,1.545,4319800,1.546,2744400,1.547,1229300,1.548,1566100,56,100,0,25245.84,25252.0,-0.6,2,-0.02
sz159920,09:31:36,1765935097723,25241.53,0.9045,1.9448,1.544,1.5479,-0.252,214000,330416,1.544,1.544,1232000,1.543,3592600,1.542,1702400,1.541,459300,1.54,689900,1.545,4319800,1.546,2744400,1.547,1229300,1.548,1566100,1.549,1551300,396,100,0,25250.53,25258.0,0.6,0,-0.0
sz159920,09:31:39,1765935101709,25237.5,0.9045,1.1259,1.545,1.5479,-0.1874,23400,36150,1.5449,1.544,21200,1.543,3600600,1.542,1702400,1.541,459300,1.54,3689900,1.545,4306200,1.546,2744400,1.547,1229300,1.548,1566100,1.549,1551300,1321,100,0,25244.0,25250.5,-0.5,2,-0.03
sz159920,09:31:42,1765935104709,25227.46,0.9045,2.9533,1.544,1.5479,-0.252,26300,40607,1.544,1.543,3600600,1.542,1671800,1.541,307400,1.54,689900,1.539,129300,1.544,1289100,1.545,4317400,1.546,2744700,1.547,1229300,1.548,1566200,282,100,0,25236.2,25244.0,0.6,2,-0.06
sz159920,09:31:45,1765935107698,25230.13,0.9045,6.2948,1.543,1.548,-0.323,50000,77150,1.543,1.543,3620800,1.542,1671800,1.541,1213000,1.54,689900,1.539,3129300,1.544,2398400,1.545,4317400,1.546,2744700,1.547,1229300,1.548,1566200,154,100,0,25238.0,25245.5,-0.23,3,-0.05
