symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:06,1764725468887,25928.98,0.9078,3.7602,1.591,1.5957,-0.2945,3900,6204,1.5908,1.59,534700,1.589,8648000,1.588,6336000,1.587,4550200,1.586,297800,1.591,5652200,1.592,3263300,1.593,2348400,1.594,372400,1.595,3416500,441,100,0,25957.7,25962.0,0.5,3,-0.49
sz159920,09:31:09,1764725472873,25929.68,0.9078,2.0247,1.591,1.5957,-0.2945,295800,470360,1.5901,1.59,9099700,1.589,6348000,1.588,6348600,1.587,550200,1.586,297800,1.591,1386100,1.592,5436000,1.593,2349500,1.594,1372400,1.595,416500,412,100,0,25953.2,25957.0,0.25,3,-0.51
sz159920,09:31:12,1764725475888,25927.26,0.9078,1.0498,1.591,1.5957,-0.2945,12700,20205,1.5909,1.59,1922200,1.589,8648000,1.588,6349600,1.587,4556500,1.586,297800,1.591,5347300,1.592,3251800,1.593,2321900,1.594,372200,1.595,3416500,1413,100,0,25948.7,25952.5,0.14,11,-0.52
sz159920,09:31:15,1764725477885,25926.38,0.9078,2.3352,1.591,1.5957,-0.2945,50200,79868,1.591,1.59,808600,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5309700,1.592,3243900,1.593,2331900,1.594,372200,1.595,3416500,1459,100,0,25951.83,25958.0,0.33,5,-0.51
sz159920,09:31:18,1764725480886,25926.13,0.9078,5.68,1.591,1.5956,-0.2883,13600,21637,1.591,1.59,898800,1.589,8648000,1.588,6355900,1.587,4556500,1.586,297800,1.591,5306600,1.592,3232700,1.593,2331900,1.594,372200,1.595,3559500,416,100,0,25942.04,25946.5,0.33,1,-0.55
sz159920,09:31:21,1764725483891,25923.25,0.9078,4.6312,1.59,1.5956,-0.351,626600,996295,1.59,1.589,6356800,1.588,8655900,1.587,4556500,1.586,297800,1.585,418000,1.59,2344900,1.591,5321000,1.592,3230100,1.593,1958600,1.594,3382200,1258,100,0,25939.7,25944.0,-0.2,2,-0.56
sz159920,09:31:24,1764725485892,25918.78,0.9078,3.7862,1.59,1.5956,-0.351,600,954,1.59,1.589,8656800,1.588,6355900,1.587,4556500,1.586,302800,1.585,418000,1.59,948800,1.591,5371700,1.592,3230100,1.593,1082000,1.594,382300,1115,100,0,25942.4,25947.0,0.2,17,-0.55
sz159920,09:31:27,1764725489901,25922.58,0.9078,4.3286,1.59,1.5956,-0.351,5000,7950,1.59,1.589,8656900,1.588,6355900,1.587,4556500,1.586,307800,1.585,418300,1.59,960500,1.591,5374600,1.592,3240100,1.593,1108200,1.594,382300,816,100,0,25948.7,25952.0,0.6,1,-0.52
sz159920,09:31:30,1764725492906,25928.24,0.9078,2.8781,1.59,1.5956,-0.351,257200,408948,1.59,1.59,414000,1.589,8658700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5374600,1.592,3240100,1.593,1108300,1.594,343200,1.595,3559500,479,100,0,25950.48,25959.0,0.09,21,-0.52
sz159920,09:31:33,1764725495910,25929.11,0.9078,5.3453,1.59,1.5952,-0.326,32700,51993,1.59,1.59,1014500,1.589,8668700,1.588,6359900,1.587,4556500,1.586,307800,1.591,5387800,1.592,3240100,1.593,1108300,1.594,340200,1.595,3569500,372,100,0,25950.94,25955.5,0.17,1,-0.51
