symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:32:24,1764552746551,25965.14,0.9083,2.6666,1.591,1.5948,-0.2383,551000,876641,1.591,1.59,4734700,1.589,8556600,1.588,7051900,1.587,6007900,1.586,5034400,1.591,885800,1.592,4585100,1.593,3676800,1.594,1151100,1.595,1345600,34,100,0,25943.6,25956.0,0.14,1,0.19
sz159920,09:32:27,1764552749557,25963.02,0.9083,6.3418,1.591,1.5948,-0.2383,30100,47889,1.591,1.59,4734600,1.589,8556600,1.588,7061900,1.587,6007900,1.586,5034400,1.591,1016300,1.592,4610500,1.593,3676800,1.594,1151100,1.595,1345600,1078,100,0,25943.35,25955.5,-0.23,1,0.19
sz159920,09:32:30,1764552752522,25970.92,0.9083,3.9079,1.591,1.5948,-0.2383,13300,21160,1.591,1.59,4741100,1.589,4556600,1.588,7061900,1.587,6007900,1.586,9034400,1.591,1886600,1.592,4615500,1.593,3676800,1.594,1151100,1.595,1345600,26,100,0,25943.35,25957.0,0.14,4,0.19
sz159920,09:32:33,1764552755555,25965.0,0.9083,5.7797,1.591,1.5948,-0.2383,10000,15910,1.591,1.59,4756500,1.589,8548100,1.588,7062200,1.587,6007900,1.586,5034500,1.591,500300,1.592,4615500,1.593,3682200,1.594,1151100,1.595,1345600,1041,100,0,25973.99,25962.5,0.5,5,0.31
sz159920,09:32:36,1764552758556,25974.15,0.9083,3.9545,1.591,1.5948,-0.2383,82100,130621,1.591,1.59,5796000,1.589,8548200,1.588,7277300,1.587,6007900,1.586,5034600,1.591,79200,1.592,5115500,1.593,3682200,1.594,1151100,1.595,1345600,32,100,0,25976.9,25965.0,0.2,2,0.32
sz159920,09:32:39,1764552762550,25982.96,0.9083,5.8674,1.591,1.5951,-0.257,88900,141440,1.591,1.591,4334400,1.59,7945000,1.589,8548200,1.588,6692500,1.587,5007900,1.592,774900,1.593,4981600,1.594,3192300,1.595,1345600,1.596,1557300,64,100,0,25991.28,25983.0,0.2,9,0.37
sz159920,09:32:42,1764552764550,25986.49,0.9083,4.8098,1.592,1.5951,-0.1943,824900,1313191,1.5919,1.592,2220200,1.591,4756500,1.59,7912900,1.589,6389500,1.588,9691300,1.593,4991200,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,49,100,0,25994.0,25983.5,-0.33,10,0.38
sz159920,09:32:45,1764552767561,25990.27,0.9083,3.9863,1.592,1.5951,-0.1943,1096700,1746002,1.5921,1.592,302400,1.591,4752800,1.59,7909300,1.589,5514700,1.588,6696400,1.593,4936100,1.594,2205500,1.595,1357600,1.596,1559300,1.597,1040300,479,100,0,25980.5,25970.0,0.2,14,0.33
sz159920,09:32:48,1764552770549,25987.88,0.9083,3.6397,1.592,1.5951,-0.1943,332400,529180,1.592,1.591,1813000,1.59,4970700,1.589,6289500,1.588,6696400,1.587,9002900,1.592,4853300,1.593,2645700,1.594,3205500,1.595,1357600,1.596,1559300,137,100,0,25974.9,25966.0,0.33,2,0.31
sz159920,09:32:51,1764552773563,25979.31,0.9083,3.3351,1.592,1.5951,-0.1943,100,160,1.6,1.591,17700,1.59,4975700,1.589,7455900,1.588,6696400,1.587,6002900,1.592,4869900,1.593,3650200,1.594,3205500,1.595,1357600,1.596,1559300,23,100,0,25970.6,25959.5,0.0,3,0.29
sz159920,09:32:54,1764552776573,25974.86,0.9083,2.7961,1.591,1.5962,-0.3258,39600,63004,1.591,1.591,1185400,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4696200,1.593,3650500,1.594,3205500,1.595,1357600,1.596,1559300,39,100,0,25977.99,25967.0,0.33,9,0.32
sz159920,09:32:57,1764552779577,25979.64,0.9083,2.3731,1.591,1.5962,-0.3258,100200,159418,1.591,1.591,1977800,1.59,4986800,1.589,7455900,1.588,6696300,1.587,9002900,1.592,4736200,1.593,2650500,1.594,3205500,1.595,1357600,1.596,1559300,1126,100,0,25978.7,25968.0,0.43,1,0.32
sz159920,09:33:00,1764552783589,25976.66,0.9083,2.0213,1.591,1.5962,-0.3258,200,318,1.59,1.591,4991500,1.59,7986800,1.589,10485900,1.588,6696300,1.587,6002900,1.592,3865000,1.593,5650500,1.594,6205500,1.595,1357600,1.596,1559300,1118,100,0,25982.44,25971.5,0.2,4,0.34
sz159920,09:33:03,1764552785572,25976.54,0.9083,1.9705,1.591,1.5962,-0.3258,66400,105706,1.592,1.591,5188000,1.59,7986800,1.589,10486000,1.588,6696300,1.587,6002900,1.592,4691900,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1559300,1100,100,0,25974.72,25965.0,-0.25,18,0.31
sz159920,09:33:06,1764552788576,25975.29,0.9083,2.0175,1.591,1.5962,-0.3258,600,955,1.5917,1.591,252300,1.59,7986900,1.589,10486000,1.588,9739000,1.587,6002900,1.592,4702000,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,128,100,0,25974.43,25962.0,0.67,0,0.31
sz159920,09:33:09,1764552792595,25976.74,0.9083,0.6453,1.591,1.5955,-0.282,181500,288768,1.591,1.591,4259300,1.59,7968900,1.589,10486000,1.588,6785200,1.587,6002900,1.592,4713500,1.593,5650500,1.594,6205500,1.595,4362600,1.596,1585900,28,100,0,25971.96,25961.5,0.27,12,0.3
sz159920,09:33:12,1764552794588,25969.39,0.9083,1.4324,1.592,1.5955,-0.2194,13700,21810,1.592,1.591,103900,1.59,7968900,1.589,10486000,1.588,9785200,1.587,6002900,1.592,4716900,1.593,6660500,1.594,6205500,1.595,4362600,1.596,1586700,135,100,0,25945.65,25957.0,-0.6,7,0.2
