symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:31:09,1766453473245,25889.37,0.904,0.3807,1.582,1.5864,-0.2774,0,0,1.582,1.582,2274100,1.581,1479100,1.58,1422900,1.579,11300,1.578,329600,1.583,1582100,1.584,8167200,1.585,7401800,1.586,4668700,1.587,78600,593,100,1,25966.6,25964.5,0.11,28,0.45
sz159920,09:31:12,1766453474220,25889.37,0.904,0.7484,1.583,1.5866,-0.2269,6837300,10823450,1.583,1.582,3454800,1.581,1806000,1.58,1422900,1.579,11300,1.578,221100,1.584,9095500,1.585,7391800,1.586,4668700,1.587,80400,1.588,384200,398,100,0,25967.2,25965.5,0.11,25,0.45
sz159920,09:31:15,1766453478211,25892.98,0.904,1.5174,1.583,1.5866,-0.2269,20300,32135,1.583,1.583,979700,1.582,4274900,1.581,2806000,1.58,2422900,1.579,1011300,1.584,8354400,1.585,7396800,1.586,4668700,1.587,1080400,1.588,4389200,11,100,0,25970.99,25969.0,0.0,0,0.46
sz159920,09:31:18,1766453480213,25889.86,0.904,1.5962,1.583,1.5866,-0.2269,4100,6490,1.5829,1.583,1269400,1.582,4274900,1.581,2506000,1.58,2422900,1.579,1311300,1.584,8363000,1.585,7442800,1.586,4700700,1.587,1084500,1.588,4389200,1387,100,0,25970.99,25969.0,0.0,0,0.46
sz159920,09:31:21,1766453484178,25892.25,0.904,1.4182,1.583,1.5866,-0.2269,360900,571360,1.5832,1.583,963800,1.582,7274900,1.581,5506000,1.58,5422900,1.579,1311300,1.584,8471700,1.585,8180900,1.586,4700700,1.587,1084500,1.588,4389200,9,100,0,25970.99,25969.0,0.0,0,0.46
sz159920,09:31:24,1766453487170,25896.56,0.904,1.6065,1.584,1.5866,-0.1639,1083700,1715549,1.583,1.583,1773100,1.582,7274900,1.581,5506000,1.58,5422900,1.579,1311300,1.584,8430300,1.585,8180900,1.586,4720700,1.587,1084500,1.588,4391700,193,100,0,25970.99,25969.0,0.0,0,0.46
sz159920,09:31:27,1766453491165,25889.88,0.904,3.4486,1.583,1.5869,-0.2458,314500,497854,1.583,1.583,1003400,1.582,7274900,1.581,5506000,1.58,5422900,1.579,1311300,1.584,9195600,1.585,8334200,1.586,4720700,1.587,1084500,1.588,4391700,348,100,0,25964.98,25964.0,0.5,0,0.44
sz159920,09:31:30,1766453493152,25889.89,0.904,2.1242,1.583,1.5869,-0.2458,4897500,7752742,1.583,1.582,7454800,1.581,5516000,1.58,5422900,1.579,1311400,1.578,1221100,1.583,1492000,1.584,10088100,1.585,7711400,1.586,5722700,1.587,4085500,333,100,0,25959.16,25951.0,-0.43,0,0.42
sz159920,09:31:33,1766453496145,25886.2,0.904,0.9182,1.583,1.5869,-0.2458,300,475,1.5833,1.582,2552100,1.581,6433000,1.58,5122900,1.579,4311500,1.578,1521100,1.583,8761700,1.584,7790000,1.585,7714400,1.586,1762600,1.587,4085500,324,100,0,25956.43,25954.0,0.6,0,0.41
sz159920,09:31:36,1766453498147,25883.43,0.904,1.2721,1.582,1.5869,-0.3088,500,791,1.582,1.582,1155300,1.581,6435600,1.58,5133000,1.579,4311500,1.578,1521100,1.583,9521400,1.584,7837400,1.585,7714500,1.586,4789900,1.587,4085500,174,100,0,25956.43,25954.0,0.6,0,0.41
