symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,9:38:21,1767580000000.0,26326.72,0.8972,2.465,1.591,1.5975,-0.4069,2600,4136,1.5908,1.591,5740500,1.59,5139300,1.589,4511800,1.588,2296400,1.587,1325900,1.592,25700,1.593,3712600,1.594,5671800,1.595,6902000,1.596,3770100,0,100,0,26360.84,26367.0,-0.6,2,-0.26
sz159920,10:05:15,1767580000000.0,26391.63,0.8972,3.0699,1.595,1.602,-0.437,106400,169807,1.5959,1.595,4253000,1.594,6380400,1.593,1828000,1.592,2286100,1.591,1165300,1.596,6335400,1.597,5346600,1.598,8889400,1.599,6436100,1.6,5690000,520,100,0,26410.12,26423.0,-0.33,1,-0.07
sz159920,10:04:18,1767580000000.0,26391.11,0.8972,2.3226,1.596,1.6023,-0.3932,523200,835027,1.596,1.596,150300,1.595,6688400,1.594,4490800,1.593,1770100,1.592,1876100,1.597,7547900,1.598,9087700,1.599,7214300,1.6,2788800,1.601,595400,521,100,0,26416.49,26428.5,0.0,1,-0.05
sz159920,10:22:00,1767580000000.0,26385.96,0.8972,3.884,1.595,1.602,-0.437,3000,4785,1.595,1.595,10171700,1.594,4886300,1.593,2224400,1.592,2098800,1.591,1668600,1.596,1451400,1.597,6943400,1.598,9756700,1.599,12957700,1.6,3325700,521,100,0,26408.8,26422.0,-0.14,2,-0.08
sz159920,10:00:12,1767580000000.0,26429.82,0.8972,3.8339,1.598,1.6031,-0.3181,61000,97478,1.598,1.598,7247300,1.597,6258600,1.596,4905300,1.595,2931500,1.594,2806700,1.599,5196900,1.6,9314600,1.601,7149700,1.602,5345100,1.603,3188900,522,100,0,26489.6,26480.0,-0.67,2,0.23
sz159920,10:35:00,1767580000000.0,26403.49,0.8972,2.9858,1.597,1.6027,-0.3556,3400,5430,1.5971,1.596,8355700,1.595,5221100,1.594,1963700,1.593,2128300,1.592,1724100,1.597,3286100,1.598,10886000,1.599,13880300,1.6,7570700,1.601,799400,522,100,0,26419.6,26435.0,0.0,0,-0.04
sz159920,10:33:57,1767580000000.0,26399.19,0.8972,2.2065,1.596,1.6021,-0.3808,100,160,1.6,1.596,4250400,1.595,10946000,1.594,3140500,1.593,2220300,1.592,1724100,1.597,934200,1.598,10418500,1.599,13742100,1.6,7840100,1.601,818500,522,100,0,26419.05,26435.0,-0.33,2,-0.04
sz159920,9:39:42,1767580000000.0,26351.49,0.8972,4.0432,1.593,1.5986,-0.3503,152000,242136,1.593,1.593,4666600,1.592,4637300,1.591,5192100,1.59,4666600,1.589,2249900,1.594,3166200,1.595,4914000,1.596,7126800,1.597,4186400,1.598,4591100,516,100,0,26383.84,26391.0,0.67,3,-0.17
sz159920,9:39:06,1767580000000.0,26328.08,0.8972,2.0925,1.592,1.5977,-0.3568,41700,66386,1.592,1.592,10000,1.591,7341200,1.59,5239300,1.589,4611800,1.588,2310700,1.593,4128800,1.594,3082100,1.595,7122600,1.596,3828900,1.597,4176000,523,100,0,26359.16,26367.0,0.6,3,-0.26
sz159920,10:00:45,1767580000000.0,26440.75,0.8972,3.7673,1.599,1.6045,-0.3428,6600,10553,1.5989,1.598,7281600,1.597,6257700,1.596,4726000,1.595,2941500,1.594,2806700,1.599,3320400,1.6,8600500,1.601,7150700,1.602,5354000,1.603,3189000,526,100,0,26492.18,26484.0,-0.47,2,0.24
