symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:03,1766539807639,25804.11,0.9032,5.1439,1.574,1.5785,-0.2851,0,0,1.574,1.574,930200,1.573,1014000,1.572,1315100,1.571,1444800,1.57,4469100,1.575,1299900,1.576,352800,1.577,152100,1.578,401000,1.579,1747400,321,100,1,25873.12,25871.0,0.25,6,0.17
sz159920,09:30:06,1766539808624,25804.11,0.9032,4.6894,1.576,1.5785,-0.1584,1327300,2090504,1.575,1.575,680600,1.574,932100,1.573,1020200,1.572,2286900,1.571,1795800,1.576,1103400,1.577,458900,1.578,927200,1.579,2046300,1.58,1534400,1307,100,0,25870.53,25867.5,0.0,0,0.16
sz159920,09:30:09,1766539812631,25811.32,0.9032,5.2322,1.575,1.5785,-0.2217,925900,1458500,1.5752,1.575,985800,1.574,936700,1.573,1036000,1.572,2284300,1.571,1792900,1.576,901500,1.577,461900,1.578,933800,1.579,2272600,1.58,1311000,1144,100,0,25883.27,25884.0,0.67,0,0.21
sz159920,09:30:12,1766539814629,25816.58,0.9032,4.7495,1.576,1.5804,-0.2784,386800,609497,1.5757,1.576,713200,1.575,888400,1.574,934100,1.573,1036100,1.572,3181500,1.577,464500,1.578,1037000,1.579,1272600,1.58,4311000,1.581,1260200,983,100,0,25876.8,25875.0,0.14,1,0.19
sz159920,09:30:15,1766539817632,25811.87,0.9032,3.6744,1.576,1.5804,-0.2784,1463600,2306633,1.576,1.575,888400,1.574,934100,1.573,1036100,1.572,3181500,1.571,2487700,1.576,777000,1.577,476900,1.578,1037000,1.579,2272600,1.58,4306700,955,100,0,25875.08,25875.5,-0.6,0,0.18
sz159920,09:30:18,1766539821623,25816.31,0.9032,4.284,1.575,1.5804,-0.3417,3500,5513,1.5751,1.575,885400,1.574,939600,1.573,1036100,1.572,3181500,1.571,2482700,1.576,839300,1.577,510800,1.578,1037000,1.579,2272600,1.58,4306700,296,100,0,25875.08,25875.5,-0.6,0,0.18
sz159920,09:30:21,1766539824626,25808.97,0.9032,4.0365,1.576,1.5804,-0.2784,1037200,1633742,1.5751,1.574,1012700,1.573,1036100,1.572,3184100,1.571,2482700,1.57,1486600,1.575,750100,1.576,2266600,1.577,1691100,1.578,1037000,1.579,2272600,185,100,0,25865.07,25861.5,-0.33,0,0.14
sz159920,09:30:24,1766539826621,25807.08,0.9032,3.5428,1.576,1.5804,-0.2784,369900,582599,1.575,1.574,1013000,1.573,1036200,1.572,3184100,1.571,2486500,1.57,1486600,1.575,4200,1.576,1450900,1.577,1511400,1.578,1047000,1.579,2273600,15,100,0,25865.53,25861.5,-0.6,2,0.14
sz159920,09:30:27,1766539829618,25803.62,0.9032,3.8452,1.575,1.5809,-0.3732,5000,7875,1.575,1.574,1192700,1.573,4192300,1.572,6184100,1.571,5486500,1.57,1498100,1.575,3780400,1.576,4753800,1.577,4521400,1.578,2047000,1.579,4984700,293,100,0,25862.08,25860.5,0.6,0,0.13
sz159920,09:30:30,1766539833621,25805.75,0.9032,2.3118,1.575,1.5809,-0.3732,12300,19372,1.575,1.574,1016800,1.573,4192300,1.572,6184100,1.571,5486600,1.57,1498100,1.575,3802800,1.576,4753800,1.577,4521400,1.578,2047000,1.579,4984700,294,100,0,25863.5,25860.0,0.2,0,0.13
