symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:03,1767663007132,26511.98,0.8972,0.3521,1.607,1.6116,-0.2854,0,0,1.607,1.607,2016700,1.606,798600,1.605,1414800,1.604,1445300,1.603,4100100,1.608,262500,1.609,2800900,1.61,469600,1.611,357100,1.612,1332900,144,100,1,26576.72,26575.0,0.33,18,0.77
sz159920,09:30:06,1767663009133,26524.88,0.8972,0.5711,1.607,1.6116,-0.2854,579600,931637,1.6074,1.607,1754400,1.606,960100,1.605,1831900,1.604,1738000,1.603,4422800,1.608,287000,1.609,3061800,1.61,819000,1.611,1123400,1.612,1634900,580,100,0,26591.18,26592.0,-0.6,41,0.82
sz159920,09:30:09,1767663011142,26527.78,0.8972,2.4592,1.607,1.6119,-0.304,848200,1363491,1.6075,1.607,2267200,1.606,1135200,1.605,2496800,1.604,1737300,1.603,4422800,1.608,2600,1.609,3063500,1.61,533200,1.611,1123400,1.612,1634900,565,100,0,26584.2,26582.0,0.75,40,0.8
sz159920,09:30:12,1767663014147,26540.66,0.8972,5.0743,1.607,1.6119,-0.304,278800,448135,1.6074,1.607,3488300,1.606,1136900,1.605,3279900,1.604,2613500,1.603,4423300,1.608,36300,1.609,2986100,1.61,560000,1.611,1540900,1.612,1634900,204,100,0,26584.2,26582.0,-0.33,7,0.8
sz159920,09:30:09,1767663015145,26529.08,0.8972,4.6241,1.607,1.6119,-0.304,0,0,1.607,1.607,2267200,1.606,1135200,1.605,2496800,1.604,1737300,1.603,4422800,1.608,2600,1.609,3063500,1.61,533200,1.611,1123400,1.612,1634900,652,100,1,26584.2,26584.0,0.0,26,0.8
sz159920,09:30:12,1767663016137,26529.08,0.8972,2.9043,1.607,1.6119,-0.304,278800,448135,1.6074,1.607,3488300,1.606,1136900,1.605,3279900,1.604,2613500,1.603,4423300,1.608,36300,1.609,2986100,1.61,560000,1.611,1540900,1.612,1634900,201,100,0,26587.72,26587.0,-0.67,17,0.81
sz159920,09:30:15,1767663017138,26536.75,0.8972,2.5774,1.607,1.6119,-0.304,1048000,1684177,1.607,1.607,4567400,1.606,1130000,1.605,3279900,1.604,2611500,1.603,4423300,1.608,30000,1.609,2987400,1.61,566000,1.611,1540900,1.612,1637400,655,100,0,26587.64,26586.5,0.0,11,0.81
sz159920,09:30:12,1767663019140,26547.07,0.8972,2.1535,1.607,1.6119,-0.304,0,0,1.607,1.607,3488300,1.606,1136900,1.605,3279900,1.604,2613500,1.603,4423300,1.608,36300,1.609,2986100,1.61,560000,1.611,1540900,1.612,1634900,609,100,1,26598.11,26597.5,0.27,10,0.85
sz159920,09:30:15,1767663020145,26547.07,0.8972,2.5045,1.607,1.6119,-0.304,1048000,1684177,1.607,1.607,4567400,1.606,1130000,1.605,3279900,1.604,2611500,1.603,4423300,1.608,30000,1.609,2987400,1.61,566000,1.611,1540900,1.612,1637400,193,100,0,26593.54,26593.0,0.6,25,0.83
sz159920,09:30:18,1767663021127,26543.68,0.8972,1.9578,1.608,1.6119,-0.242,309400,497515,1.608,1.608,3020900,1.607,2286800,1.606,3067400,1.605,3279200,1.604,2866500,1.609,692400,1.61,2866000,1.611,1540900,1.612,812200,1.613,1180000,639,100,0,26593.6,26593.0,0.2,20,0.83
sz159920,09:30:15,1767663024145,26536.86,0.8972,2.2415,1.607,1.6119,-0.304,0,0,1.607,1.607,4567400,1.606,1130000,1.605,3279900,1.604,2611500,1.603,4423300,1.608,30000,1.609,2987400,1.61,566000,1.611,1540900,1.612,1637400,202,100,1,26586.4,26585.5,-0.56,11,0.81
sz159920,09:30:21,1767663025145,26527.99,0.8972,3.8143,1.607,1.6119,-0.304,1100400,1770145,1.6086,1.607,4230200,1.606,3075400,1.605,3288500,1.604,2867800,1.603,1131600,1.608,57700,1.609,2306300,1.61,565900,1.611,1543200,1.612,1812200,201,100,0,26580.6,26578.5,-0.33,8,0.78
sz159920,09:30:24,1767663026137,26527.99,0.8972,2.701,1.607,1.6136,-0.409,146700,235824,1.6075,1.607,1216300,1.606,4145700,1.605,3298500,1.604,2869000,1.603,1131600,1.608,2302200,1.609,6300,1.61,1606400,1.611,1761900,1.612,2030900,1193,100,0,26576.75,26573.5,-0.5,6,0.77
sz159920,09:30:21,1767663030134,26522.96,0.8972,3.317,1.607,1.6119,-0.304,0,0,1.607,1.607,4230200,1.606,3075400,1.605,3288500,1.604,2867800,1.603,1131600,1.608,57700,1.609,2306300,1.61,565900,1.611,1543200,1.612,1812200,185,100,1,26582.98,26581.0,0.0,2,0.79
sz159920,09:30:27,1767663031147,26527.97,0.8972,4.4269,1.608,1.6136,-0.3471,2458400,3953034,1.608,1.607,3336200,1.606,1324300,1.605,3298500,1.604,2869000,1.603,1131600,1.608,999500,1.609,2506600,1.61,1607300,1.611,1761900,1.612,2030900,498,100,0,26587.17,26585.0,0.6,12,0.81
sz159920,09:30:24,1767663034139,26525.74,0.8972,6.6548,1.607,1.6136,-0.409,0,0,1.607,1.607,1216300,1.606,4145700,1.605,3298500,1.604,2869000,1.603,1131600,1.608,2302200,1.609,6300,1.61,1606400,1.611,1761900,1.612,2030900,1197,100,1,26580.8,26579.5,-0.33,12,0.78
sz159920,09:30:30,1767663035148,26518.86,0.8972,4.8942,1.608,1.6136,-0.3471,3341300,5372791,1.608,1.607,4321100,1.606,2881800,1.605,3298500,1.604,2869000,1.603,4131600,1.608,9400,1.609,2506600,1.61,1627300,1.611,1761900,1.612,2030900,201,100,0,26577.84,26577.0,0.33,38,0.77
sz159920,09:30:33,1767663037163,26525.94,0.8972,3.5231,1.608,1.6136,-0.3471,70600,113494,1.6076,1.607,3290000,1.606,2921800,1.605,3288500,1.604,2869000,1.603,4131600,1.608,17500,1.609,2506600,1.61,1627300,1.611,1761900,1.612,2030900,61,100,0,26581.2,26579.0,-0.33,7,0.79
sz159920,09:30:36,1767663039164,26525.86,0.8972,5.4367,1.608,1.6136,-0.3471,27700,44541,1.608,1.607,3479500,1.606,2921800,1.605,3282300,1.604,2869000,1.603,4131600,1.608,31700,1.609,2530300,1.61,1627300,1.611,1761900,1.612,2030900,698,100,0,26590.0,26588.0,0.2,6,0.82
sz159920,09:30:39,1767663041174,26525.45,0.8972,5.0769,1.608,1.613,-0.31,53400,85846,1.6076,1.607,3458100,1.606,2921800,1.605,3282300,1.604,2869000,1.603,4111600,1.608,61100,1.609,2868900,1.61,1637300,1.611,1761900,1.612,2046100,696,100,0,26588.32,26587.5,-0.27,8,0.81
sz159920,09:30:42,1767663045149,26524.41,0.8972,2.8291,1.608,1.613,-0.31,68300,109826,1.608,1.608,13500,1.607,3457400,1.606,2921800,1.605,3281600,1.604,2869000,1.609,2668900,1.61,1668300,1.611,1761900,1.612,2046100,1.613,1181000,677,100,0,26586.26,26584.0,-0.11,5,0.8
sz159920,09:30:39,1767663047180,26526.04,0.8972,2.6436,1.608,1.613,-0.31,0,0,1.608,1.607,3458100,1.606,2921800,1.605,3282300,1.604,2869000,1.603,4111600,1.608,61100,1.609,2868900,1.61,1637300,1.611,1761900,1.612,2046100,234,100,1,26584.76,26584.0,-0.2,8,0.8
sz159920,09:30:45,1767663049185,26526.99,0.8972,2.2412,1.608,1.613,-0.31,153300,246460,1.6077,1.608,17100,1.607,4910600,1.606,2921800,1.605,3301600,1.604,2871600,1.609,2650800,1.61,1668300,1.611,1761900,1.612,2046100,1.613,1181000,710,100,0,26587.3,26585.0,0.56,4,0.81
sz159920,09:30:48,1767663051188,26525.51,0.8972,2.4897,1.608,1.613,-0.31,300,482,1.6067,1.608,100500,1.607,4655100,1.606,2921800,1.605,3270400,1.604,2871600,1.609,3899200,1.61,1457300,1.611,1543200,1.612,1135900,1.613,1181000,688,100,0,26584.76,26582.5,0.0,9,0.8
sz159920,09:30:51,1767663054181,26527.01,0.8972,2.0188,1.608,1.613,-0.31,2100,3377,1.6081,1.608,150900,1.607,5811300,1.606,2921800,1.605,3270400,1.604,1705700,1.609,3916400,1.61,1460600,1.611,1543200,1.612,1135900,1.613,1181000,226,100,0,26585.35,26584.0,0.2,2,0.8
sz159920,09:30:45,1767663055181,26526.76,0.8972,2.1238,1.608,1.613,-0.31,0,0,1.608,1.608,17100,1.607,4910600,1.606,2921800,1.605,3301600,1.604,2871600,1.609,2650800,1.61,1668300,1.611,1761900,1.612,2046100,1.613,1181000,722,100,1,26587.43,26586.0,-0.67,0,0.81
sz159920,09:30:51,1767663056182,26526.76,0.8972,2.8912,1.608,1.613,-0.31,2400,3859,1.6079,1.608,150900,1.607,5811300,1.606,2921800,1.605,3270400,1.604,1705700,1.609,3916400,1.61,1460600,1.611,1543200,1.612,1135900,1.613,1181000,236,100,0,26589.8,26589.0,0.0,23,0.82
sz159920,09:30:48,1767663057186,26524.41,0.8972,2.2141,1.608,1.613,-0.31,0,0,1.608,1.608,100500,1.607,4655100,1.606,2921800,1.605,3270400,1.604,2871600,1.609,3899200,1.61,1457300,1.611,1543200,1.612,1135900,1.613,1181000,690,100,1,26588.88,26589.0,0.0,6,0.81
sz159920,09:30:54,1767663058188,26524.41,0.8972,2.1587,1.609,1.6131,-0.2542,104400,167882,1.6081,1.608,59000,1.607,7683200,1.606,2921800,1.605,2393400,1.604,1705700,1.609,3921900,1.61,1482000,1.611,1543200,1.612,1135900,1.613,1181000,250,100,0,26585.35,26583.5,-0.6,3,0.8
sz159920,09:30:57,1767663059182,26526.19,0.8972,1.8341,1.608,1.6131,-0.3162,59000,94872,1.608,1.607,6683200,1.606,2921800,1.605,2393400,1.604,1708700,1.603,1755400,1.608,194900,1.609,3977300,1.61,1537500,1.611,1543200,1.612,1135900,559,100,0,26583.53,26582.5,0.11,1,0.79
sz159920,09:31:03,1767663066191,26532.55,0.8972,3.091,1.609,1.6131,-0.2542,311400,500732,1.608,1.608,300,1.607,6707800,1.606,2921800,1.605,1218500,1.604,1708700,1.609,3977700,1.61,1539900,1.611,1153800,1.612,135900,1.613,1181500,249,100,0,26591.72,26591.5,-0.27,4,0.83
sz159920,09:31:06,1767663070192,26540.82,0.8972,6.4756,1.607,1.6131,-0.3782,100000,160701,1.607,1.608,7000,1.607,6649000,1.606,2921700,1.605,1218500,1.604,1708700,1.609,4016900,1.61,1521100,1.611,1153800,1.612,1149900,1.613,1181500,247,100,0,26595.4,26594.5,0.6,2,0.84
sz159920,09:31:09,1767663072181,26540.31,0.8972,7.6405,1.609,1.6128,-0.2356,33300,53568,1.6086,1.608,3106700,1.607,4703300,1.606,2047200,1.605,1218500,1.604,1708700,1.609,1720400,1.61,3818200,1.611,153800,1.612,1149900,1.613,1181500,643,100,0,26597.27,26597.0,0.0,15,0.85
sz159920,09:31:12,1767663075193,26532.73,0.8972,6.7455,1.608,1.6128,-0.2976,12200,19618,1.608,1.608,3969300,1.607,4740600,1.606,2047200,1.605,1218500,1.604,4708700,1.609,1174900,1.61,3826000,1.611,1028300,1.612,1149900,1.613,1181500,248,100,0,26599.3,26599.0,-0.78,5,0.85
sz159920,09:31:15,1767663078189,26538.06,0.8972,4.413,1.608,1.6128,-0.2976,4300,6914,1.6079,1.608,4152000,1.607,4760600,1.606,2047200,1.605,1218800,1.604,4708700,1.609,1457300,1.61,3831000,1.611,2193700,1.612,1151100,1.613,1181500,201,100,0,26599.32,26601.0,-0.6,1,0.85
sz159920,09:31:09,1767663080182,26539.87,0.8972,4.5789,1.609,1.6128,-0.2356,0,0,1.609,1.608,3106700,1.607,4703300,1.606,2047200,1.605,1218500,1.604,1708700,1.609,1720400,1.61,3818200,1.611,153800,1.612,1149900,1.613,1181500,54,100,1,26600.36,26600.0,-0.14,5,0.86
sz159920,09:31:18,1767663081184,26539.56,0.8972,3.5284,1.608,1.6128,-0.2976,26500,42612,1.608,1.608,4396200,1.607,5760900,1.606,2047200,1.605,1228800,1.604,4708700,1.609,883000,1.61,3836000,1.611,2193700,1.612,1177400,1.613,1181500,705,100,0,26605.0,26604.0,-0.42,5,0.88
sz159920,09:31:21,1767663084187,26545.29,0.8972,3.0875,1.609,1.6128,-0.2356,27300,43923,1.6089,1.608,4396200,1.607,5756900,1.606,1865900,1.605,1228800,1.604,4708700,1.609,2138400,1.61,3846000,1.611,2198700,1.612,1177400,1.613,1181500,233,100,0,26598.7,26598.0,-0.11,9,0.85
sz159920,09:31:24,1767663086181,26543.5,0.8972,4.251,1.609,1.6128,-0.2356,6000,9654,1.609,1.608,2159000,1.607,4756900,1.606,1865900,1.605,1228800,1.604,4708700,1.609,3064700,1.61,3871500,1.611,2198700,1.612,1177400,1.613,1181500,67,100,0,26596.1,26593.0,0.6,11,0.84
sz159920,09:31:18,1767663088189,26541.03,0.8972,5.7899,1.608,1.6128,-0.2976,0,0,1.608,1.608,4396200,1.607,5760900,1.606,2047200,1.605,1228800,1.604,4708700,1.609,883000,1.61,3836000,1.611,2193700,1.612,1177400,1.613,1181500,169,100,1,26597.64,26597.0,-0.14,4,0.85
sz159920,09:31:27,1767663089189,26543.03,0.8972,5.7969,1.609,1.6128,-0.2356,41500,66770,1.6089,1.608,2161400,1.607,4756900,1.606,1865900,1.605,1228100,1.604,4708700,1.609,3084300,1.61,3872500,1.611,2198700,1.612,1177400,1.613,1181500,460,100,0,26598.7,26596.0,0.43,1,0.85
