symbol,tx_server_time,tx_local_time,index_price,fx_rate,sentiment,price,iopv,premium_rate,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5,idx_delay_ms,fut_delay_ms,data_flags,fut_price,fut_mid,fut_imb,fut_delta_vol,fut_pct
sz159920,09:30:06,1765762208222,25719.57,0.9059,2.3499,1.576,1.5796,-0.2279,224000,352867,1.5753,1.575,332800,1.574,5013100,1.573,2905800,1.572,3427700,1.571,2406100,1.576,3931600,1.577,2162500,1.578,2195400,1.579,969900,1.58,1321200,288,100,0,25727.21,25738.0,0.0,10,-0.98
sz159920,09:30:09,1765762212235,25715.43,0.9059,6.4935,1.576,1.5796,-0.2279,266300,419556,1.5755,1.575,2206300,1.574,5077700,1.573,3537700,1.572,1429700,1.571,2406100,1.576,2828000,1.577,1847800,1.578,2203100,1.579,1970700,1.58,1368900,1298,100,0,25717.47,25732.0,-0.33,26,-1.02
sz159920,09:30:12,1765762214235,25717.83,0.9059,4.5598,1.575,1.5796,-0.2912,51300,80804,1.5751,1.574,2933100,1.573,4938300,1.572,3431000,1.571,2406500,1.57,1939700,1.575,2325700,1.576,1599500,1.577,2419100,1.578,2208800,1.579,727100,363,100,0,25722.66,25734.5,0.33,33,-1.0
sz159920,09:30:15,1765762217234,25705.98,0.9059,4.6142,1.575,1.5798,-0.3038,63200,99540,1.575,1.575,5100,1.574,4973000,1.573,2898400,1.572,2484200,1.571,2352900,1.576,3857600,1.577,1788400,1.578,1577600,1.579,100900,1.58,1507000,204,100,0,25715.64,25726.0,-0.33,23,-1.03
sz159920,09:30:18,1765762220250,25698.63,0.9059,4.2377,1.575,1.5798,-0.3038,145200,228690,1.575,1.574,2736300,1.573,5437900,1.572,2784200,1.571,2352900,1.57,1184700,1.575,2211500,1.576,1808600,1.577,1788400,1.578,1577600,1.579,636500,664,100,0,25713.8,25725.0,0.0,6,-1.04
sz159920,09:30:21,1765762223243,25706.35,0.9059,3.9963,1.574,1.5798,-0.3671,141500,222839,1.5748,1.574,3115100,1.573,5442900,1.572,3429800,1.571,3298500,1.57,2130300,1.575,2107100,1.576,1808600,1.577,2423800,1.578,2208000,1.579,1266900,825,100,0,25724.84,25736.0,0.2,7,-0.99
sz159920,09:30:24,1765762227249,25712.96,0.9059,5.4129,1.575,1.5798,-0.3038,73800,116235,1.575,1.575,2683300,1.574,3455900,1.573,4349600,1.572,5513700,1.571,3298500,1.576,579500,1.577,3630400,1.578,2208000,1.579,1981300,1.58,2137400,817,100,0,25736.7,25750.0,0.67,1,-0.95
sz159920,09:30:27,1765762230253,25712.93,0.9059,4.9893,1.575,1.5798,-0.3038,119400,188058,1.575,1.575,6449000,1.574,3223000,1.573,4049600,1.572,3513700,1.571,3298500,1.576,582300,1.577,3630400,1.578,2218000,1.579,1981300,1.58,2137400,701,100,0,25734.04,25745.0,0.33,3,-0.96
sz159920,09:30:30,1765762232285,25721.37,0.9059,4.0161,1.575,1.5789,-0.247,8400,13230,1.575,1.575,2213000,1.574,5249400,1.573,5049600,1.572,3513700,1.571,3298500,1.576,2683200,1.577,1543400,1.578,2218000,1.579,1981300,1.58,2137400,1741,100,0,25732.6,25747.0,0.75,1,-0.96
sz159920,09:30:33,1765762235284,25717.56,0.9059,4.2219,1.575,1.5789,-0.247,2500,3938,1.5752,1.575,2210600,1.574,5249400,1.573,5049600,1.572,3513700,1.571,3298500,1.576,2689500,1.577,1543400,1.578,2218000,1.579,1981300,1.58,2137400,676,100,0,25732.2,25743.0,-0.5,2,-0.97
sz159920,09:30:36,1765762239344,25714.32,0.9059,3.4285,1.575,1.5789,-0.247,13400,21105,1.575,1.575,1901500,1.574,5259700,1.573,5277600,1.572,3513700,1.571,3298500,1.576,2752600,1.577,2108900,1.578,2218000,1.579,3249200,1.58,2137400,415,100,0,25726.37,25740.0,0.0,32,-0.99
sz159920,09:30:39,1765762241277,25711.9,0.9059,3.1339,1.575,1.5789,-0.247,23100,36383,1.575,1.575,2251100,1.574,5259700,1.573,4982000,1.572,3513700,1.571,3298500,1.576,2757100,1.577,1543600,1.578,2218000,1.579,3509200,1.58,2137400,190,100,0,25728.52,25740.0,0.43,4,-0.98
sz159920,09:30:42,1765762244273,25712.02,0.9059,2.0751,1.575,1.5789,-0.247,21000,33075,1.575,1.575,403100,1.574,5234200,1.573,4035900,1.572,5513700,1.571,3298500,1.576,3750000,1.577,2424200,1.578,2218000,1.579,2259200,1.58,2137400,719,100,0,25724.48,25736.0,-0.5,6,-0.99
sz159920,09:30:45,1765762248291,25709.46,0.9059,4.4651,1.575,1.5792,-0.266,405100,638035,1.575,1.575,10000,1.574,5234200,1.573,4035900,1.572,5513700,1.571,3298500,1.576,3348700,1.577,2348500,1.578,3671700,1.579,2259200,1.58,2137400,730,100,0,25729.5,25744.0,0.6,24,-0.98
sz159920,09:30:48,1765762250290,25715.84,0.9059,3.9072,1.576,1.5792,-0.2026,93100,146632,1.575,1.575,2411100,1.574,5269700,1.573,7065700,1.572,3513700,1.571,3298500,1.576,2350100,1.577,1467900,1.578,2218000,1.579,3509200,1.58,2137400,639,100,0,25729.93,25744.0,-0.2,1,-0.97
sz159920,09:30:51,1765762254287,25715.23,0.9059,4.2114,1.575,1.5792,-0.266,311800,491115,1.5751,1.575,2139000,1.574,5293000,1.573,7065700,1.572,3513700,1.571,3298500,1.576,2330200,1.577,1717900,1.578,2218000,1.579,3259200,1.58,2137400,315,100,0,25739.56,25749.0,-0.14,5,-0.94
sz159920,09:30:54,1765762256295,25718.9,0.9059,3.2913,1.575,1.5792,-0.266,105600,166321,1.575,1.575,4059800,1.574,5212800,1.573,7066700,1.572,3513700,1.571,1330900,1.576,882300,1.577,3401800,1.578,2218000,1.579,3259200,1.58,2137400,178,100,0,25738.83,25755.0,0.33,22,-0.94
sz159920,09:30:57,1765762260302,25724.81,0.9059,2.3299,1.576,1.5792,-0.2026,7400,11656,1.5751,1.575,4241500,1.574,5592100,1.573,7066700,1.572,3513700,1.571,1330900,1.576,653100,1.577,3401800,1.578,2218000,1.579,3259200,1.58,2137400,751,100,0,25740.86,25753.0,0.2,9,-0.93
sz159920,09:31:00,1765762263306,25725.6,0.9059,4.3933,1.576,1.5792,-0.2026,9800,15441,1.5756,1.575,4245700,1.574,5597100,1.573,7066700,1.572,3513700,1.571,1331200,1.576,916800,1.577,3401800,1.578,2218300,1.579,3259200,1.58,2137400,733,100,0,25733.58,25746.0,-0.2,5,-0.96
sz159920,09:31:03,1765762265297,25723.55,0.9059,3.0988,1.575,1.5792,-0.266,114200,179865,1.575,1.575,2106200,1.574,7622500,1.573,7066700,1.572,3514700,1.571,1331200,1.576,2612200,1.577,1717900,1.578,2218300,1.579,3259200,1.58,2137400,567,100,0,25743.24,25756.0,0.67,3,-0.92
sz159920,09:31:06,1765762269302,25738.24,0.9059,4.216,1.576,1.5792,-0.2026,751300,1184033,1.576,1.575,5376800,1.574,6541000,1.573,7066700,1.572,2323700,1.571,1331200,1.577,3401800,1.578,1587600,1.579,3259200,1.58,2137400,1.581,655500,259,100,0,25747.5,25764.0,0.0,4,-0.91
sz159920,09:31:09,1765762271313,25736.88,0.9059,3.4448,1.576,1.5792,-0.2026,222400,350502,1.576,1.576,2420600,1.575,6933400,1.574,6242000,1.573,5068600,1.572,1430800,1.577,2174600,1.578,1587600,1.579,2616300,1.58,3137400,1.581,1548400,111,100,0,25748.62,25766.0,-0.6,18,-0.9
sz159920,09:31:12,1765762274311,25745.92,0.9059,4.9655,1.577,1.5792,-0.1393,26000,40977,1.576,1.576,2400100,1.575,6045500,1.574,6218700,1.573,5068600,1.572,1530800,1.577,2542500,1.578,1587600,1.579,3604800,1.58,3137400,1.581,2739400,765,100,0,25753.36,25766.0,-0.33,1,-0.88
sz159920,09:31:15,1765762277318,25743.85,0.9059,2.8342,1.577,1.5803,-0.2088,67200,105969,1.5769,1.576,4419600,1.575,4935900,1.574,6218800,1.573,5065600,1.572,1530800,1.577,518900,1.578,3271500,1.579,2036000,1.58,3137400,1.581,2739400,748,100,0,25753.96,25770.0,0.5,5,-0.88
sz159920,09:31:18,1765762280346,25746.64,0.9059,4.196,1.576,1.5803,-0.2721,6900,10874,1.5759,1.576,4447500,1.575,5096900,1.574,6218800,1.573,5065600,1.572,1530800,1.577,839300,1.578,3271500,1.579,2036000,1.58,3137400,1.581,2739400,539,100,0,25755.6,25771.5,-0.2,2,-0.88
sz159920,09:31:21,1765762284331,25753.16,0.9059,2.2039,1.576,1.5803,-0.2721,52900,83412,1.5768,1.576,4436100,1.575,5104900,1.574,6218800,1.573,5065600,1.572,1530800,1.577,478600,1.578,3271500,1.579,2036000,1.58,3137400,1.581,2739400,208,100,0,25753.6,25769.0,-0.33,19,-0.88
sz159920,09:31:24,1765762287339,25746.49,0.9059,4.3558,1.577,1.5803,-0.2088,502200,791950,1.577,1.577,532500,1.576,4421700,1.575,5124000,1.574,6218800,1.573,5064200,1.578,3293600,1.579,2037200,1.58,3137400,1.581,2739400,1.582,774000,940,100,0,25748.4,25765.0,-0.67,10,-0.9
sz159920,09:31:27,1765762289342,25745.35,0.9059,4.0041,1.577,1.5803,-0.2088,532500,839752,1.577,1.576,2591900,1.575,6248500,1.574,6218800,1.573,5064200,1.572,1530800,1.577,1805400,1.578,2684900,1.579,3505900,1.58,3137400,1.581,2739400,909,100,0,25749.68,25760.5,0.0,3,-0.9
sz159920,09:31:30,1765762292352,25743.81,0.9059,1.8179,1.577,1.5817,-0.2971,118500,186803,1.5764,1.576,2525600,1.575,6253500,1.574,6231500,1.573,5064200,1.572,1530800,1.577,1778300,1.578,2684900,1.579,3505900,1.58,3137400,1.581,2739400,1790,100,0,25745.41,25759.0,-0.11,1,-0.91
